timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.31.57.928,-0.04000,0.00000,0.99500,0.12300,-0.10500,-0.01800,0.57800,0.49200,-1.31800,79.73000,0.42000
041225_04.31.57.940,-0.04000,-0.00100,1.00800,0.12300,-0.14000,0.00000,0.57800,0.49200,-1.31800,79.66000,-0.07000
041225_04.31.57.951,-0.03800,0.00100,0.99800,0.12300,-0.10500,0.00000,0.58300,0.49100,-1.32000,79.28000,-0.38000
041225_04.31.57.962,-0.04300,-0.00400,1.00500,0.07000,-0.12300,0.00000,0.57500,0.48800,-1.32200,79.33000,0.05000
041225_04.31.57.974,-0.03600,-0.00300,1.00100,0.12300,-0.12300,0.00000,0.57300,0.49000,-1.32500,79.80000,0.47000
041225_04.31.57.985,-0.04100,-0.00100,0.99700,0.10500,-0.10500,-0.01800,0.56700,0.48700,-1.31500,79.60000,-0.20000
041225_04.31.57.997,-0.04100,-0.00200,1.01000,0.10500,-0.12300,-0.01800,0.56700,0.48700,-1.31500,79.27000,-0.33000
041225_04.31.58.008,-0.04100,-0.00100,0.99600,0.08700,-0.08700,0.00000,0.57300,0.48800,-1.32300,79.71000,0.44000
041225_04.31.58.020,-0.04300,-0.00500,1.00400,0.08700,-0.14000,-0.01800,0.57100,0.48900,-1.32300,79.25000,-0.46000
041225_04.31.58.031,-0.03700,-0.00400,1.00100,0.10500,-0.12300,0.00000,0.56900,0.48600,-1.32100,80.12000,0.87000
041225_04.31.58.042,-0.04200,-0.00100,1.00000,0.10500,-0.10500,-0.01800,0.56900,0.48600,-1.32100,79.31000,-0.81000
041225_04.31.58.054,-0.04000,-0.00100,1.00800,0.10500,-0.12300,-0.03500,0.56900,0.48900,-1.31600,79.64000,0.33000
041225_04.31.58.065,-0.04000,0.00000,0.99500,0.05300,-0.12300,-0.01800,0.57700,0.49000,-1.32300,79.53000,-0.11000
041225_04.31.58.077,-0.04300,-0.00500,1.00000,0.08700,-0.10500,-0.01800,0.57900,0.49300,-1.32000,79.18000,-0.35000
041225_04.31.58.088,-0.04200,-0.00200,1.00000,0.08700,-0.10500,-0.03500,0.58100,0.48900,-1.32900,79.51000,0.33000
041225_04.31.58.099,-0.03900,-0.00100,1.00600,0.08700,-0.12300,0.00000,0.58100,0.48900,-1.32900,79.37000,-0.14000
041225_04.31.58.111,-0.04100,0.00000,0.99700,0.05300,-0.10500,-0.03500,0.58100,0.49100,-1.32500,79.47000,0.10000
041225_04.31.58.122,-0.04000,-0.00500,1.00400,0.07000,-0.15700,-0.01800,0.58500,0.49100,-1.32400,79.54000,0.07000
041225_04.31.58.134,-0.03700,-0.00300,1.00000,0.08700,-0.10500,-0.01800,0.58500,0.49100,-1.31800,79.06000,-0.48000
041225_04.31.58.145,-0.04100,-0.00200,1.00200,0.10500,-0.14000,-0.01800,0.58500,0.49100,-1.31800,79.41000,0.35000
041225_04.31.58.157,-0.03800,-0.00100,1.00500,0.12300,-0.14000,-0.01800,0.58700,0.48800,-1.32300,78.95000,-0.46000
041225_04.31.58.168,-0.04200,-0.00100,0.99800,0.07000,-0.10500,-0.01800,0.58200,0.48700,-1.32200,79.63000,0.68000
041225_04.31.58.179,-0.04100,-0.00500,1.00400,0.08700,-0.14000,-0.03500,0.58700,0.48800,-1.32700,79.33000,-0.30000
041225_04.31.58.191,-0.03800,-0.00200,0.99900,0.14000,-0.10500,-0.01800,0.58700,0.48900,-1.32500,79.74000,0.41000
041225_04.31.58.202,-0.04300,-0.00300,1.00300,0.10500,-0.12300,-0.01800,0.58700,0.48900,-1.32500,79.98000,0.24000
