timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 04:42:03.686,0x42,6,01,FF,02,01,06,0A,,
2025-12-04 04:42:03.686,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.687,0x232,4,00,00,03,0E,,,,
2025-12-04 04:42:03.687,0x42,6,01,FF,02,01,07,09,,
2025-12-04 04:42:03.687,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.688,0x109,3,03,02,09,,,,,
2025-12-04 04:42:03.688,0x15,7,0F,FF,0F,00,00,09,0D,
2025-12-04 04:42:03.689,0x42,6,01,FF,02,01,08,08,,
2025-12-04 04:42:03.689,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.689,0x109,3,03,03,08,,,,,
2025-12-04 04:42:03.690,0xA0,3,00,05,03,,,,,
2025-12-04 04:42:03.690,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.691,0x15,7,0F,FF,0F,00,00,0B,0B,
2025-12-04 04:42:03.691,0x42,6,01,FF,02,01,0A,06,,
2025-12-04 04:42:03.691,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.692,0x242,3,00,07,09,,,,,
2025-12-04 04:42:03.692,0x42,6,01,FF,02,01,0B,05,,
2025-12-04 04:42:03.693,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.693,0x109,3,03,05,06,,,,,
2025-12-04 04:42:03.693,0x15,7,0F,FF,0F,00,00,0D,09,
2025-12-04 04:42:03.694,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.694,0x25D,3,01,0A,09,,,,,
2025-12-04 04:42:03.695,0x109,3,03,06,05,,,,,
2025-12-04 04:42:03.695,0xA0,3,00,07,02,,,,,
2025-12-04 04:42:03.695,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:42:03.696,0x42,6,01,FF,02,00,0E,03,,
2025-12-04 04:42:03.696,0x15,7,0F,FF,0F,00,00,0F,07,
2025-12-04 04:42:03.697,0x109,3,03,07,04,,,,,
