timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 04:22:06.356,0x242,3,00,09,07,,,,,
2025-12-04 04:22:06.356,0x15,7,00,01,01,00,00,09,07,
2025-12-04 04:22:06.357,0x42,6,01,FF,02,03,08,06,,
2025-12-04 04:22:06.357,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.358,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.358,0xA0,3,00,0D,0F,,,,,
2025-12-04 04:22:06.358,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.359,0x242,3,00,0A,06,,,,,
2025-12-04 04:22:06.359,0x42,6,01,FF,02,03,0A,04,,
2025-12-04 04:22:06.359,0x25D,3,01,0D,06,,,,,
2025-12-04 04:22:06.360,0x232,4,00,00,0D,04,,,,
2025-12-04 04:22:06.360,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.360,0xA0,3,00,0E,01,,,,,
2025-12-04 04:22:06.361,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.361,0x242,3,00,0B,05,,,,,
2025-12-04 04:22:06.362,0x42,6,01,FF,02,03,0C,02,,
2025-12-04 04:22:06.362,0x15,7,00,01,07,00,0D,0D,00,
2025-12-04 04:22:06.362,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.363,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.363,0xA0,3,00,0F,0E,,,,,
2025-12-04 04:22:06.364,0x242,3,00,0C,04,,,,,
2025-12-04 04:22:06.364,0x25D,3,01,0E,05,,,,,
2025-12-04 04:22:06.365,0x15,7,00,02,0D,00,12,0F,01,
2025-12-04 04:22:06.365,0x109,3,03,0D,0E,,,,,
2025-12-04 04:22:06.366,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.366,0x232,4,00,00,0F,02,,,,
2025-12-04 04:22:06.367,0xA0,3,00,00,00,,,,,
2025-12-04 04:22:06.367,0x242,3,00,0D,03,,,,,
2025-12-04 04:22:06.368,0x109,3,03,0E,0D,,,,,
2025-12-04 04:22:06.368,0x15,7,00,02,02,00,15,01,07,
2025-12-04 04:22:06.369,0x42,6,01,FF,02,03,00,0E,,
2025-12-04 04:22:06.370,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.370,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.371,0xA0,3,00,01,0D,,,,,
2025-12-04 04:22:06.371,0x242,3,00,0E,02,,,,,
2025-12-04 04:22:06.372,0x42,6,01,FF,02,02,0A,05,,
2025-12-04 04:22:06.372,0x15,7,00,02,04,00,13,03,05,
2025-12-04 04:22:06.373,0x109,3,03,00,0B,,,,,
2025-12-04 04:22:06.373,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.374,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.374,0xA0,3,00,02,0F,,,,,
2025-12-04 04:22:06.375,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.375,0x109,3,03,01,0A,,,,,
2025-12-04 04:22:06.376,0x42,6,01,FF,02,02,04,0B,,
2025-12-04 04:22:06.377,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.377,0x232,4,00,00,02,0F,,,,
2025-12-04 04:22:06.378,0x15,7,00,02,06,00,08,06,0C,
2025-12-04 04:22:06.378,0x242,3,00,00,00,,,,,
2025-12-04 04:22:06.379,0x42,6,01,FF,02,03,02,0C,,
2025-12-04 04:22:06.379,0x15,7,00,02,06,00,06,07,0D,
2025-12-04 04:22:06.380,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.381,0x109,3,03,03,08,,,,,
2025-12-04 04:22:06.381,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.381,0xA0,3,00,04,0E,,,,,
2025-12-04 04:22:06.382,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.383,0x25D,3,01,01,02,,,,,
2025-12-04 04:22:06.383,0x109,3,03,04,07,,,,,
2025-12-04 04:22:06.384,0x42,6,01,FF,02,03,08,06,,
2025-12-04 04:22:06.384,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.385,0x232,4,00,00,04,0D,,,,
2025-12-04 04:22:06.385,0x242,3,00,02,0E,,,,,
2025-12-04 04:22:06.386,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.386,0x38F,3,01,03,0A,,,,,
2025-12-04 04:22:06.387,0x42,6,01,FF,02,03,0A,04,,
2025-12-04 04:22:06.387,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.388,0x109,3,03,06,05,,,,,
2025-12-04 04:22:06.388,0x25D,3,01,02,01,,,,,
2025-12-04 04:22:06.389,0x242,3,00,03,0D,,,,,
2025-12-04 04:22:06.389,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.390,0x109,3,03,07,04,,,,,
2025-12-04 04:22:06.390,0x42,6,01,FF,02,03,0C,02,,
2025-12-04 04:22:06.390,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.391,0x232,4,00,00,06,0B,,,,
2025-12-04 04:22:06.391,0x15,7,00,02,09,0F,FD,0E,0E,
2025-12-04 04:22:06.391,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.392,0x42,6,01,FF,02,03,06,08,,
2025-12-04 04:22:06.392,0x15,7,00,02,09,0F,F4,0F,06,
2025-12-04 04:22:06.393,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.393,0x109,3,03,09,02,,,,,
2025-12-04 04:22:06.393,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.393,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.394,0x42,6,01,FF,02,03,0E,00,,
2025-12-04 04:22:06.394,0x109,3,03,0A,01,,,,,
2025-12-04 04:22:06.394,0x42,6,01,FF,02,03,00,0E,,
2025-12-04 04:22:06.395,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.395,0x232,4,00,00,08,09,,,,
2025-12-04 04:22:06.395,0xA0,3,00,09,09,,,,,
2025-12-04 04:22:06.396,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.396,0x25D,3,01,04,0F,,,,,
2025-12-04 04:22:06.396,0x15,7,00,02,09,0F,F7,03,0F,
2025-12-04 04:22:06.397,0x42,6,01,FF,02,03,02,0C,,
2025-12-04 04:22:06.397,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.397,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.398,0xA0,3,00,0A,0B,,,,,
2025-12-04 04:22:06.398,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.398,0x109,3,03,0D,0E,,,,,
2025-12-04 04:22:06.399,0x15,7,00,02,09,0F,FA,05,0A,
2025-12-04 04:22:06.399,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.399,0x232,4,00,00,0A,07,,,,
2025-12-04 04:22:06.400,0x15,7,00,02,09,0F,FB,06,08,
2025-12-04 04:22:06.400,0xA0,3,00,0B,08,,,,,
2025-12-04 04:22:06.400,0x109,3,03,0E,0D,,,,,
2025-12-04 04:22:06.401,0x15,7,00,02,09,0F,FC,07,06,
2025-12-04 04:22:06.401,0x42,6,01,FF,02,03,06,08,,
2025-12-04 04:22:06.402,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.402,0x109,3,03,0F,0C,,,,,
2025-12-04 04:22:06.402,0x42,6,01,FF,02,03,07,07,,
2025-12-04 04:22:06.403,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.403,0x15,7,00,02,09,0F,FC,09,04,
2025-12-04 04:22:06.403,0x109,3,03,00,0B,,,,,
2025-12-04 04:22:06.404,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.404,0x232,4,00,00,0C,05,,,,
2025-12-04 04:22:06.404,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.404,0xA0,3,00,0D,07,,,,,
2025-12-04 04:22:06.405,0x109,3,03,01,0A,,,,,
2025-12-04 04:22:06.405,0x15,7,00,02,09,0F,F4,01,04,
2025-12-04 04:22:06.405,0x15,7,00,02,09,0F,FD,0B,01,
2025-12-04 04:22:06.406,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.406,0x109,3,03,02,09,,,,,
2025-12-04 04:22:06.406,0x15,7,00,02,09,0F,FD,0C,00,
2025-12-04 04:22:06.407,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.407,0x25D,3,01,07,0C,,,,,
2025-12-04 04:22:06.407,0x15,7,00,02,09,0F,FE,0D,0E,
2025-12-04 04:22:06.408,0x109,3,03,03,08,,,,,
2025-12-04 04:22:06.408,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.408,0x232,4,00,00,0E,03,,,,
2025-12-04 04:22:06.409,0xA0,3,00,0F,06,,,,,
2025-12-04 04:22:06.409,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.409,0x109,3,03,04,07,,,,,
2025-12-04 04:22:06.410,0x42,6,01,FF,02,03,0E,00,,
2025-12-04 04:22:06.410,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.410,0x242,3,00,0D,03,,,,,
2025-12-04 04:22:06.411,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.411,0xA0,3,00,00,08,,,,,
2025-12-04 04:22:06.411,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.412,0x15,7,00,02,09,0F,FE,01,0A,
2025-12-04 04:22:06.412,0x42,6,01,FF,02,03,00,0E,,
2025-12-04 04:22:06.412,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.413,0x242,3,00,0E,02,,,,,
2025-12-04 04:22:06.413,0xA0,3,00,01,05,,,,,
2025-12-04 04:22:06.413,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.414,0x109,3,03,07,04,,,,,
2025-12-04 04:22:06.414,0x15,7,00,02,09,0F,FE,03,08,
2025-12-04 04:22:06.414,0x25D,3,01,09,0A,,,,,
2025-12-04 04:22:06.415,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.415,0x232,4,00,00,01,00,,,,
2025-12-04 04:22:06.415,0xA0,3,00,02,07,,,,,
2025-12-04 04:22:06.416,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.416,0x42,6,01,FF,02,03,0A,04,,
2025-12-04 04:22:06.416,0x15,7,00,02,09,0F,FF,05,05,
2025-12-04 04:22:06.417,0x109,3,03,09,02,,,,,
2025-12-04 04:22:06.417,0x242,3,00,00,00,,,,,
2025-12-04 04:22:06.417,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.417,0xA0,3,00,03,04,,,,,
2025-12-04 04:22:06.418,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.418,0x109,3,03,0A,01,,,,,
2025-12-04 04:22:06.418,0x15,7,00,02,09,0F,FF,07,03,
2025-12-04 04:22:06.419,0x42,6,01,FF,02,03,06,08,,
2025-12-04 04:22:06.419,0x242,3,00,01,0F,,,,,
2025-12-04 04:22:06.419,0x227,3,01,0A,09,,,,,
2025-12-04 04:22:06.420,0xA0,3,00,04,06,,,,,
2025-12-04 04:22:06.420,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.420,0x42,6,01,FF,02,03,04,0A,,
2025-12-04 04:22:06.421,0x15,7,00,02,09,0F,FF,09,01,
2025-12-04 04:22:06.421,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.421,0x242,3,00,02,0E,,,,,
2025-12-04 04:22:06.422,0x15,7,00,02,09,0F,FF,0A,00,
2025-12-04 04:22:06.422,0xA0,3,00,05,03,,,,,
2025-12-04 04:22:06.423,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.423,0x109,3,03,0D,0E,,,,,
2025-12-04 04:22:06.423,0x42,6,01,FF,02,02,0A,05,,
2025-12-04 04:22:06.423,0x242,3,00,03,0D,,,,,
2025-12-04 04:22:06.424,0x232,4,00,00,05,0C,,,,
2025-12-04 04:22:06.424,0x15,7,00,02,09,0F,FF,0C,0E,
2025-12-04 04:22:06.424,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.425,0x42,6,01,FF,02,03,08,06,,
2025-12-04 04:22:06.425,0x15,7,00,02,09,0F,FF,0D,0D,
2025-12-04 04:22:06.426,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 04:22:06.426,0x109,3,03,0F,0C,,,,,
