mx,my,mz
0.135,0.598,-0.717
0.131,0.624,-0.683
0.125,0.644,-0.647
0.125,0.644,-0.619
0.114,0.66,-0.619
0.111,0.672,-0.589
0.101,0.686,-0.563
0.088,0.698,-0.534
0.088,0.698,-0.503
0.082,0.707,-0.503
0.07,0.711,-0.476
0.063,0.719,-0.434
0.052,0.717,-0.402
0.052,0.714,-0.37
0.04,0.714,-0.37
0.026,0.715,-0.332
0.016,0.707,-0.296
0.003,0.698,-0.269
0.003,0.689,-0.242
-0.01,0.689,-0.242
-0.025,0.675,-0.211
-0.045,0.662,-0.184
-0.065,0.655,-0.154
-0.065,0.641,-0.133
-0.09,0.641,-0.133
-0.109,0.626,-0.115
-0.134,0.609,-0.089
-0.151,0.592,-0.075
-0.151,0.572,-0.059
-0.176,0.572,-0.059
-0.195,0.552,-0.051
-0.207,0.537,-0.038
-0.226,0.521,-0.032
-0.226,0.515,-0.022
-0.242,0.515,-0.022
-0.256,0.496,-0.02
-0.275,0.478,-0.025
-0.292,0.454,-0.015
-0.292,0.428,-0.01
-0.301,0.428,-0.01
-0.305,0.402,-0.006
-0.313,0.38,-0.014
-0.316,0.355,-0.013
-0.316,0.337,-0.017
-0.318,0.337,-0.017
-0.307,0.331,-0.013
-0.304,0.316,-0.023
-0.29,0.31,-0.023
-0.29,0.304,-0.022
-0.281,0.304,-0.022
-0.268,0.3,-0.023
-0.265,0.293,-0.023
-0.253,0.28,-0.026
-0.253,0.274,-0.03
-0.247,0.274,-0.03
-0.235,0.276,-0.039
-0.231,0.268,-0.042
-0.218,0.268,-0.053
-0.198,0.269,-0.06
-0.198,0.269,-0.06
-0.194,0.26,-0.066
-0.171,0.263,-0.08
-0.161,0.271,-0.094
-0.152,0.275,-0.111
-0.152,0.275,-0.111
-0.152,0.27,-0.117
-0.146,0.292,-0.14
-0.143,0.306,-0.163
-0.138,0.299,-0.185
-0.138,0.299,-0.185
-0.136,0.304,-0.175
-0.144,0.324,-0.205
-0.145,0.341,-0.225
-0.139,0.326,-0.226
-0.139,0.326,-0.226
-0.145,0.34,-0.229
-0.152,0.34,-0.258
-0.14,0.337,-0.267
-0.13,0.313,-0.265
-0.13,0.313,-0.265
-0.124,0.302,-0.285
-0.118,0.282,-0.307
-0.075,0.27,-0.322
-0.062,0.272,-0.336
-0.062,0.272,-0.336
-0.035,0.279,-0.371
0.005,0.294,-0.391
0.042,0.341,-0.414
0.064,0.37,-0.425
0.064,0.37,-0.425
0.084,0.414,-0.426
0.103,0.475,-0.424
0.092,0.52,-0.414
0.086,0.553,-0.408
0.086,0.553,-0.408
0.081,0.575,-0.406
0.083,0.594,-0.412
0.08,0.593,-0.429
0.085,0.591,-0.442
0.085,0.591,-0.442
0.094,0.595,-0.45
0.104,0.611,-0.459
0.108,0.622,-0.449
0.104,0.647,-0.454
0.104,0.647,-0.454
0.107,0.667,-0.451
0.109,0.684,-0.44
0.108,0.703,-0.444
0.096,0.719,-0.444
0.096,0.719,-0.444
0.09,0.742,-0.445
0.078,0.746,-0.442
0.065,0.766,-0.435
0.047,0.782,-0.434
0.047,0.782,-0.434
0.03,0.793,-0.423
0.004,0.805,-0.412
-0.011,0.816,-0.413
-0.032,0.827,-0.412
-0.032,0.827,-0.412
-0.051,0.829,-0.411
-0.07,0.836,-0.412
-0.086,0.843,-0.405
-0.103,0.85,-0.407
-0.103,0.85,-0.407
-0.129,0.856,-0.392
-0.147,0.859,-0.395
-0.177,0.866,-0.387
-0.196,0.871,-0.385
-0.196,0.871,-0.385
-0.215,0.869,-0.383
-0.242,0.869,-0.375
-0.269,0.874,-0.373
-0.296,0.869,-0.367
-0.296,0.869,-0.367
-0.316,0.866,-0.363
-0.349,0.864,-0.363
-0.372,0.863,-0.364
-0.398,0.855,-0.359
-0.398,0.855,-0.359
-0.423,0.847,-0.357
-0.454,0.84,-0.355
-0.489,0.826,-0.352
-0.51,0.814,-0.349
-0.51,0.814,-0.349
-0.539,0.801,-0.35
-0.57,0.781,-0.351
-0.602,0.758,-0.357
-0.626,0.727,-0.363
-0.626,0.727,-0.363
-0.658,0.701,-0.361
-0.683,0.668,-0.364
-0.714,0.626,-0.373
-0.738,0.586,-0.373
-0.738,0.586,-0.373
-0.756,0.54,-0.379
-0.768,0.492,-0.386
-0.779,0.441,-0.391
-0.782,0.389,-0.401
-0.782,0.389,-0.401
-0.781,0.331,-0.409
-0.771,0.269,-0.428
-0.744,0.213,-0.437
-0.72,0.154,-0.455
-0.72,0.154,-0.455
-0.686,0.103,-0.464
-0.647,0.062,-0.468
-0.604,0.018,-0.471
-0.565,-0.016,-0.481
-0.565,-0.016,-0.481
-0.526,-0.044,-0.483
-0.485,-0.06,-0.483
-0.451,-0.068,-0.483
-0.426,-0.072,-0.472
-0.426,-0.072,-0.472
-0.401,-0.079,-0.47
-0.387,-0.083,-0.456
-0.37,-0.08,-0.453
-0.357,-0.085,-0.452
-0.357,-0.085,-0.452
-0.348,-0.085,-0.449
-0.336,-0.087,-0.449
-0.33,-0.09,-0.451
-0.323,-0.084,-0.447
-0.323,-0.084,-0.447
-0.318,-0.085,-0.443
-0.312,-0.093,-0.446
-0.305,-0.095,-0.447
-0.296,-0.098,-0.443
-0.296,-0.098,-0.443
-0.297,-0.103,-0.442
-0.283,-0.118,-0.442
-0.276,-0.127,-0.452
-0.27,-0.138,-0.462
-0.27,-0.138,-0.462
-0.265,-0.148,-0.46
-0.261,-0.159,-0.471
-0.257,-0.174,-0.477
-0.253,-0.19,-0.488
-0.253,-0.19,-0.488
-0.247,-0.203,-0.506
-0.239,-0.223,-0.534
-0.225,-0.239,-0.563
-0.211,-0.25,-0.601
-0.211,-0.25,-0.601
-0.189,-0.268,-0.641
-0.157,-0.279,-0.698
-0.124,-0.277,-0.749
-0.086,-0.268,-0.808
-0.086,-0.268,-0.808
-0.118,-0.267,-0.826
-0.15,-0.256,-0.857
-0.18,-0.245,-0.861
-0.205,-0.234,-0.883
-0.205,-0.234,-0.883
-0.222,-0.222,-0.891
-0.221,-0.201,-0.905
-0.213,-0.174,-0.928
-0.184,-0.128,-0.948
-0.184,-0.128,-0.948
-0.16,-0.105,-0.959
-0.165,-0.076,-0.968
-0.177,-0.049,-0.972
-0.189,-0.026,-0.973
-0.189,-0.026,-0.973
-0.184,-0.015,-0.97
-0.178,0.001,-0.977
-0.168,0.023,-0.983
-0.157,0.045,-0.981
-0.157,0.045,-0.981
-0.154,0.08,-0.984
-0.151,0.11,-0.98
-0.141,0.143,-0.98
-0.121,0.189,-0.985
-0.121,0.189,-0.985
-0.114,0.238,-0.979
-0.101,0.286,-0.966
-0.087,0.334,-0.953
-0.078,0.38,-0.937
-0.078,0.38,-0.937
-0.074,0.427,-0.922
-0.064,0.471,-0.893
-0.056,0.508,-0.876
-0.052,0.548,-0.851
-0.052,0.548,-0.851
-0.046,0.576,-0.826
-0.037,0.614,-0.794
-0.042,0.646,-0.763
-0.046,0.675,-0.736
-0.046,0.675,-0.736
-0.044,0.707,-0.708
-0.048,0.726,-0.674
-0.059,0.753,-0.645
-0.066,0.773,-0.606
-0.066,0.773,-0.606
-0.079,0.792,-0.576
-0.089,0.81,-0.544
-0.106,0.822,-0.503
-0.122,0.83,-0.455
-0.122,0.83,-0.455
-0.141,0.838,-0.423
-0.159,0.838,-0.391
-0.168,0.839,-0.365
-0.195,0.834,-0.336
-0.195,0.834,-0.336
-0.209,0.826,-0.308
-0.225,0.814,-0.271
-0.249,0.801,-0.23
-0.273,0.784,-0.201
-0.273,0.784,-0.201
-0.299,0.769,-0.183
-0.318,0.747,-0.168
-0.337,0.733,-0.154
-0.354,0.716,-0.14
-0.354,0.716,-0.14
-0.365,0.709,-0.14
-0.386,0.703,-0.135
-0.396,0.702,-0.133
-0.412,0.706,-0.132
-0.412,0.706,-0.132
-0.432,0.701,-0.145
-0.441,0.702,-0.145
-0.454,0.703,-0.145
-0.465,0.701,-0.153
-0.465,0.701,-0.153
-0.486,0.699,-0.158
-0.502,0.7,-0.172
-0.513,0.709,-0.185
-0.524,0.713,-0.214
-0.524,0.713,-0.214
-0.539,0.726,-0.232
-0.548,0.728,-0.259
-0.56,0.73,-0.286
-0.57,0.733,-0.308
-0.57,0.733,-0.308
-0.581,0.734,-0.324
-0.588,0.735,-0.346
-0.6,0.735,-0.371
-0.611,0.734,-0.388
-0.611,0.734,-0.388
-0.62,0.727,-0.418
-0.634,0.719,-0.445
-0.645,0.709,-0.467
-0.653,0.696,-0.491
-0.653,0.696,-0.491
-0.663,0.684,-0.515
-0.67,0.674,-0.527
-0.675,0.66,-0.532
-0.679,0.649,-0.536
-0.679,0.649,-0.536
-0.685,0.642,-0.541
-0.691,0.633,-0.549
-0.692,0.628,-0.554
-0.69,0.613,-0.565
-0.69,0.613,-0.565
-0.695,0.606,-0.568
-0.702,0.593,-0.571
-0.698,0.589,-0.581
-0.704,0.576,-0.585
-0.704,0.576,-0.585
-0.708,0.567,-0.598
-0.708,0.554,-0.607
-0.707,0.544,-0.62
-0.709,0.532,-0.628
-0.709,0.532,-0.628
-0.705,0.52,-0.635
-0.716,0.507,-0.637
-0.716,0.491,-0.65
-0.713,0.473,-0.652
-0.713,0.473,-0.652
-0.716,0.457,-0.66
-0.71,0.435,-0.658
-0.711,0.413,-0.672
-0.706,0.392,-0.684
-0.706,0.392,-0.684
-0.701,0.364,-0.684
-0.696,0.334,-0.692
-0.691,0.305,-0.687
-0.683,0.28,-0.688
-0.683,0.28,-0.688
-0.674,0.249,-0.686
-0.662,0.211,-0.676
-0.65,0.172,-0.665
-0.637,0.133,-0.651
-0.637,0.133,-0.651
-0.61,0.087,-0.632
-0.586,0.047,-0.607
-0.555,0.011,-0.58
-0.531,-0.023,-0.544
-0.531,-0.023,-0.544
-0.496,-0.049,-0.506
-0.475,-0.063,-0.469
-0.445,-0.074,-0.438
-0.42,-0.083,-0.404
-0.42,-0.083,-0.404
-0.402,-0.089,-0.39
-0.388,-0.091,-0.367
-0.383,-0.092,-0.359
-0.387,-0.092,-0.356
-0.387,-0.092,-0.356
-0.395,-0.089,-0.353
-0.402,-0.089,-0.35
-0.413,-0.091,-0.355
-0.418,-0.094,-0.356
-0.418,-0.094,-0.356
-0.433,-0.091,-0.381
-0.442,-0.099,-0.412
-0.455,-0.1,-0.442
-0.45,-0.1,-0.489
-0.45,-0.1,-0.489
-0.448,-0.097,-0.524
-0.442,-0.097,-0.571
-0.429,-0.088,-0.616
-0.414,-0.075,-0.665
-0.414,-0.075,-0.665
-0.402,-0.053,-0.694
-0.391,-0.039,-0.729
-0.378,-0.02,-0.758
-0.357,0.009,-0.784
-0.357,0.009,-0.784
-0.34,0.035,-0.807
-0.32,0.054,-0.827
-0.298,0.074,-0.841
-0.272,0.095,-0.862
-0.272,0.095,-0.862
-0.245,0.118,-0.873
-0.22,0.143,-0.888
-0.192,0.165,-0.897
-0.166,0.189,-0.907
-0.166,0.189,-0.907
-0.138,0.22,-0.906
-0.112,0.253,-0.906
-0.091,0.29,-0.904
-0.066,0.324,-0.895
-0.066,0.324,-0.895
-0.048,0.354,-0.883
-0.02,0.388,-0.871
-0.007,0.419,-0.852
0.01,0.449,-0.837
0.01,0.449,-0.837
0.022,0.474,-0.802
0.03,0.498,-0.792
0.035,0.522,-0.767
0.044,0.552,-0.743
0.044,0.552,-0.743
0.05,0.571,-0.715
0.054,0.592,-0.68
0.057,0.618,-0.656
0.061,0.632,-0.631
0.061,0.632,-0.631
0.059,0.645,-0.61
0.061,0.656,-0.586
0.054,0.663,-0.572
0.052,0.673,-0.552
0.052,0.673,-0.552
0.052,0.675,-0.528
0.051,0.677,-0.517
0.049,0.684,-0.508
0.049,0.689,-0.494
0.049,0.689,-0.494
0.047,0.697,-0.48
0.047,0.697,-0.467
0.043,0.708,-0.459
0.037,0.716,-0.45
0.037,0.716,-0.45
0.039,0.718,-0.438
0.036,0.721,-0.425
0.036,0.721,-0.417
0.027,0.725,-0.416
0.027,0.725,-0.416
0.024,0.725,-0.402
0.024,0.73,-0.399
0.02,0.731,-0.392
0.013,0.735,-0.377
0.013,0.735,-0.377
-0.003,0.736,-0.355
-0.01,0.735,-0.346
-0.007,0.73,-0.317
-0.011,0.722,-0.294
-0.011,0.722,-0.294
-0.019,0.706,-0.278
-0.023,0.694,-0.255
-0.018,0.685,-0.25
-0.025,0.678,-0.235
-0.025,0.678,-0.235
-0.033,0.674,-0.23
-0.041,0.672,-0.207
-0.055,0.666,-0.195
-0.067,0.651,-0.173
-0.067,0.651,-0.173
-0.076,0.637,-0.155
-0.084,0.609,-0.129
-0.091,0.59,-0.111
-0.094,0.572,-0.099
-0.094,0.572,-0.099
-0.096,0.551,-0.089
-0.094,0.53,-0.08
-0.093,0.512,-0.072
-0.096,0.487,-0.069
-0.096,0.487,-0.069
-0.091,0.463,-0.06
-0.087,0.444,-0.057
-0.077,0.43,-0.06
-0.071,0.424,-0.059
-0.071,0.424,-0.059
-0.058,0.42,-0.06
-0.054,0.416,-0.065
-0.056,0.402,-0.061
-0.053,0.398,-0.063
-0.053,0.398,-0.063
-0.053,0.398,-0.071
-0.053,0.398,-0.08
-0.056,0.399,-0.079
-0.062,0.418,-0.075
-0.062,0.418,-0.075
-0.068,0.428,-0.092
-0.073,0.439,-0.104
-0.08,0.436,-0.101
-0.087,0.443,-0.099
-0.087,0.443,-0.099
-0.092,0.454,-0.113
-0.098,0.46,-0.123
-0.099,0.467,-0.129
-0.091,0.48,-0.143
-0.091,0.48,-0.159
-0.085,0.488,-0.159
-0.078,0.503,-0.179
-0.075,0.527,-0.175
-0.065,0.544,-0.202
-0.065,0.544,-0.224
-0.061,0.561,-0.224
-0.06,0.576,-0.228
-0.056,0.592,-0.243
-0.056,0.598,-0.249
-0.056,0.598,-0.256
-0.055,0.618,-0.256
-0.062,0.623,-0.254
-0.067,0.633,-0.257
-0.063,0.641,-0.262
-0.063,0.641,-0.256
-0.074,0.655,-0.256
-0.082,0.67,-0.248
-0.09,0.683,-0.254
-0.093,0.701,-0.245
-0.093,0.701,-0.241
-0.108,0.708,-0.241
-0.12,0.719,-0.24
-0.133,0.729,-0.234
-0.148,0.735,-0.228
-0.148,0.742,-0.229
-0.166,0.742,-0.229
-0.181,0.749,-0.229
-0.196,0.759,-0.225
-0.215,0.762,-0.227
-0.215,0.768,-0.225
-0.225,0.768,-0.225
-0.242,0.774,-0.225
-0.256,0.782,-0.225
-0.278,0.783,-0.222
-0.278,0.783,-0.225
-0.286,0.783,-0.225
-0.303,0.784,-0.221
-0.315,0.786,-0.213
-0.329,0.781,-0.22
-0.329,0.778,-0.215
-0.346,0.778,-0.215
-0.357,0.782,-0.216
-0.374,0.78,-0.222
-0.388,0.779,-0.222
-0.388,0.78,-0.231
-0.403,0.78,-0.231
-0.419,0.776,-0.23
-0.432,0.784,-0.24
-0.443,0.784,-0.246
-0.443,0.786,-0.254
-0.448,0.786,-0.254
-0.46,0.789,-0.266
-0.473,0.788,-0.272
-0.482,0.785,-0.273
-0.497,0.779,-0.277
-0.497,0.779,-0.277
-0.505,0.777,-0.275
-0.518,0.766,-0.279
-0.534,0.762,-0.28
-0.549,0.749,-0.279
-0.549,0.749,-0.279
-0.565,0.741,-0.284
-0.579,0.735,-0.282
-0.59,0.725,-0.285
-0.602,0.708,-0.282
-0.602,0.708,-0.282
-0.612,0.701,-0.29
-0.626,0.692,-0.291
-0.641,0.685,-0.285
-0.649,0.673,-0.286
-0.649,0.673,-0.286
-0.67,0.656,-0.286
-0.677,0.628,-0.29
-0.694,0.607,-0.285
-0.707,0.583,-0.28
-0.707,0.583,-0.28
-0.718,0.563,-0.282
-0.726,0.54,-0.278
-0.731,0.51,-0.276
-0.743,0.479,-0.273
-0.743,0.479,-0.273
-0.746,0.438,-0.276
-0.748,0.391,-0.277
-0.748,0.35,-0.276
-0.745,0.312,-0.276
-0.745,0.312,-0.276
-0.739,0.277,-0.284
-0.731,0.25,-0.284
-0.72,0.222,-0.28
-0.716,0.208,-0.275
-0.716,0.208,-0.275
-0.701,0.189,-0.272
-0.691,0.171,-0.27
-0.677,0.162,-0.261
-0.67,0.155,-0.26
-0.67,0.155,-0.26
-0.656,0.143,-0.255
-0.648,0.132,-0.254
-0.642,0.122,-0.255
-0.635,0.109,-0.261
-0.635,0.109,-0.261
-0.628,0.1,-0.261
-0.62,0.096,-0.268
-0.615,0.087,-0.268
-0.606,0.076,-0.269
-0.606,0.076,-0.269
-0.603,0.066,-0.283
-0.597,0.059,-0.287
-0.593,0.05,-0.295
-0.597,0.044,-0.299
-0.597,0.044,-0.299
-0.589,0.038,-0.302
-0.584,0.032,-0.308
-0.576,0.019,-0.315
-0.575,0.013,-0.327
-0.575,0.013,-0.327
-0.572,0.003,-0.337
-0.562,-0.012,-0.358
-0.554,-0.022,-0.363
-0.546,-0.033,-0.361
-0.546,-0.033,-0.361
-0.545,-0.034,-0.374
-0.542,-0.04,-0.389
-0.536,-0.051,-0.408
-0.525,-0.052,-0.423
-0.525,-0.052,-0.423
-0.523,-0.06,-0.433
-0.507,-0.07,-0.448
-0.5,-0.074,-0.455
-0.493,-0.077,-0.472
-0.493,-0.077,-0.472
-0.484,-0.077,-0.49
-0.48,-0.08,-0.494
-0.466,-0.084,-0.499
-0.461,-0.083,-0.508
-0.461,-0.083,-0.508
-0.458,-0.083,-0.522
-0.448,-0.088,-0.524
-0.447,-0.086,-0.536
-0.444,-0.08,-0.547
