mx,my,mz
0.042,0.139,-0.248
0.042,0.139,-0.242
0.03,0.129,-0.242
0.019,0.112,-0.248
0.019,0.097,-0.259
0.019,0.086,-0.259
0.019,0.086,-0.267
0.014,0.079,-0.267
0.009,0.081,-0.264
0.009,0.077,-0.273
0.003,0.078,-0.277
0.003,0.078,-0.286
-0.0,0.067,-0.286
-0.005,0.062,-0.294
-0.007,0.055,-0.3
-0.009,0.046,-0.303
-0.009,0.046,-0.304
-0.006,0.049,-0.304
-0.002,0.047,-0.307
-0.004,0.05,-0.313
0.005,0.048,-0.319
0.005,0.046,-0.325
0.009,0.046,-0.325
0.008,0.048,-0.329
0.013,0.048,-0.336
0.014,0.048,-0.341
0.014,0.049,-0.347
0.02,0.049,-0.347
0.021,0.046,-0.362
0.026,0.049,-0.376
0.036,0.06,-0.381
0.036,0.066,-0.389
0.043,0.066,-0.389
0.049,0.078,-0.39
0.065,0.085,-0.393
0.068,0.093,-0.392
0.068,0.108,-0.39
0.08,0.108,-0.39
0.093,0.125,-0.383
0.098,0.145,-0.372
0.115,0.165,-0.37
0.115,0.181,-0.36
0.117,0.181,-0.36
0.121,0.2,-0.351
0.123,0.213,-0.339
0.129,0.228,-0.34
0.129,0.24,-0.344
0.132,0.24,-0.344
0.135,0.247,-0.338
0.13,0.253,-0.33
0.125,0.249,-0.306
0.125,0.23,-0.29
0.112,0.23,-0.29
0.091,0.193,-0.293
0.09,0.158,-0.324
0.079,0.131,-0.345
0.079,0.115,-0.355
0.075,0.115,-0.355
0.075,0.106,-0.359
0.068,0.097,-0.348
0.057,0.086,-0.351
0.057,0.074,-0.349
0.052,0.074,-0.349
0.043,0.07,-0.345
0.049,0.066,-0.34
0.051,0.081,-0.333
0.054,0.098,-0.327
0.054,0.098,-0.327
0.068,0.107,-0.329
0.076,0.119,-0.313
0.086,0.128,-0.321
0.091,0.141,-0.317
0.091,0.141,-0.317
0.094,0.159,-0.312
0.102,0.173,-0.31
0.107,0.185,-0.3
0.11,0.207,-0.287
0.11,0.207,-0.287
0.108,0.232,-0.26
0.104,0.262,-0.236
0.093,0.291,-0.221
0.087,0.31,-0.208
0.087,0.31,-0.208
0.068,0.329,-0.179
0.036,0.333,-0.151
-0.006,0.34,-0.131
-0.033,0.342,-0.114
-0.033,0.342,-0.114
-0.042,0.36,-0.117
-0.032,0.363,-0.103
-0.054,0.35,-0.094
-0.079,0.34,-0.091
-0.079,0.34,-0.091
-0.096,0.324,-0.083
-0.125,0.29,-0.074
-0.159,0.266,-0.079
-0.188,0.233,-0.081
-0.188,0.233,-0.081
-0.219,0.204,-0.085
-0.249,0.179,-0.091
-0.285,0.15,-0.104
-0.321,0.131,-0.124
-0.321,0.131,-0.124
-0.362,0.104,-0.144
-0.396,0.081,-0.173
-0.433,0.061,-0.211
-0.454,0.046,-0.247
-0.454,0.046,-0.247
-0.476,0.024,-0.275
-0.483,0.025,-0.289
-0.49,0.025,-0.307
-0.481,0.01,-0.313
-0.481,0.01,-0.313
-0.481,0.007,-0.324
-0.482,-0.001,-0.338
-0.483,-0.006,-0.35
-0.48,-0.013,-0.363
-0.48,-0.013,-0.363
-0.48,-0.013,-0.372
-0.482,-0.022,-0.38
-0.48,-0.023,-0.408
-0.488,-0.018,-0.432
-0.488,-0.018,-0.432
-0.489,-0.019,-0.454
-0.497,-0.017,-0.489
-0.498,-0.004,-0.522
-0.496,-0.001,-0.549
-0.496,-0.001,-0.549
-0.491,0.006,-0.564
-0.495,0.017,-0.591
-0.491,0.028,-0.616
-0.491,0.043,-0.636
-0.491,0.043,-0.636
-0.49,0.059,-0.667
-0.494,0.087,-0.69
-0.504,0.116,-0.717
-0.512,0.157,-0.743
-0.512,0.157,-0.743
-0.516,0.193,-0.768
-0.53,0.243,-0.779
-0.537,0.295,-0.793
-0.55,0.353,-0.8
-0.55,0.353,-0.8
-0.549,0.408,-0.811
-0.544,0.461,-0.81
-0.543,0.514,-0.811
-0.535,0.561,-0.812
-0.535,0.561,-0.812
-0.521,0.599,-0.81
-0.51,0.638,-0.807
-0.497,0.664,-0.799
-0.486,0.689,-0.796
-0.486,0.689,-0.796
-0.478,0.713,-0.786
-0.472,0.74,-0.773
-0.469,0.763,-0.761
-0.461,0.783,-0.747
-0.461,0.783,-0.747
-0.448,0.805,-0.732
-0.445,0.825,-0.717
-0.438,0.841,-0.694
