timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
271125_15.02.51.637,0.02300,-0.05400,0.99100,0.01800,-0.05300,-0.03500,-0.64600,0.34300,-0.41100,216.88000,-0.21000
271125_15.02.51.649,0.02200,-0.05300,0.99700,0.01800,-0.07000,-0.03500,-0.64700,0.34700,-0.41000,216.29000,-0.59000
271125_15.02.51.661,0.02200,-0.05300,0.99300,0.01800,-0.07000,-0.03500,-0.64600,0.34800,-0.40000,216.96000,0.67000
271125_15.02.51.672,0.02300,-0.05500,0.99000,0.01800,-0.07000,-0.05300,-0.64800,0.34900,-0.40500,217.56000,0.60000
271125_15.02.51.684,0.02100,-0.05400,0.99100,0.08700,-0.12300,-0.07000,-0.64700,0.34800,-0.41600,216.10000,-1.46000
271125_15.02.51.696,0.02200,-0.05300,0.99200,0.03500,-0.12300,-0.07000,-0.64700,0.34800,-0.41600,216.58000,0.48000
271125_15.02.51.707,0.02100,-0.05300,0.99000,-0.01800,-0.08700,-0.05300,-0.65100,0.34700,-0.42100,217.22000,0.64000
271125_15.02.51.719,0.02200,-0.05400,0.99400,0.03500,-0.10500,-0.05300,-0.64600,0.34800,-0.41200,216.68000,-0.54000
271125_15.02.51.731,0.02200,-0.05500,0.99700,0.07000,-0.07000,-0.03500,-0.65200,0.34700,-0.41100,217.18000,0.50000
271125_15.02.51.742,0.02100,-0.05300,0.99100,0.08700,-0.12300,-0.05300,-0.65200,0.34700,-0.41100,217.21000,0.03000
271125_15.02.51.754,0.02200,-0.05400,0.99100,0.14000,-0.19200,-0.05300,-0.64800,0.34400,-0.41200,216.79000,-0.42000
271125_15.02.51.766,0.02300,-0.05300,0.98800,0.12300,-0.21000,-0.05300,-0.64800,0.34400,-0.41000,216.78000,-0.01000
271125_15.02.51.777,0.02200,-0.05200,0.99400,0.01800,-0.10500,-0.05300,-0.64500,0.34700,-0.41500,216.85000,0.07000
271125_15.02.51.789,0.02200,-0.05600,0.99100,-0.05300,0.00000,-0.05300,-0.64900,0.34600,-0.41000,217.17000,0.32000
271125_15.02.51.800,0.02300,-0.05500,0.98800,0.07000,-0.14000,-0.03500,-0.64900,0.34600,-0.41000,216.94000,-0.23000
271125_15.02.51.812,0.02200,-0.05400,0.98800,0.15700,-0.22800,-0.05300,-0.64800,0.34300,-0.41200,216.63000,-0.31000
271125_15.02.51.824,0.02200,-0.05400,0.99700,0.10500,-0.15700,-0.05300,-0.64700,0.34600,-0.41100,216.70000,0.07000
271125_15.02.51.835,0.02200,-0.05300,0.99400,-0.03500,-0.01800,-0.03500,-0.64600,0.34300,-0.41500,216.76000,0.06000
271125_15.02.51.847,0.02200,-0.05400,0.99300,-0.03500,-0.01800,-0.05300,-0.64600,0.34300,-0.40800,216.75000,-0.01000
271125_15.02.51.859,0.02200,-0.05500,0.99600,0.00000,-0.07000,-0.07000,-0.64900,0.34700,-0.40800,216.84000,0.09000
271125_15.02.51.871,0.02100,-0.05400,0.99700,0.07000,-0.10500,-0.05300,-0.64600,0.34500,-0.41400,216.72000,-0.12000
271125_15.02.51.882,0.02200,-0.05200,0.99100,0.15700,-0.19200,-0.05300,-0.65200,0.34500,-0.41700,217.39000,0.67000
271125_15.02.51.894,0.02300,-0.05300,0.98500,0.15700,-0.21000,-0.07000,-0.65100,0.34200,-0.41400,217.52000,0.13000
271125_15.02.51.906,0.02300,-0.05200,0.98700,0.12300,-0.17500,-0.05300,-0.65100,0.34200,-0.41400,217.23000,-0.29000
271125_15.02.51.917,0.02300,-0.05400,0.99500,0.03500,-0.08700,-0.01800,-0.64700,0.34700,-0.40900,217.55000,0.32000
271125_15.02.51.929,0.02100,-0.05500,0.99700,0.01800,-0.05300,-0.03500,-0.64900,0.34600,-0.41400,216.72000,-0.83000
271125_15.02.51.941,0.02200,-0.05500,1.00000,-0.01800,-0.07000,-0.05300,-0.64900,0.34400,-0.41500,216.86000,0.14000
271125_15.02.51.952,0.02200,-0.05500,0.98900,0.17500,-0.21000,-0.05300,-0.64700,0.34300,-0.42000,216.47000,-0.39000
271125_15.02.51.964,0.02300,-0.05200,0.99300,0.17500,-0.21000,-0.05300,-0.64700,0.34300,-0.42000,216.83000,0.36000
271125_15.02.51.975,0.02400,-0.05300,0.99200,0.01800,-0.08700,-0.05300,-0.64500,0.34400,-0.41300,216.73000,-0.10000
271125_15.02.51.987,0.02300,-0.05300,0.99000,-0.03500,-0.01800,-0.03500,-0.64300,0.34400,-0.41000,217.60000,0.87000
271125_15.02.51.999,0.02300,-0.05300,0.99300,0.00000,-0.03500,-0.01800,-0.64400,0.34300,-0.41100,217.29000,-0.31000
271125_15.02.52.010,0.02200,-0.05500,0.99600,0.01800,-0.07000,-0.01800,-0.64400,0.34300,-0.41100,216.07000,-1.22000
271125_15.02.52.022,0.02300,-0.05400,0.99200,0.05300,-0.10500,-0.03500,-0.64400,0.34300,-0.41000,216.62000,0.55000
271125_15.02.52.034,0.02200,-0.05300,0.98800,0.10500,-0.19200,-0.05300,-0.64400,0.34000,-0.40900,216.90000,0.28000
271125_15.02.52.045,0.02200,-0.05400,0.99400,0.08700,-0.17500,-0.03500,-0.63900,0.34300,-0.41400,216.51000,-0.39000
271125_15.02.52.057,0.02300,-0.05400,0.99700,-0.01800,-0.05300,-0.03500,-0.64000,0.34500,-0.41400,217.22000,0.71000
271125_15.02.52.068,0.02300,-0.05400,0.99400,-0.01800,-0.07000,-0.01800,-0.64000,0.34500,-0.41400,216.68000,-0.54000
271125_15.02.52.080,0.02100,-0.05400,0.99100,0.07000,-0.12300,-0.05300,-0.64100,0.34300,-0.41200,216.19000,-0.49000
271125_15.02.52.092,0.02300,-0.05500,0.99100,0.10500,-0.19200,-0.05300,-0.64500,0.34200,-0.41200,216.69000,0.50000
271125_15.02.52.104,0.02300,-0.05400,0.99400,0.15700,-0.21000,-0.03500,-0.64000,0.34500,-0.41100,216.78000,0.09000
271125_15.02.52.115,0.02300,-0.05300,0.99400,0.12300,-0.15700,-0.07000,-0.64000,0.34500,-0.41100,216.88000,0.10000
271125_15.02.52.127,0.02400,-0.05300,0.99100,0.00000,-0.05300,-0.03500,-0.64300,0.34300,-0.41300,216.59000,-0.29000
271125_15.02.52.139,0.02100,-0.05500,0.99100,0.03500,-0.10500,-0.05300,-0.64000,0.34600,-0.41300,217.57000,0.98000
271125_15.02.52.150,0.02300,-0.05400,0.99200,0.10500,-0.17500,-0.07000,-0.64200,0.34100,-0.41100,216.04000,-1.53000
271125_15.02.52.162,0.02200,-0.05400,0.99100,0.07000,-0.15700,-0.07000,-0.64100,0.34400,-0.41900,217.28000,1.24000
271125_15.02.52.174,0.02300,-0.05300,0.99200,0.08700,-0.14000,-0.05300,-0.64100,0.34400,-0.41900,217.25000,-0.03000
271125_15.02.52.185,0.02300,-0.05300,0.99000,0.07000,-0.12300,-0.05300,-0.64300,0.34900,-0.40800,216.83000,-0.42000
271125_15.02.52.197,0.02300,-0.05400,1.00600,0.01800,-0.07000,-0.03500,-0.64200,0.34900,-0.41300,217.11000,0.28000
271125_15.02.52.209,0.02100,-0.05400,0.98900,-0.08700,0.03500,-0.03500,-0.64700,0.35200,-0.42100,217.06000,-0.05000
271125_15.02.52.220,0.02100,-0.05300,0.98900,0.05300,-0.08700,-0.05300,-0.64700,0.35200,-0.41600,217.35000,0.29000
271125_15.02.52.232,0.02400,-0.05500,0.99700,0.19200,-0.26200,-0.07000,-0.64600,0.34800,-0.41600,216.71000,-0.64000
271125_15.02.52.244,0.02100,-0.05400,0.99300,-0.01800,-0.03500,-0.03500,-0.64700,0.34600,-0.40700,216.68000,-0.03000
271125_15.02.52.255,0.02200,-0.05500,0.99100,0.01800,-0.07000,-0.03500,-0.64600,0.34600,-0.41000,216.81000,0.13000
271125_15.02.52.267,0.02300,-0.05400,0.99300,0.07000,-0.10500,-0.05300,-0.64600,0.34400,-0.42100,216.49000,-0.32000
271125_15.02.52.279,0.02100,-0.05400,0.98900,0.07000,-0.10500,-0.03500,-0.64600,0.34400,-0.42100,216.60000,0.11000
271125_15.02.52.290,0.02300,-0.05300,0.99800,0.17500,-0.21000,-0.03500,-0.64500,0.34100,-0.41300,217.04000,0.44000
271125_15.02.52.302,0.02200,-0.05400,0.99100,0.12300,-0.21000,-0.03500,-0.64500,0.34700,-0.41000,216.65000,-0.39000
271125_15.02.52.314,0.02300,-0.05400,0.99400,0.10500,-0.15700,-0.03500,-0.64000,0.34800,-0.41800,217.31000,0.66000
271125_15.02.52.325,0.02300,-0.05400,1.00000,0.03500,-0.10500,-0.03500,-0.64100,0.34300,-0.40800,217.43000,0.12000
