mx,my,mz
-0.516,0.523,-0.127
-0.493,0.531,-0.11
-0.469,0.539,-0.092
-0.448,0.548,-0.083
-0.435,0.556,-0.085
-0.435,0.556,-0.085
-0.416,0.567,-0.08
-0.404,0.574,-0.08
-0.394,0.577,-0.074
-0.386,0.581,-0.069
-0.386,0.581,-0.069
-0.373,0.58,-0.067
-0.356,0.58,-0.063
-0.34,0.581,-0.061
-0.34,0.58,-0.057
-0.327,0.58,-0.057
-0.308,0.581,-0.057
-0.291,0.588,-0.058
-0.271,0.592,-0.055
-0.271,0.592,-0.055
-0.247,0.6,-0.056
-0.227,0.607,-0.069
-0.207,0.616,-0.075
-0.184,0.626,-0.084
-0.184,0.626,-0.084
-0.163,0.639,-0.096
-0.143,0.646,-0.106
-0.12,0.658,-0.117
-0.104,0.665,-0.132
-0.104,0.665,-0.132
-0.085,0.667,-0.153
-0.08,0.686,-0.164
-0.065,0.69,-0.178
-0.054,0.693,-0.196
-0.054,0.693,-0.196
-0.042,0.689,-0.199
-0.032,0.691,-0.207
-0.029,0.696,-0.212
-0.029,0.696,-0.212
-0.026,0.701,-0.221
-0.026,0.707,-0.231
-0.021,0.715,-0.242
-0.025,0.725,-0.259
-0.025,0.725,-0.259
-0.03,0.745,-0.278
-0.04,0.767,-0.31
-0.014,0.738,-0.321
-0.009,0.743,-0.318
-0.009,0.743,-0.318
-0.007,0.734,-0.316
-0.003,0.733,-0.312
-0.002,0.735,-0.318
-0.009,0.736,-0.308
-0.009,0.736,-0.308
-0.008,0.742,-0.313
-0.01,0.742,-0.311
-0.014,0.74,-0.307
-0.014,0.74,-0.307
-0.019,0.745,-0.307
-0.018,0.746,-0.307
-0.021,0.751,-0.303
-0.026,0.751,-0.292
-0.026,0.751,-0.292
-0.031,0.753,-0.299
-0.032,0.753,-0.294
-0.04,0.755,-0.291
-0.042,0.751,-0.284
-0.042,0.751,-0.284
-0.052,0.754,-0.275
-0.056,0.757,-0.27
-0.057,0.757,-0.258
-0.068,0.757,-0.25
-0.068,0.757,-0.25
-0.071,0.757,-0.245
-0.082,0.748,-0.232
-0.089,0.749,-0.221
-0.089,0.749,-0.207
-0.102,0.74,-0.207
-0.111,0.739,-0.197
-0.129,0.741,-0.178
-0.147,0.735,-0.169
-0.147,0.735,-0.169
-0.172,0.731,-0.158
-0.19,0.726,-0.14
-0.207,0.719,-0.134
-0.232,0.71,-0.128
-0.232,0.71,-0.128
-0.252,0.704,-0.121
-0.275,0.691,-0.114
-0.292,0.685,-0.102
-0.31,0.669,-0.1
-0.31,0.669,-0.1
-0.328,0.659,-0.095
-0.343,0.645,-0.083
-0.359,0.633,-0.081
-0.359,0.61,-0.075
-0.374,0.61,-0.075
-0.395,0.585,-0.065
-0.408,0.565,-0.065
-0.43,0.541,-0.064
-0.43,0.541,-0.064
-0.448,0.519,-0.065
-0.468,0.489,-0.07
-0.497,0.469,-0.072
-0.519,0.449,-0.088
-0.519,0.449,-0.088
-0.535,0.432,-0.104
-0.553,0.415,-0.116
-0.572,0.408,-0.131
-0.584,0.396,-0.153
-0.584,0.396,-0.153
-0.601,0.389,-0.165
-0.618,0.383,-0.195
-0.631,0.381,-0.199
-0.636,0.379,-0.214
-0.636,0.379,-0.214
-0.644,0.376,-0.238
-0.65,0.371,-0.25
-0.654,0.372,-0.275
-0.654,0.372,-0.275
-0.66,0.376,-0.289
-0.664,0.378,-0.321
-0.663,0.383,-0.351
-0.666,0.391,-0.379
-0.666,0.391,-0.379
-0.665,0.392,-0.411
-0.66,0.39,-0.429
-0.658,0.394,-0.459
-0.654,0.387,-0.472
-0.654,0.387,-0.472
-0.644,0.392,-0.495
-0.634,0.392,-0.521
-0.622,0.397,-0.54
-0.615,0.395,-0.56
-0.615,0.395,-0.56
-0.599,0.39,-0.581
-0.591,0.383,-0.575
-0.591,0.381,-0.585
-0.591,0.381,-0.585
-0.589,0.376,-0.587
-0.576,0.367,-0.601
-0.572,0.361,-0.61
-0.559,0.358,-0.619
-0.559,0.358,-0.619
-0.551,0.351,-0.624
-0.548,0.344,-0.63
-0.544,0.342,-0.626
-0.54,0.339,-0.626
-0.54,0.339,-0.626
-0.543,0.338,-0.627
-0.543,0.344,-0.627
-0.543,0.347,-0.622
-0.548,0.35,-0.62
-0.548,0.35,-0.62
-0.549,0.352,-0.619
-0.554,0.363,-0.605
-0.557,0.365,-0.609
-0.557,0.365,-0.593
-0.565,0.37,-0.593
-0.569,0.374,-0.59
-0.576,0.386,-0.58
-0.582,0.388,-0.573
-0.582,0.388,-0.573
-0.588,0.394,-0.56
-0.595,0.399,-0.555
-0.597,0.406,-0.542
-0.603,0.409,-0.535
-0.603,0.409,-0.535
-0.608,0.419,-0.524
-0.609,0.422,-0.515
-0.614,0.437,-0.503
-0.617,0.445,-0.5
-0.617,0.445,-0.5
-0.62,0.459,-0.476
-0.628,0.465,-0.469
-0.625,0.475,-0.458
-0.625,0.487,-0.439
-0.632,0.487,-0.439
-0.633,0.494,-0.428
-0.627,0.503,-0.419
-0.621,0.515,-0.402
-0.621,0.515,-0.402
-0.622,0.529,-0.383
-0.618,0.538,-0.368
-0.616,0.547,-0.359
-0.61,0.556,-0.346
-0.61,0.556,-0.346
-0.608,0.571,-0.329
-0.601,0.58,-0.31
-0.588,0.59,-0.295
-0.578,0.599,-0.272
-0.578,0.599,-0.272
-0.571,0.603,-0.261
-0.563,0.604,-0.24
-0.547,0.607,-0.226
-0.538,0.611,-0.212
-0.538,0.611,-0.212
-0.528,0.614,-0.207
-0.518,0.624,-0.198
-0.508,0.628,-0.201
-0.508,0.628,-0.201
-0.506,0.632,-0.193
-0.5,0.638,-0.194
-0.494,0.64,-0.19
-0.49,0.64,-0.186
-0.49,0.64,-0.186
-0.483,0.644,-0.186
-0.475,0.648,-0.181
-0.474,0.654,-0.17
-0.468,0.664,-0.17
-0.468,0.664,-0.17
-0.451,0.671,-0.16
-0.436,0.675,-0.152
-0.412,0.682,-0.151
-0.386,0.688,-0.141
-0.386,0.688,-0.141
-0.361,0.688,-0.131
-0.329,0.69,-0.131
-0.294,0.69,-0.122
-0.294,0.69,-0.126
-0.26,0.693,-0.126
-0.228,0.694,-0.135
-0.197,0.7,-0.143
-0.175,0.702,-0.145
-0.175,0.702,-0.145
-0.148,0.702,-0.16
-0.114,0.7,-0.171
-0.089,0.703,-0.189
-0.068,0.702,-0.205
-0.068,0.702,-0.205
-0.047,0.699,-0.231
-0.027,0.701,-0.249
-0.015,0.698,-0.26
-0.006,0.7,-0.272
-0.006,0.7,-0.272
0.004,0.696,-0.284
0.008,0.698,-0.286
0.013,0.695,-0.29
0.013,0.695,-0.294
0.017,0.695,-0.294
0.014,0.697,-0.294
0.016,0.694,-0.293
0.023,0.69,-0.296
0.023,0.69,-0.296
0.028,0.688,-0.303
0.031,0.681,-0.302
0.042,0.682,-0.303
0.036,0.682,-0.304
0.036,0.682,-0.304
0.036,0.686,-0.295
0.03,0.691,-0.281
0.015,0.691,-0.279
0.007,0.698,-0.271
0.007,0.698,-0.271
-0.004,0.703,-0.267
-0.006,0.703,-0.267
-0.012,0.703,-0.265
-0.012,0.7,-0.268
-0.011,0.7,-0.268
-0.0,0.696,-0.26
0.014,0.688,-0.283
0.029,0.682,-0.287
0.029,0.682,-0.287
0.039,0.672,-0.299
0.057,0.662,-0.314
0.07,0.653,-0.323
0.079,0.637,-0.334
0.079,0.637,-0.334
0.092,0.623,-0.353
0.105,0.612,-0.368
0.116,0.601,-0.382
0.123,0.592,-0.388
0.123,0.592,-0.388
0.125,0.578,-0.394
0.137,0.573,-0.405
0.138,0.558,-0.418
0.14,0.545,-0.414
0.14,0.545,-0.414
0.146,0.54,-0.424
0.145,0.53,-0.432
0.145,0.528,-0.431
0.145,0.528,-0.431
0.15,0.519,-0.437
0.148,0.514,-0.442
0.151,0.515,-0.444
0.151,0.509,-0.448
0.151,0.509,-0.448
0.154,0.501,-0.447
0.155,0.494,-0.45
0.154,0.482,-0.46
0.161,0.472,-0.461
0.161,0.472,-0.461
0.157,0.462,-0.464
0.159,0.452,-0.48
0.153,0.441,-0.482
0.154,0.425,-0.489
0.154,0.425,-0.489
0.15,0.407,-0.496
0.144,0.392,-0.505
0.14,0.373,-0.51
0.14,0.373,-0.51
0.138,0.355,-0.526
0.128,0.333,-0.531
0.12,0.313,-0.537
0.109,0.291,-0.549
0.109,0.291,-0.549
0.1,0.279,-0.556
0.084,0.25,-0.566
0.07,0.232,-0.578
0.056,0.21,-0.58
0.056,0.21,-0.58
0.036,0.19,-0.59
0.018,0.172,-0.594
-0.009,0.159,-0.604
-0.027,0.142,-0.613
-0.027,0.142,-0.613
-0.05,0.128,-0.617
-0.064,0.116,-0.623
-0.084,0.107,-0.614
-0.084,0.107,-0.61
-0.095,0.099,-0.61
-0.103,0.085,-0.608
-0.118,0.075,-0.611
-0.138,0.059,-0.602
-0.138,0.059,-0.602
-0.159,0.043,-0.611
-0.182,0.034,-0.603
-0.205,0.024,-0.591
-0.232,0.008,-0.577
-0.232,0.008,-0.577
-0.262,0.004,-0.566
-0.298,-0.009,-0.557
-0.325,-0.009,-0.539
-0.359,-0.012,-0.525
-0.359,-0.012,-0.525
-0.39,-0.009,-0.512
-0.417,-0.009,-0.506
-0.441,0.006,-0.49
-0.441,0.013,-0.473
-0.467,0.013,-0.473
-0.486,0.023,-0.455
-0.5,0.032,-0.446
-0.515,0.041,-0.434
-0.515,0.041,-0.434
-0.529,0.049,-0.414
-0.549,0.067,-0.415
-0.566,0.084,-0.398
-0.582,0.102,-0.39
-0.582,0.102,-0.39
-0.599,0.127,-0.387
-0.609,0.143,-0.386
-0.612,0.154,-0.393
-0.621,0.168,-0.378
-0.621,0.168,-0.378
-0.622,0.185,-0.375
-0.631,0.191,-0.367
-0.638,0.204,-0.369
-0.637,0.216,-0.36
-0.637,0.216,-0.36
-0.641,0.222,-0.359
-0.639,0.225,-0.363
-0.638,0.226,-0.363
-0.638,0.226,-0.363
-0.641,0.225,-0.346
-0.64,0.224,-0.342
-0.638,0.234,-0.325
-0.642,0.238,-0.319
-0.642,0.238,-0.319
-0.641,0.25,-0.32
-0.643,0.254,-0.314
-0.641,0.254,-0.318
-0.644,0.252,-0.313
-0.644,0.252,-0.313
-0.643,0.257,-0.314
-0.634,0.257,-0.307
-0.635,0.257,-0.304
-0.637,0.262,-0.297
-0.637,0.262,-0.297
-0.637,0.266,-0.291
-0.639,0.267,-0.288
-0.635,0.271,-0.289
-0.635,0.271,-0.289
-0.639,0.28,-0.293
-0.637,0.282,-0.293
-0.64,0.28,-0.304
-0.645,0.285,-0.305
-0.645,0.285,-0.305
-0.648,0.296,-0.314
-0.647,0.306,-0.319
-0.651,0.314,-0.329
-0.653,0.318,-0.332
-0.653,0.318,-0.332
-0.658,0.334,-0.344
-0.661,0.344,-0.344
-0.658,0.357,-0.352
-0.662,0.367,-0.366
-0.662,0.367,-0.366
-0.659,0.371,-0.372
-0.659,0.377,-0.378
-0.658,0.381,-0.381
-0.658,0.381,-0.389
-0.663,0.386,-0.389
-0.655,0.39,-0.391
-0.659,0.398,-0.392
-0.657,0.406,-0.4
-0.657,0.406,-0.4
-0.654,0.413,-0.393
-0.652,0.421,-0.391
-0.651,0.434,-0.4
-0.651,0.442,-0.398
-0.651,0.442,-0.398
-0.649,0.451,-0.4
-0.651,0.457,-0.397
-0.646,0.467,-0.397
-0.648,0.481,-0.389
-0.648,0.481,-0.389
-0.646,0.487,-0.391
-0.642,0.491,-0.393
-0.645,0.495,-0.389
-0.645,0.501,-0.387
-0.642,0.501,-0.387
-0.646,0.505,-0.392
