mx,my,mz
-0.511,0.318,-0.532
-0.496,0.274,-0.536
-0.479,0.228,-0.544
-0.461,0.197,-0.555
-0.445,0.16,-0.544
-0.436,0.112,-0.499
-0.432,0.079,-0.416
-0.443,0.096,-0.316
-0.462,0.157,-0.219
-0.464,0.212,-0.167
-0.457,0.271,-0.139
-0.454,0.335,-0.125
-0.43,0.425,-0.109
-0.403,0.528,-0.131
-0.376,0.608,-0.17
-0.348,0.67,-0.233
-0.323,0.722,-0.345
-0.274,0.73,-0.454
-0.172,0.685,-0.559
-0.107,0.63,-0.598
-0.057,0.576,-0.614
-0.033,0.533,-0.609
-0.002,0.504,-0.614
0.022,0.475,-0.599
0.076,0.407,-0.57
0.103,0.411,-0.501
0.123,0.397,-0.437
0.123,0.389,-0.412
0.104,0.385,-0.402
0.09,0.374,-0.371
0.053,0.389,-0.31
0.035,0.398,-0.279
-0.007,0.399,-0.254
-0.043,0.403,-0.22
-0.074,0.41,-0.2
-0.087,0.411,-0.196
-0.09,0.406,-0.185
-0.118,0.419,-0.182
-0.12,0.434,-0.18
-0.139,0.452,-0.181
-0.187,0.494,-0.188
-0.201,0.52,-0.183
-0.249,0.554,-0.178
-0.266,0.613,-0.206
-0.272,0.67,-0.269
-0.269,0.7,-0.412
-0.249,0.675,-0.489
-0.185,0.645,-0.553
-0.081,0.539,-0.641
-0.047,0.342,-0.666
-0.058,0.201,-0.626
-0.105,0.139,-0.585
-0.156,0.079,-0.545
-0.204,0.04,-0.51
-0.25,0.04,-0.509
-0.267,0.061,-0.562
-0.271,0.121,-0.612
-0.251,0.193,-0.665
-0.235,0.266,-0.703
-0.216,0.325,-0.712
-0.174,0.406,-0.714
-0.087,0.504,-0.667
-0.025,0.573,-0.583
-0.021,0.648,-0.458
-0.06,0.667,-0.36
-0.098,0.664,-0.291
-0.124,0.65,-0.245
-0.118,0.632,-0.227
-0.117,0.618,-0.212
-0.091,0.583,-0.203
-0.071,0.551,-0.189
-0.047,0.498,-0.164
-0.048,0.461,-0.15
-0.056,0.442,-0.147
-0.067,0.426,-0.126
-0.088,0.394,-0.12
-0.095,0.362,-0.124
-0.077,0.332,-0.149
-0.081,0.326,-0.161
-0.08,0.305,-0.183
-0.088,0.287,-0.196
-0.093,0.275,-0.199
-0.1,0.276,-0.2
-0.088,0.276,-0.201
-0.061,0.272,-0.23
-0.01,0.259,-0.291
0.014,0.249,-0.369
-0.004,0.238,-0.447
-0.045,0.217,-0.499
-0.101,0.197,-0.538
-0.178,0.17,-0.552
-0.223,0.154,-0.557
-0.27,0.136,-0.549
-0.33,0.118,-0.518
-0.359,0.115,-0.516
-0.361,0.115,-0.525
-0.363,0.119,-0.529
-0.379,0.112,-0.531
-0.413,0.121,-0.507
-0.445,0.133,-0.492
-0.469,0.152,-0.488
-0.472,0.143,-0.464
-0.499,0.171,-0.443
-0.523,0.188,-0.445
-0.521,0.206,-0.462
-0.521,0.209,-0.476
-0.537,0.234,-0.465
-0.542,0.24,-0.461
-0.553,0.248,-0.401
-0.556,0.255,-0.363
-0.561,0.27,-0.335
-0.55,0.267,-0.305
-0.545,0.268,-0.275
-0.544,0.268,-0.26
-0.528,0.248,-0.247
-0.505,0.221,-0.224
-0.473,0.192,-0.203
-0.443,0.152,-0.21
-0.422,0.135,-0.203
-0.418,0.147,-0.199
-0.401,0.147,-0.191
-0.385,0.161,-0.16
-0.376,0.188,-0.161
-0.388,0.204,-0.151
-0.394,0.216,-0.143
-0.393,0.236,-0.134
-0.405,0.259,-0.137
-0.487,0.277,-0.2
-0.471,0.232,-0.215
-0.4,0.174,-0.184
-0.303,0.128,-0.166
-0.305,0.131,-0.161
-0.303,0.123,-0.176
-0.264,0.108,-0.183
-0.192,0.105,-0.18
-0.103,0.09,-0.232
-0.054,0.095,-0.269
-0.016,0.103,-0.313
-0.01,0.105,-0.421
-0.067,0.11,-0.482
-0.141,0.102,-0.513
-0.229,0.09,-0.504
-0.293,0.09,-0.484
-0.355,0.091,-0.455
-0.393,0.095,-0.444
-0.435,0.116,-0.423
-0.482,0.153,-0.419
-0.464,0.116,-0.478
-0.454,0.102,-0.491
-0.467,0.078,-0.476
-0.463,0.056,-0.464
-0.444,0.038,-0.392
-0.458,0.075,-0.383
-0.481,0.118,-0.341
-0.52,0.192,-0.292
-0.522,0.259,-0.244
-0.506,0.321,-0.195
-0.504,0.367,-0.19
-0.527,0.418,-0.227
-0.529,0.484,-0.266
-0.492,0.603,-0.341
-0.429,0.669,-0.389
-0.448,0.631,-0.473
-0.472,0.591,-0.508
-0.467,0.551,-0.568
-0.425,0.528,-0.619
-0.358,0.485,-0.671
-0.322,0.37,-0.697
-0.343,0.277,-0.676
-0.385,0.253,-0.653
-0.347,0.24,-0.671
-0.32,0.22,-0.691
-0.342,0.216,-0.672
-0.35,0.204,-0.647
-0.338,0.175,-0.621
-0.296,0.115,-0.571
-0.219,0.075,-0.513
-0.167,0.058,-0.461
-0.148,0.055,-0.447
-0.161,0.048,-0.448
-0.164,0.032,-0.45
-0.194,0.022,-0.458
-0.266,0.003,-0.388
-0.308,0.021,-0.351
-0.303,0.024,-0.329
-0.295,0.016,-0.33
-0.311,0.031,-0.304
-0.349,0.06,-0.271
-0.414,0.133,-0.219
-0.452,0.203,-0.195
-0.406,0.25,-0.138
-0.464,0.306,-0.156
-0.519,0.329,-0.209
-0.539,0.311,-0.256
-0.549,0.275,-0.297
-0.545,0.269,-0.316
-0.551,0.288,-0.314
-0.552,0.31,-0.321
-0.565,0.349,-0.349
-0.566,0.363,-0.399
-0.565,0.4,-0.424
-0.557,0.446,-0.432
-0.543,0.474,-0.452
-0.519,0.488,-0.497
-0.481,0.473,-0.564
-0.449,0.436,-0.595
-0.414,0.399,-0.618
-0.355,0.351,-0.631
-0.325,0.338,-0.631
-0.304,0.323,-0.641
-0.284,0.338,-0.654
-0.307,0.362,-0.661
-0.356,0.392,-0.659
-0.37,0.378,-0.656
-0.431,0.327,-0.63
-0.448,0.246,-0.584
-0.413,0.196,-0.593
-0.404,0.158,-0.557
-0.404,0.099,-0.491
-0.332,0.04,-0.434
-0.276,0.027,-0.415
-0.267,0.027,-0.401
-0.235,0.02,-0.391
-0.229,0.019,-0.359
-0.194,0.021,-0.336
-0.172,0.033,-0.314
-0.124,0.05,-0.3
-0.096,0.048,-0.315
-0.09,0.054,-0.314
-0.087,0.055,-0.332
-0.082,0.056,-0.375
-0.057,0.051,-0.398
-0.056,0.06,-0.391
-0.048,0.064,-0.405
-0.057,0.05,-0.393
-0.065,0.048,-0.392
-0.05,0.048,-0.383
-0.022,0.061,-0.418
-0.023,0.077,-0.471
-0.057,0.093,-0.529
-0.094,0.109,-0.553
-0.143,0.104,-0.568
-0.207,0.099,-0.566
-0.261,0.092,-0.563
-0.332,0.116,-0.567
-0.406,0.112,-0.523
-0.417,0.075,-0.467
-0.421,0.041,-0.436
-0.455,0.089,-0.437
-0.47,0.112,-0.431
-0.473,0.109,-0.398
-0.47,0.118,-0.363
-0.437,0.097,-0.343
-0.409,0.085,-0.322
-0.385,0.072,-0.326
-0.347,0.055,-0.328
-0.323,0.048,-0.338
-0.301,0.036,-0.339
-0.254,0.027,-0.303
-0.26,0.017,-0.323
-0.297,0.018,-0.315
-0.335,0.036,-0.302
-0.405,0.067,-0.312
-0.427,0.092,-0.289
-0.394,0.099,-0.252
-0.353,0.101,-0.229
-0.297,0.096,-0.214
-0.235,0.112,-0.182
-0.139,0.141,-0.178
-0.093,0.135,-0.188
-0.05,0.134,-0.22
-0.003,0.139,-0.251
0.016,0.173,-0.241
-0.03,0.168,-0.22
-0.007,0.139,-0.247
-0.015,0.123,-0.254
-0.022,0.117,-0.236
-0.03,0.122,-0.234
-0.029,0.121,-0.243
-0.02,0.119,-0.243
-0.012,0.138,-0.222
-0.039,0.162,-0.183
-0.138,0.15,-0.149
-0.221,0.107,-0.176
-0.279,0.09,-0.2
-0.237,0.057,-0.222
-0.231,0.036,-0.25
-0.223,0.001,-0.336
-0.175,-0.005,-0.338
-0.157,-0.012,-0.367
-0.157,-0.009,-0.388
-0.153,-0.009,-0.4
-0.171,0.001,-0.468
-0.204,0.028,-0.54
-0.205,0.054,-0.568
-0.18,0.071,-0.585
-0.183,0.058,-0.588
-0.158,0.07,-0.595
-0.162,0.066,-0.58
-0.144,0.063,-0.573
-0.099,0.089,-0.575
-0.045,0.12,-0.569
0.008,0.141,-0.528
0.052,0.156,-0.461
0.056,0.155,-0.385
0.031,0.146,-0.325
-0.012,0.139,-0.263
-0.061,0.144,-0.22
-0.091,0.136,-0.201
-0.11,0.131,-0.2
-0.111,0.106,-0.225
-0.052,0.126,-0.254
-0.028,0.14,-0.257
-0.033,0.141,-0.249
-0.026,0.15,-0.245
-0.006,0.156,-0.266
0.011,0.156,-0.281
0.016,0.144,-0.294
0.018,0.141,-0.316
0.022,0.119,-0.353
0.024,0.122,-0.345
0.032,0.134,-0.337
0.039,0.145,-0.327
0.045,0.16,-0.315
0.047,0.165,-0.314
0.06,0.181,-0.311
0.085,0.212,-0.313
0.078,0.208,-0.301
0.073,0.19,-0.319
0.068,0.178,-0.313
0.059,0.158,-0.312
0.053,0.137,-0.315
0.05,0.133,-0.322
0.044,0.136,-0.314
0.042,0.131,-0.303
0.039,0.132,-0.302
0.038,0.133,-0.302
0.048,0.14,-0.311
0.046,0.139,-0.296
0.046,0.14,-0.307
0.047,0.141,-0.306
0.049,0.137,-0.305
0.049,0.136,-0.314
0.054,0.138,-0.311
0.052,0.139,-0.307
0.056,0.146,-0.308
0.052,0.141,-0.31
0.053,0.148,-0.308
0.052,0.145,-0.305
0.053,0.149,-0.306
0.051,0.148,-0.31
0.054,0.152,-0.311
0.056,0.153,-0.307
0.062,0.154,-0.305
0.056,0.155,-0.31
0.063,0.156,-0.307
0.058,0.156,-0.311
0.06,0.161,-0.306
0.057,0.161,-0.311
0.056,0.154,-0.305
0.06,0.156,-0.304
0.06,0.159,-0.314
0.058,0.157,-0.307
0.054,0.162,-0.303
0.06,0.163,-0.312
0.059,0.157,-0.308
0.061,0.159,-0.305
0.062,0.164,-0.309
0.056,0.163,-0.304
0.063,0.163,-0.3
0.059,0.16,-0.301
0.064,0.162,-0.305
0.058,0.162,-0.301
0.064,0.165,-0.301
0.06,0.161,-0.301
0.062,0.166,-0.298
0.062,0.16,-0.304
0.058,0.161,-0.304
0.056,0.164,-0.297
0.058,0.161,-0.295
0.055,0.162,-0.298
0.061,0.162,-0.293
0.059,0.162,-0.287
0.055,0.158,-0.295
0.054,0.162,-0.295
0.055,0.156,-0.299
0.057,0.16,-0.3
0.055,0.163,-0.297
0.055,0.164,-0.296
0.056,0.163,-0.3
0.052,0.162,-0.299
0.057,0.16,-0.292
0.053,0.158,-0.295
0.056,0.16,-0.291
0.054,0.16,-0.308
0.053,0.163,-0.31
0.055,0.16,-0.31
0.054,0.16,-0.303
0.055,0.16,-0.304
0.047,0.158,-0.298
0.047,0.153,-0.297
0.054,0.161,-0.302
0.062,0.166,-0.32
0.067,0.162,-0.331
0.057,0.162,-0.339
0.054,0.161,-0.338
0.048,0.163,-0.339
0.04,0.144,-0.356
0.019,0.107,-0.367
-0.025,0.07,-0.347
-0.071,0.056,-0.316
-0.092,0.07,-0.256
-0.065,0.116,-0.218
-0.037,0.16,-0.2
-0.01,0.222,-0.194
0.032,0.28,-0.211
0.061,0.301,-0.242
0.07,0.319,-0.243
0.085,0.32,-0.271
0.095,0.318,-0.293
0.097,0.31,-0.308
0.1,0.303,-0.304
0.094,0.299,-0.284
0.086,0.273,-0.268
0.089,0.257,-0.296
0.106,0.251,-0.344
0.105,0.251,-0.385
0.113,0.272,-0.39
0.12,0.288,-0.418
0.114,0.324,-0.452
0.113,0.371,-0.491
0.104,0.39,-0.506
0.1,0.393,-0.518
0.093,0.397,-0.52
0.094,0.385,-0.533
0.094,0.35,-0.526
0.079,0.303,-0.537
0.06,0.266,-0.53
0.063,0.232,-0.522
0.052,0.217,-0.526
0.049,0.213,-0.541
0.04,0.212,-0.548
0.039,0.211,-0.55
0.041,0.209,-0.543
0.05,0.207,-0.532
0.059,0.215,-0.515
0.061,0.222,-0.509
0.073,0.232,-0.495
0.078,0.235,-0.498
0.077,0.235,-0.492
0.082,0.241,-0.485
0.084,0.24,-0.482
0.086,0.235,-0.483
0.085,0.236,-0.481
0.085,0.234,-0.485
0.083,0.232,-0.478
0.084,0.233,-0.477
0.089,0.231,-0.479
0.086,0.236,-0.481
0.084,0.234,-0.482
0.087,0.237,-0.469
0.087,0.232,-0.474
0.09,0.233,-0.466
0.087,0.237,-0.475
0.089,0.234,-0.47
0.085,0.234,-0.472
0.085,0.24,-0.474
0.089,0.24,-0.467
0.089,0.242,-0.47
0.092,0.236,-0.469
0.097,0.23,-0.459
0.097,0.232,-0.457
0.094,0.234,-0.454
0.095,0.231,-0.447
0.094,0.229,-0.441
0.096,0.227,-0.445
0.096,0.223,-0.433
0.089,0.222,-0.427
0.093,0.223,-0.412
0.087,0.215,-0.404
0.091,0.22,-0.397
0.091,0.219,-0.379
0.091,0.227,-0.376
0.099,0.24,-0.354
0.1,0.268,-0.355
0.114,0.299,-0.403
0.092,0.357,-0.526
0.053,0.366,-0.58
0.026,0.354,-0.601
0.0,0.349,-0.627
-0.018,0.347,-0.647
-0.036,0.314,-0.656
-0.049,0.296,-0.661
-0.058,0.267,-0.657
-0.06,0.241,-0.65
-0.036,0.248,-0.643
-0.008,0.239,-0.612
0.055,0.239,-0.547
0.089,0.213,-0.458
0.068,0.173,-0.403
0.047,0.149,-0.354
0.024,0.126,-0.356
-0.016,0.083,-0.405
-0.042,0.071,-0.426
-0.073,0.049,-0.43
-0.095,0.047,-0.458
-0.091,0.055,-0.46
-0.071,0.064,-0.478
-0.055,0.077,-0.49
-0.062,0.072,-0.498
-0.075,0.06,-0.488
-0.074,0.078,-0.508
-0.074,0.075,-0.506
-0.059,0.061,-0.426
-0.102,0.044,-0.424
-0.183,0.02,-0.447
-0.172,0.059,-0.549
-0.081,0.132,-0.597
-0.011,0.2,-0.608
0.028,0.242,-0.598
0.079,0.261,-0.549
0.122,0.269,-0.469
0.131,0.269,-0.448
0.127,0.263,-0.418
0.099,0.224,-0.44
0.047,0.18,-0.509
-0.068,0.144,-0.591
-0.058,0.145,-0.585
-0.039,0.152,-0.577
-0.025,0.157,-0.572
-0.03,0.156,-0.577
-0.047,0.168,-0.598
-0.096,0.157,-0.625
-0.118,0.169,-0.636
-0.117,0.188,-0.643
-0.131,0.2,-0.654
-0.171,0.236,-0.672
-0.193,0.277,-0.676
-0.198,0.303,-0.694
-0.214,0.306,-0.697
-0.176,0.308,-0.69
-0.174,0.27,-0.683
-0.195,0.193,-0.655
-0.232,0.123,-0.6
-0.267,0.088,-0.559
-0.302,0.074,-0.514
-0.308,0.063,-0.48
-0.32,0.054,-0.436
-0.308,0.04,-0.37
-0.247,0.038,-0.31
-0.101,0.055,-0.31
-0.013,0.09,-0.404
0.018,0.138,-0.499
0.028,0.201,-0.556
0.004,0.214,-0.603
-0.021,0.211,-0.61
-0.07,0.165,-0.601
-0.108,0.14,-0.614
-0.137,0.166,-0.643
-0.195,0.166,-0.651
-0.244,0.161,-0.643
-0.291,0.143,-0.614
-0.295,0.099,-0.58
-0.218,0.058,-0.562
-0.232,0.066,-0.571
-0.245,0.069,-0.579
-0.232,0.071,-0.591
-0.237,0.067,-0.572
-0.246,0.053,-0.583
-0.273,0.063,-0.573
-0.291,0.049,-0.555
-0.322,0.038,-0.516
-0.333,0.035,-0.461
-0.34,0.032,-0.429
-0.342,0.032,-0.384
-0.343,0.033,-0.34
-0.306,0.027,-0.339
-0.27,0.013,-0.347
-0.257,0.002,-0.356
-0.247,0.006,-0.346
-0.251,0.017,-0.334
-0.23,0.025,-0.297
-0.175,0.033,-0.257
-0.121,0.055,-0.24
-0.088,0.053,-0.251
-0.103,0.047,-0.259
-0.121,0.035,-0.256
-0.143,0.025,-0.297
-0.174,-0.032,-0.389
-0.114,-0.004,-0.402
-0.081,0.021,-0.39
-0.026,0.054,-0.332
0.012,0.095,-0.292
0.012,0.101,-0.29
0.028,0.102,-0.31
0.037,0.106,-0.354
0.026,0.086,-0.42
-0.023,0.073,-0.482
-0.117,0.055,-0.539
-0.194,0.08,-0.583
-0.231,0.051,-0.516
-0.175,0.043,-0.478
-0.157,0.046,-0.477
-0.142,0.053,-0.501
-0.142,0.064,-0.522
-0.132,0.081,-0.546
-0.121,0.107,-0.569
-0.126,0.106,-0.579
-0.124,0.111,-0.587
-0.14,0.093,-0.567
-0.197,0.07,-0.536
-0.226,0.048,-0.502
-0.255,0.025,-0.401
-0.307,0.033,-0.424
-0.332,0.042,-0.444
-0.329,0.047,-0.463
-0.351,0.069,-0.482
-0.385,0.096,-0.515
-0.353,0.102,-0.557
-0.346,0.16,-0.617
-0.316,0.213,-0.654
-0.328,0.197,-0.634
-0.34,0.186,-0.621
-0.342,0.176,-0.619
-0.337,0.174,-0.628
-0.335,0.165,-0.619
-0.333,0.161,-0.614
-0.332,0.158,-0.606
-0.33,0.158,-0.613
-0.329,0.159,-0.608
-0.328,0.159,-0.616
-0.328,0.17,-0.62
-0.329,0.167,-0.615
-0.33,0.167,-0.618
-0.327,0.162,-0.617
-0.33,0.167,-0.611
-0.327,0.173,-0.618
-0.328,0.179,-0.623
-0.325,0.177,-0.627
-0.329,0.18,-0.628
-0.332,0.173,-0.614
-0.329,0.172,-0.623
-0.332,0.169,-0.617
-0.332,0.17,-0.623
-0.334,0.17,-0.617
-0.341,0.168,-0.617
-0.338,0.17,-0.615
-0.344,0.171,-0.608
-0.343,0.166,-0.612
-0.342,0.163,-0.608
-0.338,0.163,-0.612
-0.34,0.166,-0.611
-0.34,0.162,-0.608
-0.342,0.16,-0.611
-0.356,0.145,-0.588
-0.355,0.123,-0.565
-0.347,0.104,-0.55
-0.363,0.09,-0.5
-0.392,0.085,-0.457
-0.407,0.084,-0.372
-0.383,0.076,-0.307
-0.271,0.078,-0.224
-0.069,0.15,-0.195
0.059,0.248,-0.279
0.118,0.351,-0.392
0.112,0.441,-0.468
0.09,0.406,-0.534
0.065,0.374,-0.571
0.046,0.373,-0.587
0.054,0.39,-0.569
0.06,0.412,-0.569
0.045,0.367,-0.587
0.031,0.321,-0.593
0.001,0.289,-0.607
-0.02,0.248,-0.61
-0.031,0.204,-0.601
-0.045,0.171,-0.579
-0.039,0.152,-0.564
-0.036,0.155,-0.569
-0.04,0.156,-0.577
-0.051,0.176,-0.586
-0.048,0.217,-0.619
-0.025,0.24,-0.617
0.033,0.283,-0.589
0.079,0.36,-0.534
0.092,0.362,-0.516
0.096,0.344,-0.497
0.1,0.324,-0.472
0.093,0.282,-0.456
0.093,0.264,-0.418
0.084,0.229,-0.421
0.01,0.152,-0.535
-0.071,0.18,-0.618
-0.08,0.255,-0.665
-0.06,0.356,-0.673
-0.057,0.493,-0.649
-0.072,0.583,-0.603
-0.039,0.641,-0.494
-0.037,0.662,-0.444
-0.035,0.651,-0.355
-0.017,0.626,-0.32
0.019,0.585,-0.302
0.038,0.505,-0.239
0.002,0.387,-0.168
-0.044,0.249,-0.147
-0.161,0.113,-0.184
-0.195,0.091,-0.208
-0.178,0.06,-0.256
-0.183,0.045,-0.281
-0.218,0.038,-0.299
-0.261,0.038,-0.31
-0.345,0.053,-0.333
-0.405,0.084,-0.358
-0.378,0.068,-0.342
-0.344,0.055,-0.33
-0.323,0.048,-0.337
-0.292,0.046,-0.345
-0.324,0.044,-0.383
-0.406,0.096,-0.454
-0.421,0.099,-0.444
-0.422,0.102,-0.434
-0.401,0.098,-0.47
-0.376,0.097,-0.485
-0.382,0.116,-0.53
-0.378,0.121,-0.532
-0.352,0.125,-0.568
-0.286,0.133,-0.603
-0.172,0.144,-0.628
-0.153,0.162,-0.632
-0.163,0.163,-0.64
-0.127,0.173,-0.637
-0.085,0.188,-0.622
-0.049,0.186,-0.602
-0.042,0.174,-0.592
-0.073,0.12,-0.562
-0.078,0.095,-0.535
-0.068,0.095,-0.52
-0.053,0.092,-0.516
-0.052,0.085,-0.495
-0.054,0.068,-0.447
-0.078,0.053,-0.41
-0.135,0.033,-0.391
-0.199,0.023,-0.419
-0.21,0.038,-0.47
-0.159,0.051,-0.496
-0.101,0.061,-0.48
-0.088,0.062,-0.462
-0.065,0.062,-0.411
-0.027,0.083,-0.376
-0.025,0.084,-0.378
-0.041,0.081,-0.403
-0.045,0.076,-0.412
-0.052,0.073,-0.397
-0.07,0.059,-0.388
-0.074,0.053,-0.389
-0.092,0.05,-0.391
-0.105,0.042,-0.375
-0.109,0.042,-0.376
-0.09,0.052,-0.38
-0.077,0.064,-0.346
-0.084,0.072,-0.306
-0.098,0.069,-0.278
-0.103,0.069,-0.285
-0.141,0.055,-0.262
-0.209,0.068,-0.23
-0.268,0.083,-0.211
-0.326,0.089,-0.223
-0.346,0.081,-0.251
-0.332,0.053,-0.292
-0.319,0.038,-0.35
-0.304,0.027,-0.383
-0.287,0.021,-0.383
-0.31,0.02,-0.36
-0.31,0.028,-0.363
-0.316,0.028,-0.337
-0.332,0.038,-0.334
-0.311,0.034,-0.322
-0.314,0.038,-0.322
-0.357,0.064,-0.309
-0.374,0.065,-0.335
-0.367,0.065,-0.343
-0.375,0.069,-0.363
-0.391,0.071,-0.364
-0.374,0.062,-0.363
-0.366,0.058,-0.39
-0.392,0.086,-0.426
-0.418,0.108,-0.462
-0.429,0.119,-0.458
-0.423,0.104,-0.444
-0.418,0.096,-0.437
-0.41,0.086,-0.417
-0.415,0.088,-0.414
-0.404,0.088,-0.464
-0.352,0.128,-0.585
-0.273,0.162,-0.634
-0.179,0.196,-0.66
-0.131,0.214,-0.656
-0.112,0.215,-0.651
-0.087,0.214,-0.645
-0.047,0.228,-0.632
-0.022,0.235,-0.612
-0.029,0.211,-0.598
-0.018,0.182,-0.563
0.008,0.175,-0.532
0.009,0.171,-0.531
0.011,0.191,-0.54
0.009,0.2,-0.558
-0.041,0.183,-0.58
-0.099,0.15,-0.593
-0.204,0.095,-0.57
-0.266,0.068,-0.525
-0.295,0.033,-0.382
-0.272,0.039,-0.303
-0.273,0.059,-0.247
-0.27,0.136,-0.164
-0.332,0.241,-0.121
-0.441,0.317,-0.162
-0.481,0.33,-0.185
-0.485,0.357,-0.192
-0.491,0.408,-0.198
-0.52,0.417,-0.233
-0.553,0.462,-0.331
-0.518,0.544,-0.369
-0.508,0.563,-0.395
-0.505,0.568,-0.416
-0.503,0.557,-0.399
-0.516,0.535,-0.375
-0.512,0.542,-0.341
-0.515,0.534,-0.324
-0.507,0.535,-0.302
-0.507,0.531,-0.294
-0.509,0.538,-0.307
-0.51,0.538,-0.313
-0.504,0.529,-0.287
-0.496,0.514,-0.26
-0.482,0.488,-0.214
-0.459,0.493,-0.18
-0.439,0.453,-0.145
-0.419,0.398,-0.133
-0.443,0.363,-0.141
-0.364,0.292,-0.089
-0.324,0.243,-0.054
-0.291,0.172,-0.042
-0.248,0.087,-0.062
-0.203,0.016,-0.086
-0.153,-0.074,-0.176
-0.088,-0.068,-0.52
-0.17,0.091,-0.618
-0.137,0.129,-0.644
-0.15,0.135,-0.63
-0.174,0.14,-0.625
-0.179,0.169,-0.637
-0.18,0.23,-0.655
-0.193,0.292,-0.677
-0.251,0.324,-0.683
-0.333,0.354,-0.673
-0.427,0.367,-0.629
-0.476,0.361,-0.588
-0.52,0.359,-0.553
-0.529,0.354,-0.525
-0.526,0.344,-0.534
-0.514,0.341,-0.557
-0.475,0.338,-0.601
-0.415,0.302,-0.64
-0.316,0.227,-0.654
-0.185,0.155,-0.62
-0.073,0.154,-0.578
0.056,0.215,-0.486
0.091,0.254,-0.423
0.089,0.245,-0.37
0.067,0.238,-0.314
0.066,0.264,-0.285
0.043,0.246,-0.257
0.011,0.215,-0.233
-0.004,0.187,-0.24
-0.09,0.113,-0.234
-0.232,0.07,-0.25
-0.313,0.082,-0.255
-0.363,0.109,-0.237
-0.378,0.137,-0.203
-0.392,0.152,-0.203
-0.42,0.164,-0.217
-0.465,0.181,-0.256
-0.518,0.198,-0.332
-0.526,0.199,-0.363
-0.481,0.162,-0.503
-0.298,0.159,-0.643
-0.189,0.157,-0.651
-0.073,0.215,-0.653
-0.042,0.247,-0.638
-0.035,0.239,-0.627
-0.081,0.187,-0.62
-0.125,0.16,-0.619
-0.188,0.114,-0.591
-0.254,0.051,-0.478
-0.273,0.025,-0.419
-0.263,0.034,-0.425
-0.181,0.04,-0.488
-0.166,0.109,-0.606
-0.162,0.137,-0.631
-0.165,0.156,-0.652
-0.224,0.199,-0.676
-0.271,0.212,-0.67
-0.321,0.203,-0.653
-0.451,0.191,-0.559
-0.49,0.157,-0.455
-0.484,0.12,-0.372
-0.434,0.091,-0.302
-0.388,0.064,-0.297
-0.338,0.038,-0.305
-0.317,0.035,-0.302
-0.289,0.01,-0.356
-0.258,0.011,-0.412
-0.239,0.015,-0.469
-0.22,0.02,-0.489
-0.244,0.019,-0.482
-0.24,0.018,-0.484
-0.249,0.018,-0.465
-0.238,0.019,-0.44
-0.221,0.016,-0.435
-0.241,0.017,-0.451
-0.261,0.024,-0.45
-0.295,0.031,-0.449
-0.313,0.044,-0.481
-0.324,0.042,-0.486
-0.345,0.059,-0.498
-0.363,0.076,-0.51
-0.379,0.102,-0.534
-0.41,0.114,-0.525
-0.429,0.122,-0.518
-0.486,0.156,-0.478
-0.521,0.213,-0.468
-0.553,0.258,-0.436
-0.571,0.312,-0.431
