mx,my,mz
-0.602,0.376,-0.279
-0.609,0.396,-0.284
-0.609,0.396,-0.284
-0.609,0.418,-0.293
-0.614,0.439,-0.304
-0.61,0.464,-0.321
-0.608,0.476,-0.34
-0.608,0.486,-0.363
-0.605,0.492,-0.388
-0.605,0.492,-0.388
-0.599,0.502,-0.412
-0.594,0.511,-0.435
-0.576,0.526,-0.462
-0.563,0.536,-0.491
-0.548,0.548,-0.513
-0.531,0.545,-0.539
-0.531,0.547,-0.574
-0.51,0.547,-0.574
-0.481,0.542,-0.603
-0.448,0.53,-0.636
-0.415,0.518,-0.652
-0.376,0.509,-0.666
-0.337,0.49,-0.686
-0.302,0.484,-0.693
-0.302,0.484,-0.693
-0.259,0.477,-0.692
-0.219,0.469,-0.692
-0.187,0.458,-0.691
-0.151,0.451,-0.687
-0.122,0.443,-0.683
-0.096,0.429,-0.673
-0.096,0.429,-0.673
-0.077,0.416,-0.659
-0.057,0.41,-0.653
-0.038,0.408,-0.641
-0.023,0.407,-0.625
-0.004,0.407,-0.615
0.013,0.403,-0.607
0.013,0.403,-0.607
0.02,0.4,-0.589
0.033,0.397,-0.584
0.05,0.388,-0.569
0.054,0.385,-0.554
0.06,0.376,-0.546
0.066,0.368,-0.534
0.066,0.368,-0.534
0.072,0.361,-0.529
0.078,0.355,-0.514
0.078,0.355,-0.507
0.086,0.356,-0.493
0.087,0.35,-0.482
0.088,0.348,-0.489
0.088,0.348,-0.489
0.087,0.342,-0.486
0.089,0.338,-0.485
0.087,0.34,-0.487
0.086,0.346,-0.486
0.088,0.348,-0.488
0.085,0.354,-0.487
0.085,0.354,-0.487
0.088,0.363,-0.487
0.088,0.376,-0.487
0.09,0.385,-0.49
0.088,0.393,-0.492
0.089,0.399,-0.503
0.092,0.407,-0.508
0.092,0.407,-0.508
0.084,0.413,-0.517
0.08,0.426,-0.522
0.075,0.437,-0.524
0.068,0.45,-0.535
0.061,0.459,-0.548
0.053,0.456,-0.56
0.053,0.459,-0.583
0.033,0.459,-0.583
0.022,0.469,-0.591
0.023,0.475,-0.592
0.017,0.488,-0.592
0.017,0.494,-0.591
0.014,0.499,-0.586
0.013,0.497,-0.597
0.013,0.497,-0.597
0.013,0.498,-0.595
0.012,0.499,-0.601
0.006,0.505,-0.596
0.003,0.506,-0.603
0.002,0.508,-0.596
0.0,0.523,-0.595
0.0,0.523,-0.595
-0.003,0.527,-0.595
-0.003,0.538,-0.599
-0.016,0.546,-0.596
-0.03,0.559,-0.609
-0.045,0.567,-0.615
-0.061,0.574,-0.621
-0.061,0.574,-0.621
-0.08,0.578,-0.624
-0.099,0.582,-0.632
-0.113,0.583,-0.635
-0.125,0.588,-0.64
-0.143,0.591,-0.651
-0.165,0.588,-0.658
-0.165,0.588,-0.658
-0.201,0.584,-0.662
-0.231,0.583,-0.661
-0.259,0.58,-0.657
-0.284,0.57,-0.66
