mx,my,mz
-0.56,0.42,-0.367
-0.552,0.388,-0.367
-0.546,0.369,-0.362
-0.545,0.353,-0.36
-0.539,0.338,-0.351
-0.539,0.338,-0.351
-0.533,0.324,-0.351
-0.524,0.315,-0.341
-0.518,0.301,-0.335
-0.51,0.283,-0.331
-0.491,0.262,-0.334
-0.488,0.259,-0.336
-0.488,0.259,-0.336
-0.487,0.267,-0.339
-0.485,0.269,-0.337
-0.492,0.275,-0.345
-0.494,0.272,-0.358
-0.496,0.279,-0.366
-0.503,0.294,-0.387
-0.503,0.294,-0.387
-0.51,0.31,-0.413
-0.509,0.329,-0.435
-0.508,0.347,-0.466
-0.503,0.376,-0.498
-0.493,0.414,-0.517
-0.478,0.443,-0.541
-0.478,0.443,-0.541
-0.459,0.475,-0.555
-0.441,0.501,-0.563
-0.414,0.517,-0.568
-0.397,0.528,-0.571
-0.385,0.531,-0.558
-0.386,0.548,-0.541
-0.386,0.548,-0.541
-0.39,0.559,-0.513
-0.399,0.574,-0.489
-0.405,0.591,-0.467
-0.402,0.593,-0.45
-0.403,0.602,-0.442
-0.394,0.612,-0.413
-0.394,0.612,-0.396
-0.394,0.62,-0.396
-0.398,0.623,-0.376
-0.397,0.626,-0.35
-0.394,0.631,-0.329
-0.386,0.63,-0.306
-0.375,0.622,-0.289
-0.375,0.622,-0.267
-0.37,0.622,-0.267
-0.35,0.62,-0.243
-0.334,0.62,-0.219
-0.313,0.608,-0.203
-0.294,0.601,-0.181
-0.271,0.594,-0.163
-0.271,0.588,-0.15
-0.25,0.588,-0.15
-0.229,0.573,-0.133
-0.207,0.563,-0.126
-0.189,0.552,-0.123
-0.163,0.545,-0.123
-0.142,0.542,-0.122
-0.118,0.538,-0.125
-0.118,0.538,-0.125
-0.092,0.532,-0.13
-0.078,0.53,-0.14
-0.057,0.531,-0.147
-0.036,0.531,-0.152
-0.018,0.53,-0.162
-0.002,0.529,-0.169
-0.002,0.529,-0.169
0.015,0.523,-0.181
0.031,0.524,-0.192
0.039,0.527,-0.202
0.045,0.532,-0.215
0.053,0.532,-0.222
0.063,0.533,-0.229
0.063,0.533,-0.229
0.071,0.528,-0.241
0.074,0.517,-0.246
0.087,0.51,-0.255
0.092,0.506,-0.261
0.091,0.505,-0.269
0.095,0.501,-0.265
0.095,0.501,-0.265
0.093,0.515,-0.269
0.09,0.527,-0.281
0.087,0.533,-0.28
0.089,0.541,-0.287
0.09,0.549,-0.299
0.094,0.546,-0.305
0.094,0.546,-0.305
0.088,0.554,-0.306
0.079,0.555,-0.313
0.082,0.566,-0.321
0.078,0.576,-0.33
0.073,0.595,-0.346
0.069,0.605,-0.366
0.069,0.605,-0.366
0.062,0.617,-0.389
0.053,0.629,-0.405
0.037,0.644,-0.424
0.022,0.658,-0.444
0.015,0.664,-0.458
0.009,0.667,-0.475
0.009,0.667,-0.475
-0.003,0.669,-0.495
-0.012,0.671,-0.506
-0.016,0.667,-0.518
-0.033,0.669,-0.524
-0.046,0.676,-0.536
-0.061,0.675,-0.547
-0.061,0.675,-0.57
-0.076,0.675,-0.57
-0.089,0.67,-0.583
-0.102,0.656,-0.596
-0.114,0.65,-0.605
-0.133,0.639,-0.619
-0.147,0.643,-0.629
-0.147,0.633,-0.633
-0.171,0.633,-0.633
-0.191,0.638,-0.632
-0.212,0.628,-0.636
-0.238,0.625,-0.64
-0.261,0.619,-0.638
-0.284,0.608,-0.639
-0.302,0.59,-0.642
-0.302,0.59,-0.642
-0.319,0.58,-0.65
-0.337,0.571,-0.641
-0.351,0.559,-0.636
-0.364,0.549,-0.636
-0.374,0.533,-0.638
-0.385,0.516,-0.634
-0.385,0.516,-0.634
-0.394,0.502,-0.629
-0.413,0.485,-0.63
-0.429,0.47,-0.627
-0.442,0.449,-0.617
-0.457,0.435,-0.594
-0.467,0.412,-0.594
-0.467,0.412,-0.594
-0.473,0.391,-0.588
-0.476,0.369,-0.576
-0.481,0.347,-0.572
-0.47,0.327,-0.562
-0.472,0.329,-0.564
-0.47,0.326,-0.575
-0.47,0.326,-0.575
-0.464,0.318,-0.581
-0.454,0.311,-0.582
-0.453,0.32,-0.585
-0.458,0.339,-0.582
-0.462,0.36,-0.59
-0.464,0.38,-0.583
-0.464,0.38,-0.583
-0.465,0.398,-0.595
-0.46,0.409,-0.592
-0.453,0.424,-0.599
-0.442,0.428,-0.602
-0.45,0.436,-0.597
-0.459,0.438,-0.601
-0.459,0.438,-0.601
-0.458,0.445,-0.596
-0.458,0.441,-0.598
-0.457,0.427,-0.598
-0.463,0.418,-0.599
-0.466,0.418,-0.593
-0.474,0.414,-0.586
-0.474,0.414,-0.586
-0.475,0.407,-0.58
-0.48,0.404,-0.569
-0.485,0.393,-0.561
-0.49,0.378,-0.551
-0.49,0.361,-0.553
-0.483,0.346,-0.546
-0.483,0.346,-0.546
-0.482,0.329,-0.545
-0.477,0.315,-0.535
-0.474,0.3,-0.536
-0.47,0.289,-0.529
-0.469,0.273,-0.522
-0.461,0.255,-0.515
-0.461,0.255,-0.503
-0.458,0.239,-0.503
-0.45,0.215,-0.488
-0.452,0.196,-0.459
-0.448,0.175,-0.428
-0.443,0.161,-0.387
-0.439,0.158,-0.349
-0.439,0.154,-0.309
-0.432,0.154,-0.309
-0.419,0.157,-0.282
-0.413,0.162,-0.265
-0.409,0.164,-0.248
-0.402,0.166,-0.234
-0.4,0.164,-0.232
-0.396,0.162,-0.226
-0.396,0.162,-0.226
-0.394,0.161,-0.223
-0.397,0.165,-0.221
-0.397,0.174,-0.224
-0.406,0.184,-0.212
-0.407,0.199,-0.2
-0.411,0.213,-0.187
-0.411,0.213,-0.187
-0.403,0.231,-0.171
-0.404,0.245,-0.163
-0.401,0.264,-0.156
-0.399,0.285,-0.139
-0.389,0.306,-0.126
-0.379,0.333,-0.113
-0.379,0.333,-0.113
-0.37,0.36,-0.106
-0.353,0.389,-0.094
-0.331,0.418,-0.088
-0.304,0.454,-0.087
-0.274,0.494,-0.097
-0.238,0.528,-0.103
-0.238,0.528,-0.103
-0.217,0.566,-0.112
-0.205,0.579,-0.116
-0.19,0.603,-0.137
-0.16,0.622,-0.154
-0.124,0.638,-0.185
-0.089,0.653,-0.212
-0.089,0.653,-0.212
-0.06,0.661,-0.247
-0.032,0.668,-0.29
-0.009,0.669,-0.333
-0.001,0.67,-0.368
0.006,0.667,-0.398
0.006,0.669,-0.426
0.006,0.669,-0.426
-0.004,0.67,-0.439
-0.005,0.668,-0.466
-0.015,0.666,-0.479
-0.017,0.656,-0.498
-0.02,0.647,-0.521
-0.021,0.641,-0.54
-0.021,0.641,-0.54
-0.022,0.634,-0.548
-0.026,0.626,-0.558
-0.023,0.613,-0.578
-0.025,0.6,-0.584
-0.029,0.595,-0.595
-0.026,0.592,-0.59
-0.026,0.592,-0.59
-0.022,0.594,-0.586
-0.015,0.591,-0.578
-0.011,0.592,-0.564
-0.002,0.599,-0.563
0.01,0.608,-0.542
0.018,0.613,-0.525
0.018,0.613,-0.492
0.031,0.625,-0.492
0.035,0.631,-0.459
0.047,0.634,-0.407
0.056,0.624,-0.368
0.06,0.611,-0.334
0.067,0.592,-0.309
0.067,0.592,-0.268
0.067,0.576,-0.268
0.041,0.567,-0.224
0.015,0.548,-0.178
-0.009,0.525,-0.142
-0.04,0.501,-0.112
-0.074,0.48,-0.091
-0.074,0.452,-0.078
-0.113,0.452,-0.078
-0.149,0.425,-0.065
-0.179,0.402,-0.061
-0.203,0.373,-0.056
-0.217,0.346,-0.053
-0.235,0.322,-0.059
-0.249,0.296,-0.074
-0.249,0.296,-0.074
-0.26,0.276,-0.084
-0.273,0.252,-0.097
-0.284,0.238,-0.105
-0.294,0.21,-0.124
-0.287,0.171,-0.143
-0.298,0.149,-0.169
-0.298,0.149,-0.169
-0.316,0.13,-0.192
-0.328,0.113,-0.215
-0.339,0.102,-0.247
-0.347,0.093,-0.266
-0.358,0.092,-0.299
-0.359,0.083,-0.319
-0.359,0.083,-0.319
-0.364,0.083,-0.352
-0.368,0.087,-0.38
-0.364,0.084,-0.422
-0.359,0.093,-0.462
-0.341,0.104,-0.513
-0.329,0.123,-0.539
-0.329,0.123,-0.539
-0.316,0.138,-0.565
-0.309,0.157,-0.584
-0.304,0.167,-0.599
-0.294,0.171,-0.606
-0.291,0.181,-0.607
-0.289,0.184,-0.608
-0.289,0.184,-0.608
-0.288,0.181,-0.606
-0.298,0.183,-0.609
-0.306,0.192,-0.611
-0.314,0.2,-0.613
-0.324,0.209,-0.612
-0.33,0.222,-0.614
-0.33,0.222,-0.614
-0.329,0.235,-0.625
-0.33,0.238,-0.626
-0.328,0.246,-0.633
-0.323,0.252,-0.635
-0.318,0.262,-0.641
-0.312,0.268,-0.646
-0.312,0.268,-0.646
-0.311,0.274,-0.648
-0.308,0.282,-0.649
-0.302,0.284,-0.652
-0.304,0.296,-0.656
-0.306,0.3,-0.651
-0.309,0.311,-0.657
-0.309,0.311,-0.657
-0.307,0.326,-0.658
-0.309,0.337,-0.662
-0.303,0.35,-0.666
-0.306,0.361,-0.667
-0.297,0.371,-0.669
-0.296,0.374,-0.672
-0.296,0.374,-0.676
-0.288,0.385,-0.676
-0.286,0.392,-0.678
-0.278,0.397,-0.678
-0.278,0.401,-0.685
-0.269,0.404,-0.689
-0.261,0.413,-0.696
-0.261,0.413,-0.686
-0.254,0.413,-0.686
-0.245,0.418,-0.683
-0.23,0.425,-0.689
-0.22,0.43,-0.688
-0.21,0.444,-0.687
-0.195,0.456,-0.688
-0.186,0.471,-0.689
-0.186,0.471,-0.689
-0.178,0.487,-0.682
-0.187,0.505,-0.678
-0.181,0.515,-0.68
-0.187,0.527,-0.67
-0.179,0.535,-0.677
-0.179,0.542,-0.668
-0.179,0.542,-0.668
-0.152,0.546,-0.661
-0.119,0.558,-0.653
-0.106,0.583,-0.629
-0.089,0.613,-0.603
-0.078,0.635,-0.58
-0.068,0.657,-0.554
-0.068,0.657,-0.554
-0.056,0.674,-0.529
-0.065,0.687,-0.508
-0.065,0.701,-0.484
-0.062,0.709,-0.467
-0.063,0.711,-0.442
-0.062,0.713,-0.423
-0.062,0.713,-0.423
-0.052,0.714,-0.403
-0.048,0.712,-0.383
-0.036,0.703,-0.367
-0.02,0.692,-0.355
-0.013,0.692,-0.361
-0.01,0.687,-0.361
-0.01,0.687,-0.361
-0.009,0.687,-0.368
-0.013,0.683,-0.362
-0.013,0.683,-0.361
-0.012,0.683,-0.358
-0.008,0.684,-0.353
-0.012,0.683,-0.335
-0.012,0.683,-0.335
-0.013,0.681,-0.328
-0.017,0.676,-0.322
-0.019,0.676,-0.306
-0.016,0.672,-0.301
-0.021,0.676,-0.282
-0.027,0.676,-0.272
-0.027,0.676,-0.272
-0.035,0.675,-0.265
-0.042,0.668,-0.253
-0.048,0.67,-0.24
-0.055,0.664,-0.228
-0.059,0.66,-0.227
-0.065,0.656,-0.213
-0.065,0.656,-0.213
-0.063,0.657,-0.213
-0.061,0.655,-0.216
-0.058,0.656,-0.211
-0.061,0.652,-0.209
-0.063,0.649,-0.203
-0.063,0.647,-0.199
-0.063,0.647,-0.194
-0.065,0.642,-0.194
-0.061,0.638,-0.186
-0.062,0.633,-0.184
-0.054,0.624,-0.191
-0.057,0.617,-0.187
-0.057,0.614,-0.189
-0.057,0.613,-0.185
-0.057,0.613,-0.185
-0.062,0.609,-0.182
-0.072,0.607,-0.168
-0.091,0.603,-0.153
-0.112,0.594,-0.135
-0.136,0.584,-0.122
-0.166,0.566,-0.108
-0.166,0.566,-0.108
-0.204,0.555,-0.103
-0.236,0.533,-0.098
-0.271,0.516,-0.098
-0.312,0.493,-0.101
-0.36,0.462,-0.113
-0.411,0.433,-0.138
-0.411,0.433,-0.138
-0.467,0.396,-0.189
-0.507,0.377,-0.246
-0.521,0.361,-0.293
-0.53,0.355,-0.324
-0.534,0.35,-0.358
-0.53,0.344,-0.389
-0.53,0.344,-0.389
-0.53,0.34,-0.422
-0.526,0.336,-0.442
-0.518,0.327,-0.467
-0.502,0.312,-0.494
-0.489,0.289,-0.517
-0.468,0.277,-0.547
-0.468,0.277,-0.547
-0.444,0.276,-0.569
-0.426,0.281,-0.59
-0.418,0.283,-0.601
-0.411,0.285,-0.601
-0.403,0.291,-0.609
-0.397,0.291,-0.622
-0.397,0.291,-0.622
-0.383,0.29,-0.64
-0.366,0.284,-0.652
-0.349,0.283,-0.659
-0.342,0.28,-0.662
-0.335,0.28,-0.673
-0.33,0.279,-0.675
-0.33,0.279,-0.675
-0.318,0.278,-0.676
-0.309,0.28,-0.683
-0.301,0.285,-0.684
-0.284,0.289,-0.693
-0.268,0.295,-0.697
-0.26,0.29,-0.698
-0.26,0.29,-0.698
-0.247,0.292,-0.698
-0.234,0.297,-0.703
-0.233,0.298,-0.696
-0.229,0.292,-0.689
-0.223,0.292,-0.687
-0.214,0.292,-0.681
-0.214,0.292,-0.681
-0.206,0.288,-0.684
-0.195,0.283,-0.677
-0.187,0.278,-0.682
-0.193,0.28,-0.678
-0.21,0.292,-0.675
-0.205,0.303,-0.683
-0.205,0.303,-0.683
-0.211,0.32,-0.681
-0.212,0.333,-0.689
-0.211,0.335,-0.682
-0.21,0.341,-0.688
-0.214,0.351,-0.689
-0.212,0.362,-0.685
-0.212,0.362,-0.683
-0.217,0.372,-0.683
-0.213,0.386,-0.689
-0.219,0.399,-0.682
-0.218,0.419,-0.686
-0.232,0.462,-0.686
-0.239,0.492,-0.682
-0.239,0.508,-0.671
-0.245,0.508,-0.671
-0.246,0.507,-0.676
-0.252,0.507,-0.681
-0.262,0.498,-0.681
-0.27,0.495,-0.678
-0.281,0.487,-0.674
-0.299,0.483,-0.675
-0.299,0.483,-0.675
-0.313,0.481,-0.661
-0.326,0.482,-0.658
-0.341,0.479,-0.652
-0.349,0.487,-0.652
-0.366,0.486,-0.651
-0.381,0.483,-0.642
-0.381,0.483,-0.642
-0.393,0.482,-0.635
-0.408,0.478,-0.63
-0.426,0.472,-0.624
-0.44,0.468,-0.615
-0.455,0.453,-0.609
-0.468,0.445,-0.595
-0.468,0.445,-0.595
-0.481,0.43,-0.59
-0.491,0.416,-0.572
-0.502,0.403,-0.557
-0.513,0.384,-0.561
-0.523,0.37,-0.542
-0.53,0.348,-0.528
-0.53,0.348,-0.528
-0.53,0.328,-0.519
-0.53,0.301,-0.502
-0.521,0.276,-0.503
-0.516,0.247,-0.494
-0.5,0.213,-0.494
-0.478,0.183,-0.482
-0.478,0.183,-0.482
-0.452,0.159,-0.493
-0.426,0.13,-0.485
-0.404,0.109,-0.491
-0.391,0.102,-0.489
-0.385,0.095,-0.484
-0.385,0.094,-0.48
-0.385,0.094,-0.48
-0.394,0.102,-0.478
-0.404,0.112,-0.485
-0.418,0.127,-0.49
-0.427,0.131,-0.494
-0.43,0.139,-0.499
-0.43,0.146,-0.5
-0.43,0.146,-0.5
-0.434,0.151,-0.505
-0.439,0.155,-0.51
-0.446,0.164,-0.523
-0.448,0.174,-0.521
-0.454,0.184,-0.523
-0.468,0.201,-0.526
-0.468,0.201,-0.526
-0.478,0.221,-0.524
-0.487,0.232,-0.511
-0.495,0.249,-0.515
-0.505,0.264,-0.511
-0.519,0.278,-0.501
-0.531,0.3,-0.489
-0.531,0.3,-0.485
-0.538,0.317,-0.485
-0.545,0.334,-0.472
-0.555,0.353,-0.47
-0.553,0.366,-0.454
-0.559,0.382,-0.439
-0.56,0.386,-0.437
-0.56,0.395,-0.431
-0.562,0.395,-0.431
-0.564,0.396,-0.426
-0.563,0.395,-0.415
-0.564,0.394,-0.41
-0.562,0.392,-0.411
-0.568,0.389,-0.407
-0.562,0.38,-0.409
-0.562,0.38,-0.409
-0.563,0.38,-0.405
-0.562,0.379,-0.399
-0.554,0.38,-0.404
-0.553,0.378,-0.404
-0.556,0.374,-0.394
-0.553,0.383,-0.393
-0.553,0.383,-0.393
-0.55,0.383,-0.397
-0.553,0.382,-0.393
-0.549,0.383,-0.396
-0.555,0.381,-0.398
-0.549,0.376,-0.402
-0.55,0.369,-0.398
-0.55,0.369,-0.398
-0.55,0.362,-0.396
-0.548,0.363,-0.398
-0.553,0.359,-0.393
-0.549,0.357,-0.387
-0.55,0.346,-0.383
-0.551,0.342,-0.377
-0.551,0.342,-0.377
-0.546,0.337,-0.372
-0.55,0.329,-0.37
-0.551,0.328,-0.366
-0.552,0.319,-0.358
-0.547,0.31,-0.36
-0.545,0.311,-0.362
-0.545,0.311,-0.362
-0.546,0.31,-0.355
-0.547,0.3,-0.355
-0.543,0.293,-0.352
-0.544,0.288,-0.351
-0.541,0.289,-0.34
-0.54,0.283,-0.338
-0.54,0.283,-0.338
-0.544,0.288,-0.328
-0.548,0.291,-0.324
-0.547,0.301,-0.327
-0.546,0.305,-0.326
-0.546,0.318,-0.327
-0.549,0.325,-0.324
-0.549,0.325,-0.324
-0.552,0.329,-0.327
-0.554,0.34,-0.327
-0.553,0.349,-0.333
-0.56,0.361,-0.329
-0.566,0.376,-0.334
-0.571,0.393,-0.34
-0.571,0.393,-0.34
-0.572,0.405,-0.346
-0.571,0.411,-0.352
-0.573,0.411,-0.359
-0.575,0.411,-0.36
-0.576,0.411,-0.374
-0.579,0.403,-0.383
-0.579,0.403,-0.4
-0.576,0.4,-0.4
-0.572,0.394,-0.416
-0.571,0.392,-0.423
-0.568,0.389,-0.438
-0.558,0.387,-0.462
-0.552,0.378,-0.483
-0.552,0.371,-0.509
-0.538,0.371,-0.509
-0.531,0.356,-0.519
-0.519,0.345,-0.537
-0.507,0.326,-0.552
-0.491,0.31,-0.55
-0.468,0.295,-0.564
-0.456,0.275,-0.569
-0.456,0.275,-0.569
-0.441,0.26,-0.574
-0.423,0.24,-0.584
-0.402,0.223,-0.583
-0.383,0.203,-0.578
-0.368,0.183,-0.582
-0.351,0.169,-0.573
-0.351,0.169,-0.573
-0.331,0.148,-0.566
-0.32,0.133,-0.558
-0.313,0.128,-0.552
-0.311,0.124,-0.544
-0.308,0.123,-0.544
-0.313,0.121,-0.549
-0.313,0.121,-0.549
-0.315,0.119,-0.544
-0.313,0.12,-0.54
-0.307,0.117,-0.544
-0.309,0.12,-0.54
-0.305,0.117,-0.539
-0.307,0.119,-0.544
-0.307,0.119,-0.544
-0.304,0.116,-0.552
-0.297,0.121,-0.549
-0.3,0.127,-0.556
-0.307,0.13,-0.556
-0.312,0.131,-0.552
-0.313,0.139,-0.552
-0.313,0.139,-0.552
-0.318,0.142,-0.555
-0.325,0.14,-0.557
-0.331,0.143,-0.554
-0.332,0.139,-0.543
-0.341,0.142,-0.539
-0.347,0.135,-0.534
-0.347,0.135,-0.534
-0.354,0.133,-0.528
-0.363,0.134,-0.521
-0.368,0.132,-0.515
-0.382,0.135,-0.503
-0.397,0.14,-0.498
-0.41,0.141,-0.482
-0.41,0.141,-0.482
-0.417,0.146,-0.481
-0.424,0.153,-0.47
-0.434,0.156,-0.471
-0.44,0.16,-0.465
-0.448,0.17,-0.448
-0.455,0.174,-0.444
-0.455,0.174,-0.444
-0.462,0.185,-0.437
-0.477,0.195,-0.42
-0.491,0.212,-0.411
-0.503,0.236,-0.395
-0.518,0.257,-0.385
-0.526,0.276,-0.375
-0.526,0.276,-0.356
-0.529,0.298,-0.356
-0.54,0.32,-0.34
-0.544,0.347,-0.324
-0.538,0.37,-0.305
-0.538,0.399,-0.294
-0.53,0.426,-0.27
-0.53,0.452,-0.256
-0.521,0.452,-0.256
-0.504,0.475,-0.237
-0.483,0.515,-0.226
-0.458,0.542,-0.219
-0.434,0.572,-0.218
-0.404,0.596,-0.213
-0.373,0.615,-0.209
-0.373,0.615,-0.209
-0.346,0.631,-0.202
-0.317,0.642,-0.2
-0.289,0.652,-0.206
-0.265,0.657,-0.203
-0.242,0.661,-0.208
-0.222,0.669,-0.211
-0.222,0.669,-0.211
-0.2,0.673,-0.22
-0.177,0.677,-0.23
-0.158,0.683,-0.249
-0.133,0.688,-0.274
-0.114,0.692,-0.288
-0.097,0.697,-0.306
-0.097,0.697,-0.306
-0.075,0.691,-0.318
-0.061,0.69,-0.333
-0.048,0.686,-0.357
-0.034,0.686,-0.373
-0.024,0.683,-0.389
-0.017,0.673,-0.41
-0.017,0.673,-0.41
-0.007,0.668,-0.42
-0.002,0.665,-0.443
0.004,0.653,-0.463
0.006,0.644,-0.48
0.014,0.637,-0.514
0.011,0.632,-0.522
0.011,0.632,-0.522
0.0,0.622,-0.542
0.003,0.617,-0.548
-0.004,0.609,-0.558
-0.004,0.603,-0.565
-0.007,0.598,-0.572
-0.015,0.593,-0.583
-0.015,0.593,-0.583
-0.02,0.588,-0.583
-0.02,0.585,-0.591
-0.015,0.58,-0.595
-0.012,0.582,-0.588
-0.014,0.584,-0.594
-0.01,0.579,-0.59
-0.01,0.579,-0.59
-0.02,0.578,-0.588
-0.025,0.589,-0.592
-0.035,0.6,-0.596
-0.039,0.606,-0.588
-0.032,0.603,-0.597
-0.036,0.603,-0.593
-0.036,0.603,-0.593
-0.038,0.606,-0.592
-0.03,0.605,-0.581
-0.025,0.6,-0.577
-0.01,0.589,-0.58
0.001,0.589,-0.572
0.006,0.591,-0.566
0.006,0.591,-0.566
0.012,0.591,-0.571
0.013,0.583,-0.561
0.02,0.577,-0.566
0.025,0.57,-0.567
0.03,0.572,-0.565
0.036,0.561,-0.564
0.036,0.561,-0.562
0.041,0.553,-0.562
0.047,0.544,-0.562
0.051,0.531,-0.565
0.059,0.521,-0.566
0.063,0.508,-0.569
0.067,0.498,-0.566
0.067,0.484,-0.572
0.066,0.484,-0.572
0.059,0.478,-0.582
0.058,0.467,-0.584
0.053,0.458,-0.6
0.051,0.449,-0.606
0.039,0.44,-0.608
