mx,my,mz
-0.254,0.547,-0.532
-0.237,0.565,-0.531
-0.226,0.579,-0.519
-0.226,0.579,-0.519
-0.221,0.6,-0.514
-0.231,0.621,-0.494
-0.238,0.64,-0.487
-0.26,0.66,-0.465
-0.288,0.675,-0.449
-0.311,0.681,-0.434
-0.311,0.681,-0.434
-0.334,0.682,-0.412
-0.366,0.672,-0.407
-0.385,0.663,-0.397
-0.403,0.654,-0.383
-0.419,0.645,-0.377
-0.43,0.638,-0.373
-0.43,0.638,-0.373
-0.442,0.622,-0.369
-0.449,0.608,-0.364
-0.454,0.601,-0.365
-0.467,0.587,-0.363
-0.475,0.574,-0.359
-0.485,0.565,-0.351
-0.485,0.565,-0.351
-0.49,0.548,-0.356
-0.501,0.533,-0.351
-0.508,0.517,-0.345
-0.51,0.506,-0.343
-0.523,0.486,-0.343
-0.529,0.464,-0.339
-0.529,0.464,-0.339
-0.539,0.45,-0.34
-0.544,0.427,-0.338
-0.555,0.401,-0.33
-0.557,0.377,-0.328
-0.561,0.345,-0.315
-0.554,0.317,-0.303
-0.554,0.317,-0.303
-0.547,0.29,-0.305
-0.54,0.261,-0.298
-0.521,0.232,-0.296
-0.504,0.204,-0.303
-0.479,0.176,-0.315
-0.462,0.156,-0.317
-0.462,0.156,-0.317
-0.443,0.141,-0.309
-0.425,0.126,-0.312
-0.409,0.112,-0.303
-0.388,0.099,-0.302
-0.366,0.083,-0.297
-0.348,0.073,-0.292
-0.348,0.073,-0.299
-0.322,0.067,-0.299
-0.302,0.056,-0.291
-0.273,0.051,-0.294
-0.246,0.046,-0.282
-0.221,0.047,-0.285
-0.183,0.055,-0.282
-0.183,0.059,-0.286
-0.155,0.059,-0.286
-0.118,0.066,-0.286
-0.082,0.08,-0.285
-0.051,0.098,-0.286
-0.017,0.121,-0.284
0.011,0.144,-0.288
0.043,0.172,-0.296
0.043,0.172,-0.296
0.058,0.203,-0.294
0.078,0.234,-0.302
0.093,0.269,-0.316
0.111,0.307,-0.319
0.123,0.339,-0.324
0.127,0.381,-0.322
0.127,0.381,-0.322
0.127,0.417,-0.328
0.128,0.456,-0.326
0.121,0.486,-0.334
0.116,0.516,-0.339
0.106,0.551,-0.346
0.094,0.575,-0.344
0.094,0.575,-0.344
0.074,0.603,-0.352
0.057,0.629,-0.363
0.038,0.655,-0.372
0.02,0.678,-0.381
-0.01,0.695,-0.396
-0.037,0.712,-0.402
-0.037,0.712,-0.402
-0.065,0.728,-0.409
-0.093,0.744,-0.427
-0.115,0.755,-0.443
-0.138,0.758,-0.465
-0.165,0.752,-0.48
-0.185,0.756,-0.496
-0.185,0.756,-0.496
-0.209,0.751,-0.516
-0.224,0.74,-0.521
-0.239,0.725,-0.546
-0.25,0.712,-0.558
-0.261,0.698,-0.58
-0.277,0.683,-0.59
-0.277,0.683,-0.59
-0.292,0.67,-0.598
-0.301,0.659,-0.605
-0.312,0.645,-0.614
-0.312,0.633,-0.613
-0.312,0.638,-0.612
-0.317,0.633,-0.605
-0.317,0.633,-0.605
-0.312,0.636,-0.607
-0.311,0.635,-0.603
-0.31,0.628,-0.602
-0.307,0.623,-0.609
-0.301,0.619,-0.614
-0.289,0.606,-0.617
-0.289,0.606,-0.626
-0.282,0.603,-0.626
-0.268,0.598,-0.628
-0.264,0.592,-0.629
-0.26,0.586,-0.625
-0.262,0.585,-0.617
-0.263,0.586,-0.602
-0.263,0.586,-0.606
-0.259,0.586,-0.606
-0.253,0.587,-0.601
-0.249,0.59,-0.594
-0.244,0.589,-0.593
-0.241,0.599,-0.593
-0.242,0.61,-0.595
-0.249,0.621,-0.593
-0.249,0.621,-0.593
-0.265,0.634,-0.588
-0.285,0.647,-0.579
-0.305,0.649,-0.56
-0.332,0.641,-0.544
-0.356,0.617,-0.537
-0.368,0.58,-0.528
-0.368,0.58,-0.528
-0.371,0.547,-0.525
-0.361,0.508,-0.526
-0.335,0.48,-0.539
-0.298,0.455,-0.55
-0.254,0.44,-0.551
-0.201,0.436,-0.555
-0.201,0.436,-0.555
-0.161,0.452,-0.556
-0.119,0.478,-0.546
-0.104,0.521,-0.534
-0.092,0.551,-0.508
-0.095,0.59,-0.498
-0.108,0.626,-0.474
-0.108,0.626,-0.474
-0.127,0.654,-0.456
-0.154,0.677,-0.451
-0.173,0.695,-0.433
-0.2,0.715,-0.416
-0.233,0.719,-0.399
-0.259,0.725,-0.379
-0.259,0.725,-0.379
-0.283,0.729,-0.368
-0.312,0.716,-0.353
-0.339,0.707,-0.33
-0.364,0.697,-0.318
-0.388,0.676,-0.308
-0.406,0.657,-0.299
-0.406,0.657,-0.299
-0.42,0.637,-0.289
-0.436,0.614,-0.292
-0.444,0.599,-0.286
-0.45,0.58,-0.292
-0.458,0.569,-0.29
-0.457,0.561,-0.288
-0.457,0.561,-0.288
-0.456,0.548,-0.287
-0.458,0.541,-0.28
-0.461,0.529,-0.277
-0.468,0.521,-0.272
-0.473,0.507,-0.268
-0.489,0.494,-0.271
-0.489,0.494,-0.269
-0.494,0.478,-0.269
-0.502,0.463,-0.259
-0.513,0.446,-0.262
-0.52,0.422,-0.254
-0.524,0.396,-0.249
-0.532,0.376,-0.246
-0.528,0.35,-0.228
-0.528,0.35,-0.228
-0.526,0.334,-0.22
