mx,my,mz
-0.599,0.395,-0.496
-0.597,0.348,-0.508
-0.595,0.296,-0.539
-0.581,0.271,-0.578
-0.581,0.271,-0.578
-0.542,0.272,-0.609
-0.508,0.297,-0.619
-0.464,0.315,-0.611
-0.444,0.328,-0.597
-0.428,0.334,-0.579
-0.429,0.324,-0.565
-0.429,0.324,-0.565
-0.424,0.312,-0.571
-0.409,0.282,-0.575
-0.379,0.263,-0.6
-0.338,0.251,-0.611
-0.291,0.243,-0.626
-0.237,0.25,-0.634
-0.237,0.25,-0.634
-0.189,0.262,-0.638
-0.148,0.281,-0.646
-0.109,0.3,-0.633
-0.084,0.32,-0.633
-0.059,0.343,-0.629
-0.037,0.372,-0.633
-0.037,0.372,-0.633
-0.018,0.396,-0.625
-0.023,0.422,-0.627
-0.024,0.445,-0.626
-0.041,0.471,-0.634
-0.058,0.5,-0.643
-0.082,0.522,-0.655
-0.082,0.522,-0.655
-0.116,0.548,-0.649
-0.145,0.571,-0.657
-0.177,0.588,-0.649
-0.208,0.608,-0.642
-0.241,0.631,-0.627
-0.269,0.653,-0.604
-0.269,0.653,-0.604
-0.296,0.673,-0.575
-0.326,0.682,-0.54
-0.353,0.691,-0.508
-0.374,0.69,-0.471
-0.399,0.686,-0.431
-0.415,0.677,-0.396
-0.415,0.677,-0.396
-0.428,0.668,-0.359
-0.437,0.65,-0.324
-0.445,0.633,-0.28
-0.451,0.614,-0.247
-0.452,0.597,-0.207
-0.451,0.577,-0.171
-0.451,0.577,-0.142
-0.439,0.558,-0.142
-0.42,0.548,-0.118
-0.397,0.538,-0.111
-0.379,0.535,-0.104
-0.361,0.536,-0.095
-0.344,0.545,-0.087
-0.344,0.54,-0.085
-0.327,0.54,-0.085
-0.301,0.533,-0.072
-0.266,0.528,-0.063
-0.231,0.524,-0.067
-0.194,0.527,-0.068
-0.16,0.529,-0.075
-0.132,0.529,-0.085
-0.132,0.529,-0.085
-0.112,0.526,-0.09
-0.083,0.527,-0.103
-0.06,0.527,-0.12
-0.033,0.522,-0.132
-0.006,0.512,-0.136
0.01,0.498,-0.149
0.01,0.498,-0.149
0.029,0.491,-0.159
0.044,0.487,-0.164
0.064,0.478,-0.182
0.07,0.483,-0.191
0.079,0.487,-0.199
0.085,0.502,-0.212
0.085,0.502,-0.212
0.086,0.518,-0.218
0.088,0.535,-0.238
0.084,0.561,-0.254
0.082,0.592,-0.282
0.072,0.623,-0.3
0.054,0.654,-0.33
0.054,0.654,-0.33
0.04,0.677,-0.369
0.023,0.698,-0.395
0.007,0.709,-0.407
-0.011,0.723,-0.423
-0.035,0.734,-0.435
-0.067,0.75,-0.447
-0.067,0.75,-0.447
-0.101,0.765,-0.453
-0.141,0.774,-0.465
-0.166,0.775,-0.484
-0.19,0.78,-0.475
-0.212,0.782,-0.468
-0.237,0.782,-0.46
-0.237,0.782,-0.46
-0.254,0.784,-0.448
-0.264,0.786,-0.433
-0.281,0.784,-0.415
-0.287,0.785,-0.398
-0.295,0.785,-0.389
-0.303,0.783,-0.374
-0.303,0.783,-0.374
-0.304,0.78,-0.353
-0.305,0.776,-0.343
-0.306,0.776,-0.325
-0.294,0.771,-0.305
-0.293,0.766,-0.294
-0.292,0.756,-0.27
-0.292,0.756,-0.27
-0.277,0.748,-0.258
-0.266,0.735,-0.235
-0.253,0.723,-0.222
-0.235,0.706,-0.195
-0.22,0.688,-0.176
-0.211,0.675,-0.158
-0.211,0.675,-0.155
-0.198,0.652,-0.155
-0.176,0.634,-0.139
-0.154,0.613,-0.134
-0.132,0.583,-0.132
-0.111,0.56,-0.125
-0.093,0.524,-0.113
-0.093,0.494,-0.104
-0.082,0.494,-0.104
-0.069,0.456,-0.096
-0.061,0.424,-0.111
-0.052,0.394,-0.106
-0.044,0.366,-0.121
-0.031,0.337,-0.133
-0.027,0.31,-0.141
-0.027,0.31,-0.141
-0.021,0.28,-0.15
-0.013,0.263,-0.169
-0.012,0.246,-0.191
-0.005,0.233,-0.204
0.001,0.214,-0.205
0.001,0.196,-0.207
0.001,0.196,-0.207
-0.005,0.161,-0.213
-0.018,0.12,-0.225
-0.049,0.083,-0.229
-0.092,0.052,-0.242
-0.143,0.039,-0.259
-0.193,0.04,-0.276
-0.193,0.04,-0.276
-0.232,0.046,-0.3
-0.261,0.062,-0.316
-0.283,0.071,-0.313
-0.298,0.077,-0.327
-0.319,0.078,-0.341
-0.343,0.082,-0.361
-0.343,0.082,-0.361
-0.368,0.094,-0.38
-0.396,0.108,-0.393
-0.417,0.126,-0.409
-0.436,0.144,-0.424
-0.461,0.17,-0.436
-0.478,0.195,-0.442
-0.478,0.195,-0.442
-0.495,0.218,-0.447
-0.511,0.249,-0.448
-0.526,0.28,-0.444
-0.54,0.305,-0.441
-0.544,0.328,-0.434
-0.558,0.349,-0.432
-0.558,0.349,-0.432
-0.562,0.374,-0.42
-0.562,0.392,-0.415
-0.561,0.404,-0.407
-0.567,0.418,-0.405
-0.564,0.432,-0.393
-0.562,0.442,-0.393
-0.562,0.442,-0.393
-0.559,0.462,-0.384
-0.556,0.485,-0.383
-0.547,0.507,-0.372
-0.546,0.531,-0.372
-0.538,0.552,-0.367
-0.524,0.573,-0.358
-0.524,0.573,-0.358
-0.512,0.593,-0.354
-0.494,0.621,-0.349
-0.468,0.646,-0.345
-0.44,0.673,-0.344
-0.406,0.694,-0.348
-0.374,0.708,-0.35
-0.374,0.708,-0.355
-0.336,0.717,-0.355
-0.305,0.724,-0.358
-0.268,0.726,-0.365
-0.23,0.722,-0.376
-0.201,0.721,-0.376
-0.169,0.712,-0.381
-0.169,0.705,-0.391
-0.141,0.705,-0.391
-0.116,0.694,-0.392
-0.097,0.685,-0.396
-0.074,0.67,-0.398
-0.056,0.662,-0.398
-0.041,0.653,-0.409
-0.031,0.648,-0.416
-0.031,0.648,-0.416
-0.024,0.645,-0.41
-0.018,0.644,-0.405
-0.008,0.635,-0.408
0.004,0.632,-0.405
0.017,0.622,-0.411
0.027,0.614,-0.414
0.027,0.614,-0.414
0.037,0.606,-0.416
0.036,0.599,-0.422
0.049,0.593,-0.426
0.059,0.588,-0.435
0.063,0.582,-0.44
0.068,0.574,-0.454
0.068,0.574,-0.454
0.077,0.563,-0.469
0.077,0.561,-0.486
0.075,0.55,-0.503
0.074,0.548,-0.516
0.067,0.539,-0.537
0.056,0.534,-0.546
0.056,0.534,-0.546
0.053,0.532,-0.545
0.05,0.523,-0.547
0.057,0.511,-0.54
0.064,0.509,-0.537
0.072,0.496,-0.534
0.08,0.483,-0.54
0.08,0.483,-0.54
0.084,0.462,-0.544
0.094,0.45,-0.547
0.1,0.433,-0.554
0.1,0.416,-0.565
0.096,0.402,-0.568
0.09,0.395,-0.585
0.09,0.395,-0.585
0.088,0.387,-0.584
0.079,0.38,-0.595
0.074,0.365,-0.606
0.072,0.356,-0.606
0.065,0.346,-0.615
0.049,0.334,-0.629
0.049,0.334,-0.629
0.033,0.32,-0.64
0.015,0.31,-0.642
-0.008,0.303,-0.656
-0.025,0.297,-0.671
-0.04,0.294,-0.676
-0.058,0.302,-0.684
-0.058,0.302,-0.684
-0.068,0.299,-0.695
-0.081,0.301,-0.704
-0.103,0.304,-0.699
-0.123,0.304,-0.705
-0.148,0.31,-0.712
-0.166,0.31,-0.718
-0.166,0.313,-0.71
-0.189,0.313,-0.71
-0.206,0.312,-0.712
-0.224,0.313,-0.715
-0.244,0.311,-0.714
-0.27,0.305,-0.704
-0.287,0.296,-0.698
-0.287,0.291,-0.693
-0.307,0.291,-0.693
-0.313,0.289,-0.693
-0.326,0.287,-0.684
-0.327,0.292,-0.686
-0.33,0.299,-0.69
-0.336,0.318,-0.698
-0.338,0.343,-0.697
-0.338,0.343,-0.697
-0.358,0.372,-0.691
-0.371,0.409,-0.693
-0.379,0.444,-0.684
-0.381,0.482,-0.68
-0.377,0.506,-0.673
-0.368,0.531,-0.673
-0.368,0.531,-0.673
-0.357,0.555,-0.674
-0.346,0.58,-0.665
-0.329,0.603,-0.662
-0.307,0.622,-0.655
-0.286,0.637,-0.638
-0.258,0.652,-0.626
-0.258,0.652,-0.626
-0.238,0.663,-0.617
-0.21,0.675,-0.615
-0.186,0.676,-0.594
-0.164,0.683,-0.592
-0.138,0.678,-0.579
-0.113,0.675,-0.575
-0.113,0.675,-0.575
-0.1,0.665,-0.564
-0.077,0.659,-0.559
-0.061,0.644,-0.557
-0.045,0.631,-0.558
-0.028,0.625,-0.545
-0.021,0.627,-0.542
-0.021,0.627,-0.542
-0.022,0.626,-0.529
-0.012,0.622,-0.523
-0.013,0.619,-0.53
-0.01,0.606,-0.52
-0.005,0.603,-0.521
0.011,0.593,-0.513
0.011,0.593,-0.513
0.021,0.599,-0.49
0.017,0.6,-0.473
0.027,0.602,-0.465
0.029,0.605,-0.455
0.03,0.602,-0.44
0.029,0.601,-0.433
0.029,0.601,-0.433
0.028,0.596,-0.426
0.03,0.592,-0.41
0.041,0.58,-0.396
0.053,0.563,-0.37
0.056,0.541,-0.358
0.066,0.523,-0.349
0.066,0.523,-0.332
0.071,0.507,-0.332
0.075,0.494,-0.322
0.068,0.487,-0.303
0.061,0.477,-0.292
0.052,0.467,-0.268
0.038,0.461,-0.24
0.038,0.454,-0.23
0.026,0.454,-0.23
0.015,0.448,-0.216
0.002,0.451,-0.202
-0.008,0.456,-0.193
-0.018,0.47,-0.193
-0.029,0.48,-0.193
-0.033,0.49,-0.198
-0.033,0.49,-0.198
-0.035,0.503,-0.201
-0.041,0.513,-0.203
-0.05,0.529,-0.202
-0.059,0.536,-0.208
-0.07,0.55,-0.21
-0.076,0.563,-0.211
-0.076,0.563,-0.211
-0.085,0.58,-0.213
-0.097,0.596,-0.217
-0.096,0.611,-0.225
-0.11,0.642,-0.24
-0.123,0.665,-0.254
-0.126,0.679,-0.277
-0.126,0.679,-0.277
-0.134,0.699,-0.291
-0.141,0.71,-0.307
-0.152,0.726,-0.317
-0.171,0.735,-0.334
-0.181,0.746,-0.365
-0.197,0.755,-0.385
-0.197,0.755,-0.385
-0.189,0.74,-0.408
-0.199,0.735,-0.436
-0.206,0.732,-0.46
-0.214,0.73,-0.472
-0.221,0.72,-0.491
-0.219,0.71,-0.504
-0.219,0.71,-0.504
-0.21,0.697,-0.516
-0.204,0.685,-0.529
-0.2,0.673,-0.542
-0.191,0.66,-0.551
-0.178,0.64,-0.556
-0.168,0.629,-0.567
-0.168,0.629,-0.567
-0.155,0.616,-0.568
-0.142,0.605,-0.571
-0.119,0.592,-0.573
-0.102,0.576,-0.586
-0.087,0.563,-0.589
-0.067,0.55,-0.592
-0.067,0.55,-0.592
-0.048,0.535,-0.596
-0.036,0.515,-0.595
-0.019,0.488,-0.595
0.001,0.466,-0.6
0.012,0.445,-0.606
0.018,0.442,-0.606
0.018,0.442,-0.601
0.029,0.433,-0.601
0.033,0.424,-0.602
0.039,0.407,-0.607
0.044,0.398,-0.605
0.046,0.384,-0.608
0.043,0.371,-0.618
0.043,0.359,-0.615
0.043,0.359,-0.615
0.042,0.355,-0.613
0.036,0.351,-0.61
0.034,0.35,-0.61
0.035,0.346,-0.604
0.029,0.339,-0.599
0.024,0.329,-0.596
0.024,0.329,-0.596
0.014,0.314,-0.605
0.007,0.301,-0.608
-0.006,0.281,-0.613
-0.017,0.271,-0.621
-0.023,0.26,-0.625
-0.021,0.238,-0.624
-0.021,0.238,-0.624
-0.029,0.222,-0.623
-0.043,0.199,-0.618
-0.058,0.173,-0.604
-0.077,0.152,-0.597
-0.089,0.13,-0.58
-0.097,0.116,-0.562
-0.097,0.116,-0.562
-0.109,0.105,-0.549
-0.119,0.088,-0.539
-0.131,0.075,-0.522
-0.143,0.065,-0.507
-0.154,0.052,-0.481
-0.166,0.042,-0.453
-0.166,0.042,-0.453
-0.192,0.035,-0.437
-0.211,0.035,-0.422
-0.237,0.032,-0.41
-0.259,0.038,-0.399
-0.281,0.039,-0.384
-0.306,0.043,-0.37
-0.306,0.043,-0.37
-0.331,0.052,-0.355
-0.357,0.059,-0.348
-0.375,0.072,-0.338
-0.398,0.085,-0.332
-0.421,0.098,-0.318
-0.442,0.111,-0.307
-0.442,0.111,-0.307
-0.454,0.13,-0.306
-0.473,0.148,-0.301
-0.492,0.168,-0.311
-0.52,0.19,-0.304
-0.53,0.214,-0.31
-0.542,0.242,-0.315
-0.542,0.242,-0.315
-0.566,0.269,-0.328
-0.577,0.311,-0.335
-0.587,0.344,-0.351
-0.593,0.384,-0.354
-0.596,0.429,-0.359
-0.592,0.465,-0.348
-0.592,0.465,-0.353
-0.586,0.499,-0.353
-0.577,0.531,-0.347
-0.558,0.562,-0.352
-0.547,0.588,-0.347
-0.528,0.616,-0.355
-0.503,0.649,-0.357
-0.503,0.679,-0.359
-0.471,0.679,-0.359
-0.438,0.71,-0.353
-0.399,0.726,-0.339
-0.362,0.735,-0.313
-0.33,0.734,-0.291
-0.3,0.728,-0.269
-0.274,0.726,-0.26
-0.274,0.726,-0.26
-0.251,0.721,-0.242
-0.229,0.717,-0.24
-0.213,0.714,-0.229
-0.197,0.71,-0.234
-0.182,0.704,-0.225
-0.172,0.704,-0.226
-0.172,0.704,-0.226
-0.159,0.7,-0.227
-0.141,0.693,-0.228
-0.12,0.682,-0.23
-0.109,0.677,-0.228
-0.097,0.664,-0.233
-0.084,0.654,-0.236
-0.084,0.654,-0.236
-0.079,0.641,-0.238
-0.071,0.624,-0.237
-0.062,0.609,-0.241
-0.063,0.593,-0.243
-0.066,0.582,-0.259
-0.063,0.574,-0.262
-0.063,0.574,-0.262
-0.066,0.569,-0.265
-0.064,0.561,-0.27
-0.06,0.551,-0.279
-0.059,0.549,-0.28
-0.05,0.543,-0.274
-0.053,0.529,-0.275
-0.053,0.529,-0.275
-0.053,0.523,-0.271
-0.059,0.514,-0.265
-0.066,0.51,-0.254
-0.075,0.505,-0.242
-0.082,0.504,-0.236
-0.097,0.506,-0.228
-0.097,0.506,-0.228
-0.11,0.512,-0.219
-0.124,0.522,-0.219
-0.139,0.527,-0.212
-0.157,0.54,-0.209
-0.172,0.556,-0.214
-0.186,0.573,-0.214
-0.186,0.573,-0.214
-0.216,0.604,-0.212
-0.231,0.624,-0.23
-0.246,0.645,-0.236
-0.256,0.66,-0.245
-0.254,0.656,-0.253
-0.27,0.673,-0.272
-0.27,0.673,-0.272
-0.285,0.68,-0.29
-0.293,0.688,-0.3
-0.303,0.686,-0.326
-0.318,0.69,-0.341
-0.324,0.684,-0.358
-0.328,0.682,-0.377
-0.328,0.682,-0.392
-0.321,0.686,-0.392
-0.32,0.688,-0.41
-0.314,0.685,-0.432
-0.309,0.683,-0.451
-0.297,0.676,-0.47
-0.292,0.663,-0.494
-0.292,0.652,-0.504
-0.286,0.652,-0.504
-0.278,0.646,-0.52
-0.263,0.637,-0.519
-0.244,0.636,-0.531
-0.23,0.626,-0.539
-0.211,0.623,-0.55
-0.187,0.607,-0.543
-0.187,0.607,-0.543
-0.166,0.598,-0.55
-0.148,0.591,-0.549
-0.123,0.586,-0.535
-0.102,0.58,-0.539
-0.082,0.575,-0.543
-0.064,0.568,-0.537
-0.064,0.568,-0.537
-0.045,0.561,-0.535
-0.027,0.547,-0.535
-0.003,0.533,-0.538
0.019,0.519,-0.53
0.04,0.491,-0.518
0.061,0.469,-0.514
0.061,0.469,-0.514
0.079,0.434,-0.506
0.093,0.412,-0.502
0.106,0.398,-0.492
0.112,0.388,-0.481
0.118,0.382,-0.479
0.132,0.368,-0.474
0.132,0.368,-0.474
0.135,0.353,-0.465
0.139,0.336,-0.469
0.141,0.311,-0.464
0.137,0.287,-0.464
0.123,0.26,-0.467
0.109,0.241,-0.464
0.109,0.241,-0.464
0.095,0.234,-0.46
0.077,0.225,-0.455
0.058,0.213,-0.445
0.05,0.205,-0.446
0.045,0.185,-0.443
0.033,0.17,-0.428
0.033,0.17,-0.428
0.022,0.151,-0.426
0.01,0.131,-0.414
-0.009,0.111,-0.411
-0.034,0.089,-0.403
-0.06,0.073,-0.404
-0.087,0.06,-0.398
-0.087,0.06,-0.398
-0.12,0.048,-0.387
-0.156,0.042,-0.386
-0.182,0.041,-0.383
-0.215,0.034,-0.381
-0.233,0.036,-0.377
-0.256,0.036,-0.373
-0.256,0.036,-0.368
-0.277,0.04,-0.368
-0.307,0.045,-0.361
-0.326,0.049,-0.351
-0.347,0.06,-0.344
-0.363,0.069,-0.332
-0.38,0.084,-0.316
-0.38,0.092,-0.307
-0.406,0.092,-0.307
-0.427,0.111,-0.307
-0.447,0.131,-0.306
-0.468,0.149,-0.307
-0.484,0.162,-0.305
-0.505,0.179,-0.307
-0.521,0.2,-0.311
-0.521,0.2,-0.311
-0.533,0.225,-0.316
-0.552,0.248,-0.325
-0.563,0.272,-0.338
-0.575,0.298,-0.356
-0.584,0.325,-0.358
-0.59,0.352,-0.366
-0.59,0.352,-0.366
-0.596,0.385,-0.385
-0.597,0.413,-0.384
-0.596,0.438,-0.392
-0.59,0.461,-0.399
-0.591,0.482,-0.407
-0.581,0.506,-0.422
-0.581,0.506,-0.422
-0.574,0.535,-0.439
-0.559,0.564,-0.458
-0.542,0.591,-0.464
-0.521,0.619,-0.469
-0.497,0.651,-0.475
-0.475,0.68,-0.473
-0.475,0.68,-0.473
-0.445,0.704,-0.466
-0.41,0.728,-0.456
-0.37,0.75,-0.449
-0.333,0.764,-0.436
-0.3,0.765,-0.42
-0.267,0.768,-0.413
-0.267,0.768,-0.413
-0.235,0.771,-0.411
-0.206,0.771,-0.401
-0.183,0.768,-0.387
-0.155,0.758,-0.366
-0.125,0.751,-0.347
-0.101,0.732,-0.321
-0.101,0.732,-0.321
-0.076,0.71,-0.295
-0.055,0.695,-0.279
-0.041,0.677,-0.271
-0.028,0.665,-0.27
-0.022,0.659,-0.271
-0.011,0.649,-0.267
-0.011,0.649,-0.267
-0.007,0.638,-0.262
0.005,0.627,-0.258
0.013,0.615,-0.255
0.016,0.607,-0.252
0.019,0.601,-0.249
0.019,0.594,-0.253
0.019,0.594,-0.253
0.02,0.588,-0.256
0.019,0.583,-0.251
0.015,0.578,-0.252
0.015,0.575,-0.254
0.008,0.572,-0.255
-0.002,0.575,-0.261
-0.002,0.575,-0.262
-0.007,0.576,-0.262
-0.016,0.579,-0.267
-0.023,0.576,-0.277
-0.027,0.574,-0.275
-0.034,0.574,-0.28
-0.046,0.576,-0.285
-0.046,0.575,-0.295
-0.048,0.575,-0.295
-0.053,0.58,-0.3
-0.056,0.587,-0.312
-0.061,0.593,-0.317
-0.07,0.6,-0.323
-0.078,0.605,-0.334
-0.082,0.61,-0.342
-0.082,0.61,-0.342
-0.09,0.618,-0.351
-0.096,0.618,-0.37
-0.101,0.618,-0.376
-0.106,0.624,-0.391
-0.109,0.625,-0.404
-0.118,0.624,-0.419
-0.118,0.624,-0.419
-0.122,0.628,-0.429
-0.134,0.632,-0.431
-0.141,0.633,-0.442
-0.158,0.641,-0.446
-0.172,0.641,-0.451
-0.188,0.643,-0.455
-0.188,0.643,-0.455
-0.208,0.638,-0.462
-0.232,0.641,-0.462
-0.252,0.636,-0.465
-0.27,0.627,-0.47
-0.289,0.618,-0.482
-0.302,0.623,-0.484
-0.302,0.623,-0.484
-0.304,0.612,-0.489
-0.303,0.61,-0.493
-0.306,0.609,-0.507
-0.309,0.601,-0.506
-0.312,0.597,-0.515
-0.317,0.589,-0.52
-0.317,0.589,-0.52
-0.326,0.576,-0.53
-0.334,0.569,-0.535
-0.341,0.56,-0.547
-0.345,0.545,-0.56
-0.352,0.535,-0.569
-0.352,0.521,-0.585
-0.352,0.521,-0.585
-0.354,0.502,-0.597
-0.351,0.48,-0.613
-0.354,0.455,-0.625
-0.361,0.424,-0.638
-0.366,0.394,-0.638
-0.372,0.357,-0.635
-0.372,0.357,-0.635
-0.375,0.323,-0.624
-0.375,0.292,-0.611
-0.366,0.272,-0.592
