ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude
-0.02185,0.02243,0.99708,-0.00025,0.00001,-0.00056,-0.25328,-0.17213,-0.15208,982.19000,27.55000,291.98000
-0.02086,0.02145,0.99804,-0.00025,0.00001,-0.00056,-0.25428,-0.17213,-0.15208,982.18000,27.55000,292.03000
-0.01986,0.02244,0.99805,0.00075,0.00001,-0.00056,-0.25428,-0.16913,-0.14408,982.17000,27.55000,292.15000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25728,-0.16913,-0.14408,982.18000,27.55000,292.06000
-0.02088,0.02249,0.99907,0.00075,0.00001,-0.00056,-0.25428,-0.17413,-0.14508,982.19000,27.55000,291.93000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25428,-0.17413,-0.14808,982.17000,27.55000,292.11000
-0.01986,0.02341,0.99708,-0.00025,0.00001,0.00044,-0.25428,-0.17113,-0.15108,982.24000,27.55000,291.53000
-0.02087,0.02245,0.99807,-0.00025,0.00001,0.00044,-0.25528,-0.17113,-0.15408,982.17000,27.55000,292.11000
-0.01984,0.02141,0.99702,0.00075,0.00001,-0.00056,-0.25528,-0.17113,-0.15408,982.08000,27.55000,292.93000
-0.02087,0.02148,0.99904,0.00075,0.00001,-0.00056,-0.25728,-0.17313,-0.14808,982.11000,27.55000,292.61000
-0.01986,0.02244,0.99805,-0.00025,0.00001,0.00044,-0.25428,-0.16513,-0.15008,982.18000,27.55000,292.05000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25428,-0.16913,-0.15108,982.28000,27.55000,291.17000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25828,-0.16713,-0.14808,982.22000,27.55000,291.74000
-0.02188,0.02347,0.99812,-0.00025,0.00001,0.00044,-0.26128,-0.16813,-0.15408,982.12000,27.55000,292.52000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25328,-0.16913,-0.14608,982.15000,27.55000,292.27000
-0.02188,0.02347,0.99812,-0.00025,0.00001,-0.00056,-0.25328,-0.16913,-0.14608,982.20000,27.55000,291.90000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25128,-0.16913,-0.14008,982.16000,27.55000,292.23000
-0.02085,0.02242,0.99707,-0.00025,0.00001,-0.00056,-0.25628,-0.17513,-0.14908,982.14000,27.55000,292.41000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25428,-0.16713,-0.15008,982.13000,27.55000,292.48000
-0.02187,0.02246,0.99809,-0.00025,0.00001,-0.00056,-0.25128,-0.16913,-0.15308,982.17000,27.55000,292.12000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25428,-0.17213,-0.15108,982.15000,27.55000,292.29000
-0.02088,0.02249,0.99907,0.00075,0.00001,-0.00056,-0.25428,-0.17113,-0.15208,982.18000,27.55000,292.04000
-0.01986,0.02244,0.99805,-0.00025,0.00001,0.00044,-0.25428,-0.17113,-0.15208,982.15000,27.55000,292.27000
-0.01986,0.02244,0.99805,0.00075,0.00001,0.00044,-0.25728,-0.17213,-0.15008,982.23000,27.54000,291.60000
-0.01989,0.02348,0.99909,-0.00025,0.00001,0.00044,-0.25428,-0.17413,-0.14308,982.17000,27.55000,292.10000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.14708,982.16000,27.55000,292.21000
-0.01987,0.02345,0.99809,0.00075,0.00001,-0.00056,-0.25528,-0.17213,-0.15508,982.19000,27.55000,291.97000
-0.02085,0.02242,0.99707,0.00075,0.00001,-0.00056,-0.25428,-0.17413,-0.14708,982.19000,27.55000,291.94000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25528,-0.17613,-0.14208,982.21000,27.55000,291.76000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25528,-0.17613,-0.14208,982.14000,27.55000,292.41000
-0.02088,0.02249,0.99907,-0.00025,0.00001,0.00044,-0.25128,-0.17313,-0.14508,982.23000,27.55000,291.64000
-0.02088,0.02346,0.99810,-0.00025,0.00001,0.00044,-0.25128,-0.17613,-0.14508,982.16000,27.55000,292.17000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25628,-0.17413,-0.14408,982.10000,27.55000,292.72000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25828,-0.16913,-0.14608,982.12000,27.55000,292.59000
-0.02088,0.02249,0.99907,0.00075,0.00001,-0.00056,-0.25528,-0.17413,-0.14908,982.18000,27.55000,292.06000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.26028,-0.17413,-0.14308,982.14000,27.55000,292.36000
-0.01986,0.02341,0.99708,-0.00025,0.00001,0.00044,-0.26028,-0.17413,-0.14308,982.21000,27.55000,291.82000
-0.02085,0.02242,0.99707,-0.00025,0.00001,-0.00056,-0.25828,-0.17113,-0.15208,982.23000,27.55000,291.61000
-0.02088,0.02249,0.99907,-0.00025,0.00001,-0.00056,-0.25528,-0.17313,-0.15408,982.19000,27.55000,291.96000
-0.01889,0.02250,1.00004,-0.00025,0.00001,-0.00056,-0.25728,-0.17213,-0.15408,982.22000,27.55000,291.72000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25628,-0.17013,-0.15608,982.22000,27.55000,291.70000
-0.02085,0.02242,0.99707,-0.00025,0.00001,-0.00056,-0.25628,-0.17113,-0.15308,982.08000,27.55000,292.86000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25328,-0.17513,-0.15308,982.14000,27.55000,292.39000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25328,-0.17513,-0.15308,982.20000,27.55000,291.87000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25628,-0.17513,-0.15508,982.16000,27.55000,292.21000
-0.02087,0.02245,0.99807,-0.00025,0.00001,0.00044,-0.25428,-0.17413,-0.15308,982.18000,27.55000,292.01000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25428,-0.17413,-0.14908,982.17000,27.54000,292.10000
-0.01886,0.02243,0.99804,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.15208,982.18000,27.54000,292.06000
-0.02190,0.02350,0.99912,0.00075,0.00001,-0.00056,-0.25728,-0.17113,-0.14608,982.13000,27.54000,292.45000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25628,-0.17213,-0.15208,982.19000,27.55000,291.97000
-0.02089,0.02349,0.99910,-0.00025,0.00001,-0.00056,-0.25628,-0.17213,-0.15208,982.19000,27.55000,291.93000
-0.02088,0.02346,0.99810,0.00075,0.00001,-0.00056,-0.25928,-0.17213,-0.15108,982.14000,27.55000,292.40000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.26228,-0.16913,-0.14708,982.22000,27.55000,291.73000
-0.02089,0.02349,0.99910,-0.00025,0.00001,-0.00056,-0.26028,-0.17313,-0.14508,982.12000,27.55000,292.52000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25728,-0.17413,-0.15008,982.19000,27.55000,291.94000
-0.02088,0.02249,0.99907,-0.00025,0.00001,0.00044,-0.25728,-0.17113,-0.14808,982.21000,27.55000,291.81000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25928,-0.17413,-0.14908,982.14000,27.55000,292.41000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25928,-0.17413,-0.15308,982.19000,27.55000,291.94000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.15308,982.16000,27.55000,292.23000
-0.02084,0.02044,0.99800,-0.00025,0.00001,0.00044,-0.26128,-0.17313,-0.15308,982.21000,27.55000,291.75000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.26028,-0.17613,-0.15308,982.14000,27.55000,292.35000
-0.02085,0.02242,0.99707,-0.00025,0.00001,-0.00056,-0.26228,-0.17313,-0.14708,982.23000,27.55000,291.65000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25928,-0.17413,-0.14508,982.19000,27.54000,291.97000
-0.01987,0.02345,0.99809,0.00075,0.00001,0.00044,-0.25728,-0.17013,-0.14808,982.24000,27.55000,291.55000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25728,-0.17413,-0.15108,982.19000,27.55000,291.98000
-0.02088,0.02346,0.99810,0.00075,0.00001,-0.00056,-0.26028,-0.17413,-0.15108,982.15000,27.55000,292.30000
-0.01986,0.02244,0.99805,0.00075,0.00001,-0.00056,-0.25628,-0.16913,-0.15008,982.15000,27.54000,292.34000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.26028,-0.16913,-0.14708,982.19000,27.55000,291.98000
-0.01886,0.02243,0.99804,-0.00025,0.00001,-0.00056,-0.25828,-0.16813,-0.15108,982.32000,27.55000,290.88000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.26228,-0.17013,-0.14908,982.16000,27.55000,292.23000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25928,-0.16913,-0.15108,982.24000,27.55000,291.57000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.26628,-0.16913,-0.14708,982.16000,27.55000,292.25000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.26628,-0.16913,-0.14708,982.17000,27.55000,292.11000
-0.01991,0.02351,1.00009,0.00075,0.00001,-0.00056,-0.26628,-0.17213,-0.14808,982.27000,27.55000,291.25000
-0.02087,0.02245,0.99807,-0.00025,0.00001,0.00044,-0.26428,-0.17413,-0.15208,982.22000,27.55000,291.66000
-0.01885,0.02143,0.99800,-0.00025,0.00001,-0.00056,-0.26228,-0.17113,-0.14808,982.20000,27.55000,291.90000
-0.02190,0.02253,1.00009,0.00075,0.00001,-0.00056,-0.25928,-0.17113,-0.14808,982.17000,27.55000,292.17000
-0.02090,0.02252,1.00007,0.00075,0.00001,-0.00056,-0.26028,-0.16913,-0.14808,982.19000,27.55000,291.99000
-0.02088,0.02249,0.99907,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.14008,982.19000,27.55000,291.95000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.14008,982.20000,27.55000,291.90000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.25728,-0.16813,-0.14408,982.13000,27.55000,292.47000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.26228,-0.16913,-0.14308,982.13000,27.55000,292.46000
-0.02088,0.02249,0.99907,-0.00025,0.00001,0.00044,-0.26028,-0.17013,-0.14608,982.18000,27.55000,292.06000
-0.02088,0.02249,0.99907,0.00075,0.00001,-0.00056,-0.25928,-0.17113,-0.14808,982.21000,27.55000,291.82000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.25828,-0.17513,-0.14908,982.16000,27.55000,292.20000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.26028,-0.17113,-0.14408,982.18000,27.55000,292.02000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.26028,-0.17113,-0.14408,982.18000,27.55000,292.05000
-0.02187,0.02246,0.99809,-0.00025,0.00001,-0.00056,-0.26228,-0.17113,-0.15108,982.23000,27.55000,291.62000
-0.01987,0.02345,0.99809,0.00075,0.00001,-0.00056,-0.26128,-0.17113,-0.15408,982.19000,27.54000,291.99000
-0.02087,0.02245,0.99807,-0.00025,0.00001,0.00044,-0.26028,-0.17513,-0.15008,982.18000,27.55000,292.01000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.26328,-0.17313,-0.15708,982.26000,27.54000,291.39000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.26128,-0.17613,-0.14708,982.22000,27.55000,291.70000
-0.01987,0.02345,0.99809,0.00075,-0.00099,-0.00056,-0.26328,-0.17413,-0.15008,982.21000,27.55000,291.80000
-0.02089,0.02349,0.99910,0.00075,0.00001,0.00044,-0.26328,-0.17413,-0.15008,982.14000,27.55000,292.40000
-0.02088,0.02346,0.99810,0.00075,0.00001,-0.00056,-0.26028,-0.17913,-0.14008,982.18000,27.55000,292.05000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.25928,-0.17613,-0.14908,982.22000,27.55000,291.74000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25728,-0.17913,-0.14808,982.16000,27.55000,292.24000
-0.01990,0.02448,0.99912,-0.00025,0.00001,-0.00056,-0.25828,-0.17813,-0.14508,982.18000,27.55000,292.05000
-0.02188,0.02347,0.99812,0.00075,0.00001,-0.00056,-0.26028,-0.17613,-0.14308,982.16000,27.55000,292.21000
-0.01987,0.02345,0.99809,-0.00025,0.00001,0.00044,-0.25928,-0.16913,-0.13708,982.17000,27.55000,292.13000
-0.02086,0.02342,0.99710,-0.00025,0.00001,-0.00056,-0.25928,-0.16913,-0.13708,982.16000,27.55000,292.20000
-0.02089,0.02349,0.99910,-0.00025,0.00001,-0.00056,-0.25528,-0.17413,-0.14208,982.19000,27.55000,291.92000
-0.02086,0.02342,0.99710,0.00075,0.00001,-0.00056,-0.25528,-0.17513,-0.14508,982.24000,27.55000,291.52000
-0.02089,0.02446,0.99813,0.00075,0.00001,-0.00056,-0.25528,-0.17113,-0.14108,982.22000,27.55000,291.72000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25628,-0.17313,-0.14708,982.12000,27.55000,292.53000
-0.02189,0.02447,0.99815,-0.00025,0.00001,-0.00056,-0.25528,-0.17313,-0.14708,982.15000,27.55000,292.28000
-0.02086,0.02342,0.99710,0.00075,0.00001,-0.00056,-0.25928,-0.17313,-0.14408,982.24000,27.55000,291.57000
-0.02087,0.02245,0.99807,0.00075,0.00001,0.00044,-0.25928,-0.17313,-0.14408,982.19000,27.55000,291.99000
-0.02089,0.02349,0.99910,0.00075,0.00001,-0.00056,-0.25728,-0.17413,-0.15608,982.16000,27.55000,292.23000
-0.02086,0.02342,0.99710,-0.00025,0.00001,-0.00056,-0.25728,-0.17313,-0.15008,982.19000,27.55000,291.98000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.25928,-0.17613,-0.15108,982.21000,27.55000,291.81000
-0.02188,0.02347,0.99812,0.00075,0.00001,0.00044,-0.25928,-0.17113,-0.14708,982.27000,27.55000,291.27000
-0.01888,0.02246,0.99904,0.00075,0.00001,0.00044,-0.25928,-0.16513,-0.15108,982.20000,27.55000,291.87000
-0.02089,0.02446,0.99813,0.00075,0.00001,0.00044,-0.25928,-0.16913,-0.15108,982.11000,27.55000,292.68000
-0.01986,0.02244,0.99805,0.00075,0.00001,-0.00056,-0.25928,-0.16913,-0.15108,982.19000,27.54000,291.96000
-0.02086,0.02342,0.99710,0.00075,0.00001,-0.00056,-0.25828,-0.17113,-0.15008,982.16000,27.55000,292.19000
-0.02189,0.02250,0.99909,0.00075,0.00001,-0.00056,-0.25628,-0.17213,-0.15208,982.17000,27.55000,292.17000
-0.02187,0.02246,0.99809,0.00075,0.00001,-0.00056,-0.25628,-0.17513,-0.15708,982.23000,27.54000,291.63000
-0.02086,0.02145,0.99804,-0.00025,0.00001,-0.00056,-0.25628,-0.17313,-0.15608,982.20000,27.55000,291.88000
-0.02187,0.02246,0.99809,-0.00025,0.00001,-0.00056,-0.26028,-0.17313,-0.14808,982.16000,27.55000,292.18000
-0.01989,0.02348,0.99909,0.00075,0.00001,-0.00056,-0.25828,-0.17413,-0.14908,982.12000,27.55000,292.56000
-0.02086,0.02145,0.99804,0.00075,0.00001,-0.00056,-0.25828,-0.17413,-0.14708,982.13000,27.55000,292.46000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25828,-0.17113,-0.14708,982.22000,27.55000,291.71000
-0.01988,0.02247,0.99905,0.00075,0.00001,0.00044,-0.25328,-0.17313,-0.14808,982.15000,27.55000,292.29000
-0.01988,0.02247,0.99905,-0.00025,0.00001,0.00044,-0.25828,-0.16913,-0.14808,982.22000,27.55000,291.67000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25628,-0.16613,-0.14608,982.20000,27.55000,291.87000
-0.02084,0.02142,0.99704,0.00075,0.00001,-0.00056,-0.25928,-0.17013,-0.15408,982.21000,27.54000,291.81000
-0.02087,0.02245,0.99807,0.00075,0.00001,-0.00056,-0.26028,-0.17413,-0.14908,982.18000,27.55000,292.03000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.26028,-0.17113,-0.14908,982.19000,27.55000,291.93000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25628,-0.17113,-0.14908,982.26000,27.55000,291.39000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25928,-0.16913,-0.15308,982.20000,27.55000,291.90000
-0.02088,0.02346,0.99810,-0.00025,0.00001,0.00044,-0.25528,-0.16913,-0.14208,982.19000,27.55000,291.93000
-0.01987,0.02345,0.99809,-0.00025,0.00001,0.00044,-0.25928,-0.17413,-0.14908,982.13000,27.55000,292.49000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25928,-0.17113,-0.15108,982.18000,27.55000,292.01000
-0.01986,0.02341,0.99708,0.00075,0.00001,-0.00056,-0.25728,-0.17213,-0.15108,982.21000,27.55000,291.75000
-0.01985,0.02241,0.99705,-0.00025,0.00001,-0.00056,-0.26128,-0.16813,-0.15408,982.24000,27.55000,291.52000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.26128,-0.16813,-0.15408,982.23000,27.55000,291.64000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.26028,-0.17013,-0.14808,982.23000,27.55000,291.62000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25628,-0.17113,-0.15108,982.16000,27.55000,292.24000
-0.02086,0.02342,0.99710,-0.00025,0.00001,0.00044,-0.25928,-0.17413,-0.15208,982.09000,27.55000,292.82000
-0.01986,0.02244,0.99805,0.00075,0.00001,0.00044,-0.25928,-0.17313,-0.15208,982.23000,27.55000,291.58000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25828,-0.17513,-0.15308,982.19000,27.55000,291.99000
-0.02089,0.02349,0.99910,0.00075,0.00001,-0.00056,-0.25728,-0.17313,-0.15508,982.12000,27.55000,292.52000
-0.01985,0.02144,0.99802,0.00075,0.00001,-0.00056,-0.25728,-0.17313,-0.15508,982.18000,27.55000,292.01000
-0.02187,0.02246,0.99809,0.00075,0.00001,-0.00056,-0.25928,-0.17613,-0.15708,982.14000,27.55000,292.42000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.26128,-0.17313,-0.15108,982.21000,27.55000,291.82000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25928,-0.17213,-0.15308,982.21000,27.55000,291.78000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25628,-0.17513,-0.15208,982.26000,27.55000,291.33000
-0.01884,0.02240,0.99703,0.00075,0.00001,0.00044,-0.25928,-0.17413,-0.15608,982.14000,27.55000,292.39000
-0.01988,0.02247,0.99905,-0.00025,0.00001,0.00044,-0.26128,-0.17413,-0.14808,982.28000,27.55000,291.19000
-0.02086,0.02145,0.99804,0.00075,0.00001,-0.00056,-0.26128,-0.17413,-0.14808,982.19000,27.55000,291.98000
-0.02088,0.02249,0.99907,-0.00025,0.00001,0.00044,-0.25728,-0.16713,-0.15608,982.20000,27.55000,291.87000
-0.01987,0.02147,0.99902,-0.00025,0.00001,-0.00056,-0.25728,-0.16913,-0.14608,982.18000,27.55000,292.01000
-0.02091,0.02352,1.00010,-0.00025,0.00001,-0.00056,-0.25628,-0.16913,-0.15008,982.19000,27.55000,291.92000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.26228,-0.17213,-0.15608,982.23000,27.55000,291.60000
-0.01987,0.02345,0.99809,0.00075,0.00001,0.00044,-0.25828,-0.16813,-0.15208,982.18000,27.55000,292.05000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25528,-0.17213,-0.15108,982.17000,27.55000,292.14000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25528,-0.17213,-0.15108,982.20000,27.55000,291.90000
-0.02089,0.02349,0.99910,-0.00025,0.00001,-0.00056,-0.25728,-0.17313,-0.15208,982.17000,27.55000,292.10000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25728,-0.17113,-0.15108,982.18000,27.55000,292.06000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.25728,-0.17413,-0.14808,982.21000,27.55000,291.80000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25728,-0.17013,-0.14908,982.17000,27.55000,292.12000
-0.01988,0.02247,0.99905,-0.00025,0.00001,-0.00056,-0.25728,-0.17213,-0.15808,982.23000,27.55000,291.61000
-0.02087,0.02245,0.99807,0.00075,0.00001,0.00044,-0.25528,-0.17213,-0.15408,982.26000,27.55000,291.37000
-0.02088,0.02249,0.99907,0.00075,0.00001,0.00044,-0.25528,-0.17213,-0.15408,982.22000,27.55000,291.68000
-0.01987,0.02345,0.99809,0.00075,0.00001,0.00044,-0.25228,-0.17213,-0.15608,982.13000,27.55000,292.51000
-0.02090,0.02252,1.00007,-0.00025,0.00001,-0.00056,-0.25828,-0.17313,-0.15208,982.21000,27.55000,291.82000
-0.01985,0.02144,0.99802,-0.00025,-0.00099,-0.00056,-0.25528,-0.17613,-0.15808,982.21000,27.55000,291.75000
-0.01986,0.02341,0.99708,-0.00025,0.00001,-0.00056,-0.25428,-0.17213,-0.15308,982.35000,27.55000,290.63000
-0.02088,0.02249,0.99907,0.00075,0.00001,0.00044,-0.26028,-0.17313,-0.15208,982.13000,27.55000,292.44000
-0.02086,0.02342,0.99710,-0.00025,0.00001,-0.00056,-0.25628,-0.17013,-0.15508,982.22000,27.55000,291.69000
-0.01887,0.02344,0.99807,-0.00025,0.00001,-0.00056,-0.25628,-0.17013,-0.15508,982.08000,27.55000,292.87000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25228,-0.16913,-0.15408,982.19000,27.55000,291.93000
-0.02088,0.02346,0.99810,-0.00025,0.00001,-0.00056,-0.25728,-0.17013,-0.15408,982.16000,27.55000,292.22000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.26128,-0.17113,-0.15608,982.14000,27.55000,292.39000
-0.01988,0.02247,0.99905,0.00075,0.00001,-0.00056,-0.25628,-0.17113,-0.14808,982.13000,27.55000,292.47000
-0.02088,0.02346,0.99810,0.00075,0.00001,-0.00056,-0.25528,-0.17013,-0.15008,982.18000,27.55000,292.05000
-0.02086,0.02342,0.99710,0.00075,0.00001,-0.00056,-0.25628,-0.17013,-0.14908,982.16000,27.54000,292.25000
-0.01887,0.02344,0.99807,-0.00025,0.00001,-0.00056,-0.25628,-0.17013,-0.14908,982.17000,27.55000,292.11000
-0.02087,0.02148,0.99904,-0.00025,0.00001,-0.00056,-0.25728,-0.17013,-0.14308,982.14000,27.55000,292.42000
-0.01987,0.02345,0.99809,-0.00025,0.00001,-0.00056,-0.26028,-0.16813,-0.14408,982.21000,27.55000,291.78000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25628,-0.17113,-0.14408,982.13000,27.55000,292.44000
-0.01986,0.02244,0.99805,-0.00025,0.00001,-0.00056,-0.25328,-0.16813,-0.14508,982.14000,27.55000,292.36000
-0.02086,0.02145,0.99804,-0.00025,0.00001,0.00044,-0.25328,-0.17013,-0.14708,982.16000,27.55000,292.21000
-0.02087,0.02148,0.99904,0.00075,0.00001,-0.00056,-0.25128,-0.17313,-0.14208,982.15000,27.55000,292.32000
-0.01986,0.02341,0.99708,-0.00025,0.00001,-0.00056,-0.25128,-0.17313,-0.14408,982.13000,27.55000,292.51000
-0.02089,0.02349,0.99910,-0.00025,0.00001,-0.00056,-0.25528,-0.17313,-0.14408,982.22000,27.55000,291.70000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25528,-0.17213,-0.14408,982.20000,27.54000,291.86000
-0.01989,0.02348,0.99909,-0.00025,0.00001,-0.00056,-0.25728,-0.17413,-0.14508,982.18000,27.55000,292.02000
-0.01987,0.02345,0.99809,0.00075,0.00001,-0.00056,-0.25928,-0.17413,-0.13908,982.23000,27.55000,291.58000
-0.01988,0.02247,0.99905,-0.00025,0.00001,0.00044,-0.25928,-0.17513,-0.14808,982.17000,27.54000,292.16000
-0.02087,0.02245,0.99807,-0.00025,0.00001,-0.00056,-0.25328,-0.17313,-0.14408,982.19000,27.55000,291.96000
