mx,my,mz
-0.413,0.281,-0.083
-0.44,0.305,-0.084
-0.461,0.318,-0.092
-0.473,0.331,-0.1
-0.473,0.331,-0.1
-0.488,0.343,-0.098
-0.498,0.352,-0.106
-0.508,0.356,-0.12
-0.52,0.375,-0.133
-0.52,0.375,-0.133
-0.534,0.395,-0.146
-0.546,0.418,-0.15
-0.559,0.438,-0.151
-0.567,0.444,-0.159
-0.567,0.444,-0.159
-0.571,0.449,-0.164
-0.571,0.445,-0.165
-0.578,0.45,-0.162
-0.58,0.451,-0.172
-0.58,0.451,-0.172
-0.587,0.455,-0.177
-0.587,0.458,-0.173
-0.596,0.469,-0.18
-0.596,0.469,-0.18
-0.606,0.474,-0.186
-0.609,0.479,-0.197
-0.613,0.485,-0.201
-0.616,0.496,-0.209
-0.616,0.496,-0.209
-0.617,0.494,-0.213
-0.623,0.5,-0.222
-0.626,0.508,-0.23
-0.636,0.517,-0.241
-0.636,0.517,-0.241
-0.632,0.52,-0.248
-0.63,0.53,-0.259
-0.63,0.536,-0.267
-0.63,0.543,-0.277
-0.63,0.543,-0.277
-0.63,0.553,-0.284
-0.628,0.559,-0.303
-0.624,0.571,-0.317
-0.624,0.571,-0.328
-0.622,0.58,-0.328
-0.62,0.588,-0.344
-0.615,0.599,-0.359
-0.612,0.605,-0.379
-0.612,0.605,-0.379
-0.603,0.614,-0.405
-0.597,0.619,-0.412
-0.587,0.625,-0.431
-0.581,0.628,-0.444
-0.581,0.628,-0.444
-0.577,0.628,-0.473
-0.574,0.625,-0.492
-0.568,0.622,-0.51
-0.554,0.621,-0.53
-0.554,0.621,-0.53
-0.542,0.621,-0.545
-0.531,0.614,-0.566
-0.521,0.614,-0.587
-0.521,0.594,-0.606
-0.506,0.594,-0.606
-0.49,0.582,-0.629
-0.472,0.566,-0.65
-0.455,0.548,-0.666
-0.455,0.548,-0.666
-0.437,0.523,-0.69
-0.425,0.498,-0.708
-0.405,0.467,-0.712
-0.391,0.443,-0.723
-0.391,0.443,-0.723
-0.376,0.426,-0.723
-0.358,0.411,-0.73
-0.346,0.39,-0.735
-0.331,0.369,-0.736
-0.331,0.369,-0.736
-0.317,0.345,-0.734
-0.3,0.322,-0.735
-0.283,0.3,-0.732
-0.274,0.276,-0.73
-0.274,0.276,-0.73
-0.258,0.254,-0.721
-0.246,0.23,-0.709
-0.24,0.201,-0.694
-0.24,0.201,-0.694
-0.235,0.179,-0.684
-0.232,0.163,-0.674
-0.229,0.143,-0.657
-0.225,0.122,-0.644
-0.225,0.122,-0.644
-0.224,0.107,-0.625
-0.221,0.089,-0.605
-0.225,0.072,-0.593
-0.228,0.056,-0.576
-0.228,0.056,-0.576
-0.232,0.041,-0.554
-0.236,0.033,-0.537
-0.245,0.026,-0.519
-0.257,0.014,-0.503
-0.257,0.014,-0.503
-0.276,0.008,-0.486
-0.288,0.0,-0.468
-0.302,-0.008,-0.437
-0.302,-0.008,-0.437
-0.319,-0.01,-0.419
-0.332,-0.012,-0.403
-0.346,-0.011,-0.38
-0.364,-0.002,-0.358
-0.364,-0.002,-0.358
-0.371,0.001,-0.338
-0.381,0.007,-0.325
-0.393,0.011,-0.318
-0.4,0.02,-0.294
-0.4,0.02,-0.294
-0.411,0.022,-0.288
-0.419,0.032,-0.273
-0.432,0.039,-0.263
-0.442,0.049,-0.255
-0.442,0.049,-0.255
-0.447,0.062,-0.238
-0.46,0.071,-0.231
-0.473,0.086,-0.224
-0.473,0.086,-0.209
-0.482,0.093,-0.209
-0.484,0.105,-0.2
-0.487,0.116,-0.195
-0.494,0.129,-0.189
-0.494,0.129,-0.189
-0.499,0.134,-0.184
-0.5,0.143,-0.173
-0.503,0.152,-0.17
-0.504,0.164,-0.158
-0.504,0.164,-0.158
-0.507,0.175,-0.154
-0.506,0.189,-0.143
-0.505,0.197,-0.127
-0.507,0.213,-0.126
-0.507,0.213,-0.126
-0.509,0.221,-0.111
-0.499,0.232,-0.102
-0.493,0.237,-0.092
-0.493,0.244,-0.084
-0.49,0.244,-0.084
-0.484,0.259,-0.076
-0.478,0.273,-0.066
-0.478,0.286,-0.062
-0.478,0.286,-0.062
-0.476,0.307,-0.06
-0.472,0.319,-0.053
-0.466,0.334,-0.046
-0.459,0.348,-0.045
-0.459,0.348,-0.045
-0.45,0.367,-0.039
-0.441,0.381,-0.036
-0.436,0.389,-0.03
-0.423,0.404,-0.028
-0.423,0.404,-0.028
-0.417,0.417,-0.034
-0.414,0.432,-0.029
-0.402,0.444,-0.027
-0.387,0.456,-0.027
-0.387,0.456,-0.027
-0.383,0.459,-0.029
-0.367,0.467,-0.027
-0.349,0.475,-0.021
-0.349,0.475,-0.021
-0.332,0.484,-0.026
-0.314,0.491,-0.026
-0.298,0.501,-0.031
-0.285,0.501,-0.027
-0.285,0.501,-0.027
-0.269,0.502,-0.023
-0.249,0.499,-0.022
-0.238,0.497,-0.017
-0.224,0.503,-0.019
-0.224,0.503,-0.019
-0.214,0.502,-0.016
-0.211,0.499,-0.015
-0.204,0.5,-0.014
-0.194,0.498,-0.017
-0.194,0.498,-0.017
-0.191,0.501,-0.018
-0.196,0.503,-0.008
-0.193,0.498,-0.005
-0.193,0.498,-0.005
-0.187,0.497,-0.004
-0.188,0.492,0.001
-0.181,0.485,0.005
-0.181,0.48,0.009
-0.181,0.48,0.009
-0.178,0.467,0.017
-0.18,0.46,0.015
-0.181,0.451,0.016
-0.177,0.441,0.024
-0.177,0.441,0.024
-0.179,0.426,0.033
-0.177,0.412,0.03
-0.175,0.397,0.042
-0.181,0.385,0.046
-0.181,0.385,0.046
-0.178,0.367,0.057
-0.176,0.359,0.054
-0.172,0.346,0.064
-0.172,0.346,0.06
-0.173,0.332,0.06
-0.171,0.325,0.069
-0.17,0.311,0.071
-0.165,0.297,0.069
