timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
191125_17.14.38.788,-0.02600,-0.02200,0.99500,0.07000,-0.07000,-0.03500,0.11300,0.45700,-0.55100,158.58000,0.34000
191125_17.14.38.788,-0.02700,-0.02200,0.99200,0.08700,-0.08700,-0.03500,0.11500,0.46200,-0.55200,159.72000,1.14000
191125_17.14.38.789,-0.02500,-0.02200,0.99300,0.07000,-0.08700,-0.03500,0.10400,0.45700,-0.55200,159.41000,-0.31000
191125_17.14.38.790,-0.02600,-0.02200,0.99200,0.08700,-0.10500,-0.01800,0.10900,0.46100,-0.55900,159.06000,-0.35000
191125_17.14.38.791,-0.02500,-0.02300,0.99100,0.07000,-0.10500,-0.05300,0.11200,0.46300,-0.55100,158.54000,-0.52000
191125_17.14.38.791,-0.02600,-0.02300,0.99300,0.07000,-0.07000,-0.03500,0.11100,0.45900,-0.56000,159.61000,1.07000
191125_17.14.38.792,-0.02700,-0.02200,0.99000,0.08700,-0.08700,-0.01800,0.11000,0.46100,-0.54800,159.23000,-0.38000
191125_17.14.38.793,-0.02600,-0.02200,0.99200,0.07000,-0.12300,-0.01800,0.11400,0.45700,-0.56000,159.18000,-0.05000
191125_17.14.38.794,-0.02600,-0.02200,0.99400,0.07000,-0.08700,-0.03500,0.11200,0.46000,-0.54600,159.28000,0.10000
191125_17.14.38.794,-0.02700,-0.02100,0.99200,0.07000,-0.12300,-0.03500,0.11400,0.45500,-0.55300,159.08000,-0.20000
191125_17.14.38.795,-0.02600,-0.02300,0.99200,0.08700,-0.08700,-0.03500,0.11300,0.45800,-0.55100,159.23000,0.15000
191125_17.14.38.796,-0.02500,-0.02200,0.99200,0.07000,-0.10500,-0.03500,0.11400,0.45400,-0.55200,159.99000,0.76000
191125_17.14.38.797,-0.02600,-0.02200,0.99200,0.07000,-0.10500,-0.01800,0.11300,0.45500,-0.55500,159.18000,-0.81000
191125_17.14.38.797,-0.02600,-0.02200,0.99300,0.07000,-0.10500,-0.01800,0.11300,0.45700,-0.55200,159.27000,0.09000
191125_17.14.38.798,-0.02500,-0.02200,0.99100,0.07000,-0.14000,-0.01800,0.11000,0.45400,-0.54700,159.38000,0.11000
191125_17.14.38.799,-0.02600,-0.02200,0.99100,0.07000,-0.10500,-0.03500,0.11500,0.45500,-0.54500,159.42000,0.04000
191125_17.14.38.800,-0.02500,-0.02100,0.99300,0.07000,-0.10500,-0.03500,0.11100,0.45200,-0.55300,158.88000,-0.54000
