( -0.00378200, -0.02909700, 1.00759792, -0.01111221, -0.03015499, 0.99350613, -0.01077510, -0.02985400, 0.99297118),
( 0.00085400, -0.02812100, 1.00918400, -0.01256302, -0.02958175, 0.99292344, -0.01125812, -0.02978045, 0.99295831),
( -0.00079300, -0.02629100, 1.00991595, -0.01202310, -0.02983642, 0.99490976, -0.01146478, -0.02979557, 0.99348551),
( -0.09009700, -0.09192700, 1.00942802, -0.02103020, -0.03596978, 0.99580193, -0.01404894, -0.03146357, 0.99411130),
( 0.04898300, -0.09833200, 1.03645098, -0.01567314, -0.04277076, 1.00003064, -0.01448773, -0.03451828, 0.99571043),
( 0.01329800, -0.11071499, 1.21914601, -0.01454399, -0.05106965, 1.02105212, -0.01450293, -0.03898974, 1.00255668),
( -0.05014200, -0.11053200, 1.30082500, -0.01940777, -0.05940638, 1.05033040, -0.01582800, -0.04450542, 1.01546299),
( -0.13554199, -0.31939599, 1.10202599, -0.03288393, -0.08861738, 1.05975473, -0.02043577, -0.05642254, 1.02742863),
( -0.19940899, -0.44096899, 0.97197396, -0.05234065, -0.12934840, 1.05657256, -0.02905507, -0.07612392, 1.03530204),
( -0.19556600, -0.43029398, 0.57169199, -0.07108097, -0.16979918, 1.01416278, -0.04040863, -0.10143087, 1.02959108),
( -0.29261699, -0.64324498, 0.31274700, -0.09867209, -0.23066306, 0.94585359, -0.05614886, -0.13634375, 1.00696886),
( -0.26913199, -0.74969000, -0.01726300, -0.12386378, -0.30221283, 0.84473228, -0.07444247, -0.18115431, 0.96313965),
( -0.48324201, -0.76792896, -0.37417400, -0.17004427, -0.37543637, 0.70846152, -0.10026989, -0.23364082, 0.89433676),
( -0.34684598, -0.87748498, -0.74786001, -0.19300923, -0.45324308, 0.53501815, -0.12532400, -0.29296774, 0.79726464),
( -0.42919600, -0.71089399, -0.54540098, -0.23869483, -0.51353508, 0.37914619, -0.15595183, -0.35255536, 0.68430734),
( -0.32885098, -1.11703193, -0.44096899, -0.27010790, -0.61331403, 0.21545982, -0.18679179, -0.42300093, 0.55764526),
( -0.63635200, -0.78561896, -0.25382099, -0.32663566, -0.67972785, 0.06241361, -0.22457148, -0.49235731, 0.42385536),
( -0.19727400, -0.98978597, 0.36130300, -0.33122006, -0.74647570, -0.01067666, -0.25338325, -0.56100899, 0.30646384),
( -0.60542500, -0.65605497, 0.25302801, -0.37107635, -0.76732379, -0.08132257, -0.28517878, -0.61674619, 0.20170094),
( -0.60097200, -0.44426298, 0.47579998, -0.41180938, -0.76820928, -0.09035641, -0.31938884, -0.65766490, 0.12279984),
( -0.79830700, 0.09143900, 0.60237497, -0.46398434, -0.69425809, -0.06128479, -0.35845220, -0.66755080, 0.07306823),
( -1.09086299, 0.27553698, 0.51026499, -0.54862678, -0.59094703, -0.00837952, -0.40982905, -0.64685583, 0.05106462),
( -0.72693700, 0.46707699, -0.03513600, -0.57505786, -0.46733737, 0.02518513, -0.45446664, -0.59835780, 0.04407311),
( -0.77530998, 0.66416800, -0.36044899, -0.62053472, -0.31287819, 0.06367890, -0.49933097, -0.52123374, 0.04936974),
( -0.37929800, 0.75816900, -0.30603701, -0.61754918, -0.16621883, 0.08700405, -0.53126836, -0.42532426, 0.05953688),
( -0.18238999, 1.05908203, -0.40998098, -0.60545444, 0.05100638, 0.08945447, -0.55131018, -0.29664057, 0.06761930),
( -0.05825500, 0.79659897, -0.59255397, -0.54872882, 0.20845230, 0.05496097, -0.55061281, -0.16018660, 0.06419957),
( 0.26126298, 0.82051098, -0.19995800, -0.50407988, 0.38887572, -0.00146696, -0.53804165, -0.01185401, 0.04645935),
( 0.51355898, 0.96678901, 0.06100000, -0.39305630, 0.54969603, -0.02205508, -0.49887297, 0.13985221, 0.02794975),
( 0.62872696, 1.00582898, -0.18714799, -0.27014059, 0.69322121, -0.08933090, -0.43707949, 0.28934827, -0.00373434),
( 0.54643798, 0.85528100, -0.37478399, -0.13445021, 0.76811165, -0.18768522, -0.35532230, 0.41868916, -0.05342981),
( 0.33214501, 0.96422696, -0.36142498, 0.00910070, 0.83537734, -0.27567449, -0.25687116, 0.53126007, -0.11347059),
( 0.36978200, 1.06017995, -0.38192099, 0.11929810, 0.89337856, -0.31133765, -0.15524670, 0.62908864, -0.16692561),
( 0.33635399, 0.62555498, -0.66172796, 0.23171468, 0.88823938, -0.34238300, -0.05070668, 0.69909984, -0.21432652),
( 0.32439798, 0.31695598, -0.71003997, 0.30361751, 0.84339249, -0.38305458, 0.04501620, 0.73808140, -0.25990945),
( 0.11187400, -0.10668900, -0.93683797, 0.33527076, 0.72667772, -0.43527579, 0.12343027, 0.73500061, -0.30728576),
( 0.15475699, -0.70028001, -1.09574294, 0.35910934, 0.57697642, -0.48499537, 0.18710043, 0.69230938, -0.35529512),
( -0.06417200, -0.54912198, -0.79226798, 0.32862872, 0.44065729, -0.54295975, 0.22533517, 0.62432402, -0.40599388),
( -0.02934100, -0.54350996, -0.71150398, 0.27660301, 0.29058510, -0.61848336, 0.23918550, 0.53416240, -0.46339923),
( 0.28419900, -0.59468901, -0.21624500, 0.24384896, 0.13110502, -0.62064540, 0.24044536, 0.42527395, -0.50588024),
( 1.09299803, -0.83673698, -0.15378100, 0.30073065, -0.03864601, -0.59903383, 0.25673181, 0.29994309, -0.53104627),
( 0.69777900, -0.81715596, -0.08070300, 0.33941993, -0.21711890, -0.57129222, 0.27907053, 0.16025558, -0.54191899),
( 0.70924699, -0.80355299, -0.06789300, 0.37553433, -0.40379438, -0.54020852, 0.30513081, 0.00787398, -0.54145688),
( 0.45688999, -0.73663598, 0.30091301, 0.38825500, -0.54023254, -0.44480115, 0.32758734, -0.14020041, -0.51534474),
( 0.59292001, -0.85558599, 0.39534098, 0.41550121, -0.65793216, -0.33547336, 0.35133782, -0.28006887, -0.46675137),
( 0.43419799, -0.60810900, 0.72846198, 0.44673347, -0.70876348, -0.17093818, 0.37710956, -0.39588338, -0.38683560),
( 0.33525598, -0.85198700, 0.84911996, 0.46293783, -0.72454280, 0.02134677, 0.40029660, -0.48467276, -0.27656260),
( 0.41809398, -0.31439400, 0.89633399, 0.50937307, -0.70202619, 0.18785624, 0.42976427, -0.54339212, -0.15109697),
( -0.34288099, 0.00896700, 0.92970097, 0.47527546, -0.64679223, 0.35049731, 0.44205940, -0.57132632, -0.01558816),
( -0.85040098, -0.16988499, 1.05542195, 0.35899788, -0.60324407, 0.47751307, 0.41961983, -0.57994908, 0.11762621),
( -0.39942798, 0.15951499, 0.83155197, 0.20628703, -0.50211215, 0.57647496, 0.36198664, -0.55892098, 0.24158704),
( -0.42394999, 0.22710299, 0.78677797, 0.09100852, -0.39660770, 0.66335118, 0.28878021, -0.51507103, 0.35552925),
( -0.62750697, 0.41705698, 0.48537698, -0.04580293, -0.27315927, 0.71933764, 0.19839050, -0.44971707, 0.45381436),
( -0.58200097, 0.82008398, 0.61219597, -0.15273207, -0.11644091, 0.75097603, 0.10353256, -0.35968044, 0.53409445),
( -0.42279100, 1.14710498, 0.45682898, -0.25758564, 0.08485695, 0.75777721, 0.00597424, -0.23958591, 0.59452373),
( 0.20477700, 1.29929996, 0.36038798, -0.28260231, 0.27577415, 0.72121352, -0.07198650, -0.10035819, 0.62874979),
( 0.27669600, 1.04999304, -0.07033300, -0.28977782, 0.46605700, 0.62989837, -0.13082418, 0.05266239, 0.62906009),
( 0.38106698, 1.09153402, -0.46359998, -0.29369208, 0.60684651, 0.49507442, -0.17482395, 0.20237868, 0.59286302),
( 0.37551600, 0.91811097, -0.62024796, -0.22066191, 0.69713002, 0.34070799, -0.18720736, 0.33603883, 0.52474177),
( 0.27822098, 0.59664100, -0.67594099, -0.10591429, 0.77270681, 0.16796166, -0.16524553, 0.45400739, 0.42835540),
( -1.15210700, 0.34501600, -0.39637798, -0.18062384, 0.79240501, 0.04725243, -0.16940008, 0.54542762, 0.32539806),
( -0.12468400, 0.00567300, -0.90347099, -0.14831032, 0.77027243, -0.12029469, -0.16370255, 0.60617083, 0.20499140),
( -0.08771800, -0.19001500, -1.04370999, -0.09147035, 0.70928717, -0.27208212, -0.14418857, 0.63402838, 0.07610703),
( 0.01817800, -0.32153100, -0.82685500, -0.02799842, 0.59480560, -0.41491619, -0.11279908, 0.62343210, -0.05654594),
( 0.11199600, -0.45036298, -0.38027400, 0.02876289, 0.43473512, -0.49801642, -0.07455523, 0.57245445, -0.17581193),
( -0.13523699, -0.83252800, -0.80086899, -0.00163075, 0.22240353, -0.61210638, -0.05485423, 0.47788602, -0.29367959),
( -0.16878700, -0.84558201, -0.55351400, -0.04369571, 0.03366168, -0.65902847, -0.05183969, 0.35787606, -0.39238086),
( -0.15616000, -0.61719799, -0.61756396, -0.09559985, -0.13637079, -0.67330927, -0.06366176, 0.22435221, -0.46827543),
( -0.42230299, -0.84375197, -0.97941595, -0.17347333, -0.31135365, -0.70759439, -0.09332804, 0.07962795, -0.53292894),
( -0.34934700, -1.05267704, 0.15329300, -0.23565081, -0.47554559, -0.62449396, -0.13177742, -0.07035562, -0.55766582),
( -0.41431201, -0.92299098, -0.61982101, -0.15951324, -0.60307372, -0.64716423, -0.13927042, -0.21427271, -0.58184439),
( -0.33653700, -0.68753099, -0.38009098, -0.18060961, -0.67218226, -0.59499246, -0.15043846, -0.33797982, -0.58539641),
( -0.45823199, -0.95416200, -0.16482200, -0.21800673, -0.74826068, -0.50744939, -0.16869244, -0.44881973, -0.56433856),
( -0.52386796, -0.70894200, -0.14688800, -0.27292445, -0.78645170, -0.43947762, -0.19685136, -0.54003310, -0.53060663),
( -0.58169597, -0.72126400, 0.13578600, -0.34308308, -0.81278527, -0.38758045, -0.23635677, -0.61371881, -0.49196723),
( -0.59584796, -0.86357701, -0.06911300, -0.39028242, -0.81548250, -0.31464893, -0.27794075, -0.66822654, -0.44406360),
( -0.82063299, -0.59462798, -0.17677800, -0.45669931, -0.78970075, -0.27669382, -0.32623348, -0.70104355, -0.39884761),
( -0.91213298, -0.27218199, -0.18690400, -0.53378409, -0.75440681, -0.23330605, -0.38230455, -0.71545994, -0.35412553),
( -0.83801800, -0.07082100, -0.16256499, -0.57752579, -0.67685300, -0.15217116, -0.43504477, -0.70503002, -0.29956630),
( -0.96062797, 0.24082799, -0.51849997, -0.63994533, -0.54674423, -0.21823582, -0.49039993, -0.66226816, -0.27759436),
( -1.00820804, 0.50282300, -0.03477000, -0.70217496, -0.40369922, -0.15997583, -0.54761225, -0.59241414, -0.24581899),
( -0.70778298, 0.71071100, -0.15408599, -0.74153191, -0.26360336, -0.13748807, -0.60000086, -0.50358385, -0.21655272),
( -0.68240696, 0.62573797, -0.23277600, -0.76595867, -0.10547532, -0.14429101, -0.64483541, -0.39603236, -0.19703077),
( -0.48507199, 0.88809896, 0.21252400, -0.76438069, 0.05395838, -0.10910068, -0.67713130, -0.27446458, -0.17327590),
( -0.71430999, 1.03553593, -0.32543498, -0.77935511, 0.22973101, -0.15495846, -0.70474768, -0.13825302, -0.16832733),
( -0.89822501, 0.28194198, -0.41510499, -0.81082773, 0.34461376, -0.18909717, -0.73340589, -0.00780357, -0.17393844),
( -0.78439897, -0.29700899, -0.62878799, -0.80703163, 0.37439817, -0.23392835, -0.75329632, 0.09545060, -0.19014509),
( -0.65135801, -0.31994501, -0.15036500, -0.78073364, 0.36930344, -0.23059361, -0.76070869, 0.16943364, -0.20107251),
( -1.15527892, -0.56376201, 0.02824300, -0.81232417, 0.32039911, -0.21125564, -0.77465296, 0.21021789, -0.20382355),
( -0.96196997, -0.54552299, 0.30646399, -0.81242907, 0.24166730, -0.12945589, -0.78485841, 0.21871415, -0.18373267),
( -0.91469496, -0.45847598, 0.58657598, -0.80253571, 0.14538464, -0.06787474, -0.78963405, 0.19890372, -0.15243293),
( -0.70503801, -0.28834701, 0.72083700, -0.80202723, 0.04538659, 0.01890839, -0.79298216, 0.15743013, -0.10614401),
( -0.64483100, -0.40333200, 0.84582597, -0.79819936, -0.05769435, 0.12581404, -0.79439163, 0.09931292, -0.04347911),
( -0.28005099, -0.23857099, 0.94812298, -0.77699578, -0.17065731, 0.19861118, -0.78969204, 0.02637878, 0.02192309),
( -0.18483000, -0.34879801, 1.05920398, -0.72350562, -0.30988994, 0.33532596, -0.77181137, -0.06446631, 0.10659081),
( 0.05307000, -0.20453300, 0.95507699, -0.62857431, -0.35992730, 0.46995282, -0.73311496, -0.14428693, 0.20475532),
( 0.19330899, -0.05831600, 1.07335603, -0.53222829, -0.33761638, 0.63724881, -0.67884415, -0.19651608, 0.32159612),
( 0.33019298, -0.13322400, 0.82380497, -0.43461984, -0.32035106, 0.73251432, -0.61286545, -0.22997087, 0.43260822),
( 0.30902600, -0.22167400, 0.79177999, -0.28831235, -0.28810334, 0.80636567, -0.52518541, -0.24567571, 0.53358114),
( 0.38259199, 0.06087800, 1.06475496, -0.15438619, -0.22930309, 0.87977648, -0.42501169, -0.24125254, 0.62710798),
( 0.52746701, -0.12492800, 0.86516297, -0.00975880, -0.19778097, 0.90566587, -0.31282854, -0.22950843, 0.70236212),
( 0.37801698, -0.13999499, 0.67490399, 0.09926361, -0.18425952, 0.89988148, -0.20149928, -0.21728416, 0.75572318),
( 0.31597999, -0.18373200, 0.87553298, 0.19579573, -0.16348782, 0.90170354, -0.09416758, -0.20275074, 0.79516065),
( 0.45182699, -0.26803398, 1.04377103, 0.26948351, -0.16733617, 0.91035795, 0.00407502, -0.19318327, 0.82628191),
( -0.00280600, -0.65123600, 0.43035498, 0.28889516, -0.19764107, 0.84798974, 0.08102095, -0.19438757, 0.83214641),
( 0.25711501, -1.80315995, 0.32555699, 0.31209403, -0.35747069, 0.78580022, 0.14344677, -0.23844549, 0.81962568),
( 0.17830300, -0.95995700, 0.38869199, 0.31243569, -0.44739026, 0.71825325, 0.18910018, -0.29489321, 0.79223931),
( 0.18842900, -0.96617895, -0.05746200, 0.30013895, -0.53025353, 0.63137853, 0.21909799, -0.35847726, 0.74878180),
( 0.11949900, -0.89968896, -0.23668000, 0.28300554, -0.59754878, 0.52995932, 0.23636301, -0.42306390, 0.68966556),
( -0.04581100, -0.77585900, -0.11388700, 0.24215755, -0.68038142, 0.41397825, 0.23792844, -0.49257982, 0.61518693),
( 0.04995900, -1.14911795, -0.20739999, 0.19646910, -0.78190458, 0.30858803, 0.22672793, -0.57074273, 0.53235734),
( -0.14633900, -0.82112098, -0.34861499, 0.14558975, -0.84910697, 0.20803194, 0.20480795, -0.64594454, 0.44473884),
( -0.01708000, -0.95251501, -0.18720900, 0.11413904, -0.92528993, 0.10339934, 0.18031318, -0.72141141, 0.35252386),
( -1.28758800, -0.39046100, -1.99774992, -0.05761839, -0.93478549, -0.19560969, 0.11603449, -0.77905571, 0.20444219),
( -0.14225200, -1.25397694, -0.35800898, -0.07006351, -0.99467087, -0.27334163, 0.06575896, -0.83730549, 0.07536593),
( -0.11888900, -0.45701200, -0.72510701, -0.10841271, -0.85950822, -0.37717104, 0.01870541, -0.84330368, -0.04688974),
( -0.23173900, -0.76042598, -1.03730500, -0.14838719, -0.83878148, -0.51786530, -0.02643570, -0.84208196, -0.17412671),
( -0.23728999, -0.60512000, -1.09080195, -0.19057497, -0.80197954, -0.61972004, -0.07077894, -0.83124804, -0.29450652),
( -0.14334999, -0.48482800, -0.98045295, -0.21673676, -0.76005954, -0.69311345, -0.11021035, -0.81201601, -0.40219265),
( 0.09827100, -0.06606300, -1.01357603, -0.20207062, -0.68913317, -0.78245097, -0.13502698, -0.77881843, -0.50492179),
( 0.42242500, 0.00713700, -1.03035092, -0.16501327, -0.57389450, -0.86454248, -0.14312796, -0.72345698, -0.60207558),
( 0.73535496, 0.05660800, -0.48452300, -0.07706554, -0.48724109, -0.87915754, -0.12528080, -0.65964180, -0.67693096),
( 0.76567197, 0.11577800, -0.75969398, 0.00116745, -0.38133863, -0.93690348, -0.09112002, -0.58445644, -0.74716413),
( 0.64220798, 0.36758599, -0.56717801, 0.19314024, -0.30823529, -0.79765123, -0.01432534, -0.50983357, -0.76080352),
( 0.66081297, 0.29694799, -0.45731699, 0.27230898, -0.15423754, -0.80869687, 0.06311070, -0.41376710, -0.77374220),
( 0.78244698, 0.53362799, -0.05984100, 0.36120588, -0.05649395, -0.74407679, 0.14364296, -0.31724754, -0.76572788),
( 0.26467898, 0.84210497, -0.62158996, 0.40883368, 0.10292323, -0.70382667, 0.21528588, -0.20373580, -0.74900490),
( 0.39241299, 0.55601501, -0.73663598, 0.47049627, 0.21809359, -0.66972405, 0.28423256, -0.08977596, -0.72758669),
( 0.05605900, 0.18702599, -0.87229997, 0.48965979, 0.28495282, -0.65938389, 0.33972999, 0.01145935, -0.70916128),
( 0.41327500, -0.86577296, -0.86491901, 0.52220702, 0.20464452, -0.64485860, 0.38902730, 0.06364952, -0.69178951),
( 1.04444194, -0.48006999, -0.51429099, 0.58490741, 0.15510979, -0.59438425, 0.44194552, 0.08835808, -0.66547489),
( 0.53155398, -0.30841601, -0.73639196, 0.56509060, 0.11894019, -0.61900467, 0.47521392, 0.09662003, -0.65292066),
( 0.34324700, 0.09247600, -0.81532598, 0.52260876, 0.11713447, -0.62403369, 0.48801792, 0.10216214, -0.64511669),
( 0.42169300, -0.08832800, -0.70009696, 0.50108469, 0.07187980, -0.63684595, 0.49154797, 0.09398118, -0.64288229),
( 0.44987500, 0.00292800, -0.95403999, 0.48073596, 0.04286353, -0.68570286, 0.48862705, 0.08017143, -0.65445054),
( 0.45506001, -0.44816700, -0.60835296, 0.44954079, -0.05471461, -0.73941165, 0.47806767, 0.04373113, -0.67740333),
( 0.46097699, -0.05209400, -0.73230499, 0.47052842, -0.14426553, -0.75040042, 0.47603089, -0.00705734, -0.69712394),
( 0.74602997, -0.16951899, -0.48037499, 0.50675738, -0.21723220, -0.72528571, 0.48433185, -0.06383738, -0.70473200),
( 0.80038100, -0.18129200, -0.36435300, 0.58164895, -0.25503525, -0.67577535, 0.51062268, -0.11549067, -0.69690919),
( 0.94312096, -0.00042700, -0.24186499, 0.63330567, -0.16935150, -0.61489183, 0.54376626, -0.13004151, -0.67475170),
( 1.18699896, 0.20538700, 0.79580599, 0.64538223, -0.10131449, -0.48555222, 0.57121843, -0.12228072, -0.62363827),
( 0.79848999, 0.52496600, -0.07466400, 0.67053825, -0.01851428, -0.42054182, 0.59805030, -0.09424758, -0.56877053),
( 0.69112998, 0.61085397, 0.27791598, 0.70375150, 0.03262724, -0.31285551, 0.62660611, -0.05997156, -0.49963349),
( 0.49867499, 1.03303492, 0.60853601, 0.70869404, 0.14429381, -0.18367830, 0.64878267, -0.00478800, -0.41427624),
( 0.38442200, 0.59444499, 0.44944799, 0.69981670, 0.20317765, -0.04484553, 0.66256982, 0.05139521, -0.31447223),
( 0.37258798, 0.50312799, 1.27459502, 0.68825430, 0.29792660, 0.14137654, 0.66950864, 0.11799719, -0.19132186),
( 0.23753400, 0.23161699, 1.04133093, 0.66341388, 0.32617253, 0.31707773, 0.66786212, 0.17423704, -0.05397456),
( -0.33177900, 0.23387399, 1.33620501, 0.55227768, 0.36739960, 0.49795675, 0.63663626, 0.22642110, 0.09513311),
( 0.02726700, 0.35465398, 1.20426202, 0.47196507, 0.42155275, 0.65393078, 0.59214932, 0.27913713, 0.24609576),
( -0.08131300, -0.46542999, 0.85253596, 0.36806360, 0.37610674, 0.76346731, 0.53161114, 0.30533406, 0.38586688),
( -0.09875900, -0.62982500, 0.94257200, 0.23933065, 0.29418737, 0.77959883, 0.45264974, 0.30232272, 0.49223602),
( -0.02421700, -0.81068999, 1.63089597, 0.15613016, 0.16138610, 0.94956887, 0.37254313, 0.26424780, 0.61578733),
( -0.07661600, -0.85900199, -0.12151200, 0.08097931, 0.01554874, 0.91120559, 0.29377535, 0.19706021, 0.69559640),
( 0.77408999, -0.01823900, 0.02165500, 0.11066151, -0.08969168, 0.85304183, 0.24430601, 0.11959241, 0.73813128),
( -0.03513600, -0.84027499, -0.50123698, 0.07117363, -0.23232503, 0.75973290, 0.19753322, 0.02451972, 0.74396712),
( -0.16775000, -0.65684801, -0.87461799, 0.02051846, -0.34711426, 0.54790068, 0.14971158, -0.07587950, 0.69099855),
( -0.08997500, -0.51691401, -0.96538597, -0.00934418, -0.42108431, 0.34984618, 0.10674167, -0.16913873, 0.59883410),
( 0.02708400, -0.28236899, -1.03699994, 0.03009393, -0.47260079, 0.11471169, 0.08603481, -0.25112090, 0.46804544),
( -0.12444000, 0.02269200, -0.92311299, 0.01757960, -0.50514019, -0.09556534, 0.06754121, -0.31974578, 0.31578249),
( -0.35471499, 0.13102800, -0.95666295, -0.00867667, -0.44484305, -0.27441448, 0.04695048, -0.35354158, 0.15633711),
( -0.62012601, 0.32683799, -0.87449598, -0.06034964, -0.34825754, -0.45384049, 0.01796268, -0.35211405, -0.00850616),
( -0.70735598, 0.01799500, -0.73547697, -0.12755848, -0.26414806, -0.68741620, -0.02135076, -0.32834950, -0.19191791),
( -0.57931697, 0.06569700, -0.83368701, -0.17854430, -0.17100838, -0.75752133, -0.06381757, -0.28584281, -0.34471920),
( -0.79086500, 0.18983200, -0.72461897, -0.33567986, -0.14817330, -0.82966650, -0.13726285, -0.24865054, -0.47573072),
( -0.50892299, -0.01994700, -0.99082297, -0.38387388, -0.06554223, -0.87775582, -0.20388635, -0.19918269, -0.58434027),
( -0.63683999, 0.33525598, -0.94745201, -0.43226713, 0.03415809, -0.88464612, -0.26558483, -0.13614424, -0.66546977),
( 0.81685096, -0.47031000, 0.73840499, -0.34283414, 0.03736336, -0.71706814, -0.28645420, -0.08927008, -0.67940938),
( -1.79608393, -0.50257897, 0.44981399, -0.52796596, 0.01725795, -0.56786001, -0.35170010, -0.06049087, -0.64927363),
( 0.11907200, 0.60926801, 0.08710800, -0.50526106, 0.07535638, -0.46828684, -0.39318556, -0.02379089, -0.60037893),
( 0.01750700, 0.33141300, 0.74224800, -0.46988606, 0.09457282, -0.30062732, -0.41390666, 0.00818580, -0.51939917),
( -0.10583500, 0.45701200, 0.93927801, -0.42023653, 0.10657902, -0.12174533, -0.41561672, 0.03476734, -0.41197053),
( -0.29822901, 0.15292700, 1.20316398, -0.38133058, 0.11916177, 0.06960924, -0.40635410, 0.05756702, -0.28186876),
( -0.23527700, 0.31055099, 1.12880492, -0.34914365, 0.14280023, 0.26337370, -0.39089835, 0.08059330, -0.13456813),
( -0.46024498, 0.16061300, 0.80538297, -0.31749526, 0.13916308, 0.41441298, -0.37106806, 0.09641629, 0.01374252),
( -0.45817098, 0.18568400, 1.04767501, -0.31490332, 0.15922168, 0.61603409, -0.35589480, 0.11338355, 0.17645532),
( -0.30457300, 0.18733099, 0.89005101, -0.28328848, 0.14365903, 0.79752505, -0.33627975, 0.12156266, 0.34424117),
( -0.38741100, -0.01494500, 0.98917598, -0.40548462, 0.19055697, 0.82358897, -0.35497588, 0.14020190, 0.47373995),
( -0.20477700, 0.01573800, 0.77335799, -0.24609998, 0.24034910, 0.85372227, -0.32556239, 0.16725728, 0.57639456),
( 0.08802300, -0.65770197, 0.76146299, -0.24844959, 0.11366739, 0.92075145, -0.30472988, 0.15277964, 0.66942471),
( 0.20215400, -0.75633901, 0.91969699, -0.22872362, 0.00473334, 0.93833131, -0.28419632, 0.11278401, 0.74207151),
( 0.43407598, -0.81593597, 0.51654798, -0.17230058, -0.12300775, 0.89616233, -0.25396699, 0.04908340, 0.78370011),
( 0.57638901, -0.69930398, 0.27486598, -0.08209030, -0.20901589, 0.80350369, -0.20753343, -0.02064372, 0.78905016),
( 1.01070893, -0.67795396, 0.26730201, 0.04563676, -0.30910161, 0.71706879, -0.13913794, -0.09857241, 0.76960397),
( 1.00338900, -0.41455600, 0.36752498, 0.19432609, -0.36824349, 0.67222714, -0.04905056, -0.17142573, 0.74329704),
( -0.43810198, -1.21932900, 1.09226596, 0.19799764, -0.50864750, 0.67690951, 0.01769104, -0.26252827, 0.72536206),
( 1.41776192, 0.14865699, -0.05715700, 0.37267849, -0.51439667, 0.58126462, 0.11359310, -0.33057207, 0.68643326),
( 1.27191103, -0.04349300, -0.41174999, 0.54150283, -0.51896369, 0.44079012, 0.22919556, -0.38146722, 0.62007123),
( 0.84667999, 0.04141900, -0.42657298, 0.64877653, -0.51741970, 0.32087207, 0.34254795, -0.41819564, 0.53924072),
( 0.82722098, 0.07820200, -0.55284297, 0.72384959, -0.44451818, 0.18983661, 0.44555897, -0.42530683, 0.44484705),
( 0.71906799, 0.00170800, -0.55412400, 0.77667207, -0.36910254, 0.04325965, 0.53501123, -0.41012290, 0.33635572),
