mx,my,mz
-0.359,0.932,-0.259
-0.359,0.932,-0.259
-0.299,0.952,-0.263
-0.24,0.97,-0.272
-0.179,0.984,-0.292
-0.111,0.979,-0.312
-0.111,0.979,-0.312
-0.05,0.974,-0.339
0.014,0.951,-0.383
0.069,0.91,-0.425
0.099,0.88,-0.451
0.099,0.88,-0.451
0.102,0.86,-0.477
0.089,0.837,-0.517
0.083,0.801,-0.569
0.069,0.757,-0.599
0.069,0.757,-0.599
0.062,0.724,-0.639
0.04,0.681,-0.663
0.016,0.654,-0.689
-0.005,0.637,-0.706
-0.005,0.637,-0.706
-0.033,0.62,-0.724
-0.059,0.609,-0.725
-0.078,0.593,-0.734
-0.102,0.59,-0.722
-0.102,0.59,-0.722
-0.119,0.586,-0.729
-0.145,0.584,-0.732
-0.164,0.576,-0.723
-0.183,0.58,-0.726
-0.183,0.58,-0.726
-0.204,0.58,-0.724
-0.224,0.579,-0.723
-0.238,0.577,-0.72
-0.259,0.576,-0.711
-0.259,0.576,-0.711
-0.28,0.574,-0.714
-0.295,0.575,-0.705
-0.312,0.57,-0.706
-0.324,0.566,-0.704
-0.324,0.566,-0.704
-0.334,0.564,-0.697
-0.34,0.567,-0.697
-0.355,0.563,-0.695
-0.362,0.565,-0.694
-0.362,0.565,-0.694
-0.372,0.562,-0.686
-0.376,0.561,-0.691
-0.38,0.563,-0.688
-0.388,0.562,-0.689
-0.388,0.562,-0.689
-0.389,0.562,-0.684
-0.396,0.562,-0.692
-0.4,0.564,-0.686
-0.398,0.57,-0.697
-0.398,0.57,-0.697
-0.405,0.57,-0.703
-0.411,0.567,-0.708
-0.407,0.562,-0.717
-0.408,0.556,-0.726
-0.408,0.556,-0.726
-0.411,0.562,-0.74
-0.4,0.557,-0.747
-0.401,0.556,-0.765
-0.39,0.558,-0.779
-0.39,0.558,-0.779
-0.384,0.559,-0.783
-0.376,0.557,-0.796
-0.371,0.555,-0.81
-0.368,0.55,-0.84
-0.368,0.55,-0.84
-0.358,0.547,-0.848
-0.346,0.531,-0.866
-0.338,0.524,-0.873
-0.321,0.509,-0.893
-0.321,0.509,-0.893
-0.294,0.496,-0.907
-0.263,0.485,-0.919
-0.221,0.474,-0.924
-0.184,0.464,-0.93
-0.184,0.464,-0.93
-0.139,0.454,-0.921
-0.098,0.442,-0.912
-0.06,0.437,-0.897
-0.026,0.45,-0.884
-0.026,0.45,-0.884
0.006,0.453,-0.863
0.031,0.455,-0.851
0.061,0.447,-0.832
0.095,0.442,-0.815
0.095,0.442,-0.815
0.12,0.434,-0.789
