gx,gy,gz
0.157,-0.298,0.0
0.087,-0.157,0.0
0.0,0.018,0.0
0.07,-0.087,-0.018
0.14,-0.228,-0.018
0.0,0.0,-0.018
0.087,-0.175,0.0
0.157,-0.228,0.0
0.035,-0.035,-0.018
-0.018,0.07,-0.018
0.157,-0.315,0.0
0.123,-0.262,0.0
-0.018,0.018,-0.018
0.07,-0.053,-0.018
0.175,-0.28,-0.018
0.07,0.018,0.018
0.123,-0.175,0.018
0.175,-0.315,0.018
0.053,-0.053,0.0
0.035,0.018,-0.018
0.123,-0.192,0.0
0.14,-0.228,0.0
0.018,-0.035,0.0
0.018,0.0,0.018
0.157,-0.228,0.0
0.123,-0.192,0.0
0.053,-0.035,0.0
0.175,-0.298,0.0
0.087,-0.192,0.0
0.0,0.123,0.0
0.105,-0.123,0.0
0.157,-0.28,-0.018
0.053,-0.07,-0.018
0.035,-0.018,0.0
0.175,-0.298,0.018
0.14,-0.245,-0.018
0.0,0.053,-0.035
0.175,-0.298,0.0
0.105,-0.157,0.0
0.018,-0.035,0.0
0.087,-0.175,0.0
0.14,-0.262,-0.018
