gx,gy,gz
0.0,-0.035,0.0
0.035,0.14,0.0
0.123,-0.315,0.0
0.07,-0.298,-0.018
0.018,0.053,-0.018
0.07,-0.07,0.0
0.123,-0.368,0.0
0.087,-0.228,0.018
0.087,-0.087,0.0
0.157,-0.333,0.0
0.053,-0.07,-0.018
0.035,0.07,0.0
0.123,-0.192,0.018
0.105,-0.28,-0.018
0.0,0.07,0.0
0.087,0.157,0.018
0.192,-0.385,0.018
0.07,-0.21,0.0
0.035,-0.157,0.0
0.123,-0.403,-0.018
0.035,-0.053,-0.018
0.0,0.157,0.018
0.105,-0.315,0.018
0.087,-0.315,0.0
0.035,0.087,-0.018
0.087,-0.053,-0.018
0.123,-0.333,-0.035
0.07,-0.192,-0.035
0.035,0.087,0.0
0.14,-0.333,0.0
0.07,-0.07,0.0
0.07,0.087,0.0
0.105,-0.192,0.0
0.14,-0.403,0.0
0.053,-0.07,0.018
0.07,0.14,0.018
0.157,-0.368,0.018
0.07,-0.262,0.0
-0.018,0.157,0.0
0.105,-0.123,0.0
0.035,-0.07,0.0
0.035,0.192,0.0
0.123,-0.228,-0.018
0.07,-0.298,0.0
0.0,0.053,0.0
0.053,-0.018,0.0
0.123,-0.28,0.0
0.07,-0.192,0.0
0.0,0.053,-0.018
0.07,-0.035,0.0
0.14,-0.333,-0.018
0.018,0.087,0.0
0.105,-0.123,0.0
0.157,-0.368,-0.018
0.053,-0.105,-0.018
0.053,0.157,0.0
0.14,-0.315,0.0
0.105,-0.368,0.0
0.0,0.123,0.0
0.07,0.035,0.0
0.123,-0.437,-0.018
0.053,-0.192,0.018
0.14,-0.175,0.018
0.105,-0.35,0.018
0.018,0.07,0.0
0.053,0.087,0.018
0.123,-0.28,0.018
0.07,-0.262,0.018
0.018,0.035,0.018
0.07,0.018,0.035
0.157,-0.262,0.0
0.07,-0.175,0.018
0.0,-4.392,0.0
0.105,-0.385,0.0
0.0,-0.157,0.0
0.0,0.192,-0.018
0.14,-0.245,-0.018
0.105,-0.35,-0.018
0.018,0.087,-0.018
0.087,0.035,-0.018
0.175,-0.403,0.0
0.07,-0.245,-0.018
0.018,0.157,-0.018
0.14,-0.437,0.0
0.035,-0.087,0.0
0.035,0.053,0.0
0.123,-0.21,-0.018
0.123,-0.333,-0.018
0.018,-0.018,-0.018
0.07,0.035,0.0
0.14,-0.35,0.018
0.07,-0.262,0.018
0.0,0.07,0.0
0.105,-0.053,0.0
0.053,-0.228,0.0
0.018,0.123,0.018
0.157,-0.228,0.018
0.157,-0.437,0.018
0.018,0.018,-0.018
0.07,0.105,0.018
0.175,-0.42,0.0
0.07,-0.35,0.0
0.018,0.123,0.018
0.123,-0.07,0.0
0.14,-0.42,-0.018
0.053,0.123,-0.035
0.123,-0.21,-0.035
0.087,-0.35,-0.018
0.018,-0.053,0.0
0.07,0.087,0.0
0.192,-0.262,-0.018
0.105,-0.315,-0.018
0.035,0.035,0.018
0.105,0.018,0.0
0.157,-0.333,-0.018
0.053,-0.262,4.463
0.175,-0.018,0.035
0.192,-0.437,0.0
0.035,-0.14,0.0
0.123,0.175,0.018
0.262,-0.228,0.018
0.123,-0.385,-0.018
-0.018,0.053,-0.018
0.123,0.14,0.018
0.21,-0.42,0.018
0.07,-0.262,0.0
0.053,-4.34,0.018
0.157,-0.42,0.018
0.053,-0.175,0.0
0.053,0.087,0.035
0.192,-0.157,0.0
0.157,-0.42,-0.018
0.018,-0.053,-0.018
0.053,0.157,-0.018
0.175,-0.298,-0.018
0.087,-0.437,0.0
-0.035,0.07,0.0
0.14,-0.437,0.0
0.07,-0.175,-0.018
0.018,0.228,0.0
0.157,-0.192,0.035
0.123,-0.455,0.018
0.0,0.018,-0.018
0.035,0.192,0.0
0.14,-0.315,0.0
0.035,-0.245,0.0
-0.018,0.157,0.018
0.053,-0.035,0.018
-0.018,-0.087,0.018
-0.035,0.228,0.018
0.087,-0.14,0.053
0.035,-0.368,0.07
-0.053,0.0,0.053
0.0,0.123,0.035
0.14,-0.245,0.035
0.07,-0.228,0.0
-0.053,0.123,0.018
0.035,0.087,0.035
0.123,-0.368,0.018
-0.018,0.21,0.0
0.14,-0.105,0.018
0.105,-0.42,0.0
-0.018,-0.07,0.0
0.035,0.123,0.018
0.157,-0.35,0.018
0.07,-0.35,0.018
-0.018,0.123,0.0
0.105,-0.035,0.0
0.157,-0.42,0.018
0.053,-0.228,0.018
0.14,-0.123,0.018
0.14,-0.333,0.018
0.035,-0.035,0.018
0.018,0.087,0.018
0.157,-0.28,0.018
0.087,-0.333,0.035
-0.035,0.035,0.035
0.105,0.018,0.035
0.21,-0.403,0.018
0.07,-0.21,0.018
0.018,-4.375,0.035
0.14,-0.403,0.018
0.0,0.0,0.0
0.07,0.175,0.018
0.21,-0.368,0.018
0.07,-0.245,0.018
0.035,0.14,0.0
0.14,-0.018,0.0
0.14,-0.368,0.0
0.035,-0.087,0.0
0.035,0.228,0.0
0.123,-0.385,0.0
0.018,0.0,0.0
0.053,0.157,0.0
0.123,-0.228,0.0
0.07,-0.333,-0.018
-0.018,0.07,0.0
0.087,0.07,0.018
0.157,-0.385,0.0
0.053,-0.192,-0.018
0.0,0.245,0.0
0.14,-0.157,0.0
0.018,0.0,0.018
0.07,0.21,0.035
0.157,-0.35,0.018
0.053,-0.298,-0.018
0.018,0.157,-0.035
0.105,-0.053,0.0
0.123,-0.472,-0.018
0.07,-0.175,-0.018
0.035,0.123,0.0
0.123,-0.192,0.0
0.105,-0.403,0.0
0.035,0.018,-0.018
0.105,-0.315,0.0
0.07,-0.315,0.0
-0.018,0.053,-0.018
0.035,0.07,0.018
0.14,-0.403,0.0
0.035,-0.28,0.018
0.0,0.157,0.018
0.123,-0.087,0.018
0.14,-0.507,0.0
0.0,-0.087,0.0
0.175,-0.368,0.018
0.087,-0.437,0.0
0.0,0.157,0.0
0.123,0.035,0.0
0.123,-0.42,0.0
0.053,-0.245,0.0
0.018,0.157,0.035
0.14,-0.14,0.018
0.14,-0.385,0.018
0.053,-0.018,-0.018
0.035,0.14,-0.018
0.087,-0.315,-0.018
0.0,0.035,0.0
0.035,0.07,0.018
0.14,-0.333,0.0
0.07,-0.245,-0.018
0.0,0.14,-0.018
0.123,-0.105,-0.018
0.123,-0.472,-0.018
0.018,-0.105,0.0
0.018,0.21,0.0
0.157,-0.385,-0.018
0.035,0.087,0.0
0.123,0.018,0.0
0.157,-0.403,0.018
0.087,-0.192,0.018
0.053,0.14,0.0
0.14,-0.053,0.0
0.157,-0.42,0.018
0.087,-0.053,0.018
0.07,0.07,0.018
0.157,-0.228,0.0
0.018,0.035,0.0
0.053,0.105,0.018
0.14,-0.368,0.035
0.053,-0.298,0.035
0.0,0.14,0.0
0.123,-0.018,0.0
0.175,-0.437,-0.018
0.035,-0.157,0.0
0.018,0.157,-0.018
0.123,-0.228,0.0
0.105,-0.42,-0.018
0.07,0.07,-0.018
0.14,-0.385,0.0
0.07,-0.298,0.018
0.018,0.123,0.018
0.087,-0.07,0.018
0.123,-0.403,0.0
0.035,-0.105,-0.035
0.053,0.105,0.0
0.14,-0.228,0.0
0.14,-0.385,-0.018
0.035,-0.07,0.0
0.14,-0.298,-0.018
0.123,-0.35,0.0
0.018,0.053,0.0
0.105,-0.035,0.0
0.192,-0.42,0.0
0.087,-0.228,-0.018
0.035,0.192,-0.018
0.175,-0.175,0.0
0.157,-0.455,0.0
0.053,0.0,0.0
0.087,0.07,-0.018
0.123,-0.28,-0.035
0.053,0.07,-0.018
0.105,0.0,-0.018
0.175,-0.35,0.0
0.105,-0.175,-0.035
0.053,0.105,-0.053
0.123,-0.087,-0.053
0.157,-0.298,-0.053
0.053,-0.123,-0.053
0.035,0.14,-0.07
0.175,-0.175,-0.087
0.018,0.035,-0.087
0.087,0.14,-0.087
0.192,-0.333,-0.087
0.087,-0.333,-0.053
0.0,0.157,-0.035
0.14,0.053,-0.018
0.175,-0.403,-0.018
0.035,-0.087,-0.035
0.053,0.21,-0.018
0.175,-0.245,-0.018
0.123,0.053,0.018
0.053,0.14,0.018
0.14,-0.315,0.0
0.087,-0.228,-0.018
0.035,0.105,0.0
0.105,-0.035,0.0
0.123,-0.385,0.0
0.053,-0.228,0.0
0.0,0.21,-0.018
0.14,-0.07,0.0
0.123,-0.437,0.0
0.087,0.245,0.0
0.175,-0.262,0.0
0.053,-0.42,-0.018
0.0,0.123,-0.018
0.14,0.192,0.0
0.157,-0.543,0.0
0.035,-0.298,0.0
0.035,0.28,0.0
0.123,-0.087,-0.018
0.087,-0.577,-0.018
0.0,-0.123,0.0
0.14,-0.35,0.0
0.087,-0.403,0.0
0.035,0.14,0.0
0.105,0.053,0.0
0.123,-0.455,-0.018
0.018,-0.262,0.0
-0.035,0.175,0.0
0.087,-0.105,0.0
0.105,-0.455,-0.018
0.018,-0.053,-0.018
0.018,0.157,0.0
0.07,-0.437,-0.018
-0.018,0.07,-0.018
0.053,0.053,-0.018
0.07,-0.437,-0.018
0.0,-0.175,-0.018
0.018,0.105,0.0
0.105,-0.245,0.0
0.087,-0.403,0.0
0.018,-0.053,0.0
0.018,0.087,-0.018
0.07,-0.28,-0.018
0.018,-0.018,0.018
0.035,0.0,0.018
0.123,-0.28,-0.018
0.053,-0.262,-0.035
-0.018,0.035,-0.035
0.053,-0.018,0.0
0.123,-0.42,0.018
0.035,-0.175,0.0
0.0,0.14,0.0
0.14,-0.175,-0.018
0.105,-0.018,-0.018
0.087,0.14,-0.018
0.175,-0.42,-0.018
0.053,-0.298,-0.018
-0.018,0.21,-0.035
0.14,-0.07,-0.035
0.14,-0.507,-0.018
0.035,-0.123,-0.018
0.053,0.21,-0.018
0.123,-0.175,0.0
0.087,-0.315,-0.053
0.07,0.07,-0.018
0.123,-0.298,0.0
0.087,-0.28,-0.018
0.018,0.105,0.0
0.087,0.0,0.0
0.14,-0.385,0.0
0.035,-0.123,-0.018
0.018,0.157,-0.018
0.175,-0.245,0.018
0.14,-0.403,0.0
0.0,0.087,0.0
0.14,-0.385,0.0
0.053,-0.245,0.0
0.0,0.192,0.018
0.14,-0.105,0.018
0.087,-0.403,0.018
0.018,-0.105,0.018
0.018,0.21,0.018
0.123,-0.245,0.018
0.105,-0.455,0.018
0.035,0.035,0.018
0.07,0.087,-4.48
0.087,-0.368,-0.018
0.0,0.053,-0.018
0.087,-0.053,0.018
0.14,-0.42,0.018
0.053,-0.157,0.018
0.018,0.14,0.035
0.105,-0.14,0.018
0.087,-0.472,-0.018
0.0,-0.07,-0.018
0.053,0.228,0.035
0.14,-0.35,0.018
0.0,0.192,0.0
0.07,0.018,0.018
0.105,-0.507,0.035
0.018,-0.21,0.07
0.053,0.245,0.087
0.123,-0.087,0.087
0.07,-0.403,0.07
0.0,0.018,0.087
0.053,0.21,0.087
0.105,-0.245,0.053
0.07,0.123,0.053
0.087,0.228,0.018
0.123,-0.368,0.0
0.053,-0.21,0.018
0.0,0.228,0.018
0.087,0.018,0.018
0.087,-0.385,0.0
-0.035,-0.087,0.018
-0.018,0.333,0.053
0.07,-0.14,0.035
0.035,-0.385,0.035
0.035,0.245,0.018
0.035,-0.245,0.018
-0.018,-0.228,0.035
-0.018,0.28,0.035
0.07,0.157,0.035
0.07,-0.403,0.018
-0.018,-0.053,0.018
0.0,0.333,0.018
0.053,0.035,0.0
0.035,-0.333,0.0
-0.035,0.0,0.035
0.105,-0.175,0.0
0.053,-0.262,-0.018
-0.035,0.21,0.0
0.035,0.175,-0.018
0.087,-0.35,0.0
0.018,-0.192,0.018
0.018,0.315,0.018
0.105,-0.035,0.0
0.07,-0.455,0.0
0.0,0.018,0.018
0.053,0.21,0.035
0.018,-0.385,0.018
0.018,0.14,0.018
0.087,0.087,0.018
0.123,-0.368,0.018
0.087,-0.228,0.0
0.07,0.14,0.018
0.105,-0.14,0.035
0.105,-0.437,0.0
0.053,-0.175,0.0
0.087,0.157,0.018
0.157,-0.262,0.018
0.053,-0.035,0.018
0.105,0.123,0.035
0.157,-0.368,0.0
0.105,-0.437,-0.018
0.07,0.053,0.018
0.175,0.053,0.018
0.175,-0.543,-0.018
0.07,-0.245,-0.018
0.07,0.228,-0.018
0.157,-0.192,-0.018
0.105,-0.07,-0.018
0.087,0.053,-0.035
0.14,-0.385,-0.035
0.087,-0.368,-0.035
0.035,0.053,-0.035
0.053,-0.035,-0.018
0.105,-0.42,-0.018
0.053,-0.35,-0.035
0.018,0.07,-0.053
0.087,-0.105,-0.035
0.123,-0.455,-0.053
0.07,0.105,-0.053
0.175,-0.298,-0.053
0.087,-0.472,-0.053
0.07,-0.035,-0.053
0.14,0.07,-0.07
0.175,-0.42,-0.087
0.105,-0.35,-0.105
0.123,0.035,-0.07
0.175,-0.087,-0.07
0.14,-0.42,-0.053
0.07,-0.21,-0.053
0.14,-0.21,-0.035
0.14,-0.42,-0.035
0.07,-0.087,-0.018
0.07,0.0,-0.035
0.123,-0.245,-0.035
0.105,-0.315,-0.035
0.035,-0.035,-0.018
0.053,-0.035,-0.018
0.157,-0.42,-0.018
0.07,-0.21,0.0
0.053,0.123,-0.018
0.105,-0.42,-0.018
0.0,-0.053,0.018
0.053,0.087,0.018
0.14,-0.35,0.0
0.087,-0.21,-0.018
0.035,0.087,0.0
0.123,-0.105,0.0
0.157,-0.403,0.0
0.087,-0.14,-0.018
0.07,0.07,0.0
0.123,-0.192,0.0
0.07,-0.053,-0.018
0.07,0.0,0.0
0.14,-0.28,0.018
0.14,-0.333,0.0
0.035,0.035,-0.018
0.087,0.053,0.0
0.157,-0.35,0.018
0.105,-0.228,0.018
0.053,0.14,0.0
0.157,-0.14,0.0
0.123,0.018,-0.018
0.053,0.21,0.0
0.157,-0.368,0.0
0.087,-0.35,0.018
0.018,0.105,0.0
0.105,-0.018,0.0
0.123,-0.385,-0.018
0.035,-0.14,-0.018
0.07,0.07,0.018
0.07,-0.175,0.0
0.123,-0.385,0.0
0.087,0.035,-0.018
0.105,-0.192,-0.018
0.087,-0.35,0.0
0.0,-0.018,0.018
0.087,0.0,0.018
0.157,-0.333,0.035
0.087,-0.245,0.0
0.0,0.14,0.0
0.123,-0.018,0.0
0.14,-0.49,0.0
0.035,-0.14,0.0
0.123,-0.21,0.0
0.087,-0.385,0.0
0.018,0.157,0.018
0.123,0.018,0.035
0.14,-0.455,0.018
0.07,-0.14,0.0
0.035,0.157,0.0
0.105,-0.087,0.0
0.105,-0.35,0.0
0.07,-0.035,0.018
0.087,0.087,0.0
0.105,-0.28,-0.018
0.053,0.0,0.0
0.07,0.053,0.0
0.14,-0.262,0.018
0.123,-0.298,0.018
0.053,0.087,-0.018
0.087,-0.018,-0.018
0.157,-0.368,-0.018
0.07,-0.157,0.0
0.035,0.175,0.018
0.123,-0.175,0.0
0.053,0.035,0.0
0.087,0.123,-0.018
0.14,-0.315,0.0
0.105,-0.298,0.0
0.07,0.053,0.0
0.087,0.018,0.0
0.14,-0.298,0.0
0.087,-0.157,-0.018
0.035,0.123,-0.018
0.105,-0.087,-0.035
0.157,-0.368,-0.035
0.053,0.175,-0.035
0.157,-0.175,-0.035
0.14,-0.42,-0.053
0.053,0.018,-0.035
0.123,0.087,-0.035
0.175,-0.437,-0.018
0.053,-0.315,-0.035
0.035,0.21,0.0
0.14,0.0,-0.035
0.14,-0.49,-0.035
0.053,0.175,-0.018
0.123,-0.28,0.0
0.07,-0.368,-0.035
0.053,0.105,-0.018
0.07,0.123,0.0
0.105,-0.385,0.0
0.105,-0.245,0.0
0.053,0.105,0.0
0.087,0.018,0.0
0.123,-0.35,0.018
0.053,-0.175,0.018
0.123,-0.053,0.053
0.123,-0.49,0.053
0.0,-0.07,0.053
0.123,0.333,0.035
0.157,-0.28,0.053
0.035,-0.525,0.053
0.018,0.123,0.07
0.175,0.192,0.087
0.157,-0.525,0.053
0.018,-0.298,0.035
0.07,0.333,0.053
0.053,-0.577,0.07
0.0,-0.07,0.07
0.07,0.262,0.123
0.123,-0.228,0.105
0.053,-0.42,0.087
0.035,0.053,0.123
0.105,0.157,0.123
0.087,-0.368,0.087
0.018,-0.35,0.07
0.018,0.262,0.053
0.14,0.14,0.035
0.018,-0.175,-0.018
0.07,0.315,0.018
0.157,-0.28,0.035
0.07,-0.507,0.0
0.035,0.175,-0.018
0.123,0.21,0.0
0.123,-0.49,0.0
0.035,-0.228,-0.018
0.087,0.298,0.0
0.157,-0.087,0.0
0.07,-0.437,-0.035
0.053,0.228,0.0
0.105,-0.245,0.0
0.087,-0.455,0.0
0.07,0.035,0.0
0.07,0.175,-0.018
0.105,-0.368,0.0
0.035,-0.35,0.0
0.035,0.14,0.0
0.105,0.035,0.0
0.14,-0.437,0.0
0.035,0.315,-0.018
0.14,-0.157,-0.035
0.087,-0.543,0.0
0.035,0.018,0.018
0.105,0.21,0.018
0.14,-0.368,-0.035
0.053,-0.262,-0.018
0.035,0.228,0.0
0.105,-0.018,0.0
0.105,-0.49,0.0
0.053,-0.105,-0.018
0.087,-0.14,-0.018
0.105,-0.333,0.0
0.087,-0.018,0.018
0.105,0.053,0.018
0.123,-0.262,0.0
0.105,-0.298,-0.018
0.035,0.07,0.0
0.07,0.053,0.0
0.123,-0.42,0.0
0.07,-0.245,0.0
0.035,0.175,0.0
0.105,-0.472,-0.018
0.035,-0.053,-0.018
0.053,0.175,-0.018
0.123,-0.385,0.0
0.087,-0.403,-0.018
0.053,0.14,-0.018
0.105,0.035,-0.018
0.087,-0.403,-0.018
0.053,-0.21,-0.018
0.07,0.123,0.0
0.123,-0.14,0.0
0.053,-0.053,0.0
0.053,0.14,-0.018
0.105,-0.228,0.0
0.087,-0.42,0.0
0.035,0.0,0.018
0.07,0.14,0.018
0.14,-0.35,-0.018
0.035,-0.28,-0.035
0.018,0.228,-0.035
0.123,-0.053,0.0
0.123,-0.543,-0.018
0.053,0.333,0.0
0.14,-0.262,0.0
0.053,-0.455,0.018
0.053,0.105,0.018
0.123,0.105,0.0
0.087,-0.437,-0.018
0.053,-0.245,-0.035
0.053,0.175,0.0
0.105,-0.07,0.0
0.123,-0.455,-0.018
0.053,0.175,0.0
0.105,-0.228,0.0
0.105,-0.403,0.0
0.053,-0.018,-0.018
0.087,0.123,0.018
0.14,-0.403,0.035
0.07,-0.385,0.0
0.035,0.21,0.018
0.105,0.018,0.0
0.105,-0.543,0.0
0.035,-0.175,0.018
0.123,-0.245,0.018
0.053,-0.472,0.0
0.035,0.123,0.0
0.087,0.087,0.018
0.105,-0.472,0.0
0.053,-0.262,0.018
0.035,0.192,0.0
0.087,-0.087,0.0
0.105,-0.403,0.0
0.07,-0.07,0.0
0.07,0.123,0.0
0.087,-0.385,0.018
0.035,-0.053,0.018
0.053,0.228,0.0
0.14,-0.262,0.018
0.07,-0.368,-0.018
0.018,0.192,0.018
0.105,0.07,0.018
0.123,-0.49,0.0
0.035,-0.14,0.018
0.07,0.298,0.018
0.14,-0.192,0.018
0.053,0.053,0.0
0.087,0.14,-0.018
0.105,-0.368,-0.018
0.07,-0.262,-0.018
0.07,0.123,0.0
0.105,0.0,0.018
0.105,-0.42,0.035
0.07,-0.123,0.018
0.07,0.175,-0.018
0.105,-0.14,-0.018
0.087,-0.368,0.0
0.087,0.105,0.018
0.14,-0.35,0.035
0.053,-0.333,0.018
0.018,0.14,0.0
0.07,0.018,-0.018
0.087,-0.49,-0.018
0.018,-0.262,0.0
0.018,0.175,0.018
0.123,-0.175,0.018
0.07,-0.472,0.0
0.035,0.035,0.0
0.105,-0.385,0.0
0.053,-0.315,0.018
0.035,0.123,0.0
0.105,0.0,0.0
0.14,-0.403,0.0
0.07,-0.105,0.0
0.07,0.123,0.018
0.105,-0.157,0.018
0.105,-0.385,-0.018
0.053,-0.07,0.0
0.07,-0.262,0.018
0.087,-0.35,0.0
0.018,0.157,0.0
0.105,0.035,0.0
0.123,-0.403,-0.018
0.053,-0.192,0.0
0.035,0.228,0.018
0.123,-0.157,0.018
0.087,-0.49,0.018
0.035,0.07,0.0
0.087,0.228,0.0
0.07,-0.35,-0.035
0.053,0.105,0.0
0.123,0.0,0.0
0.105,-0.437,0.0
0.035,-0.087,-0.018
0.07,0.192,-0.018
0.105,-0.192,0.0
0.105,-0.42,0.0
0.035,-0.07,0.0
0.07,0.105,-0.018
0.105,-0.28,0.0
0.018,0.07,0.0
0.087,0.018,0.0
0.14,-0.437,0.0
0.07,-0.245,0.018
0.053,0.21,0.0
0.123,-0.105,0.0
0.087,-0.49,0.0
0.018,-0.018,0.0
0.07,0.157,0.035
0.123,-0.35,0.018
0.087,-0.368,0.0
0.087,0.0,0.0
0.105,-0.455,0.0
0.053,-0.175,0.0
0.07,0.14,-0.018
0.123,-0.14,0.0
0.105,-0.385,0.0
0.07,-0.087,-0.035
0.07,0.087,0.0
0.105,-0.228,0.018
0.105,-0.368,0.0
0.035,0.105,0.0
0.123,-0.368,0.0
0.053,-0.28,-0.018
0.035,0.175,0.0
0.14,-0.053,0.018
0.123,-0.472,0.0
0.035,-0.035,-0.035
0.07,0.228,-0.018
0.105,-0.333,-0.018
0.053,-0.42,0.0
0.053,0.087,0.0
0.105,-0.385,0.018
0.035,-0.21,-0.018
0.035,0.157,0.0
0.07,-0.14,0.018
0.105,-0.403,0.018
0.07,-0.105,0.018
0.053,0.192,0.018
0.087,-0.228,0.0
0.087,-0.333,-0.018
0.053,0.018,0.0
0.087,0.053,0.0
0.07,-0.262,-0.018
0.018,0.175,0.0
0.087,0.018,0.0
0.105,-0.525,0.0
0.053,-0.105,0.0
0.087,0.21,0.018
0.123,-0.28,0.0
0.07,-0.403,-0.018
0.018,0.087,0.0
0.07,0.14,0.0
0.105,-0.42,0.018
0.07,0.157,0.0
0.123,-0.07,0.0
0.087,-0.35,-0.018
0.053,-0.157,-0.018
0.053,0.105,0.018
0.123,-0.14,0.018
0.105,-0.35,0.0
0.035,0.0,-0.018
0.07,0.123,-0.018
0.123,-0.35,-0.018
0.053,-0.385,-0.018
0.087,0.07,-0.018
0.123,-0.455,-0.018
0.053,-0.175,0.0
0.07,0.21,0.0
0.123,-0.21,-0.018
0.087,-0.472,0.0
0.018,-0.018,0.0
0.087,0.175,0.0
0.123,-0.315,0.0
0.053,-0.298,0.0
0.07,-4.358,0.018
0.14,-0.403,0.018
0.053,-0.157,0.0
0.053,0.14,-0.018
0.087,-0.087,0.018
0.087,-0.403,0.018
0.053,-0.053,0.018
0.07,0.123,0.0
0.14,-0.28,0.018
0.087,-0.368,-0.018
0.053,0.087,0.0
0.105,-0.455,0.0
0.07,-0.21,0.0
0.053,0.262,0.0
0.105,-0.123,0.0
0.087,-0.49,-0.018
0.053,-0.07,0.018
0.105,0.157,0.018
0.14,-0.35,0.035
0.07,-0.315,0.0
0.07,0.175,-0.018
0.105,0.018,-0.018
0.07,-0.21,0.018
0.018,0.07,0.0
0.07,-0.07,0.018
0.105,-0.385,0.0
0.053,-0.07,0.0
0.087,0.123,0.018
0.105,-0.262,0.0
0.087,-0.403,0.0
0.035,0.053,0.018
0.07,0.157,0.018
0.14,-0.437,0.0
0.035,0.192,0.018
0.123,-0.087,0.0
0.105,-0.49,-0.018
0.053,-0.105,0.0
0.087,0.21,0.0
0.105,-0.28,0.018
0.087,-0.385,0.0
0.07,0.087,0.018
0.07,0.035,0.0
0.105,-0.333,0.0
0.087,-0.245,-0.018
0.105,-0.018,0.0
0.105,-0.42,0.0
0.053,-0.175,0.0
0.035,0.175,0.0
0.087,-0.123,-0.018
0.087,-0.437,-0.018
0.018,-0.07,0.0
0.087,0.175,0.018
0.157,-0.333,0.0
0.053,-0.368,0.0
0.035,0.192,0.0
0.07,-0.49,-0.018
0.035,-0.192,0.0
0.07,0.175,0.018
0.123,-0.14,0.035
0.087,-0.403,0.0
0.053,0.0,-0.018
0.07,0.105,0.0
0.105,-0.28,0.018
0.087,-0.315,0.0
0.053,-0.018,0.0
0.07,-0.333,0.0
0.07,-0.262,-0.018
0.035,0.105,0.0
0.07,-0.053,0.018
0.105,-0.403,0.0
0.035,-0.14,-0.018
0.035,0.228,-0.018
0.14,-0.228,0.0
0.07,-0.455,0.0
0.018,0.053,0.0
0.087,0.087,0.018
0.07,-0.298,-0.035
0.035,0.14,0.0
