timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-16 14:44:07.885,0x7E8,8,03,41,05,78,00,00,00,00
2025-12-16 14:44:07.885,0x7DF,8,02,01,06,00,00,00,00,00
2025-12-16 14:44:07.886,0x7E8,8,03,41,06,7A,00,00,00,00
2025-12-16 14:44:07.886,0x7DF,8,02,01,07,00,00,00,00,00
2025-12-16 14:44:07.886,0x7E8,8,03,41,07,79,00,00,00,00
2025-12-16 14:44:07.887,0x7DF,8,02,01,0B,00,00,00,00,00
2025-12-16 14:44:07.887,0x7E8,8,03,41,0B,40,00,00,00,00
2025-12-16 14:44:07.888,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-16 14:44:07.888,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-16 14:44:07.889,0x7E8,8,04,41,0C,0F,A9,00,00,00
2025-12-16 14:44:07.889,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-16 14:44:07.890,0x7E8,8,03,41,0D,19,00,00,00,00
2025-12-16 14:44:07.890,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-16 14:44:07.890,0x7DF,8,02,01,0E,00,00,00,00,00
2025-12-16 14:44:07.891,0x7E8,8,03,41,0E,C1,00,00,00,00
2025-12-16 14:44:07.891,0x7DF,8,02,01,0F,00,00,00,00,00
2025-12-16 14:44:07.892,0x7E8,8,03,41,0F,49,00,00,00,00
2025-12-16 14:44:07.893,0x7DF,8,02,01,03,00,00,00,00,00
2025-12-16 14:44:07.893,0x7E8,8,04,41,03,02,00,00,00,00
2025-12-16 14:44:07.894,0x7DF,8,02,01,04,00,00,00,00,00
2025-12-16 14:44:07.894,0x7E8,8,03,41,04,C3,00,00,00,00
2025-12-16 14:44:07.895,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-16 14:44:07.895,0x7E8,8,03,41,05,78,00,00,00,00
2025-12-16 14:44:07.896,0x7DF,8,02,01,06,00,00,00,00,00
2025-12-16 14:44:07.896,0x7E8,8,03,41,06,7C,00,00,00,00
2025-12-16 14:44:07.897,0x7DF,8,02,01,07,00,00,00,00,00
2025-12-16 14:44:07.897,0x7E8,8,03,41,07,79,00,00,00,00
2025-12-16 14:44:07.898,0x7DF,8,02,01,0B,00,00,00,00,00
2025-12-16 14:44:07.898,0x7E8,8,03,41,0B,42,00,00,00,00
2025-12-16 14:44:07.899,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-16 14:44:07.899,0x7E8,8,04,41,0C,0F,A6,00,00,00
2025-12-16 14:44:07.900,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-16 14:44:07.900,0x7E8,8,03,41,0D,19,00,00,00,00
2025-12-16 14:44:07.901,0x7DF,8,02,01,0E,00,00,00,00,00
2025-12-16 14:44:07.901,0x7E8,8,03,41,0E,C3,00,00,00,00
2025-12-16 14:44:07.902,0x7DF,8,02,01,0F,00,00,00,00,00
2025-12-16 14:44:07.902,0x7E8,8,03,41,0F,49,00,00,00,00
2025-12-16 14:44:07.903,0x7DF,8,02,01,03,00,00,00,00,00
2025-12-16 14:44:07.903,0x7E8,8,04,41,03,02,00,00,00,00
2025-12-16 14:44:07.904,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-16 14:44:07.904,0x7DF,8,02,01,04,00,00,00,00,00
2025-12-16 14:44:07.905,0x7E8,8,03,41,04,C8,00,00,00,00
2025-12-16 14:44:07.905,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-16 14:44:07.906,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-16 14:44:07.906,0x7E8,8,03,41,05,78,00,00,00,00
2025-12-16 14:44:07.906,0x7DF,8,02,01,06,00,00,00,00,00
2025-12-16 14:44:07.907,0x7E8,8,03,41,06,7D,00,00,00,00
2025-12-16 14:44:07.907,0x7DF,8,02,01,07,00,00,00,00,00
2025-12-16 14:44:07.908,0x7E8,8,03,41,07,79,00,00,00,00
2025-12-16 14:44:07.908,0x7DF,8,02,01,0B,00,00,00,00,00
2025-12-16 14:44:07.909,0x7E8,8,03,41,0B,45,00,00,00,00
2025-12-16 14:44:07.909,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-16 14:44:07.910,0x7E8,8,04,41,0C,0F,B2,00,00,00
2025-12-16 14:44:07.910,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-16 14:44:07.911,0x7E8,8,03,41,0D,18,00,00,00,00
2025-12-16 14:44:07.911,0x7DF,8,02,01,0E,00,00,00,00,00
2025-12-16 14:44:07.912,0x7E8,8,03,41,0E,C4,00,00,00,00
2025-12-16 14:44:07.912,0x7DF,8,02,01,0F,00,00,00,00,00
2025-12-16 14:44:07.912,0x7E8,8,03,41,0F,49,00,00,00,00
2025-12-16 14:44:07.913,0x7DF,8,02,01,03,00,00,00,00,00
2025-12-16 14:44:07.913,0x7E8,8,04,41,03,02,00,00,00,00
2025-12-16 14:44:07.914,0x7DF,8,02,01,04,00,00,00,00,00
2025-12-16 14:44:07.914,0x7E8,8,03,41,04,CB,00,00,00,00
2025-12-16 14:44:07.914,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-16 14:44:07.915,0x7E8,8,03,41,05,78,00,00,00,00
2025-12-16 14:44:07.915,0x7DF,8,02,01,06,00,00,00,00,00
2025-12-16 14:44:07.915,0x7E8,8,03,41,06,7E,00,00,00,00
2025-12-16 14:44:07.916,0x7DF,8,02,01,07,00,00,00,00,00
2025-12-16 14:44:07.916,0x7E8,8,03,41,07,79,00,00,00,00
2025-12-16 14:44:07.917,0x7DF,8,02,01,0B,00,00,00,00,00
2025-12-16 14:44:07.917,0x7E8,8,03,41,0B,43,00,00,00,00
2025-12-16 14:44:07.917,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-16 14:44:07.918,0x7DF,8,02,01,0C,00,00,00,00,00
