timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-15 17:22:44.567,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:44.568,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:44.627,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:44.627,0x7E8,8,04,41,0C,21,53,00,00,00
2025-12-15 17:22:44.655,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:44.682,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:44.688,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:44.777,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:44.778,0x7E8,8,04,41,0C,1F,B6,00,00,00
2025-12-15 17:22:44.927,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:44.927,0x7E8,8,04,41,0C,1C,35,00,00,00
2025-12-15 17:22:44.982,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:44.987,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:45.047,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.048,0x7E8,8,04,41,0C,18,AB,00,00,00
2025-12-15 17:22:45.107,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:45.107,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:45.197,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.198,0x7E8,8,04,41,0C,18,4A,00,00,00
2025-12-15 17:22:45.317,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.318,0x7E8,8,04,41,0C,1A,9C,00,00,00
2025-12-15 17:22:45.352,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:45.377,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:45.377,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:45.467,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.468,0x7E8,8,04,41,0C,1B,22,00,00,00
2025-12-15 17:22:45.522,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:45.528,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:45.587,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.587,0x7E8,8,04,41,0C,1A,3B,00,00,00
