timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.14.33.707,0.26000,0.54500,0.87100,5.35500,32.88200,38.88500,-0.52300,1.00800,-1.19500,83.70000,0.16000
041225_03.14.33.719,0.27300,0.54700,0.75000,3.39500,41.10800,38.01000,-0.50300,1.00800,-1.19500,83.33000,-0.37000
041225_03.14.33.731,0.32100,0.48300,0.68000,3.51700,52.60500,34.31800,-0.47700,1.00100,-1.19900,83.53000,0.20000
041225_03.14.33.742,0.36000,0.44900,0.68300,4.16500,59.06300,32.42800,-0.44800,0.99500,-1.20800,83.61000,0.08000
041225_03.14.33.754,0.40100,0.45700,0.66000,5.70500,59.41200,35.50700,-0.41600,0.98300,-1.21300,84.14000,0.53000
041225_03.14.33.766,0.40900,0.48300,0.70200,9.22200,57.08500,41.33500,-0.41600,0.98300,-1.21300,83.45000,-0.69000
041225_03.14.33.777,0.36200,0.45900,0.69600,12.70500,52.76300,48.21300,-0.38700,0.97200,-1.22000,83.78000,0.33000
041225_03.14.33.789,0.31500,0.43600,0.71200,18.67300,49.78700,55.17800,-0.35700,0.95700,-1.23500,83.27000,-0.51000
041225_03.14.33.801,0.24200,0.43000,0.78100,25.98700,47.05700,62.07300,-0.32600,0.93600,-1.25200,83.01000,-0.26000
041225_03.14.33.812,0.16700,0.42900,0.84000,31.69300,46.76000,74.18300,-0.29000,0.91700,-1.26200,84.13000,1.12000
041225_03.14.33.824,0.20600,0.52300,0.81400,36.41700,42.68200,61.14500,-0.29000,0.91700,-1.26200,84.09000,-0.04000
041225_03.14.33.836,0.04500,0.60500,0.54700,36.68000,39.39300,39.88200,-0.26500,0.89500,-1.27600,83.35000,-0.74000
041225_03.14.33.847,0.03400,0.62800,0.51300,32.35800,36.17300,31.53500,-0.24300,0.87000,-1.29500,83.94000,0.59000
041225_03.14.33.859,0.06000,0.62800,0.42700,24.04500,23.25700,24.06200,-0.23500,0.84500,-1.30900,83.22000,-0.72000
041225_03.14.33.871,0.02500,0.45100,0.56400,15.43500,7.71800,18.93500,-0.23500,0.84500,-1.30900,83.80000,0.58000
041225_03.14.33.882,0.12000,0.45500,0.87900,0.98000,-3.55300,16.80000,-0.23200,0.82500,-1.31500,83.92000,0.12000
041225_03.14.33.894,0.22700,0.76000,0.92200,-12.88000,-15.29500,19.11000,-0.24200,0.81300,-1.32500,83.16000,-0.76000
041225_03.14.33.906,0.38600,0.84600,0.45300,-2.17000,-32.23500,20.98300,-0.25700,0.80400,-1.33400,83.64000,0.48000
041225_03.14.33.917,0.36800,0.30300,0.21600,31.41300,-42.15800,24.76300,-0.28900,0.76500,-1.34400,83.25000,-0.39000
041225_03.14.33.929,0.31400,0.06000,0.45200,61.23300,-33.11000,46.79500,-0.28900,0.76500,-1.34400,84.01000,0.76000
