-0.002745,-0.030439,1.002291
-0.002318,-0.029890,1.002108
-0.001708,-0.029890,1.002718
-0.002074,-0.029219,1.002413
-0.001281,-0.029707,1.001315
-0.001342,-0.030378,1.002901
-0.002074,-0.029646,1.001986
-0.000671,-0.029707,1.003450
-0.001769,-0.030439,1.001925
-0.002318,-0.029707,1.002596
-0.001647,-0.030622,1.002779
-0.002257,-0.030378,1.002169
-0.002196,-0.029158,1.002108
-0.001525,-0.030622,1.001193
-0.001891,-0.030378,1.001132
-0.003843,-0.029951,1.001437
-0.002013,-0.030866,1.001498
-0.001525,-0.029524,1.002108
-0.001830,-0.030134,1.001620
-0.002379,-0.030012,1.002474
-0.000976,-0.030927,1.001864
-0.002257,-0.030134,1.002230
-0.001830,-0.028426,1.002169
-0.002989,-0.030195,1.001925
-0.001586,-0.029341,1.003328
-0.001403,-0.030622,1.003145
-0.002440,-0.029646,1.002596
-0.001769,-0.030378,1.002718
-0.002562,-0.029768,1.001986
-0.001281,-0.029646,1.001742
-0.002745,-0.030683,1.001742
-0.001891,-0.030622,1.002047
-0.002257,-0.029829,1.002779
-0.006161,-0.028365,1.006134
0.112789,0.076067,0.996801
-0.007625,-0.099247,0.994605
0.003416,-0.046787,0.976610
-0.020435,-0.095831,0.998326
-0.359961,-0.211365,0.988139
0.136640,0.118035,0.982649
-0.219966,-0.032940,0.990457
0.033916,-0.069174,0.971486
-0.027084,-0.124135,1.005768
-0.203679,0.054412,0.989725
-0.099491,0.235704,1.136003
0.282613,-0.378505,1.180838
-0.341661,-0.472811,0.704123
0.121817,-0.291092,1.021567
0.249978,-0.585661,1.223050
0.345443,-0.657519,0.997411
0.277428,-0.743285,0.728462
0.630130,-0.743590,0.453535
0.515999,-0.847839,0.124318
0.241682,-0.786412,-0.193553
-0.000549,-0.653554,-0.542778
-0.070333,-0.232288,-0.592859
-0.117669,0.051850,-0.693143
-0.271694,0.185745,-0.755241
-0.263154,0.379969,-0.693814
-0.339709,0.703818,-0.658251
-0.490684,0.692167,-0.682407
-0.524356,0.818986,-0.790621
-0.475495,0.718031,-0.814838
-0.547170,0.731634,-0.974536
-0.453108,0.609390,-0.920673
-0.405589,0.125599,-0.923662
-0.464881,-0.385398,-0.642757
-0.001281,-0.902922,-0.471469
-0.364231,-1.093730,-0.224907
-0.161711,-0.719373,-0.065026
-0.419802,-0.814045,0.151341
0.011590,-0.637633,0.068198
-0.520757,-0.787022,-0.053619
-0.740113,-0.627995,-0.519232
-0.628971,-0.713273,0.173179
-0.560468,-0.731268,0.592127
-0.419070,-0.774395,0.935557
-0.255102,-0.512888,0.783240
-0.268766,-0.642208,0.808128
-0.103883,-0.426146,0.694058
-0.100833,-0.302438,0.587186
-0.124196,-0.071370,0.756583
0.184525,0.001830,1.259772
0.243756,0.192760,1.164734
0.118767,0.074603,1.138870
0.174948,0.099186,1.094096
0.094428,0.195322,0.997594
0.019154,0.158295,0.990884
0.036661,-0.018361,1.022543
-0.046116,0.198738,0.821121
0.024644,0.030073,1.033767
0.050020,-0.022204,0.998082
0.070028,-0.024461,1.014003
0.023119,-0.036112,1.008635
-0.144326,-0.125843,0.998082
-0.048007,-0.036051,1.002779
-0.017629,-0.049532,1.000156
0.000122,-0.045140,1.005036
0.001464,-0.045323,1.002474
-0.000488,-0.044896,1.000888
0.000671,-0.045262,1.001925
0.000549,-0.045079,1.001925
0.000793,-0.044957,1.001620
0.000610,-0.044164,1.002779
0.000000,-0.044286,1.001986
0.000366,-0.044469,1.001315
0.000366,-0.045323,1.002291
-0.000122,-0.045384,1.001559
0.001525,-0.044591,1.000949
0.000488,-0.045506,1.001498
0.000183,-0.045750,1.004182
0.000671,-0.044774,1.000400
0.001281,-0.045140,1.002474
0.000488,-0.045262,1.001376
0.000549,-0.043859,1.002230
0.000305,-0.045750,1.002657
0.000671,-0.044469,1.001315
0.001098,-0.045811,1.002108
0.000549,-0.045872,1.003023
0.000732,-0.044286,1.001925
0.001403,-0.045567,0.999973
0.000671,-0.045811,0.999485
0.000305,-0.045140,1.003938
0.000976,-0.044896,1.002108
0.000305,-0.045262,1.002474
0.001037,-0.045689,1.004548
0.000671,-0.045689,1.002474
0.000122,-0.044347,1.000766
-0.000061,-0.045506,1.006073
0.000854,-0.046177,1.003145
0.000122,-0.045323,0.995886
0.000122,-0.045506,1.005097
0.001037,-0.045384,1.004304
-0.000305,-0.045079,1.002596
0.000488,-0.045994,1.001864
0.000427,-0.045994,1.002657
0.002196,-0.045323,1.001681
0.000427,-0.045628,1.001437
