-59.164001,-8.666000,-69.678001
-59.934002,-4.340000,-92.428001
-59.934002,-4.340000,-92.428001
-47.866001,-5.110000,-98.966003
-47.866001,-5.110000,-98.966003
-38.318001,-2.688000,-103.124001
-38.318001,-2.688000,-103.124001
-20.832001,13.076000,-104.370003
-20.832001,13.076000,-95.438004
-11.382000,25.102001,-95.438004
-9.142000,31.122002,-86.604004
-9.142000,31.122002,-86.604004
-10.752001,38.150002,-78.694000
-10.752001,38.150002,-78.694000
-14.756001,44.072002,-76.874001
-14.756001,44.072002,-76.874001
-18.032001,44.772003,-67.830002
-18.032001,44.772003,-67.830002
-18.186001,44.716000,-66.360001
-18.186001,44.716000,-66.360001
-22.022001,46.676003,-64.106003
-22.022001,46.676003,-64.106003
-27.664001,52.514000,-70.139999
-27.664001,52.514000,-70.139999
-33.250000,56.098003,-75.824005
-33.250000,56.098003,-75.824005
-36.792000,55.678001,-84.714005
-36.792000,55.678001,-84.714005
-44.044003,51.702003,-91.209999
-44.044003,51.702003,-91.209999
-45.962002,41.146000,-100.898003
-45.962002,41.146000,-100.898003
-38.066002,24.962000,-105.756004
-38.066002,24.962000,-105.756004
-18.578001,21.462000,-96.628006
-18.578001,21.462000,-96.628006
-16.660000,43.470001,-79.072006
-16.660000,43.470001,-79.072006
-23.716002,50.064003,-76.930000
-23.716002,50.064003,-76.930000
-38.136002,55.216003,-82.473999
-38.136002,55.216003,-82.473999
-52.920002,52.178001,-88.928001
-52.920002,52.178001,-88.928001
-68.908005,43.736000,-87.864006
-68.908005,43.736000,-87.864006
-70.966003,24.570002,-92.050003
-70.966003,24.570002,-92.050003
-63.784000,15.204000,-87.723999
-63.784000,15.204000,-87.723999
-65.282005,14.994000,-81.774002
-65.282005,14.994000,-81.774002
-58.674004,9.926001,-80.360001
-58.674004,9.926001,-80.360001
-53.998001,2.716000,-86.100006
-53.998001,2.716000,-86.100006
-57.848003,-2.898000,-73.318001
-57.848003,-2.898000,-73.318001
-64.917999,6.314000,-68.515999
-64.917999,6.314000,-68.515999
-63.308002,15.778001,-63.882004
-63.308002,15.778001,-63.882004
-43.680000,24.738001,-62.748001
-43.680000,24.738001,-62.748001
-32.620003,-6.146000,-43.638000
-44.926003,28.966002,-28.910002
-44.926003,28.966002,-28.910002
-16.940001,45.318001,-47.544003
-16.940001,45.318001,-47.544003
0.098000,59.738003,-85.806000
0.098000,59.738003,-85.806000
-66.402000,67.998001,-114.814003
-66.402000,67.998001,-114.814003
-87.556000,34.608002,-79.548004
-87.556000,34.608002,-79.548004
-74.690002,15.890000,-59.346001
-74.690002,15.890000,-59.346001
-62.216003,1.218000,-66.598000
-62.216003,1.218000,-66.598000
-59.346001,-0.686000,-79.884003
-59.346001,-0.686000,-79.884003
-56.518002,13.160001,-94.276001
-56.518002,13.160001,-94.276001
-54.824001,23.436001,-97.538002
-54.824001,23.436001,-97.538002
-43.316002,30.898001,-96.572006
-43.316002,30.898001,-96.572006
-40.908001,26.936001,-95.060005
-40.908001,26.936001,-95.060005
-41.356003,27.972000,-88.032005
-41.356003,27.972000,-88.032005
-33.124001,14.756001,-90.608002
-33.124001,14.756001,-90.608002
-37.016003,-1.330000,-77.476006
-37.016003,-1.330000,-77.476006
-53.312000,-4.228000,-77.896004
-53.312000,-4.228000,-77.896004
-71.987999,10.570001,-77.321999
-71.987999,10.570001,-77.321999
-65.940002,24.668001,-92.750000
-65.940002,24.668001,-92.750000
-52.248001,38.542000,-92.666000
-52.248001,38.542000,-92.666000
-49.938000,52.108002,-60.060001
-49.938000,52.108002,-60.060001
-52.276001,39.998001,-52.416000
-52.276001,39.998001,-52.416000
-53.284000,33.600002,-48.762001
-53.284000,33.600002,-48.762001
-46.830002,16.856001,-42.168003
-46.830002,16.856001,-42.168003
-28.084002,16.142000,-35.644001
-28.084002,16.142000,-35.644001
-2.506000,31.444000,-45.472000
-2.506000,31.444000,-45.472000
1.666000,35.448002,-54.054001
1.666000,35.448002,-54.054001
-0.980000,29.652000,-47.572002
-0.980000,29.652000,-47.572002
4.326000,36.666000,-57.302002
4.326000,36.666000,-57.302002
8.134000,39.872002,-68.334000
8.708000,42.602001,-94.836006
8.708000,42.602001,-94.836006
-15.666000,22.960001,-121.618004
-15.666000,22.960001,-121.618004
-47.390003,3.444000,-116.704002
-47.390003,3.444000,-116.704002
-38.500000,-3.570000,-112.252007
-38.500000,-3.570000,-112.252007
-44.912003,14.140000,-119.546005
-44.912003,14.140000,-119.546005
-52.304001,17.682001,-118.202003
-52.304001,17.682001,-118.202003
-67.620003,51.142002,-97.650002
-67.620003,51.142002,-97.650002
-67.088005,56.112003,-79.926003
-67.088005,56.112003,-79.926003
-75.782005,20.776001,-79.198006
-75.782005,20.776001,-79.198006
-48.902000,30.730001,-72.128006
-48.902000,30.730001,-72.128006
-52.066002,45.948002,-86.618004
-52.066002,45.948002,-86.618004
-47.936001,34.790001,-100.002007
-47.936001,34.790001,-100.002007
-19.082001,8.848001,-106.470001
-19.082001,8.848001,-106.470001
-47.194000,4.718000,-107.394005
-47.194000,4.718000,-107.394005
-39.550003,19.054001,-103.348000
-39.550003,19.054001,-103.348000
-32.074001,37.030003,-92.064003
-32.074001,37.030003,-92.064003
-55.132000,38.639999,-74.914001
-55.132000,38.639999,-74.914001
-65.450005,11.130000,-74.340004
-65.450005,11.130000,-74.340004
-64.134003,17.402000,-61.600002
-64.134003,17.402000,-61.600002
-46.690002,38.934002,-44.758003
-46.690002,38.934002,-44.758003
-38.500000,66.402000,-97.818001
-38.500000,66.402000,-97.818001
-66.514000,26.810001,-98.910004
-66.514000,26.810001,-98.910004
-66.052002,5.012000,-89.992004
-66.052002,5.012000,-89.992004
-43.526001,4.228000,-101.612000
-43.526001,4.228000,-101.612000
-34.706001,31.542002,-103.110001
-34.706001,31.542002,-103.110001
-38.570000,49.742001,-82.180000
-38.570000,49.742001,-82.180000
-35.826000,44.254002,-61.096001
-35.826000,44.254002,-61.096001
-21.350000,35.532001,-63.448002
-21.350000,35.532001,-87.234001
-20.818001,44.660000,-87.234001
-52.920002,34.972000,-105.042000
-52.920002,34.972000,-105.042000
-60.886002,33.880001,-101.038002
-60.886002,33.880001,-101.038002
-68.138000,25.970001,-95.914001
-68.138000,25.970001,-95.914001
-75.487999,13.664001,-86.058006
-75.487999,13.664001,-86.058006
-67.368004,-3.682000,-78.722000
-67.368004,-3.682000,-78.722000
-41.832001,-3.136000,-98.098000
-41.832001,-3.136000,-98.098000
-24.584002,26.278000,-102.634003
-24.584002,26.278000,-102.634003
-18.830000,44.184002,-75.487999
-18.830000,44.184002,-75.487999
-27.062000,36.232002,-55.384003
-27.062000,36.232002,-55.384003
-36.274002,33.880001,-51.548000
-36.274002,33.880001,-51.548000
-45.332001,26.446001,-48.888000
-45.332001,26.446001,-48.888000
-51.086002,31.276001,-48.664001
-51.086002,31.276001,-48.664001
-30.072001,47.558002,-63.196003
-30.072001,47.558002,-63.196003
-34.986000,36.582001,-98.518005
-34.986000,36.582001,-98.518005
-40.460003,12.236000,-101.150002
-40.460003,12.236000,-101.150002
-52.696003,1.610000,-97.398003
-52.696003,1.610000,-97.398003
-63.868004,4.200000,-94.276001
-63.868004,4.200000,-94.276001
-71.316002,18.172001,-95.760002
-71.316002,18.172001,-95.760002
-62.188004,42.924000,-97.636002
-62.188004,42.924000,-97.636002
-50.260002,54.236000,-85.344002
