mx,my,mz
-0.536,0.65,-0.206
-0.538,0.652,-0.214
-0.544,0.651,-0.214
-0.544,0.651,-0.214
-0.552,0.654,-0.227
-0.552,0.652,-0.239
-0.56,0.646,-0.249
-0.567,0.644,-0.261
-0.567,0.644,-0.261
-0.572,0.64,-0.268
-0.576,0.637,-0.275
-0.584,0.636,-0.281
-0.588,0.633,-0.292
-0.588,0.633,-0.292
-0.588,0.629,-0.298
-0.588,0.631,-0.31
-0.584,0.644,-0.316
-0.58,0.653,-0.323
-0.58,0.653,-0.323
-0.577,0.666,-0.32
-0.566,0.683,-0.316
-0.565,0.702,-0.312
-0.564,0.72,-0.297
-0.564,0.72,-0.297
-0.555,0.742,-0.279
-0.542,0.77,-0.262
-0.528,0.809,-0.238
-0.515,0.84,-0.217
-0.515,0.84,-0.217
-0.51,0.875,-0.191
-0.514,0.91,-0.162
-0.517,0.954,-0.133
-0.503,1.011,-0.089
-0.503,1.011,-0.089
-0.474,1.074,-0.047
-0.405,1.124,0.005
-0.3,1.166,0.039
-0.199,1.199,0.067
-0.199,1.199,0.067
-0.098,1.215,0.076
-0.021,1.223,0.081
0.053,1.217,0.097
0.115,1.205,0.107
0.115,1.205,0.107
0.164,1.172,0.14
0.196,1.132,0.174
0.199,1.094,0.208
0.178,1.072,0.262
0.178,1.072,0.262
0.136,1.056,0.314
0.085,1.041,0.359
0.034,1.013,0.406
-0.005,0.978,0.447
-0.005,0.978,0.447
-0.034,0.946,0.461
-0.028,0.928,0.466
-0.011,0.927,0.453
0.004,0.93,0.436
0.004,0.93,0.436
0.023,0.944,0.422
0.029,0.959,0.411
0.028,0.975,0.411
0.005,0.985,0.423
0.005,0.985,0.423
-0.044,1.001,0.441
-0.109,1.04,0.455
-0.167,1.085,0.46
-0.216,1.14,0.451
-0.216,1.14,0.451
-0.259,1.204,0.434
-0.285,1.263,0.416
-0.301,1.318,0.396
-0.306,1.374,0.347
-0.306,1.374,0.347
-0.295,1.419,0.289
-0.291,1.46,0.238
-0.299,1.491,0.191
-0.332,1.526,0.153
-0.332,1.526,0.153
-0.382,1.553,0.123
-0.45,1.57,0.095
-0.525,1.579,0.061
-0.592,1.582,0.022
-0.592,1.582,0.022
-0.633,1.583,-0.023
-0.664,1.587,-0.063
-0.68,1.598,-0.102
-0.682,1.608,-0.144
-0.682,1.608,-0.144
-0.68,1.615,-0.201
-0.68,1.613,-0.251
-0.691,1.609,-0.313
-0.701,1.603,-0.361
-0.701,1.603,-0.361
-0.713,1.59,-0.4
-0.721,1.573,-0.455
-0.724,1.546,-0.514
-0.707,1.512,-0.571
-0.707,1.512,-0.571
-0.677,1.469,-0.641
-0.639,1.417,-0.702
-0.592,1.37,-0.76
-0.543,1.318,-0.805
-0.543,1.318,-0.805
-0.501,1.3,-0.794
-0.45,1.291,-0.779
-0.382,1.277,-0.766
-0.314,1.246,-0.764
-0.314,1.246,-0.764
-0.238,1.205,-0.774
-0.164,1.159,-0.79
-0.087,1.104,-0.803
-0.018,1.044,-0.833
-0.018,1.044,-0.833
0.034,0.983,-0.862
0.074,0.915,-0.888
0.11,0.842,-0.911
0.138,0.762,-0.935
0.138,0.762,-0.935
0.162,0.674,-0.95
0.177,0.599,-0.953
0.186,0.53,-0.973
0.17,0.451,-0.988
0.17,0.451,-1.004
0.142,0.364,-1.004
0.09,0.271,-1.023
0.025,0.181,-1.032
-0.053,0.101,-1.038
-0.053,0.101,-1.033
-0.134,0.028,-1.033
-0.202,-0.031,-1.016
-0.261,-0.081,-0.99
-0.312,-0.131,-0.969
-0.312,-0.131,-0.941
-0.336,-0.166,-0.941
-0.351,-0.193,-0.922
-0.355,-0.212,-0.902
-0.344,-0.231,-0.883
-0.344,-0.231,-0.87
-0.333,-0.247,-0.87
-0.327,-0.263,-0.848
-0.327,-0.277,-0.823
-0.331,-0.286,-0.797
-0.331,-0.286,-0.769
-0.34,-0.296,-0.769
-0.344,-0.3,-0.743
-0.353,-0.303,-0.714
-0.362,-0.303,-0.691
-0.362,-0.303,-0.671
-0.391,-0.295,-0.671
-0.413,-0.286,-0.659
-0.431,-0.272,-0.651
-0.461,-0.257,-0.64
-0.461,-0.257,-0.637
-0.479,-0.243,-0.637
-0.489,-0.23,-0.616
-0.494,-0.217,-0.604
-0.509,-0.203,-0.589
-0.509,-0.203,-0.591
-0.525,-0.19,-0.591
-0.532,-0.173,-0.588
-0.533,-0.166,-0.582
-0.542,-0.159,-0.579
-0.542,-0.159,-0.582
-0.531,-0.153,-0.582
-0.526,-0.15,-0.582
-0.52,-0.142,-0.58
-0.519,-0.132,-0.582
-0.519,-0.122,-0.587
-0.521,-0.122,-0.587
-0.537,-0.11,-0.594
-0.535,-0.098,-0.592
-0.536,-0.092,-0.6
-0.536,-0.087,-0.609
-0.533,-0.087,-0.609
-0.532,-0.077,-0.62
-0.522,-0.065,-0.625
-0.52,-0.061,-0.641
-0.52,-0.06,-0.657
-0.509,-0.06,-0.657
-0.489,-0.053,-0.671
-0.462,-0.04,-0.686
-0.45,-0.027,-0.706
-0.45,-0.017,-0.726
-0.433,-0.017,-0.726
-0.411,-0.002,-0.746
-0.391,0.011,-0.756
-0.37,0.017,-0.765
-0.37,0.025,-0.777
-0.35,0.025,-0.777
-0.331,0.032,-0.776
-0.318,0.039,-0.781
-0.3,0.046,-0.779
-0.3,0.045,-0.782
-0.29,0.045,-0.782
-0.272,0.05,-0.782
-0.269,0.055,-0.785
-0.256,0.055,-0.776
-0.256,0.057,-0.778
-0.246,0.057,-0.778
-0.235,0.059,-0.771
-0.23,0.053,-0.768
-0.22,0.051,-0.76
-0.22,0.046,-0.752
-0.216,0.046,-0.752
-0.213,0.038,-0.744
-0.202,0.033,-0.731
-0.202,0.028,-0.726
-0.202,0.02,-0.722
-0.205,0.02,-0.722
-0.214,0.016,-0.713
-0.217,0.009,-0.714
-0.216,0.002,-0.714
-0.216,0.003,-0.708
-0.206,0.003,-0.708
-0.193,0.002,-0.704
-0.179,-0.007,-0.696
-0.161,-0.003,-0.687
-0.161,-0.003,-0.69
-0.145,-0.003,-0.69
-0.136,0.002,-0.691
-0.127,0.009,-0.695
-0.122,0.004,-0.694
-0.113,0.004,-0.69
-0.113,0.004,-0.69
-0.107,0.002,-0.686
-0.103,-0.004,-0.686
-0.096,0.001,-0.686
-0.092,0.008,-0.69
-0.092,0.008,-0.69
-0.078,0.0,-0.691
-0.071,0.007,-0.704
-0.06,0.016,-0.703
-0.051,0.02,-0.703
-0.051,0.02,-0.703
-0.032,0.026,-0.706
-0.022,0.03,-0.702
-0.006,0.04,-0.696
0.011,0.049,-0.688
0.011,0.049,-0.688
0.024,0.053,-0.684
0.041,0.063,-0.676
0.055,0.063,-0.666
0.073,0.072,-0.646
0.073,0.072,-0.646
0.093,0.083,-0.63
0.115,0.096,-0.624
0.134,0.119,-0.598
0.161,0.154,-0.578
0.161,0.154,-0.578
0.181,0.183,-0.57
0.202,0.212,-0.553
0.208,0.245,-0.541
0.218,0.272,-0.535
0.218,0.272,-0.535
0.222,0.302,-0.528
0.227,0.334,-0.513
0.232,0.351,-0.5
0.234,0.378,-0.483
0.234,0.378,-0.483
0.239,0.394,-0.465
0.238,0.413,-0.455
0.239,0.427,-0.443
0.237,0.438,-0.436
0.237,0.438,-0.436
0.226,0.455,-0.426
0.226,0.466,-0.416
0.22,0.489,-0.404
0.213,0.508,-0.395
0.213,0.508,-0.395
0.206,0.518,-0.386
0.202,0.528,-0.375
0.19,0.538,-0.362
0.189,0.548,-0.356
0.189,0.548,-0.356
0.185,0.556,-0.348
0.174,0.566,-0.335
0.173,0.573,-0.33
0.164,0.584,-0.325
0.164,0.584,-0.325
0.154,0.589,-0.312
0.145,0.599,-0.299
0.135,0.608,-0.287
0.122,0.615,-0.286
0.122,0.615,-0.286
0.119,0.621,-0.281
0.11,0.638,-0.292
0.098,0.653,-0.288
0.086,0.662,-0.289
0.086,0.662,-0.289
0.073,0.669,-0.288
0.066,0.674,-0.283
0.058,0.686,-0.277
0.047,0.692,-0.273
0.047,0.692,-0.273
0.042,0.696,-0.281
0.032,0.704,-0.279
0.023,0.708,-0.271
0.019,0.709,-0.276
0.019,0.709,-0.276
0.014,0.708,-0.277
0.017,0.705,-0.267
0.011,0.704,-0.266
0.014,0.695,-0.267
0.014,0.695,-0.267
0.024,0.689,-0.278
0.033,0.683,-0.289
0.046,0.681,-0.313
0.048,0.688,-0.302
0.048,0.688,-0.302
0.045,0.681,-0.298
0.048,0.666,-0.291
0.054,0.657,-0.28
0.056,0.651,-0.274
0.056,0.651,-0.274
0.054,0.651,-0.278
0.06,0.648,-0.277
0.056,0.645,-0.288
0.056,0.641,-0.287
0.056,0.641,-0.287
0.058,0.641,-0.295
0.062,0.627,-0.292
0.064,0.619,-0.29
0.078,0.609,-0.295
0.078,0.609,-0.295
0.083,0.594,-0.292
0.095,0.574,-0.294
0.105,0.551,-0.293
0.113,0.533,-0.295
0.113,0.533,-0.295
0.12,0.517,-0.298
0.132,0.505,-0.299
0.138,0.493,-0.308
0.147,0.481,-0.32
0.147,0.481,-0.32
0.155,0.459,-0.335
0.16,0.442,-0.337
0.167,0.422,-0.332
0.169,0.407,-0.341
0.169,0.407,-0.341
0.169,0.388,-0.354
0.173,0.36,-0.359
0.172,0.341,-0.372
0.171,0.313,-0.379
0.171,0.313,-0.379
0.164,0.281,-0.385
0.156,0.247,-0.393
0.148,0.209,-0.4
0.132,0.18,-0.409
0.132,0.18,-0.409
0.121,0.153,-0.411
0.105,0.117,-0.409
0.088,0.09,-0.398
0.07,0.067,-0.397
0.07,0.067,-0.397
0.047,0.048,-0.394
0.023,0.028,-0.383
0.004,0.016,-0.374
-0.022,0.008,-0.358
-0.022,0.008,-0.358
-0.045,-0.004,-0.341
-0.065,-0.013,-0.321
-0.086,-0.024,-0.321
-0.112,-0.032,-0.313
-0.112,-0.032,-0.313
-0.142,-0.04,-0.316
-0.16,-0.046,-0.317
-0.181,-0.053,-0.316
-0.203,-0.055,-0.305
-0.203,-0.055,-0.305
-0.228,-0.06,-0.309
-0.257,-0.055,-0.31
-0.289,-0.05,-0.314
-0.305,-0.046,-0.305
-0.305,-0.046,-0.305
-0.326,-0.048,-0.307
-0.338,-0.048,-0.299
-0.354,-0.04,-0.295
-0.372,-0.039,-0.294
-0.372,-0.039,-0.294
-0.385,-0.036,-0.289
-0.399,-0.033,-0.296
-0.421,-0.023,-0.288
-0.428,-0.023,-0.291
-0.428,-0.023,-0.291
-0.434,-0.015,-0.291
-0.446,-0.011,-0.282
-0.454,-0.001,-0.285
-0.47,0.009,-0.277
-0.47,0.009,-0.277
-0.479,0.006,-0.271
-0.488,0.016,-0.273
-0.508,0.022,-0.277
-0.518,0.033,-0.281
-0.518,0.033,-0.281
-0.533,0.036,-0.292
-0.551,0.042,-0.307
-0.557,0.041,-0.323
-0.571,0.038,-0.345
-0.571,0.038,-0.345
-0.58,0.047,-0.354
-0.577,0.041,-0.355
-0.576,0.044,-0.362
-0.581,0.043,-0.364
-0.581,0.043,-0.364
-0.586,0.048,-0.368
-0.593,0.045,-0.364
-0.6,0.056,-0.363
-0.604,0.067,-0.357
-0.604,0.067,-0.357
-0.618,0.083,-0.359
-0.622,0.092,-0.363
-0.629,0.101,-0.354
-0.643,0.119,-0.349
-0.643,0.119,-0.349
-0.647,0.13,-0.343
-0.652,0.144,-0.331
-0.66,0.157,-0.318
-0.669,0.176,-0.322
-0.669,0.176,-0.322
-0.68,0.189,-0.34
-0.693,0.207,-0.352
-0.7,0.227,-0.361
-0.714,0.245,-0.378
-0.714,0.245,-0.378
-0.716,0.255,-0.388
-0.718,0.261,-0.399
-0.722,0.27,-0.397
-0.722,0.27,-0.392
-0.722,0.27,-0.392
-0.725,0.272,-0.385
-0.726,0.281,-0.389
-0.722,0.284,-0.391
-0.726,0.288,-0.392
-0.726,0.288,-0.392
-0.735,0.296,-0.411
-0.736,0.297,-0.424
-0.734,0.294,-0.442
-0.727,0.287,-0.447
-0.727,0.287,-0.447
-0.723,0.271,-0.461
-0.724,0.264,-0.47
-0.714,0.253,-0.472
-0.719,0.245,-0.474
-0.719,0.245,-0.474
-0.722,0.258,-0.479
-0.719,0.246,-0.488
-0.713,0.234,-0.492
-0.709,0.218,-0.49
-0.709,0.218,-0.49
-0.703,0.2,-0.496
-0.689,0.181,-0.485
-0.682,0.167,-0.483
-0.681,0.167,-0.484
-0.681,0.167,-0.484
-0.683,0.168,-0.489
-0.687,0.178,-0.498
-0.687,0.186,-0.517
-0.689,0.204,-0.55
-0.689,0.204,-0.55
-0.69,0.215,-0.569
-0.684,0.228,-0.591
-0.692,0.246,-0.595
-0.693,0.257,-0.601
-0.693,0.257,-0.601
-0.697,0.287,-0.605
-0.7,0.309,-0.608
-0.704,0.325,-0.614
-0.704,0.342,-0.623
-0.704,0.342,-0.623
-0.705,0.366,-0.627
-0.704,0.392,-0.634
-0.7,0.421,-0.645
-0.69,0.448,-0.645
-0.69,0.448,-0.645
-0.685,0.476,-0.657
-0.672,0.503,-0.672
-0.655,0.525,-0.675
-0.651,0.534,-0.678
-0.651,0.534,-0.678
-0.656,0.533,-0.668
-0.66,0.518,-0.672
-0.646,0.532,-0.678
-0.637,0.554,-0.675
-0.637,0.554,-0.675
-0.638,0.57,-0.674
-0.632,0.584,-0.674
-0.624,0.607,-0.674
-0.616,0.627,-0.668
-0.616,0.627,-0.668
-0.601,0.648,-0.663
-0.58,0.671,-0.65
-0.564,0.691,-0.645
-0.549,0.722,-0.64
-0.549,0.722,-0.64
-0.532,0.747,-0.623
-0.515,0.768,-0.614
-0.495,0.787,-0.608
-0.473,0.798,-0.598
-0.473,0.798,-0.598
-0.454,0.816,-0.589
-0.435,0.825,-0.574
-0.406,0.838,-0.55
-0.383,0.846,-0.528
-0.383,0.846,-0.528
-0.354,0.862,-0.499
-0.327,0.866,-0.474
-0.276,0.874,-0.468
-0.228,0.868,-0.465
-0.228,0.868,-0.465
-0.166,0.853,-0.46
-0.114,0.844,-0.466
-0.06,0.816,-0.474
-0.026,0.796,-0.463
-0.026,0.796,-0.463
0.015,0.772,-0.452
0.049,0.738,-0.439
0.089,0.7,-0.414
0.118,0.658,-0.395
0.118,0.658,-0.395
0.146,0.614,-0.382
0.163,0.575,-0.378
0.18,0.539,-0.378
0.197,0.513,-0.374
0.197,0.513,-0.374
0.203,0.489,-0.374
0.204,0.475,-0.376
0.211,0.468,-0.379
0.215,0.453,-0.401
0.215,0.453,-0.401
0.22,0.441,-0.411
0.225,0.428,-0.42
0.229,0.417,-0.424
0.23,0.419,-0.437
0.23,0.419,-0.437
0.238,0.413,-0.448
0.238,0.415,-0.451
0.242,0.417,-0.455
0.252,0.413,-0.466
0.252,0.413,-0.466
0.249,0.41,-0.477
0.258,0.398,-0.492
0.263,0.384,-0.512
0.262,0.368,-0.532
0.262,0.368,-0.532
0.257,0.354,-0.547
0.263,0.334,-0.555
0.257,0.326,-0.549
0.26,0.305,-0.544
0.26,0.305,-0.544
0.256,0.283,-0.549
0.249,0.265,-0.55
0.25,0.25,-0.554
0.242,0.227,-0.548
0.242,0.227,-0.548
0.237,0.211,-0.562
0.233,0.188,-0.567
0.219,0.172,-0.596
0.211,0.167,-0.615
0.211,0.167,-0.615
0.21,0.162,-0.618
0.203,0.171,-0.625
0.201,0.177,-0.651
0.197,0.176,-0.666
0.197,0.176,-0.666
0.191,0.182,-0.677
0.18,0.177,-0.695
0.166,0.171,-0.709
0.14,0.167,-0.732
0.14,0.167,-0.732
0.116,0.163,-0.745
0.089,0.172,-0.763
0.068,0.178,-0.78
0.054,0.182,-0.796
0.054,0.182,-0.796
0.033,0.195,-0.804
0.025,0.2,-0.816
0.022,0.206,-0.821
0.011,0.212,-0.827
0.011,0.212,-0.827
0.002,0.211,-0.823
-0.009,0.212,-0.831
-0.013,0.213,-0.837
-0.022,0.213,-0.843
-0.022,0.213,-0.843
-0.035,0.211,-0.851
-0.047,0.205,-0.849
-0.052,0.2,-0.842
-0.072,0.201,-0.843
-0.072,0.201,-0.843
-0.081,0.2,-0.841
-0.094,0.196,-0.849
-0.11,0.195,-0.846
-0.108,0.195,-0.843
-0.108,0.195,-0.843
-0.114,0.195,-0.846
-0.115,0.199,-0.843
-0.112,0.204,-0.849
-0.11,0.207,-0.847
-0.11,0.207,-0.846
-0.102,0.21,-0.846
-0.094,0.212,-0.847
-0.093,0.208,-0.845
-0.084,0.196,-0.843
-0.084,0.196,-0.844
-0.08,0.189,-0.844
-0.076,0.187,-0.843
-0.071,0.185,-0.838
-0.064,0.17,-0.837
-0.064,0.17,-0.831
-0.073,0.159,-0.831
-0.082,0.146,-0.825
-0.087,0.12,-0.809
-0.096,0.098,-0.799
-0.096,0.098,-0.777
-0.094,0.077,-0.777
-0.095,0.055,-0.766
-0.104,0.046,-0.76
-0.104,0.044,-0.752
-0.104,0.044,-0.752
-0.113,0.036,-0.752
-0.131,0.028,-0.746
-0.151,0.019,-0.743
-0.184,0.008,-0.735
-0.184,0.008,-0.731
-0.206,0.0,-0.731
-0.233,-0.01,-0.735
-0.266,-0.004,-0.742
-0.298,0.009,-0.745
-0.298,0.02,-0.749
-0.329,0.02,-0.749
-0.355,0.034,-0.755
-0.369,0.043,-0.755
-0.381,0.048,-0.756
-0.381,0.054,-0.752
-0.402,0.054,-0.752
-0.41,0.057,-0.759
-0.421,0.073,-0.761
-0.428,0.073,-0.764
-0.428,0.067,-0.752
-0.43,0.067,-0.752
-0.437,0.071,-0.744
-0.442,0.058,-0.722
-0.451,0.05,-0.71
-0.451,0.042,-0.699
-0.464,0.042,-0.699
-0.476,0.037,-0.682
-0.483,0.038,-0.674
-0.484,0.033,-0.675
-0.484,0.029,-0.674
-0.485,0.029,-0.674
-0.48,0.028,-0.681
-0.478,0.033,-0.686
-0.48,0.04,-0.692
-0.48,0.05,-0.695
-0.486,0.05,-0.695
-0.496,0.056,-0.707
-0.499,0.057,-0.712
-0.505,0.07,-0.712
-0.505,0.074,-0.712
-0.512,0.074,-0.712
-0.51,0.074,-0.705
-0.513,0.07,-0.712
-0.512,0.069,-0.712
-0.512,0.06,-0.704
-0.507,0.06,-0.704
-0.497,0.06,-0.702
-0.491,0.053,-0.701
-0.49,0.053,-0.7
-0.49,0.058,-0.695
-0.494,0.058,-0.695
-0.501,0.055,-0.688
-0.503,0.057,-0.683
-0.505,0.058,-0.67
-0.514,0.055,-0.664
-0.514,0.055,-0.664
-0.526,0.055,-0.653
-0.541,0.059,-0.635
-0.565,0.061,-0.619
-0.582,0.064,-0.595
-0.582,0.064,-0.595
-0.6,0.059,-0.572
-0.602,0.056,-0.544
-0.613,0.047,-0.523
-0.618,0.041,-0.492
-0.618,0.041,-0.492
-0.619,0.033,-0.464
-0.618,0.027,-0.412
-0.609,0.018,-0.36
-0.581,0.013,-0.314
-0.581,0.013,-0.314
-0.552,0.004,-0.278
-0.522,0.006,-0.263
-0.499,0.002,-0.245
-0.487,0.007,-0.224
-0.487,0.007,-0.224
-0.482,0.019,-0.209
-0.484,0.034,-0.193
-0.494,0.052,-0.175
-0.489,0.064,-0.162
-0.489,0.064,-0.162
-0.467,0.056,-0.149
-0.425,0.046,-0.137
-0.387,0.037,-0.131
-0.342,0.021,-0.139
-0.342,0.021,-0.139
-0.303,0.01,-0.14
-0.268,0.007,-0.146
-0.243,-0.002,-0.152
-0.207,-0.005,-0.158
-0.207,-0.005,-0.158
-0.187,-0.014,-0.176
-0.166,-0.031,-0.214
-0.138,-0.04,-0.25
-0.11,-0.04,-0.28
-0.11,-0.04,-0.28
-0.074,-0.039,-0.317
-0.044,-0.026,-0.35
-0.005,-0.013,-0.387
0.033,0.01,-0.431
0.033,0.01,-0.431
0.048,0.034,-0.435
0.072,0.05,-0.432
0.09,0.077,-0.427
0.106,0.103,-0.436
0.106,0.103,-0.436
0.122,0.13,-0.439
0.133,0.156,-0.448
0.144,0.178,-0.458
0.151,0.202,-0.473
0.151,0.202,-0.473
0.162,0.216,-0.494
0.169,0.231,-0.526
0.168,0.249,-0.563
0.163,0.264,-0.593
0.163,0.264,-0.593
0.155,0.286,-0.614
0.142,0.297,-0.656
0.129,0.295,-0.665
0.124,0.303,-0.679
0.124,0.303,-0.679
0.11,0.311,-0.69
0.107,0.31,-0.691
0.104,0.315,-0.69
0.104,0.317,-0.69
0.104,0.317,-0.69
0.102,0.319,-0.693
0.098,0.326,-0.695
0.092,0.335,-0.699
0.088,0.346,-0.707
0.088,0.346,-0.707
0.084,0.359,-0.717
0.077,0.374,-0.723
0.074,0.389,-0.732
0.064,0.398,-0.748
0.064,0.398,-0.748
0.055,0.405,-0.76
0.05,0.416,-0.766
0.037,0.42,-0.766
0.031,0.432,-0.768
0.031,0.432,-0.768
0.033,0.443,-0.768
0.029,0.446,-0.763
0.038,0.457,-0.761
0.035,0.469,-0.761
0.035,0.469,-0.761
0.041,0.477,-0.754
0.042,0.489,-0.746
0.041,0.497,-0.747
0.037,0.505,-0.748
0.037,0.505,-0.748
0.032,0.512,-0.753
0.022,0.515,-0.756
0.015,0.519,-0.769
-0.01,0.519,-0.79
-0.01,0.519,-0.79
-0.03,0.512,-0.813
-0.063,0.506,-0.829
-0.091,0.506,-0.837
-0.111,0.505,-0.849
-0.111,0.505,-0.849
-0.134,0.513,-0.856
-0.159,0.505,-0.868
-0.174,0.495,-0.879
-0.201,0.493,-0.886
-0.201,0.493,-0.886
-0.221,0.481,-0.891
-0.244,0.477,-0.891
-0.272,0.468,-0.897
-0.297,0.468,-0.896
-0.297,0.468,-0.896
-0.324,0.462,-0.891
-0.352,0.464,-0.895
-0.369,0.458,-0.884
-0.389,0.461,-0.884
-0.389,0.461,-0.884
-0.413,0.459,-0.873
-0.43,0.465,-0.874
-0.449,0.463,-0.866
-0.483,0.444,-0.865
-0.483,0.444,-0.865
-0.517,0.424,-0.848
-0.548,0.406,-0.829
-0.577,0.394,-0.812
-0.598,0.382,-0.798
-0.598,0.382,-0.798
-0.619,0.369,-0.78
-0.643,0.35,-0.763
-0.661,0.333,-0.74
-0.683,0.317,-0.714
-0.683,0.317,-0.714
-0.699,0.307,-0.685
-0.719,0.301,-0.659
-0.741,0.295,-0.625
-0.755,0.288,-0.584
-0.755,0.288,-0.584
-0.769,0.289,-0.56
-0.774,0.283,-0.532
-0.775,0.275,-0.51
-0.776,0.27,-0.489
-0.776,0.27,-0.489
-0.775,0.259,-0.476
-0.774,0.247,-0.466
-0.772,0.246,-0.455
-0.774,0.239,-0.446
-0.774,0.239,-0.446
-0.767,0.237,-0.445
-0.77,0.234,-0.435
-0.766,0.221,-0.418
-0.76,0.216,-0.407
-0.76,0.216,-0.407
-0.754,0.207,-0.381
-0.756,0.197,-0.359
-0.748,0.192,-0.333
-0.733,0.183,-0.322
-0.733,0.183,-0.322
-0.733,0.179,-0.295
-0.725,0.177,-0.281
-0.712,0.175,-0.268
-0.708,0.167,-0.259
-0.708,0.167,-0.259
-0.695,0.16,-0.242
-0.685,0.144,-0.238
-0.673,0.138,-0.222
-0.661,0.133,-0.215
-0.661,0.133,-0.215
-0.649,0.129,-0.208
-0.642,0.123,-0.191
-0.625,0.118,-0.188
-0.608,0.112,-0.171
-0.608,0.112,-0.171
-0.589,0.102,-0.152
-0.571,0.098,-0.148
-0.55,0.077,-0.144
-0.535,0.06,-0.143
-0.535,0.06,-0.143
-0.514,0.044,-0.149
-0.497,0.027,-0.148
-0.487,0.011,-0.16
-0.472,-0.003,-0.164
-0.472,-0.003,-0.164
-0.461,-0.01,-0.169
-0.455,-0.008,-0.172
-0.449,-0.011,-0.172
-0.449,-0.014,-0.187
-0.449,-0.014,-0.187
-0.444,-0.021,-0.182
-0.442,-0.028,-0.197
-0.439,-0.032,-0.194
-0.429,-0.039,-0.206
-0.429,-0.039,-0.206
-0.422,-0.049,-0.213
-0.409,-0.054,-0.214
-0.399,-0.059,-0.222
-0.391,-0.068,-0.23
-0.391,-0.068,-0.23
-0.381,-0.073,-0.239
-0.367,-0.08,-0.259
-0.367,-0.093,-0.281
-0.362,-0.097,-0.298
-0.362,-0.097,-0.298
-0.354,-0.099,-0.321
-0.349,-0.1,-0.326
-0.346,-0.104,-0.335
-0.352,-0.103,-0.345
-0.352,-0.103,-0.345
-0.362,-0.103,-0.345
-0.37,-0.099,-0.355
-0.385,-0.093,-0.358
-0.393,-0.092,-0.363
-0.393,-0.092,-0.363
-0.401,-0.088,-0.37
-0.413,-0.085,-0.371
-0.417,-0.084,-0.387
-0.426,-0.081,-0.396
-0.426,-0.081,-0.396
-0.441,-0.078,-0.395
-0.44,-0.081,-0.411
-0.437,-0.082,-0.42
-0.447,-0.082,-0.424
-0.447,-0.082,-0.424
-0.456,-0.073,-0.426
-0.466,-0.078,-0.433
-0.471,-0.071,-0.447
-0.491,-0.062,-0.455
-0.491,-0.062,-0.455
-0.494,-0.058,-0.477
-0.511,-0.048,-0.498
-0.525,-0.03,-0.542
-0.541,-0.006,-0.576
-0.541,-0.006,-0.576
-0.551,0.028,-0.618
-0.565,0.063,-0.656
-0.569,0.103,-0.69
-0.58,0.144,-0.709
-0.58,0.144,-0.709
-0.587,0.182,-0.72
-0.594,0.22,-0.723
-0.61,0.26,-0.734
-0.616,0.304,-0.735
-0.616,0.304,-0.735
-0.622,0.342,-0.739
-0.632,0.373,-0.725
