mx,my,mz
0.013,0.373,-0.848
0.013,0.373,-0.848
-0.018,0.385,-0.857
-0.038,0.398,-0.866
-0.06,0.41,-0.875
-0.084,0.42,-0.875
-0.084,0.42,-0.875
-0.109,0.427,-0.876
-0.137,0.433,-0.885
-0.158,0.445,-0.885
-0.18,0.457,-0.885
-0.18,0.457,-0.885
-0.201,0.475,-0.88
-0.217,0.496,-0.884
-0.243,0.511,-0.873
-0.259,0.529,-0.879
-0.259,0.529,-0.879
-0.28,0.533,-0.866
-0.3,0.543,-0.861
-0.313,0.55,-0.853
-0.324,0.565,-0.851
-0.324,0.565,-0.851
-0.335,0.583,-0.828
-0.346,0.609,-0.815
-0.355,0.636,-0.788
-0.363,0.662,-0.773
-0.363,0.662,-0.773
-0.357,0.683,-0.752
-0.364,0.702,-0.731
-0.361,0.715,-0.712
-0.36,0.723,-0.694
-0.36,0.723,-0.694
-0.352,0.74,-0.681
-0.348,0.748,-0.667
-0.338,0.756,-0.655
-0.327,0.763,-0.641
-0.327,0.763,-0.641
-0.318,0.762,-0.633
-0.302,0.766,-0.622
-0.294,0.766,-0.606
-0.282,0.765,-0.596
-0.282,0.765,-0.596
-0.268,0.763,-0.591
-0.261,0.77,-0.588
-0.251,0.769,-0.578
-0.237,0.768,-0.571
-0.237,0.768,-0.571
-0.226,0.764,-0.564
-0.214,0.76,-0.56
-0.2,0.759,-0.566
-0.186,0.76,-0.563
-0.186,0.76,-0.563
-0.176,0.756,-0.559
-0.164,0.758,-0.559
-0.154,0.759,-0.554
-0.14,0.756,-0.553
-0.14,0.756,-0.553
-0.125,0.757,-0.549
-0.11,0.754,-0.551
-0.089,0.752,-0.551
-0.077,0.755,-0.553
-0.077,0.755,-0.553
-0.063,0.759,-0.539
-0.045,0.756,-0.536
-0.032,0.761,-0.532
-0.018,0.76,-0.532
-0.018,0.76,-0.532
-0.001,0.761,-0.536
0.022,0.755,-0.533
0.042,0.751,-0.522
0.068,0.751,-0.517
0.068,0.751,-0.517
0.09,0.743,-0.507
0.109,0.738,-0.5
0.134,0.733,-0.49
0.161,0.721,-0.473
0.161,0.721,-0.473
0.177,0.708,-0.458
0.201,0.695,-0.444
0.215,0.683,-0.428
0.23,0.667,-0.409
0.23,0.667,-0.409
0.244,0.658,-0.391
0.253,0.64,-0.38
0.263,0.624,-0.361
0.271,0.602,-0.339
0.271,0.602,-0.339
0.282,0.581,-0.322
0.28,0.564,-0.302
0.29,0.551,-0.287
0.285,0.531,-0.276
0.285,0.531,-0.276
0.282,0.516,-0.263
0.277,0.487,-0.249
0.274,0.461,-0.233
0.265,0.431,-0.222
0.265,0.431,-0.222
0.261,0.412,-0.213
0.247,0.399,-0.2
0.238,0.388,-0.183
0.231,0.382,-0.172
0.231,0.382,-0.172
0.219,0.378,-0.162
0.197,0.385,-0.145
0.178,0.391,-0.134
0.163,0.382,-0.124
0.163,0.382,-0.124
0.153,0.379,-0.117
0.144,0.373,-0.115
0.137,0.376,-0.113
0.126,0.374,-0.105
0.126,0.374,-0.105
0.112,0.371,-0.109
0.111,0.37,-0.107
0.104,0.367,-0.109
0.099,0.367,-0.112
0.099,0.367,-0.112
0.088,0.375,-0.114
0.087,0.379,-0.122
0.082,0.386,-0.123
0.084,0.401,-0.129
0.084,0.401,-0.129
0.086,0.41,-0.143
0.088,0.417,-0.144
0.09,0.42,-0.155
0.09,0.421,-0.162
0.09,0.421,-0.162
0.092,0.423,-0.167
0.099,0.433,-0.188
0.109,0.434,-0.202
0.115,0.441,-0.229
0.115,0.441,-0.229
0.127,0.442,-0.249
0.137,0.442,-0.271
0.14,0.445,-0.293
0.148,0.44,-0.305
0.148,0.44,-0.305
0.154,0.434,-0.327
0.158,0.431,-0.348
0.165,0.422,-0.371
0.176,0.406,-0.398
0.176,0.406,-0.398
0.177,0.394,-0.426
0.179,0.378,-0.442
0.179,0.361,-0.466
0.179,0.351,-0.476
0.179,0.351,-0.476
0.171,0.34,-0.494
0.168,0.328,-0.505
0.166,0.309,-0.528
0.164,0.299,-0.543
0.164,0.299,-0.543
0.164,0.288,-0.561
0.158,0.283,-0.573
0.158,0.279,-0.587
0.152,0.274,-0.605
0.152,0.274,-0.605
0.146,0.272,-0.614
0.136,0.269,-0.629
0.134,0.265,-0.645
0.129,0.258,-0.658
0.129,0.258,-0.658
0.119,0.25,-0.664
0.116,0.25,-0.68
0.108,0.245,-0.684
0.101,0.244,-0.708
0.101,0.244,-0.708
0.092,0.244,-0.73
0.08,0.244,-0.743
0.058,0.25,-0.76
0.044,0.255,-0.772
0.044,0.255,-0.772
0.037,0.264,-0.785
0.022,0.268,-0.805
-0.001,0.271,-0.828
-0.026,0.276,-0.839
-0.026,0.276,-0.839
-0.055,0.291,-0.856
-0.087,0.298,-0.878
-0.118,0.316,-0.891
-0.145,0.333,-0.898
-0.145,0.333,-0.898
-0.162,0.349,-0.906
-0.185,0.36,-0.903
-0.198,0.371,-0.913
-0.215,0.383,-0.911
-0.215,0.383,-0.911
-0.24,0.406,-0.913
-0.26,0.432,-0.915
-0.272,0.454,-0.914
-0.279,0.486,-0.904
-0.279,0.486,-0.904
-0.302,0.526,-0.882
-0.309,0.567,-0.872
-0.314,0.61,-0.846
-0.322,0.646,-0.821
-0.322,0.646,-0.821
-0.326,0.679,-0.81
-0.33,0.703,-0.784
-0.328,0.722,-0.775
-0.327,0.74,-0.759
-0.327,0.74,-0.759
-0.316,0.753,-0.732
-0.312,0.774,-0.724
-0.306,0.788,-0.709
-0.294,0.802,-0.691
-0.294,0.802,-0.691
-0.288,0.81,-0.68
-0.274,0.82,-0.667
-0.264,0.83,-0.65
-0.248,0.836,-0.636
-0.248,0.836,-0.636
-0.237,0.841,-0.624
-0.226,0.847,-0.62
-0.21,0.853,-0.602
-0.193,0.857,-0.588
-0.193,0.857,-0.588
-0.176,0.856,-0.582
-0.163,0.857,-0.57
-0.145,0.851,-0.552
-0.126,0.856,-0.544
-0.126,0.856,-0.544
-0.11,0.847,-0.528
-0.096,0.841,-0.509
-0.074,0.839,-0.487
-0.058,0.831,-0.47
-0.058,0.831,-0.47
-0.038,0.818,-0.45
-0.022,0.801,-0.436
0.0,0.788,-0.423
0.023,0.773,-0.407
0.023,0.773,-0.407
0.038,0.763,-0.395
0.05,0.75,-0.385
0.058,0.736,-0.375
0.072,0.721,-0.357
0.072,0.721,-0.357
0.082,0.706,-0.353
0.095,0.688,-0.345
0.103,0.669,-0.335
0.116,0.648,-0.321
0.116,0.648,-0.321
0.128,0.622,-0.303
0.13,0.603,-0.291
0.135,0.581,-0.282
0.144,0.562,-0.274
0.144,0.562,-0.274
0.144,0.544,-0.266
0.154,0.521,-0.251
0.159,0.502,-0.249
0.16,0.481,-0.249
0.16,0.481,-0.249
0.163,0.462,-0.234
0.157,0.451,-0.228
0.158,0.437,-0.209
0.159,0.416,-0.203
0.159,0.416,-0.203
0.152,0.407,-0.198
0.16,0.382,-0.183
0.157,0.368,-0.186
0.153,0.352,-0.17
0.153,0.352,-0.17
0.145,0.339,-0.167
0.137,0.331,-0.164
0.136,0.319,-0.156
0.132,0.316,-0.15
0.132,0.316,-0.15
0.122,0.31,-0.142
0.118,0.306,-0.134
0.109,0.299,-0.125
0.102,0.298,-0.119
0.102,0.298,-0.119
0.09,0.307,-0.105
0.085,0.31,-0.095
0.074,0.313,-0.095
0.07,0.312,-0.091
0.07,0.312,-0.093
0.065,0.316,-0.093
0.06,0.326,-0.081
0.053,0.341,-0.081
0.046,0.356,-0.082
0.046,0.356,-0.08
0.047,0.371,-0.08
0.05,0.384,-0.081
0.056,0.399,-0.086
0.054,0.41,-0.097
0.054,0.41,-0.095
0.06,0.417,-0.095
0.056,0.415,-0.095
0.055,0.414,-0.107
0.061,0.416,-0.111
0.061,0.416,-0.122
0.06,0.418,-0.122
0.065,0.418,-0.131
0.07,0.416,-0.139
0.075,0.419,-0.155
0.075,0.419,-0.163
0.087,0.414,-0.163
0.093,0.413,-0.179
0.101,0.413,-0.194
0.103,0.414,-0.21
0.103,0.412,-0.222
0.118,0.412,-0.222
0.129,0.412,-0.247
0.144,0.41,-0.272
0.165,0.401,-0.302
0.165,0.395,-0.326
0.175,0.395,-0.326
0.188,0.388,-0.342
0.19,0.383,-0.361
0.2,0.377,-0.387
0.2,0.365,-0.411
0.209,0.365,-0.411
0.215,0.361,-0.438
0.22,0.352,-0.474
0.223,0.346,-0.503
0.223,0.334,-0.538
0.231,0.334,-0.538
0.232,0.325,-0.575
0.228,0.321,-0.597
0.223,0.323,-0.614
0.223,0.325,-0.642
0.214,0.325,-0.642
0.199,0.319,-0.664
0.189,0.315,-0.693
0.174,0.315,-0.722
0.174,0.312,-0.751
0.158,0.312,-0.751
0.144,0.314,-0.773
0.126,0.322,-0.797
0.101,0.329,-0.818
0.078,0.345,-0.829
0.078,0.345,-0.829
0.053,0.357,-0.854
0.026,0.371,-0.87
-0.011,0.382,-0.885
-0.04,0.395,-0.902
-0.04,0.395,-0.902
-0.076,0.407,-0.914
-0.106,0.423,-0.921
-0.139,0.436,-0.931
-0.168,0.454,-0.927
-0.168,0.454,-0.927
-0.194,0.469,-0.928
-0.217,0.496,-0.925
-0.243,0.53,-0.917
-0.265,0.557,-0.906
-0.265,0.557,-0.906
-0.286,0.581,-0.891
-0.3,0.617,-0.874
-0.309,0.65,-0.85
-0.318,0.683,-0.826
-0.318,0.683,-0.826
-0.316,0.708,-0.796
-0.308,0.736,-0.769
-0.304,0.76,-0.737
-0.295,0.779,-0.71
-0.295,0.779,-0.71
-0.278,0.789,-0.691
-0.259,0.799,-0.671
-0.238,0.806,-0.649
-0.218,0.808,-0.629
-0.218,0.808,-0.629
-0.194,0.804,-0.617
-0.172,0.802,-0.616
-0.145,0.799,-0.596
-0.124,0.793,-0.592
-0.124,0.793,-0.592
-0.103,0.783,-0.581
-0.079,0.779,-0.576
-0.057,0.774,-0.568
-0.037,0.761,-0.563
-0.037,0.761,-0.563
-0.019,0.752,-0.557
-0.004,0.738,-0.551
0.022,0.733,-0.541
0.04,0.729,-0.541
0.04,0.729,-0.541
0.054,0.719,-0.528
0.066,0.711,-0.53
0.083,0.709,-0.529
0.095,0.705,-0.532
0.095,0.705,-0.532
0.104,0.698,-0.533
0.129,0.687,-0.518
0.138,0.682,-0.517
0.16,0.677,-0.507
0.16,0.677,-0.507
0.174,0.671,-0.493
0.193,0.664,-0.493
0.212,0.655,-0.48
0.226,0.647,-0.471
0.226,0.647,-0.471
0.247,0.643,-0.462
0.268,0.628,-0.455
0.291,0.614,-0.441
0.306,0.602,-0.427
0.306,0.602,-0.427
0.324,0.598,-0.404
0.34,0.586,-0.391
0.359,0.576,-0.373
0.373,0.56,-0.356
0.373,0.56,-0.356
0.394,0.545,-0.332
0.41,0.531,-0.308
0.427,0.516,-0.291
0.439,0.502,-0.269
0.439,0.502,-0.269
0.45,0.484,-0.245
0.457,0.469,-0.229
0.469,0.44,-0.201
0.474,0.421,-0.192
0.474,0.421,-0.192
0.485,0.397,-0.179
0.487,0.376,-0.158
0.49,0.358,-0.137
0.487,0.342,-0.13
0.487,0.342,-0.13
0.489,0.315,-0.11
0.484,0.286,-0.086
0.478,0.257,-0.074
0.482,0.235,-0.062
0.482,0.235,-0.062
0.479,0.217,-0.059
0.471,0.196,-0.047
0.467,0.178,-0.048
0.457,0.161,-0.036
0.457,0.161,-0.036
0.449,0.15,-0.029
0.439,0.137,-0.016
0.42,0.119,-0.013
0.409,0.102,-0.011
0.409,0.102,-0.011
0.394,0.087,-0.015
0.389,0.08,-0.02
0.379,0.073,-0.021
0.366,0.074,-0.029
0.366,0.074,-0.029
0.358,0.077,-0.035
0.347,0.075,-0.033
0.341,0.084,-0.042
0.333,0.08,-0.035
0.333,0.08,-0.035
0.318,0.081,-0.034
0.305,0.082,-0.036
0.29,0.088,-0.038
0.29,0.095,-0.053
0.29,0.095,-0.053
0.285,0.101,-0.074
0.286,0.103,-0.092
0.281,0.102,-0.107
0.272,0.095,-0.123
0.272,0.095,-0.123
0.264,0.093,-0.13
0.262,0.084,-0.152
0.254,0.081,-0.176
0.254,0.075,-0.2
0.254,0.075,-0.2
0.26,0.062,-0.224
0.257,0.05,-0.243
0.251,0.037,-0.257
0.244,0.025,-0.261
0.244,0.025,-0.261
0.239,0.019,-0.279
0.236,0.015,-0.293
0.24,0.004,-0.314
0.248,-0.013,-0.333
0.248,-0.013,-0.333
0.258,-0.028,-0.363
0.277,-0.046,-0.387
0.291,-0.059,-0.417
0.302,-0.058,-0.45
0.302,-0.058,-0.45
0.312,-0.049,-0.484
0.318,-0.03,-0.531
0.316,-0.014,-0.586
0.311,0.0,-0.635
0.311,0.0,-0.635
0.305,-0.001,-0.669
0.293,0.008,-0.705
0.278,0.01,-0.747
0.263,0.033,-0.793
0.263,0.033,-0.793
0.229,0.064,-0.843
0.193,0.1,-0.878
0.153,0.142,-0.916
0.119,0.172,-0.935
0.119,0.172,-0.935
0.093,0.19,-0.947
0.071,0.204,-0.951
0.047,0.217,-0.964
0.017,0.223,-0.982
0.017,0.223,-0.982
-0.02,0.249,-0.985
-0.054,0.285,-1.001
-0.097,0.326,-1.007
-0.131,0.367,-1.01
-0.131,0.367,-1.01
-0.163,0.425,-1.0
-0.198,0.471,-0.991
-0.221,0.517,-0.965
-0.24,0.555,-0.945
-0.24,0.555,-0.945
-0.255,0.59,-0.931
-0.27,0.627,-0.913
-0.275,0.656,-0.895
-0.286,0.685,-0.865
-0.286,0.685,-0.865
-0.292,0.717,-0.837
-0.298,0.738,-0.82
-0.292,0.76,-0.794
-0.29,0.78,-0.774
-0.29,0.78,-0.774
-0.28,0.791,-0.755
-0.273,0.806,-0.74
-0.264,0.814,-0.733
-0.254,0.826,-0.715
-0.254,0.826,-0.715
-0.241,0.842,-0.709
-0.225,0.847,-0.697
-0.215,0.858,-0.681
-0.195,0.87,-0.675
-0.195,0.87,-0.675
-0.179,0.877,-0.672
-0.161,0.893,-0.669
-0.147,0.9,-0.659
-0.121,0.907,-0.651
-0.121,0.907,-0.651
-0.089,0.911,-0.648
-0.062,0.913,-0.658
-0.032,0.909,-0.662
0.007,0.905,-0.662
0.007,0.905,-0.662
0.037,0.907,-0.655
0.057,0.912,-0.642
0.086,0.914,-0.63
0.105,0.912,-0.625
0.105,0.912,-0.625
0.125,0.9,-0.624
0.142,0.888,-0.625
0.169,0.872,-0.621
0.194,0.858,-0.617
0.194,0.858,-0.617
0.215,0.853,-0.603
0.24,0.848,-0.591
0.261,0.84,-0.571
0.275,0.833,-0.56
0.275,0.833,-0.56
0.297,0.822,-0.55
0.317,0.816,-0.535
0.337,0.804,-0.527
0.364,0.792,-0.508
0.364,0.792,-0.508
0.394,0.785,-0.491
0.422,0.773,-0.484
0.454,0.753,-0.475
0.488,0.727,-0.464
0.488,0.727,-0.464
0.519,0.699,-0.454
