timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.33.19.612,-0.02200,-0.00300,1.00400,0.07000,-0.12300,-0.03500,0.55500,0.45400,-1.30500,79.77000,-0.03000
041225_04.33.19.624,-0.02100,-0.00100,1.00500,0.08700,-0.12300,-0.01800,0.55000,0.45400,-1.30700,79.62000,-0.15000
041225_04.33.19.635,-0.02100,-0.00200,1.00200,0.08700,-0.12300,-0.01800,0.55000,0.45400,-1.30700,79.68000,0.06000
041225_04.33.19.647,-0.02200,-0.00200,1.00100,0.08700,-0.14000,-0.03500,0.54600,0.45400,-1.31500,79.29000,-0.39000
041225_04.33.19.658,-0.02100,-0.00300,1.00300,0.07000,-0.08700,-0.01800,0.54500,0.45200,-1.31400,80.22000,0.93000
041225_04.33.19.669,-0.02000,-0.00300,1.00200,0.10500,-0.14000,-0.03500,0.54600,0.45400,-1.31100,80.24000,0.02000
041225_04.33.19.681,-0.02200,-0.00300,1.00300,0.10500,-0.12300,-0.03500,0.54800,0.45900,-1.31100,80.14000,-0.10000
041225_04.33.19.692,-0.02100,-0.00300,1.00300,0.08700,-0.14000,-0.03500,0.54800,0.45900,-1.31100,79.37000,-0.77000
041225_04.33.19.704,-0.02000,-0.00200,0.99900,0.07000,-0.12300,-0.03500,0.54900,0.45500,-1.31200,80.25000,0.88000
041225_04.33.19.715,-0.02000,-0.00300,1.00200,0.08700,-0.10500,-0.01800,0.55200,0.45700,-1.31300,79.55000,-0.70000
041225_04.33.19.727,-0.02000,-0.00400,1.00100,0.10500,-0.12300,-0.01800,0.55700,0.45700,-1.31300,80.00000,0.45000
041225_04.33.19.738,-0.02000,-0.00200,1.00100,0.10500,-0.12300,-0.01800,0.55700,0.45700,-1.30800,79.74000,-0.26000
041225_04.33.19.750,-0.02100,-0.00300,1.00200,0.08700,-0.14000,-0.01800,0.55400,0.45300,-1.30800,79.37000,-0.37000
041225_04.33.19.761,-0.01900,-0.00200,0.99900,0.10500,-0.12300,-0.01800,0.56300,0.45600,-1.31700,80.43000,1.06000
041225_04.33.19.773,-0.02000,-0.00300,1.00400,0.08700,-0.10500,-0.01800,0.55900,0.45500,-1.31500,79.87000,-0.56000
041225_04.33.19.785,-0.02000,-0.00300,1.00100,0.08700,-0.10500,-0.03500,0.56400,0.45700,-1.31500,80.24000,0.37000
041225_04.33.19.796,-0.02000,-0.00400,1.00200,0.08700,-0.08700,-0.01800,0.56400,0.45700,-1.31500,79.79000,-0.45000
041225_04.33.19.808,-0.01900,-0.00200,1.00000,0.10500,-0.10500,-0.01800,0.56600,0.46100,-1.31100,79.58000,-0.21000
041225_04.33.19.820,-0.02100,-0.00200,1.00300,0.07000,-0.10500,-0.01800,0.57000,0.45800,-1.31400,79.80000,0.22000
041225_04.33.19.831,-0.02200,-0.00200,1.00200,0.08700,-0.10500,-0.01800,0.56500,0.46000,-1.31900,79.36000,-0.44000
041225_04.33.19.843,-0.02100,-0.00200,1.00100,0.08700,-0.08700,-0.03500,0.55900,0.45800,-1.31500,79.80000,0.44000
041225_04.33.19.854,-0.02200,-0.00300,1.00300,0.10500,-0.10500,-0.01800,0.55900,0.45800,-1.31500,79.71000,-0.09000
