ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude
-0.02273,0.00550,1.00055,-0.00025,0.00001,-0.00056,-1.11927,0.80381,-0.99872,981.96000,28.08000,293.93000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.11084,0.80939,-1.00147,981.92000,28.08000,294.28000
-0.02268,0.00343,0.99848,-0.00025,0.00001,-0.00056,-1.12002,0.80330,-1.03495,981.96000,28.08000,293.96000
-0.02269,0.00346,0.99949,-0.00025,0.00001,-0.00056,-1.12002,0.80330,-1.03495,981.89000,28.08000,294.51000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.10552,0.81203,-1.01640,981.94000,28.08000,294.13000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.12259,0.80599,-1.02893,982.00000,28.08000,293.57000
-0.02373,0.00451,1.00054,0.00075,0.00001,-0.00056,-1.11395,0.80645,-1.01365,981.98000,28.08000,293.75000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.11109,0.80922,-1.01354,981.96000,28.08000,293.96000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.11387,0.81703,-1.02556,981.95000,28.08000,294.00000
-0.02372,0.00548,0.99957,0.00075,0.00001,-0.00056,-1.11675,0.81951,-1.03464,981.91000,28.08000,294.39000
-0.02368,0.00344,0.99850,0.00075,0.00001,-0.00056,-1.11675,0.81951,-1.03464,981.92000,28.08000,294.27000
-0.02273,0.00550,1.00055,0.00075,0.00001,-0.00056,-1.11140,0.80901,-1.02864,981.99000,28.08000,293.68000
-0.02370,0.00545,0.99857,0.00075,0.00001,-0.00056,-1.11430,0.80095,-1.02279,981.94000,28.08000,294.11000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.11422,0.80364,-1.02275,982.01000,28.08000,293.52000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.13386,0.80818,-1.04122,981.88000,28.08000,294.61000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.11447,0.81136,-1.04678,981.93000,28.08000,294.17000
-0.02168,0.00342,0.99847,-0.00025,0.00001,-0.00056,-1.11485,0.80322,-1.05295,981.95000,28.08000,294.01000
-0.02272,0.00547,0.99955,-0.00025,0.00001,-0.00056,-1.11485,0.80322,-1.05295,981.94000,28.08000,294.07000
-0.02372,0.00548,0.99957,0.00075,0.00001,-0.00056,-1.11727,0.80863,-1.04387,981.96000,28.08000,293.95000
-0.02369,0.00444,0.99853,-0.00025,0.00001,-0.00056,-1.11689,0.80889,-1.02575,981.92000,28.08000,294.26000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.11698,0.80620,-1.02579,981.89000,28.08000,294.50000
-0.02169,0.00442,0.99850,-0.00025,0.00001,-0.00056,-1.11721,0.80078,-1.02889,981.92000,28.08000,294.24000
-0.02272,0.00450,1.00052,0.00075,0.00001,0.00044,-1.11944,0.80633,-1.01075,982.04000,28.08000,293.23000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.11431,0.80884,-1.03474,981.94000,28.08000,294.08000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11437,0.80880,-1.03776,981.96000,28.08000,293.95000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11698,0.81409,-1.03774,981.92000,28.08000,294.26000
-0.02472,0.00352,1.00052,-0.00025,0.00001,-0.00056,-1.11431,0.80884,-1.03474,981.97000,28.08000,293.83000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.11426,0.80624,-1.02875,982.00000,28.08000,293.57000
-0.02368,0.00344,0.99850,-0.00025,0.00001,-0.00056,-1.11424,0.80099,-1.01977,981.91000,28.08000,294.32000
-0.02370,0.00347,0.99950,-0.00025,0.00001,-0.00056,-1.12222,0.80625,-1.01082,982.00000,28.08000,293.57000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.10571,0.81191,-1.02546,982.00000,28.08000,293.59000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.11149,0.80632,-1.02868,981.96000,28.08000,293.94000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.11149,0.80632,-1.02868,981.89000,28.08000,294.48000
-0.02269,0.00443,0.99852,-0.00025,0.00001,-0.00056,-1.11683,0.80893,-1.02273,981.95000,28.08000,294.01000
-0.02368,0.00344,0.99850,-0.00025,0.00001,-0.00056,-1.10347,0.79847,-1.03164,981.97000,28.08000,293.84000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11420,0.80628,-1.02573,981.95000,28.08000,294.01000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.11149,0.80632,-1.02868,981.96000,28.08000,293.91000
-0.02470,0.00348,0.99952,-0.00025,0.00001,-0.00056,-1.13061,0.79806,-1.00207,981.99000,28.08000,293.70000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.12777,0.80608,-1.01094,981.96000,28.08000,293.96000
-0.02169,0.00442,0.99850,0.00075,0.00001,-0.00056,-1.12777,0.80608,-1.01094,981.97000,28.08000,293.86000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.13065,0.80856,-1.02002,981.89000,28.08000,294.51000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.12537,0.79802,-1.01705,981.96000,28.08000,293.92000
-0.02171,0.00546,0.99953,0.00075,0.00001,-0.00056,-1.11956,0.79835,-1.00484,981.96000,28.08000,293.92000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.11698,0.80620,-1.02579,981.91000,28.08000,294.32000
-0.02272,0.00547,0.99955,0.00075,0.00001,-0.00056,-1.11969,0.80616,-1.02283,981.97000,28.08000,293.83000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.11973,0.80087,-1.01688,981.98000,28.08000,293.78000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.11973,0.80087,-1.01688,981.95000,28.08000,293.98000
-0.02272,0.00547,0.99955,-0.00025,0.00001,-0.00056,-1.12251,0.80868,-1.02889,982.05000,28.08000,293.19000
-0.02271,0.00447,0.99952,0.00075,0.00001,0.00044,-1.12524,0.80599,-1.02296,981.95000,28.08000,294.00000
-0.02373,0.00354,1.00150,0.00075,0.00001,-0.00056,-1.12537,0.80591,-1.02900,981.95000,28.08000,294.00000
-0.02270,0.00544,0.99855,0.00075,0.00001,-0.00056,-1.12551,0.80318,-1.03206,981.97000,28.08000,293.81000
-0.02272,0.00547,0.99955,-0.00025,0.00001,-0.00056,-1.11426,0.80624,-1.02875,981.94000,28.08000,294.08000
-0.02168,0.00342,0.99847,0.00075,0.00001,-0.00056,-1.11468,0.79281,-1.02896,981.95000,28.08000,293.97000
-0.02272,0.00450,1.00052,-0.00025,0.00001,-0.00056,-1.11468,0.79281,-1.02896,981.97000,28.08000,293.85000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12017,0.79268,-1.02606,981.94000,28.08000,294.10000
-0.02370,0.00347,0.99950,0.00075,0.00001,-0.00056,-1.11731,0.78756,-1.01401,981.99000,28.08000,293.65000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.11470,0.79805,-1.03793,981.90000,28.08000,294.45000
-0.02272,0.00547,0.99955,-0.00025,0.00001,-0.00056,-1.11733,0.80070,-1.03493,981.95000,28.08000,294.04000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.10923,0.79553,-1.03785,982.00000,28.08000,293.56000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.11748,0.80586,-1.04995,981.90000,28.08000,294.41000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.11748,0.80586,-1.04995,981.96000,28.08000,293.92000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.11743,0.80326,-1.04395,981.92000,28.08000,294.29000
-0.02370,0.00347,0.99950,0.00075,0.00001,-0.00056,-1.11487,0.80057,-1.04997,982.02000,28.08000,293.45000
-0.02272,0.00450,1.00052,-0.00025,0.00001,-0.00056,-1.11746,0.80062,-1.04097,981.92000,28.08000,294.22000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.10927,0.79813,-1.04385,981.92000,28.08000,294.28000
-0.02372,0.00548,0.99957,0.00075,0.00001,-0.00056,-1.11990,0.80339,-1.02891,981.98000,28.08000,293.78000
-0.02372,0.00548,0.99957,0.00075,0.00001,-0.00056,-1.12025,0.79789,-1.03806,981.99000,28.08000,293.65000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.12025,0.79789,-1.03806,982.04000,28.08000,293.27000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.12574,0.79776,-1.03516,981.96000,28.08000,293.95000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12069,0.78970,-1.04724,982.04000,28.08000,293.21000
-0.02370,0.00545,0.99857,-0.00025,0.00001,-0.00056,-1.11996,0.80335,-1.03193,981.96000,28.08000,293.91000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.12004,0.80855,-1.04393,981.95000,28.08000,293.99000
-0.02370,0.00347,0.99950,-0.00025,0.00001,-0.00056,-1.13131,0.80285,-1.04426,981.88000,28.08000,294.58000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.13409,0.79487,-1.03237,981.98000,28.09000,293.73000
-0.02371,0.00350,1.00050,-0.00025,0.00001,-0.00056,-1.13409,0.79487,-1.03237,982.03000,28.08000,293.34000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12009,0.80326,-1.03797,981.99000,28.08000,293.67000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.12349,0.79486,-1.05628,981.94000,28.08000,294.13000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.12891,0.79478,-1.05037,981.93000,28.08000,294.21000
-0.02472,0.00352,1.00052,-0.00025,0.00001,-0.00056,-1.12313,0.80037,-1.04714,981.93000,28.08000,294.15000
-0.02269,0.00443,0.99852,-0.00025,0.00001,-0.00056,-1.13208,0.79180,-1.06557,981.99000,28.08000,293.65000
-0.02269,0.00346,0.99949,-0.00025,0.00001,-0.00056,-1.12050,0.78983,-1.03818,981.95000,28.08000,293.99000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12081,0.78962,-1.05328,981.87000,28.08000,294.73000
-0.02372,0.00548,0.99957,-0.00025,0.00001,-0.00056,-1.12603,0.80020,-1.05324,982.00000,28.08000,293.59000
-0.02371,0.00350,1.00050,-0.00025,0.00001,-0.00056,-1.13223,0.78907,-1.06863,981.95000,28.08000,294.03000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.12639,0.78680,-1.05043,981.95000,28.07000,293.99000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.13463,0.79713,-1.06253,981.97000,28.08000,293.87000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12058,0.78714,-1.03823,981.99000,28.08000,293.68000
-0.02268,0.00343,0.99848,0.00075,0.00001,-0.00056,-1.12004,0.80066,-1.03198,981.94000,28.08000,294.07000
-0.02370,0.00347,0.99950,0.00075,0.00001,-0.00056,-1.11487,0.79268,-1.03802,981.94000,28.08000,294.13000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11487,0.79268,-1.03802,982.00000,28.08000,293.54000
-0.02368,0.00344,0.99850,0.00075,0.00001,-0.00056,-1.12868,0.80020,-1.04726,981.99000,28.08000,293.66000
-0.02272,0.00547,0.99955,0.00075,0.00001,-0.00056,-1.11172,0.80880,-1.04374,981.87000,28.08000,294.71000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.11470,0.80595,-1.04988,981.97000,28.08000,293.84000
-0.02271,0.00349,1.00049,-0.00025,0.00001,-0.00056,-1.12050,0.80561,-1.06209,981.97000,28.08000,293.86000
-0.02370,0.00347,0.99950,-0.00025,0.00001,-0.00056,-1.11474,0.80855,-1.05588,981.95000,28.08000,294.01000
-0.02371,0.00350,1.00050,-0.00025,-0.00099,-0.00056,-1.11205,0.80594,-1.05586,981.93000,28.08000,294.21000
-0.02273,0.00353,1.00149,-0.00025,0.00001,-0.00056,-1.11205,0.80594,-1.05586,981.94000,28.08000,294.13000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12084,0.80275,-1.07421,981.97000,28.08000,293.80000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12019,0.80582,-1.04699,981.94000,28.08000,294.08000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.11729,0.80599,-1.04089,981.95000,28.08000,293.97000
-0.02369,0.00444,0.99853,0.00075,-0.00099,-0.00056,-1.11207,0.80330,-1.05288,981.96000,28.08000,293.91000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12618,0.79747,-1.05630,981.96000,28.08000,293.92000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.11186,0.80607,-1.04680,981.96000,28.08000,293.89000
-0.02370,0.00347,0.99950,0.00075,0.00001,-0.00056,-1.11186,0.80607,-1.04680,981.93000,28.08000,294.16000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12077,0.78701,-1.04729,981.97000,28.08000,293.86000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.12065,0.78710,-1.04125,981.93000,28.08000,294.19000
-0.02368,0.00344,0.99850,0.00075,0.00001,-0.00056,-1.14238,0.79991,-1.03852,981.98000,28.08000,293.78000
-0.02272,0.00547,0.99955,0.00075,0.00001,-0.00056,-1.12348,0.78697,-1.04433,981.99000,28.07000,293.68000
-0.02368,0.00344,0.99850,-0.00025,0.00001,-0.00056,-1.12098,0.79213,-1.06532,981.97000,28.08000,293.85000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12618,0.79747,-1.05630,981.95000,28.08000,294.03000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.12618,0.79747,-1.05630,981.89000,28.08000,294.48000
-0.02370,0.00545,0.99857,-0.00025,0.00001,-0.00056,-1.11771,0.80045,-1.05305,981.94000,28.08000,294.06000
-0.02368,0.00344,0.99850,-0.00025,0.00001,-0.00056,-1.13154,0.79743,-1.04737,981.96000,28.08000,293.93000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.13175,0.80255,-1.06540,981.94000,28.08000,294.06000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.13440,0.80255,-1.05942,981.94000,28.08000,294.08000
-0.02271,0.00349,1.00049,-0.00025,0.00001,-0.00056,-1.11719,0.81132,-1.04382,981.99000,28.08000,293.70000
-0.02271,0.00349,1.00049,0.00075,0.00001,-0.00056,-1.12259,0.80599,-1.02893,982.03000,28.08000,293.37000
-0.02372,0.00548,0.99957,0.00075,0.00001,-0.00056,-1.12259,0.80599,-1.02893,981.91000,28.08000,294.35000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.13159,0.80003,-1.05336,981.88000,28.08000,294.62000
-0.02368,0.00344,0.99850,0.00075,0.00001,-0.00056,-1.13993,0.79714,-1.05057,981.98000,28.08000,293.77000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.13142,0.80541,-1.05328,981.94000,28.08000,294.08000
-0.02471,0.00449,0.99955,-0.00025,0.00001,-0.00056,-1.13388,0.80553,-1.03824,981.95000,28.08000,294.02000
-0.02270,0.00544,0.99855,0.00075,0.00001,-0.00056,-1.12848,0.80297,-1.04118,981.98000,28.08000,293.78000
-0.02472,0.00549,0.99958,-0.00025,0.00001,-0.00056,-1.12618,0.80536,-1.06825,982.02000,28.07000,293.42000
-0.02374,0.00551,1.00057,0.00075,0.00001,-0.00056,-1.12618,0.80536,-1.06825,982.00000,28.08000,293.56000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.12875,0.80016,-1.05028,981.97000,28.08000,293.84000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.13129,0.80549,-1.04724,981.92000,28.08000,294.22000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.12284,0.80582,-1.04101,981.99000,28.08000,293.68000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11768,0.79520,-1.04408,981.99000,28.08000,293.65000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.13140,0.79227,-1.03235,981.96000,28.08000,293.93000
-0.02369,0.00444,0.99853,-0.00025,0.00001,-0.00056,-1.12031,0.78995,-1.02913,981.95000,28.08000,293.97000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.12088,0.78957,-1.05630,981.95000,28.08000,294.04000
-0.02273,0.00550,1.00055,-0.00025,0.00001,-0.00056,-1.11507,0.79780,-1.05605,981.95000,28.08000,294.00000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11487,0.79268,-1.03802,982.02000,28.08000,293.42000
-0.02368,0.00344,0.99850,-0.00025,0.00001,-0.00056,-1.10919,0.79293,-1.03185,981.94000,28.08000,294.12000
-0.02371,0.00448,0.99954,0.00075,0.00001,-0.00056,-1.11754,0.79004,-1.02906,981.97000,28.08000,293.81000
-0.02271,0.00349,1.00049,0.00075,0.00001,-0.00056,-1.11458,0.80603,-1.04385,981.99000,28.08000,293.65000
-0.02370,0.00347,0.99950,-0.00025,0.00001,-0.00056,-1.10378,0.80615,-1.05869,982.01000,28.08000,293.46000
-0.02272,0.00450,1.00052,-0.00025,0.00001,-0.00056,-1.10360,0.80628,-1.04963,981.93000,28.08000,294.14000
-0.02371,0.00448,0.99954,-0.00025,0.00001,-0.00056,-1.10915,0.80611,-1.04976,981.93000,28.07000,294.18000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.10871,0.80641,-1.02862,981.95000,28.08000,294.01000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.11163,0.80360,-1.03175,981.92000,28.08000,294.25000
-0.02272,0.00450,1.00052,0.00075,0.00001,-0.00056,-1.10598,0.81699,-1.04651,981.85000,28.08000,294.87000
-0.02269,0.00346,0.99949,0.00075,0.00001,-0.00056,-1.11660,0.81435,-1.01962,981.94000,28.07000,294.13000
-0.02373,0.00451,1.00054,0.00075,0.00001,-0.00056,-1.11773,0.79780,-1.05007,981.96000,28.07000,293.89000
-0.02371,0.00350,1.00050,0.00075,0.00001,-0.00056,-1.11207,0.80330,-1.05288,981.95000,28.08000,294.01000
-0.02369,0.00444,0.99853,-0.00025,0.00001,-0.00056,-1.11207,0.80330,-1.05288,981.99000,28.08000,293.65000
-0.02472,0.00352,1.00052,-0.00025,0.00001,-0.00056,-1.11157,0.80364,-1.02873,982.00000,28.08000,293.61000
-0.02374,0.00551,1.00057,-0.00025,0.00001,-0.00056,-1.11470,0.80595,-1.04988,981.99000,28.08000,293.62000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12009,0.81115,-1.04992,981.94000,28.08000,294.13000
-0.02271,0.00447,0.99952,0.00075,0.00001,-0.00056,-1.11441,0.81140,-1.04376,981.95000,28.08000,293.98000
-0.02268,0.00246,0.99945,-0.00025,0.00001,-0.00056,-1.11476,0.79801,-1.04095,982.06000,28.08000,293.07000
-0.02270,0.00249,1.00045,0.00075,0.00001,-0.00056,-1.11426,0.80624,-1.02875,981.97000,28.07000,293.84000
-0.02370,0.00347,0.99950,0.00075,0.00001,0.00044,-1.11426,0.80624,-1.02875,981.96000,28.07000,293.89000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.11412,0.81686,-1.03764,981.95000,28.08000,294.02000
-0.02271,0.00447,0.99952,0.00075,0.00001,0.00044,-1.10890,0.80628,-1.03768,981.95000,28.08000,293.97000
-0.02474,0.00552,1.00059,0.00075,0.00001,-0.00056,-1.11959,0.81149,-1.02577,981.89000,28.07000,294.53000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.12002,0.81120,-1.04691,981.97000,28.08000,293.86000
-0.02069,0.00541,0.99852,0.00075,0.00001,-0.00056,-1.11727,0.80863,-1.04387,981.92000,28.08000,294.23000
-0.02373,0.00451,1.00054,-0.00025,0.00001,-0.00056,-1.12228,0.81410,-1.02579,982.09000,28.08000,292.84000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.12228,0.81410,-1.02579,981.99000,28.08000,293.67000
-0.02467,0.00245,0.99849,0.00075,0.00001,-0.00056,-1.11635,0.81452,-1.00755,981.97000,28.07000,293.87000
-0.02369,0.00444,0.99853,-0.00025,0.00001,-0.00056,-1.12537,0.80591,-1.02900,982.02000,28.08000,293.41000
-0.02370,0.00347,0.99950,0.00075,-0.00099,-0.00056,-1.11153,0.80893,-1.03468,982.00000,28.08000,293.57000
-0.02269,0.00443,0.99852,0.00075,0.00001,-0.00056,-1.11710,0.80612,-1.03183,981.92000,28.08000,294.24000
-0.02473,0.00452,1.00055,-0.00025,0.00001,-0.00056,-1.12042,0.80041,-1.05009,981.99000,28.08000,293.69000
-0.02272,0.00547,0.99955,0.00075,-0.00099,-0.00056,-1.11157,0.81153,-1.04068,981.90000,28.08000,294.44000
-0.02373,0.00451,1.00054,0.00075,0.00001,-0.00056,-1.11157,0.81153,-1.04068,981.98000,28.07000,293.79000
-0.02369,0.00444,0.99853,0.00075,0.00001,-0.00056,-1.11445,0.80611,-1.03781,981.98000,28.08000,293.77000
-0.02269,0.00346,0.99949,-0.00025,0.00001,-0.00056,-1.11176,0.80351,-1.03779,981.96000,28.08000,293.96000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.11352,0.82253,-1.01641,981.92000,28.08000,294.25000
-0.02271,0.00447,0.99952,-0.00025,0.00001,-0.00056,-1.10848,0.80393,-1.01357,982.02000,28.08000,293.39000
-0.02271,0.00349,1.00049,0.00075,0.00001,-0.00056,-1.12284,0.80582,-1.04101,981.98000,28.08000,293.72000
-0.02370,0.00347,0.99950,0.00075,0.00001,-0.00056,-1.12245,0.81661,-1.03782,982.00000,28.08000,293.54000
-0.02373,0.00451,1.00054,0.00075,0.00001,-0.00056,-1.12245,0.81661,-1.03782,981.97000,28.08000,293.87000
-0.02273,0.00550,1.00055,0.00075,0.00001,-0.00056,-1.12794,0.81649,-1.03493,981.99000,28.08000,293.68000
