timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.24.13.136,0.48700,0.62500,0.36200,94.51800,68.49500,158.32200,0.12300,0.08800,-0.38000,83.33000,-0.09000
041225_03.24.13.148,0.75200,1.29200,0.11000,77.12200,53.88200,157.92000,0.10100,0.06400,-0.35400,83.74000,0.41000
041225_03.24.13.160,0.73000,1.32800,0.61600,88.65500,44.04800,197.38300,0.07300,0.03300,-0.32700,84.02000,0.28000
041225_03.24.13.172,0.59400,1.02400,0.72600,84.33200,18.00700,242.32200,0.03600,0.00400,-0.31400,83.74000,-0.28000
041225_03.24.13.184,0.26900,0.90300,0.52100,67.00700,-11.42700,273.47300,-0.00500,-0.02200,-0.30300,83.31000,-0.43000
041225_03.24.13.196,-0.18900,0.52500,0.48900,67.62000,-19.95000,289.22300,-0.00500,-0.02200,-0.30300,83.26000,-0.05000
041225_03.24.13.207,-1.43900,0.01000,0.33500,75.91500,-0.80500,263.49700,-0.04700,-0.04200,-0.28400,83.04000,-0.22000
041225_03.24.13.219,-0.79400,0.67000,0.12000,93.76500,35.08800,156.04800,-0.08100,-0.04700,-0.26300,83.44000,0.40000
041225_03.24.13.231,0.38200,0.85300,0.26400,132.89500,27.35300,77.01800,-0.09300,-0.03800,-0.23400,83.72000,0.28000
041225_03.24.13.243,0.61200,0.82600,0.27800,154.96200,-2.62500,67.32300,-0.09300,-0.03800,-0.23400,83.69000,-0.03000
041225_03.24.13.254,0.51500,0.73300,0.56300,140.66500,-2.43300,84.01800,-0.10900,-0.02700,-0.20700,83.28000,-0.41000
041225_03.24.13.266,0.43100,0.62600,0.54200,118.56300,18.41000,100.01200,-0.12800,-0.01900,-0.18500,83.86000,0.58000
041225_03.24.13.278,0.48300,0.61800,0.29600,97.94800,40.82700,110.25000,-0.15300,-0.01200,-0.17300,83.51000,-0.35000
041225_03.24.13.289,0.63600,0.52100,0.19900,84.26200,46.00700,108.16800,-0.18300,-0.01000,-0.15900,83.70000,0.19000
041225_03.24.13.301,0.73200,0.45500,0.13500,71.41800,36.80300,95.93500,-0.18300,-0.01000,-0.15900,83.68000,-0.02000
041225_03.24.13.312,0.88600,0.43300,0.02800,54.67000,28.08700,80.32500,-0.20700,-0.00300,-0.14900,83.57000,-0.11000
041225_03.24.13.324,0.80500,0.35400,0.08200,43.13800,13.40500,66.34200,-0.22400,-0.00200,-0.15000,83.87000,0.30000
041225_03.24.13.336,0.79900,0.54400,0.17500,32.77800,1.26000,44.83500,-0.23900,-0.00100,-0.14900,83.31000,-0.56000
041225_03.24.13.348,0.89000,0.70600,0.28100,21.82300,-1.50500,32.06000,-0.24900,-0.00700,-0.14700,83.76000,0.45000
041225_03.24.13.359,0.91600,0.82400,0.13400,5.25000,8.94300,31.46500,-0.24900,-0.00700,-0.14700,82.97000,-0.79000
