timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.31.48.886,0.47800,-0.57100,0.37800,46.67300,-48.79000,-20.98300,0.09600,0.37600,-0.43900,83.03000,-0.71000
041225_03.31.48.898,0.41000,-0.69200,0.45500,57.15500,-74.34000,-15.31300,0.08000,0.37800,-0.46100,83.22000,0.19000
041225_03.31.48.909,0.44400,-0.67200,0.48100,58.55500,-89.82700,-18.95200,0.06400,0.38200,-0.49100,83.72000,0.50000
041225_03.31.48.921,0.53100,-0.57200,0.48200,50.38200,-85.62800,-22.97800,0.05000,0.38200,-0.51400,83.12000,-0.60000
041225_03.31.48.933,0.50600,-0.61500,0.48800,37.43200,-72.53700,-23.10000,0.03000,0.38400,-0.53800,84.09000,0.97000
041225_03.31.48.945,0.49500,-0.61900,0.50400,29.73300,-62.96500,-28.82300,0.03000,0.38400,-0.53800,84.20000,0.11000
041225_03.31.48.956,0.59600,-0.59300,0.52300,27.59700,-59.85000,-35.38500,0.00900,0.38600,-0.56300,83.59000,-0.61000
041225_03.31.48.968,0.67100,-0.53200,0.46400,28.15700,-59.55300,-38.37700,-0.01700,0.39500,-0.57500,83.74000,0.15000
041225_03.31.48.980,0.66600,-0.51700,0.42400,31.92000,-57.01500,-36.01500,-0.03900,0.40200,-0.59400,83.77000,0.03000
041225_03.31.48.992,0.65500,-0.53300,0.39100,36.10300,-53.86500,-30.59000,-0.06300,0.41700,-0.60600,83.20000,-0.57000
041225_03.31.49.004,0.64500,-0.57200,0.37300,42.07000,-58.38000,-19.37200,-0.06300,0.41700,-0.60600,83.64000,0.44000
041225_03.31.49.016,0.63000,-0.56300,0.31600,46.48000,-66.78000,-16.74700,-0.08500,0.42100,-0.62100,83.84000,0.20000
041225_03.31.49.028,0.59700,-0.58600,0.40200,51.50200,-81.28700,-24.72800,-0.11500,0.43000,-0.64100,83.92000,0.08000
041225_03.31.49.039,0.63600,-0.54100,0.54000,48.94700,-93.87000,-44.17000,-0.14400,0.44000,-0.65600,83.80000,-0.12000
041225_03.31.49.051,0.68600,-0.46900,0.62900,38.50000,-99.45200,-60.72500,-0.14400,0.45600,-0.66400,83.86000,0.06000
041225_03.31.49.063,0.74300,-0.39600,0.55400,27.66700,-100.01200,-67.55000,-0.17000,0.45600,-0.66400,83.10000,-0.76000
041225_03.31.49.075,0.83200,-0.42900,0.40700,26.37200,-95.11300,-66.08000,-0.20000,0.46100,-0.66900,83.60000,0.50000
041225_03.31.49.086,0.74300,-0.46700,0.32200,36.45200,-86.11800,-69.35300,-0.22300,0.46700,-0.66500,83.96000,0.36000
041225_03.31.49.098,0.82500,-0.46200,0.17100,50.54000,-78.96000,-77.75300,-0.25100,0.47700,-0.67400,83.64000,-0.32000
041225_03.31.49.110,0.81700,-0.43800,0.08100,60.00700,-81.25300,-91.07000,-0.25100,0.47700,-0.67400,84.04000,0.40000
041225_03.31.49.122,0.72000,-0.43400,0.06800,67.55000,-86.87000,-108.62200,-0.28000,0.49200,-0.68000,84.01000,-0.03000
041225_03.31.49.133,0.67900,-0.33700,0.03900,75.60000,-90.03700,-128.03000,-0.30600,0.49900,-0.68900,82.99000,-1.02000
041225_03.31.49.145,0.72800,-0.22300,-0.03700,84.33200,-84.70000,-145.30300,-0.33200,0.49700,-0.69500,83.40000,0.41000
041225_03.31.49.157,0.72000,-0.09600,-0.12500,122.90300,-83.56300,-160.59800,-0.36100,0.50400,-0.70200,83.37000,-0.03000
