timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:31:46.669,0x42,6,01,FF,02,04,0E,0F,,
2025-12-04 03:31:46.670,0x15,7,0F,FF,02,00,00,03,00,
2025-12-04 03:31:46.670,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.670,0x109,3,03,00,0B,,,,,
2025-12-04 03:31:46.671,0x227,3,01,0A,09,,,,,
2025-12-04 03:31:46.672,0x242,3,00,0A,06,,,,,
2025-12-04 03:31:46.672,0x25D,3,01,08,0B,,,,,
2025-12-04 03:31:46.672,0x109,3,03,01,0A,,,,,
2025-12-04 03:31:46.673,0x15,7,0F,FF,02,00,00,05,0E,
2025-12-04 03:31:46.674,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.674,0x232,4,00,00,02,0F,,,,
2025-12-04 03:31:46.675,0x227,3,01,0A,09,,,,,
2025-12-04 03:31:46.675,0x242,3,00,0B,05,,,,,
2025-12-04 03:31:46.676,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.677,0x15,7,0F,FF,02,00,00,07,0C,
2025-12-04 03:31:46.677,0x42,6,01,FF,02,04,06,07,,
2025-12-04 03:31:46.678,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.679,0x109,3,03,03,08,,,,,
2025-12-04 03:31:46.679,0x42,6,01,FF,02,04,07,06,,
2025-12-04 03:31:46.680,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.681,0x109,3,03,04,07,,,,,
2025-12-04 03:31:46.681,0x15,7,0F,FF,02,00,00,09,0A,
2025-12-04 03:31:46.682,0x42,6,01,FF,02,04,08,05,,
2025-12-04 03:31:46.683,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.683,0x232,4,00,00,04,0D,,,,
2025-12-04 03:31:46.684,0x109,3,03,05,06,,,,,
2025-12-04 03:31:46.685,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.685,0x15,7,0F,FF,02,00,00,0B,08,
2025-12-04 03:31:46.686,0x25D,3,01,0A,09,,,,,
2025-12-04 03:31:46.686,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.687,0x109,3,03,06,05,,,,,
2025-12-04 03:31:46.688,0x15,7,0F,FF,02,00,00,0C,07,
2025-12-04 03:31:46.688,0x242,3,00,0E,02,,,,,
2025-12-04 03:31:46.689,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.690,0x109,3,03,07,04,,,,,
2025-12-04 03:31:46.690,0x42,6,01,FF,02,04,0C,01,,
2025-12-04 03:31:46.691,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.692,0x232,4,00,00,06,0B,,,,
2025-12-04 03:31:46.692,0xA0,3,00,07,0A,,,,,
2025-12-04 03:31:46.693,0x25D,3,01,0B,08,,,,,
2025-12-04 03:31:46.693,0x42,6,01,FF,02,04,02,0B,,
2025-12-04 03:31:46.694,0x42,6,01,FF,02,03,0E,00,,
2025-12-04 03:31:46.695,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.695,0x109,3,03,09,02,,,,,
2025-12-04 03:31:46.696,0x242,3,00,00,00,,,,,
2025-12-04 03:31:46.696,0xA0,3,00,08,0C,,,,,
2025-12-04 03:31:46.697,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.698,0x42,6,01,FF,02,03,00,0E,,
2025-12-04 03:31:46.698,0x15,7,0F,FF,02,00,00,01,02,
2025-12-04 03:31:46.699,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.699,0x25D,3,01,0C,07,,,,,
2025-12-04 03:31:46.700,0x15,7,0F,FF,02,00,00,02,01,
2025-12-04 03:31:46.700,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.701,0x109,3,03,0B,00,,,,,
2025-12-04 03:31:46.702,0x15,7,0F,FF,02,00,00,03,00,
2025-12-04 03:31:46.702,0x42,6,01,FF,02,04,02,0B,,
2025-12-04 03:31:46.702,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.703,0x227,3,01,0A,09,,,,,
2025-12-04 03:31:46.703,0xA0,3,00,0A,0B,,,,,
2025-12-04 03:31:46.704,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:31:46.704,0x15,7,0F,FF,02,00,00,05,0E,
