timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:43:43.729,0x109,3,03,05,06,,,,,
2025-12-04 03:43:43.729,0x42,6,01,FF,02,02,0D,02,,
2025-12-04 03:43:43.729,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.730,0x109,3,03,06,05,,,,,
2025-12-04 03:43:43.730,0x15,7,00,00,01,00,00,0F,02,
2025-12-04 03:43:43.737,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.737,0x242,3,00,0F,01,,,,,
2025-12-04 03:43:43.737,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.747,0x109,3,03,07,04,,,,,
2025-12-04 03:43:43.748,0x25D,3,01,07,0C,,,,,
2025-12-04 03:43:43.748,0x42,6,01,FF,02,02,08,07,,
2025-12-04 03:43:43.758,0x42,6,01,FF,02,03,00,0E,,
2025-12-04 03:43:43.758,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.759,0x109,3,03,08,03,,,,,
2025-12-04 03:43:43.768,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.769,0xA0,3,00,09,06,,,,,
2025-12-04 03:43:43.769,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.779,0x109,3,03,09,02,,,,,
2025-12-04 03:43:43.779,0x15,7,00,00,01,00,00,03,0E,
2025-12-04 03:43:43.780,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.789,0x242,3,00,01,0F,,,,,
2025-12-04 03:43:43.790,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.791,0x109,3,03,0A,01,,,,,
2025-12-04 03:43:43.800,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.800,0x15,7,00,00,01,00,00,05,0C,
2025-12-04 03:43:43.801,0x42,6,01,FF,02,02,04,0B,,
2025-12-04 03:43:43.810,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.811,0x242,3,00,02,0E,,,,,
2025-12-04 03:43:43.821,0x42,6,01,FF,02,02,05,0A,,
2025-12-04 03:43:43.821,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.822,0x109,3,03,0C,0F,,,,,
2025-12-04 03:43:43.831,0x15,7,00,00,01,00,00,07,0A,
2025-12-04 03:43:43.832,0x42,6,01,FF,02,02,06,09,,
2025-12-04 03:43:43.833,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.842,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.843,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.843,0x109,3,03,0D,0E,,,,,
2025-12-04 03:43:43.852,0x15,7,00,00,01,00,00,09,08,
2025-12-04 03:43:43.853,0x42,6,01,FF,02,02,08,07,,
2025-12-04 03:43:43.862,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.863,0x232,4,00,00,0C,05,,,,
2025-12-04 03:43:43.864,0xA0,3,00,0D,04,,,,,
2025-12-04 03:43:43.865,0x25D,3,01,0A,09,,,,,
2025-12-04 03:43:43.873,0x15,7,00,00,01,00,00,01,00,
2025-12-04 03:43:43.874,0x15,7,00,00,01,00,00,0B,06,
2025-12-04 03:43:43.883,0x42,6,01,FF,02,01,0A,06,,
2025-12-04 03:43:43.884,0x242,3,00,05,0B,,,,,
2025-12-04 03:43:43.885,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.885,0xA0,3,00,0E,0C,,,,,
2025-12-04 03:43:43.894,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.895,0x109,3,03,00,0B,,,,,
2025-12-04 03:43:43.896,0x15,7,00,00,01,00,00,0D,04,
2025-12-04 03:43:43.905,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.906,0x242,3,00,06,0A,,,,,
2025-12-04 03:43:43.906,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.915,0xA0,3,00,0F,03,,,,,
2025-12-04 03:43:43.916,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.925,0x15,7,00,00,01,00,00,0F,02,
2025-12-04 03:43:43.926,0x42,6,01,FF,02,02,0E,01,,
2025-12-04 03:43:43.927,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.936,0x242,3,00,07,09,,,,,
2025-12-04 03:43:43.937,0x42,6,01,FF,02,02,0F,00,,
2025-12-04 03:43:43.938,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.947,0x109,3,03,03,08,,,,,
2025-12-04 03:43:43.947,0x15,7,00,00,01,00,00,01,00,
2025-12-04 03:43:43.948,0x25D,3,01,0C,07,,,,,
2025-12-04 03:43:43.957,0x242,3,00,08,08,,,,,
2025-12-04 03:43:43.958,0x232,4,00,00,00,01,,,,
2025-12-04 03:43:43.958,0x42,6,01,FF,02,02,01,0E,,
2025-12-04 03:43:43.968,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.968,0x109,3,03,0F,0C,,,,,
2025-12-04 03:43:43.969,0x15,7,00,00,01,00,00,03,0E,
2025-12-04 03:43:43.978,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:43.979,0x242,3,00,09,07,,,,,
2025-12-04 03:43:43.980,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:43.989,0xA0,3,00,02,0A,,,,,
2025-12-04 03:43:43.989,0x25D,3,01,0D,06,,,,,
2025-12-04 03:43:43.990,0x109,3,03,06,05,,,,,
2025-12-04 03:43:43.999,0x15,7,00,00,01,00,00,05,0C,
2025-12-04 03:43:44.000,0x42,6,01,FF,02,02,04,0B,,
2025-12-04 03:43:44.000,0x242,3,00,0A,06,,,,,
2025-12-04 03:43:44.009,0x232,4,00,00,02,0F,,,,
2025-12-04 03:43:44.010,0x15,7,00,00,01,00,00,06,0B,
2025-12-04 03:43:44.011,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.020,0x42,6,01,FF,02,02,06,09,,
2025-12-04 03:43:44.021,0x15,7,00,00,01,00,00,07,0A,
2025-12-04 03:43:44.030,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.031,0x25D,3,01,0E,05,,,,,
2025-12-04 03:43:44.032,0x15,7,00,00,01,00,00,08,09,
2025-12-04 03:43:44.041,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.041,0x109,3,03,09,02,,,,,
2025-12-04 03:43:44.042,0x42,6,01,FF,02,02,08,07,,
2025-12-04 03:43:44.051,0x242,3,00,0C,04,,,,,
2025-12-04 03:43:44.052,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.053,0x232,4,00,00,04,0D,,,,
2025-12-04 03:43:44.062,0xA0,3,00,05,00,,,,,
2025-12-04 03:43:44.063,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.063,0x25D,3,01,0F,04,,,,,
2025-12-04 03:43:44.072,0x15,7,00,00,01,00,00,0B,06,
2025-12-04 03:43:44.073,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.074,0x109,3,03,0B,00,,,,,
2025-12-04 03:43:44.083,0x15,7,00,00,01,00,00,0C,05,
2025-12-04 03:43:44.084,0xA0,3,00,06,08,,,,,
2025-12-04 03:43:44.085,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.093,0x109,3,03,0C,0F,,,,,
2025-12-04 03:43:44.094,0x242,3,00,0E,02,,,,,
2025-12-04 03:43:44.095,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.104,0x232,4,00,00,06,0B,,,,
2025-12-04 03:43:44.105,0x42,6,01,FF,02,01,0D,03,,
2025-12-04 03:43:44.106,0x25D,3,01,00,03,,,,,
2025-12-04 03:43:44.114,0x42,6,01,FF,02,02,02,0D,,
2025-12-04 03:43:44.115,0x15,7,00,00,01,00,00,0F,02,
2025-12-04 03:43:44.119,0x242,3,00,0F,01,,,,,
