mx,my,mz
-0.066,0.492,-0.778
-0.079,0.495,-0.777
-0.084,0.495,-0.788
-0.096,0.504,-0.805
-0.096,0.504,-0.805
-0.107,0.509,-0.816
-0.126,0.52,-0.84
-0.144,0.539,-0.86
-0.171,0.552,-0.89
-0.171,0.552,-0.89
-0.2,0.574,-0.908
-0.236,0.601,-0.934
-0.276,0.63,-0.937
-0.321,0.669,-0.949
-0.321,0.669,-0.949
-0.372,0.702,-0.952
-0.424,0.735,-0.946
-0.485,0.766,-0.932
-0.555,0.787,-0.902
-0.555,0.787,-0.902
-0.625,0.803,-0.869
-0.692,0.808,-0.816
-0.758,0.806,-0.748
-0.81,0.787,-0.666
-0.81,0.787,-0.666
-0.835,0.751,-0.594
-0.834,0.709,-0.514
-0.812,0.666,-0.452
-0.774,0.627,-0.392
-0.774,0.627,-0.392
-0.725,0.588,-0.349
-0.676,0.555,-0.319
-0.622,0.538,-0.29
-0.576,0.519,-0.269
-0.576,0.519,-0.269
-0.532,0.507,-0.259
-0.484,0.496,-0.254
-0.446,0.493,-0.254
-0.41,0.489,-0.254
-0.41,0.489,-0.254
-0.387,0.488,-0.249
-0.361,0.485,-0.25
-0.343,0.487,-0.253
-0.325,0.49,-0.249
-0.325,0.49,-0.249
-0.307,0.492,-0.254
-0.292,0.487,-0.25
-0.276,0.49,-0.253
-0.264,0.493,-0.256
-0.264,0.493,-0.256
-0.247,0.49,-0.258
-0.242,0.491,-0.259
-0.237,0.488,-0.257
-0.232,0.488,-0.263
-0.232,0.488,-0.263
-0.224,0.487,-0.256
-0.222,0.48,-0.255
-0.221,0.476,-0.249
-0.221,0.47,-0.247
-0.221,0.47,-0.247
-0.222,0.462,-0.244
-0.221,0.454,-0.238
-0.22,0.447,-0.234
-0.228,0.436,-0.226
-0.228,0.436,-0.226
-0.239,0.423,-0.224
-0.247,0.411,-0.223
-0.252,0.398,-0.219
-0.265,0.385,-0.218
-0.265,0.385,-0.218
-0.272,0.367,-0.211
-0.278,0.349,-0.22
-0.293,0.339,-0.223
-0.3,0.322,-0.232
-0.3,0.322,-0.232
-0.307,0.308,-0.238
-0.321,0.287,-0.248
-0.329,0.268,-0.255
-0.339,0.246,-0.265
-0.339,0.246,-0.265
-0.347,0.226,-0.278
-0.36,0.202,-0.297
-0.371,0.176,-0.324
-0.371,0.155,-0.346
-0.371,0.155,-0.346
-0.378,0.134,-0.368
-0.371,0.111,-0.391
-0.37,0.096,-0.423
-0.358,0.082,-0.462
-0.358,0.082,-0.462
-0.339,0.071,-0.483
-0.316,0.066,-0.5
-0.292,0.066,-0.523
-0.27,0.067,-0.535
-0.27,0.067,-0.535
-0.254,0.076,-0.533
-0.236,0.081,-0.538
-0.226,0.09,-0.542
-0.222,0.101,-0.542
-0.222,0.101,-0.542
-0.221,0.108,-0.542
-0.222,0.118,-0.544
-0.222,0.116,-0.546
-0.23,0.121,-0.552
-0.23,0.121,-0.552
-0.239,0.124,-0.548
-0.24,0.12,-0.555
-0.251,0.115,-0.568
-0.262,0.106,-0.572
-0.262,0.106,-0.572
-0.258,0.097,-0.582
-0.257,0.086,-0.581
-0.257,0.065,-0.596
-0.259,0.055,-0.608
-0.259,0.055,-0.608
-0.25,0.041,-0.614
-0.232,0.024,-0.629
-0.208,0.013,-0.638
-0.195,-0.004,-0.646
-0.195,-0.004,-0.646
-0.174,-0.02,-0.648
-0.162,-0.033,-0.643
-0.14,-0.044,-0.653
-0.117,-0.057,-0.655
-0.117,-0.057,-0.655
-0.093,-0.064,-0.662
-0.058,-0.074,-0.657
-0.016,-0.075,-0.662
0.031,-0.069,-0.66
0.031,-0.069,-0.66
0.079,-0.055,-0.654
0.117,-0.046,-0.645
0.154,-0.03,-0.627
0.186,-0.015,-0.614
0.186,-0.015,-0.614
0.217,0.003,-0.599
0.241,0.032,-0.575
0.268,0.06,-0.558
0.286,0.103,-0.518
0.286,0.103,-0.518
0.295,0.143,-0.48
0.295,0.197,-0.44
0.274,0.234,-0.414
0.255,0.28,-0.387
0.255,0.28,-0.387
0.23,0.318,-0.372
0.204,0.346,-0.357
0.173,0.369,-0.342
0.132,0.387,-0.339
0.132,0.387,-0.339
0.098,0.405,-0.339
0.067,0.418,-0.332
0.034,0.421,-0.337
-0.0,0.426,-0.345
-0.0,0.426,-0.345
-0.028,0.43,-0.345
-0.052,0.428,-0.353
-0.074,0.425,-0.36
-0.095,0.42,-0.365
-0.095,0.42,-0.365
-0.115,0.416,-0.372
-0.132,0.411,-0.385
-0.156,0.406,-0.394
-0.175,0.4,-0.41
-0.175,0.4,-0.41
-0.198,0.395,-0.436
-0.226,0.39,-0.463
-0.239,0.378,-0.48
-0.253,0.367,-0.513
-0.253,0.367,-0.513
-0.26,0.353,-0.54
-0.267,0.339,-0.554
-0.27,0.329,-0.577
-0.276,0.312,-0.599
-0.276,0.312,-0.599
-0.269,0.303,-0.618
-0.267,0.291,-0.634
-0.259,0.281,-0.657
-0.245,0.274,-0.683
-0.245,0.274,-0.683
-0.234,0.271,-0.704
-0.216,0.275,-0.726
-0.196,0.288,-0.743
-0.177,0.298,-0.764
-0.177,0.298,-0.764
-0.157,0.315,-0.771
-0.135,0.329,-0.786
-0.121,0.343,-0.793
-0.093,0.358,-0.797
-0.093,0.358,-0.797
-0.08,0.375,-0.799
-0.062,0.391,-0.791
-0.046,0.412,-0.793
-0.041,0.431,-0.791
-0.041,0.431,-0.791
-0.03,0.445,-0.783
-0.025,0.462,-0.781
-0.016,0.478,-0.777
-0.01,0.495,-0.762
-0.01,0.495,-0.762
-0.006,0.513,-0.755
0.002,0.527,-0.747
0.007,0.549,-0.742
0.011,0.571,-0.736
0.011,0.571,-0.736
0.01,0.588,-0.725
0.006,0.61,-0.711
0.004,0.63,-0.701
-0.004,0.651,-0.694
-0.004,0.651,-0.694
-0.019,0.676,-0.679
-0.033,0.703,-0.666
-0.05,0.725,-0.65
-0.077,0.748,-0.643
-0.077,0.748,-0.643
-0.107,0.769,-0.637
-0.143,0.783,-0.622
-0.184,0.788,-0.625
-0.226,0.789,-0.622
-0.226,0.789,-0.622
-0.265,0.777,-0.629
-0.302,0.766,-0.628
-0.339,0.744,-0.645
-0.369,0.722,-0.651
-0.369,0.722,-0.651
-0.394,0.688,-0.659
-0.413,0.651,-0.668
-0.425,0.61,-0.673
-0.43,0.568,-0.681
-0.43,0.568,-0.681
-0.431,0.528,-0.684
-0.429,0.489,-0.686
-0.423,0.452,-0.688
-0.407,0.417,-0.686
-0.407,0.417,-0.686
-0.401,0.388,-0.674
-0.392,0.362,-0.67
-0.378,0.337,-0.662
-0.369,0.305,-0.655
-0.369,0.305,-0.655
-0.356,0.279,-0.645
-0.349,0.258,-0.63
-0.339,0.239,-0.625
-0.336,0.22,-0.609
-0.336,0.22,-0.609
-0.33,0.2,-0.605
-0.318,0.18,-0.597
-0.306,0.16,-0.583
-0.302,0.145,-0.575
-0.302,0.145,-0.575
-0.295,0.118,-0.561
-0.287,0.102,-0.553
-0.279,0.084,-0.555
-0.273,0.062,-0.552
-0.273,0.062,-0.552
-0.259,0.039,-0.552
-0.248,0.012,-0.547
-0.232,-0.01,-0.545
-0.213,-0.027,-0.539
-0.213,-0.027,-0.539
-0.198,-0.051,-0.535
-0.178,-0.071,-0.533
-0.154,-0.097,-0.536
-0.118,-0.12,-0.541
-0.118,-0.12,-0.541
-0.08,-0.144,-0.545
-0.038,-0.164,-0.541
0.011,-0.172,-0.544
0.056,-0.181,-0.539
0.056,-0.181,-0.539
0.112,-0.183,-0.529
0.16,-0.179,-0.513
0.216,-0.166,-0.511
0.266,-0.137,-0.504
0.266,-0.137,-0.504
0.316,-0.101,-0.504
0.361,-0.047,-0.494
0.388,0.026,-0.49
0.408,0.085,-0.483
0.408,0.085,-0.483
0.412,0.144,-0.467
0.406,0.194,-0.465
0.396,0.239,-0.454
0.379,0.266,-0.448
0.379,0.266,-0.448
0.354,0.31,-0.452
0.329,0.339,-0.448
0.297,0.375,-0.443
0.256,0.399,-0.439
0.256,0.399,-0.439
0.221,0.426,-0.432
