timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
031225_15.05.48.891,-0.00200,-0.01800,0.99200,0.05300,-0.10500,-0.03500,0.06900,0.41600,-0.55400,173.48000,-0.30000
031225_15.05.48.903,-0.00200,-0.01800,0.99200,0.07000,-0.10500,-0.03500,0.06900,0.41700,-0.55900,173.33000,-0.15000
031225_15.05.48.914,-0.00200,-0.01900,0.99100,0.10500,-0.12300,-0.01800,0.06900,0.41700,-0.55900,173.55000,0.22000
031225_15.05.48.926,-0.00200,-0.01900,0.99000,0.07000,-0.10500,-0.03500,0.07200,0.41500,-0.55900,174.03000,0.48000
031225_15.05.48.938,-0.00300,-0.01700,0.99100,0.03500,-0.08700,-0.03500,0.07000,0.41400,-0.55600,173.25000,-0.78000
031225_15.05.48.949,-0.00300,-0.01900,0.99100,0.07000,-0.08700,-0.03500,0.07200,0.41500,-0.55400,173.18000,-0.07000
031225_15.05.48.961,-0.00200,-0.01900,0.99300,0.05300,-0.08700,-0.03500,0.07200,0.41500,-0.55400,173.83000,0.65000
031225_15.05.48.973,-0.00200,-0.01900,0.99000,0.05300,-0.10500,-0.01800,0.07100,0.41200,-0.55500,173.07000,-0.76000
031225_15.05.48.984,-0.00300,-0.01800,0.99000,0.05300,-0.08700,-0.03500,0.06800,0.41200,-0.55800,173.18000,0.11000
031225_15.05.48.995,-0.00200,-0.01800,0.99100,0.05300,-0.08700,-0.05300,0.07100,0.41200,-0.56000,174.42000,1.24000
031225_15.05.49.007,-0.00200,-0.01800,0.99100,0.05300,-0.10500,-0.05300,0.07000,0.41300,-0.55800,172.78000,-1.64000
031225_15.05.49.018,-0.00100,-0.01900,0.99000,0.08700,-0.10500,-0.05300,0.07000,0.41300,-0.55800,173.21000,0.43000
031225_15.05.49.030,-0.00300,-0.01900,0.99000,0.07000,-0.08700,-0.01800,0.06900,0.41600,-0.55000,173.69000,0.48000
031225_15.05.49.041,-0.00200,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.06700,0.41700,-0.55400,173.34000,-0.35000
031225_15.05.49.052,-0.00200,-0.01800,0.99200,0.05300,-0.10500,-0.03500,0.07200,0.41300,-0.55100,174.54000,1.20000
031225_15.05.49.064,-0.00200,-0.01800,0.98900,0.08700,-0.12300,-0.03500,0.07200,0.41400,-0.55300,174.01000,-0.53000
031225_15.05.49.076,-0.00300,-0.01800,0.99000,0.07000,-0.10500,-0.03500,0.07000,0.41400,-0.55300,173.39000,-0.62000
031225_15.05.49.087,-0.00300,-0.01800,0.99200,0.03500,-0.10500,-0.01800,0.06900,0.41400,-0.56000,173.49000,0.10000
031225_15.05.49.099,-0.00200,-0.01800,0.99000,0.07000,-0.12300,-0.01800,0.07200,0.41800,-0.55600,173.81000,0.32000
031225_15.05.49.111,-0.00300,-0.01900,0.99100,0.07000,-0.10500,-0.01800,0.07000,0.41400,-0.55500,173.05000,-0.76000
031225_15.05.49.122,-0.00300,-0.01800,0.99000,0.07000,-0.08700,-0.03500,0.07000,0.41400,-0.55500,173.78000,0.73000
031225_15.05.49.134,-0.00200,-0.01800,0.99000,0.05300,-0.08700,-0.03500,0.06800,0.41800,-0.55300,173.52000,-0.26000
031225_15.05.49.145,-0.00300,-0.01900,0.99200,0.07000,-0.10500,-0.05300,0.06900,0.41700,-0.55300,173.67000,0.15000
031225_15.05.49.157,-0.00200,-0.01900,0.99100,0.08700,-0.08700,-0.05300,0.07400,0.41700,-0.55600,173.61000,-0.06000
031225_15.05.49.169,-0.00200,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07600,0.41500,-0.54800,173.58000,-0.03000
031225_15.05.49.180,-0.00200,-0.01800,0.99100,0.07000,-0.10500,-0.05300,0.07600,0.41500,-0.54800,173.53000,-0.05000
031225_15.05.49.192,-0.00300,-0.01700,0.99100,0.08700,-0.10500,-0.03500,0.07300,0.41500,-0.55900,173.20000,-0.33000
031225_15.05.49.204,-0.00300,-0.01700,0.99100,0.05300,-0.10500,-0.03500,0.07400,0.41500,-0.55200,173.41000,0.21000
031225_15.05.49.215,-0.00300,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.07100,0.41800,-0.55500,173.60000,0.19000
031225_15.05.49.226,-0.00200,-0.01900,0.99000,0.07000,-0.10500,-0.03500,0.07100,0.41800,-0.55500,173.43000,-0.17000
031225_15.05.49.238,-0.00300,-0.01800,0.99100,0.07000,-0.10500,-0.05300,0.07300,0.41400,-0.55300,173.77000,0.34000
031225_15.05.49.249,-0.00200,-0.01700,0.99100,0.07000,-0.08700,-0.03500,0.06900,0.41600,-0.55800,173.99000,0.22000
031225_15.05.49.261,-0.00300,-0.01800,0.99100,0.07000,-0.10500,-0.03500,0.07400,0.41600,-0.56000,173.33000,-0.66000
031225_15.05.49.272,-0.00400,-0.01900,0.99100,0.05300,-0.08700,-0.03500,0.06800,0.41600,-0.55900,173.18000,-0.15000
031225_15.05.49.284,-0.00200,-0.01800,0.99100,0.08700,-0.08700,-0.03500,0.06800,0.41600,-0.55900,173.23000,0.05000
031225_15.05.49.295,-0.00200,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.07400,0.41100,-0.55700,173.40000,0.17000
031225_15.05.49.307,-0.00200,-0.01900,0.99100,0.05300,-0.10500,-0.03500,0.07100,0.41400,-0.55000,173.03000,-0.37000
031225_15.05.49.318,-0.00300,-0.01900,0.99100,0.05300,-0.08700,-0.01800,0.07200,0.41300,-0.55400,174.55000,1.52000
031225_15.05.49.330,-0.00300,-0.01700,0.99100,0.05300,-0.08700,-0.03500,0.07200,0.41300,-0.55400,174.23000,-0.32000
031225_15.05.49.341,-0.00200,-0.01900,0.99000,0.08700,-0.08700,-0.01800,0.07300,0.41300,-0.55200,173.82000,-0.41000
031225_15.05.49.352,-0.00200,-0.01800,0.99100,0.05300,-0.12300,-0.03500,0.07300,0.41000,-0.55700,173.56000,-0.26000
031225_15.05.49.364,-0.00300,-0.01800,0.99200,0.07000,-0.10500,-0.01800,0.07200,0.41600,-0.55100,173.09000,-0.47000
031225_15.05.49.375,-0.00100,-0.01800,0.99100,0.07000,-0.08700,-0.01800,0.06700,0.41600,-0.55500,173.07000,-0.02000
031225_15.05.49.387,-0.00300,-0.01900,0.99200,0.07000,-0.08700,-0.01800,0.06700,0.41600,-0.55500,173.98000,0.91000
031225_15.05.49.398,-0.00200,-0.01900,0.99200,0.07000,-0.10500,-0.03500,0.06900,0.41400,-0.55400,173.54000,-0.44000
031225_15.05.49.410,-0.00200,-0.01900,0.99200,0.07000,-0.10500,-0.01800,0.06900,0.41500,-0.55300,173.96000,0.42000
031225_15.05.49.422,-0.00300,-0.01800,0.99100,0.01800,-0.10500,-0.03500,0.07200,0.41500,-0.55400,173.50000,-0.46000
031225_15.05.49.433,-0.00200,-0.01900,0.99000,0.05300,-0.10500,-0.03500,0.07100,0.41300,-0.55500,173.33000,-0.17000
031225_15.05.49.445,-0.00200,-0.01900,0.99100,0.05300,-0.08700,-0.03500,0.07100,0.41300,-0.55500,173.90000,0.57000
031225_15.05.49.456,-0.00300,-0.01900,0.99200,0.07000,-0.10500,-0.05300,0.07500,0.41200,-0.55500,173.40000,-0.50000
031225_15.05.49.468,-0.00300,-0.01900,0.99100,0.05300,-0.08700,-0.03500,0.07600,0.41200,-0.55900,173.51000,0.11000
031225_15.05.49.479,-0.00300,-0.01800,0.99100,0.07000,-0.10500,-0.01800,0.07200,0.41600,-0.55300,173.74000,0.23000
031225_15.05.49.490,-0.00300,-0.02000,0.99100,0.07000,-0.10500,-0.03500,0.07200,0.41600,-0.55300,172.72000,-1.02000
031225_15.05.49.502,-0.00300,-0.01800,0.99100,0.05300,-0.08700,-0.03500,0.07100,0.41500,-0.55000,173.40000,0.68000
031225_15.05.49.513,-0.00100,-0.01700,0.99200,0.07000,-0.10500,-0.01800,0.07500,0.41700,-0.55700,173.96000,0.56000
031225_15.05.49.525,-0.00300,-0.01800,0.99100,0.05300,-0.12300,-0.01800,0.07600,0.41400,-0.55600,173.71000,-0.25000
031225_15.05.49.536,-0.00300,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07400,0.41900,-0.55000,172.74000,-0.97000
031225_15.05.49.548,-0.00200,-0.01900,0.99100,0.07000,-0.10500,-0.03500,0.07400,0.41900,-0.55000,173.77000,1.03000
031225_15.05.49.560,-0.00300,-0.02100,0.99200,0.07000,-0.08700,-0.03500,0.07400,0.41500,-0.55300,173.53000,-0.24000
031225_15.05.49.571,-0.00300,-0.01800,0.99000,0.07000,-0.12300,-0.03500,0.07400,0.41400,-0.55600,173.93000,0.40000
031225_15.05.49.583,-0.00300,-0.01800,0.99100,0.03500,-0.08700,-0.03500,0.07300,0.41600,-0.55300,173.71000,-0.22000
031225_15.05.49.595,-0.00300,-0.01900,0.99100,0.05300,-0.10500,-0.03500,0.07300,0.41600,-0.55300,173.82000,0.11000
031225_15.05.49.606,-0.00200,-0.01800,0.99100,0.05300,-0.08700,-0.05300,0.07000,0.41800,-0.55600,173.81000,-0.01000
