timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:58:16.141,0x42,6,01,FF,02,01,09,07,,
2025-12-04 03:58:16.141,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.142,0x109,3,03,07,04,,,,,
2025-12-04 03:58:16.142,0x42,6,01,FF,02,01,0A,06,,
2025-12-04 03:58:16.142,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.143,0x232,4,00,00,0D,04,,,,
2025-12-04 03:58:16.143,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.143,0x242,3,00,02,0E,,,,,
2025-12-04 03:58:16.143,0x25D,3,01,04,0F,,,,,
2025-12-04 03:58:16.144,0x42,6,01,FF,02,01,08,08,,
2025-12-04 03:58:16.144,0x42,6,01,FF,02,01,0C,04,,
2025-12-04 03:58:16.145,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.145,0x109,3,03,09,02,,,,,
2025-12-04 03:58:16.145,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.145,0xA0,3,00,0F,05,,,,,
2025-12-04 03:58:16.146,0x242,3,00,03,0D,,,,,
2025-12-04 03:58:16.155,0x109,3,03,0A,01,,,,,
2025-12-04 03:58:16.156,0x15,7,0F,FD,05,00,00,0F,03,
2025-12-04 03:58:16.156,0x42,6,01,FF,02,01,0E,02,,
2025-12-04 03:58:16.166,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.166,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.167,0x242,3,00,04,0C,,,,,
2025-12-04 03:58:16.177,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.177,0x42,6,01,FF,02,02,00,0F,,
2025-12-04 03:58:16.187,0x15,7,0F,FD,05,00,00,01,01,
2025-12-04 03:58:16.188,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.188,0x109,3,03,0C,0F,,,,,
2025-12-04 03:58:16.198,0x15,7,0F,FD,05,00,00,02,00,
2025-12-04 03:58:16.198,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.198,0x109,3,03,0D,0E,,,,,
2025-12-04 03:58:16.208,0x15,7,0F,FD,05,00,00,03,0F,
2025-12-04 03:58:16.209,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.210,0x232,4,00,00,01,00,,,,
2025-12-04 03:58:16.219,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.219,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
