mx,my,mz
-0.529,0.57,-0.513
-0.501,0.586,-0.538
-0.477,0.609,-0.56
-0.442,0.626,-0.577
-0.407,0.636,-0.594
-0.407,0.636,-0.594
-0.368,0.642,-0.609
-0.335,0.641,-0.621
-0.298,0.633,-0.636
-0.259,0.626,-0.645
-0.206,0.609,-0.652
-0.143,0.595,-0.641
-0.143,0.595,-0.641
-0.078,0.571,-0.627
-0.026,0.55,-0.606
0.014,0.527,-0.58
0.043,0.5,-0.554
0.064,0.471,-0.526
0.077,0.448,-0.502
0.077,0.448,-0.502
0.083,0.429,-0.473
0.094,0.415,-0.452
0.097,0.402,-0.428
0.09,0.389,-0.403
0.09,0.382,-0.387
0.087,0.372,-0.365
0.087,0.372,-0.365
0.076,0.359,-0.35
0.074,0.35,-0.342
0.064,0.342,-0.33
0.063,0.338,-0.33
0.055,0.336,-0.313
0.045,0.339,-0.303
0.045,0.339,-0.303
0.038,0.337,-0.291
0.036,0.34,-0.282
0.03,0.34,-0.27
0.027,0.34,-0.273
0.026,0.338,-0.277
0.023,0.345,-0.269
0.023,0.345,-0.261
0.022,0.346,-0.261
0.02,0.357,-0.248
0.016,0.367,-0.246
0.013,0.38,-0.236
0.011,0.386,-0.235
0.005,0.395,-0.224
0.005,0.404,-0.225
0.002,0.404,-0.225
0.004,0.418,-0.222
0.005,0.421,-0.222
-0.002,0.441,-0.22
-0.012,0.448,-0.208
-0.022,0.459,-0.203
-0.03,0.463,-0.192
-0.03,0.463,-0.192
-0.033,0.465,-0.191
-0.036,0.464,-0.18
-0.039,0.463,-0.175
-0.044,0.463,-0.176
-0.051,0.467,-0.166
-0.056,0.46,-0.161
-0.056,0.46,-0.161
-0.064,0.462,-0.151
-0.077,0.466,-0.142
-0.077,0.464,-0.133
-0.084,0.464,-0.14
-0.093,0.47,-0.125
-0.101,0.48,-0.116
-0.101,0.48,-0.116
-0.114,0.487,-0.113
-0.128,0.5,-0.109
-0.139,0.516,-0.105
-0.16,0.532,-0.101
-0.173,0.548,-0.096
-0.186,0.568,-0.109
-0.186,0.568,-0.109
-0.197,0.589,-0.122
-0.208,0.609,-0.142
-0.214,0.618,-0.151
-0.22,0.626,-0.164
-0.227,0.618,-0.175
-0.236,0.615,-0.177
-0.236,0.615,-0.177
-0.245,0.616,-0.181
-0.258,0.625,-0.187
-0.261,0.627,-0.192
-0.258,0.622,-0.199
-0.258,0.625,-0.203
-0.259,0.626,-0.221
-0.259,0.626,-0.221
-0.259,0.631,-0.215
-0.262,0.627,-0.233
-0.265,0.628,-0.234
-0.262,0.634,-0.239
-0.264,0.634,-0.245
-0.265,0.638,-0.255
-0.265,0.638,-0.255
-0.266,0.636,-0.261
-0.263,0.643,-0.269
-0.256,0.648,-0.284
-0.25,0.653,-0.297
-0.244,0.657,-0.308
-0.244,0.659,-0.32
-0.244,0.659,-0.334
-0.225,0.662,-0.334
-0.213,0.663,-0.344
-0.2,0.663,-0.36
-0.192,0.66,-0.373
-0.187,0.655,-0.379
-0.175,0.655,-0.39
-0.175,0.652,-0.397
-0.169,0.652,-0.397
-0.159,0.644,-0.406
-0.148,0.633,-0.421
-0.133,0.627,-0.436
-0.129,0.618,-0.443
-0.12,0.612,-0.456
-0.106,0.601,-0.474
-0.106,0.601,-0.474
-0.094,0.59,-0.483
-0.081,0.578,-0.494
-0.066,0.565,-0.502
-0.054,0.554,-0.51
-0.04,0.535,-0.53
-0.026,0.512,-0.542
-0.026,0.512,-0.542
-0.013,0.48,-0.56
-0.002,0.447,-0.579
0.002,0.404,-0.59
0.003,0.361,-0.594
0.008,0.315,-0.59
0.004,0.271,-0.581
0.004,0.271,-0.581
0.01,0.227,-0.563
0.002,0.189,-0.551
-0.009,0.154,-0.527
-0.02,0.119,-0.508
-0.04,0.098,-0.485
-0.056,0.075,-0.459
-0.056,0.075,-0.459
-0.063,0.061,-0.432
-0.063,0.052,-0.409
-0.068,0.045,-0.376
-0.074,0.049,-0.36
-0.076,0.046,-0.333
-0.074,0.05,-0.311
-0.074,0.05,-0.311
-0.074,0.057,-0.278
-0.076,0.058,-0.264
-0.08,0.072,-0.245
-0.079,0.083,-0.229
-0.084,0.092,-0.215
-0.088,0.105,-0.196
-0.088,0.105,-0.196
-0.084,0.124,-0.189
-0.085,0.136,-0.169
-0.089,0.148,-0.16
-0.094,0.159,-0.148
-0.102,0.164,-0.143
-0.116,0.166,-0.129
-0.116,0.166,-0.129
-0.13,0.169,-0.127
-0.144,0.172,-0.118
-0.151,0.177,-0.12
-0.154,0.178,-0.117
-0.157,0.184,-0.112
-0.158,0.189,-0.112
-0.158,0.189,-0.115
-0.152,0.193,-0.115
-0.154,0.196,-0.113
-0.155,0.198,-0.109
-0.166,0.198,-0.111
-0.177,0.197,-0.109
-0.19,0.19,-0.103
-0.19,0.183,-0.113
-0.214,0.183,-0.113
-0.234,0.18,-0.11
-0.245,0.177,-0.111
-0.257,0.173,-0.115
-0.269,0.175,-0.115
-0.272,0.173,-0.114
-0.284,0.179,-0.117
-0.284,0.179,-0.117
-0.298,0.175,-0.117
-0.316,0.176,-0.129
-0.342,0.176,-0.13
-0.368,0.181,-0.137
-0.398,0.197,-0.156
-0.427,0.209,-0.168
-0.427,0.209,-0.168
-0.451,0.222,-0.171
-0.473,0.237,-0.18
-0.481,0.236,-0.185
-0.487,0.235,-0.191
-0.493,0.245,-0.195
-0.494,0.249,-0.198
-0.494,0.249,-0.198
-0.5,0.258,-0.204
-0.511,0.27,-0.207
-0.525,0.284,-0.222
-0.532,0.304,-0.22
-0.538,0.326,-0.227
-0.549,0.343,-0.22
-0.549,0.343,-0.22
-0.552,0.362,-0.231
-0.564,0.384,-0.241
-0.567,0.403,-0.245
-0.569,0.435,-0.261
-0.572,0.461,-0.262
-0.572,0.483,-0.275
-0.572,0.483,-0.275
-0.571,0.509,-0.283
-0.566,0.535,-0.293
-0.562,0.556,-0.303
-0.55,0.584,-0.315
-0.542,0.608,-0.335
-0.53,0.628,-0.345
-0.53,0.628,-0.345
-0.52,0.645,-0.361
-0.507,0.662,-0.378
-0.491,0.675,-0.404
-0.478,0.685,-0.425
-0.467,0.691,-0.461
-0.456,0.686,-0.491
-0.456,0.686,-0.517
-0.438,0.681,-0.517
-0.416,0.674,-0.546
-0.391,0.668,-0.574
-0.36,0.666,-0.599
-0.322,0.663,-0.617
-0.276,0.657,-0.624
-0.276,0.649,-0.633
-0.227,0.649,-0.633
-0.175,0.632,-0.637
-0.129,0.601,-0.641
-0.086,0.571,-0.641
-0.048,0.528,-0.642
-0.017,0.469,-0.634
0.014,0.42,-0.614
0.014,0.42,-0.614
0.033,0.381,-0.585
0.046,0.348,-0.556
0.07,0.327,-0.524
0.086,0.318,-0.491
0.091,0.311,-0.463
0.092,0.298,-0.446
0.092,0.298,-0.446
0.09,0.282,-0.428
0.086,0.271,-0.421
0.083,0.265,-0.405
0.08,0.258,-0.398
0.076,0.254,-0.38
0.075,0.251,-0.356
0.075,0.251,-0.356
0.071,0.252,-0.335
0.065,0.254,-0.308
0.053,0.247,-0.284
0.04,0.255,-0.271
0.032,0.258,-0.25
0.025,0.255,-0.239
0.025,0.255,-0.239
0.019,0.257,-0.229
0.018,0.26,-0.223
0.014,0.264,-0.218
0.017,0.269,-0.214
0.012,0.27,-0.212
0.01,0.276,-0.209
0.01,0.276,-0.209
-0.001,0.277,-0.197
-0.005,0.277,-0.193
-0.02,0.273,-0.18
-0.031,0.275,-0.172
-0.041,0.277,-0.164
-0.044,0.29,-0.158
-0.044,0.29,-0.158
-0.049,0.3,-0.153
-0.045,0.309,-0.153
-0.048,0.319,-0.148
-0.049,0.329,-0.139
-0.051,0.337,-0.137
-0.055,0.345,-0.128
-0.055,0.345,-0.128
-0.063,0.36,-0.124
-0.073,0.378,-0.113
-0.079,0.392,-0.101
-0.09,0.406,-0.105
-0.1,0.42,-0.097
-0.111,0.431,-0.099
-0.111,0.431,-0.099
-0.12,0.436,-0.099
-0.131,0.444,-0.091
-0.146,0.452,-0.088
-0.159,0.464,-0.089
-0.163,0.469,-0.085
-0.166,0.475,-0.087
-0.166,0.48,-0.092
-0.171,0.48,-0.092
-0.179,0.483,-0.091
-0.185,0.483,-0.093
-0.191,0.482,-0.099
-0.197,0.487,-0.088
-0.207,0.494,-0.094
-0.212,0.497,-0.098
-0.212,0.497,-0.098
-0.22,0.503,-0.1
-0.23,0.513,-0.103
-0.233,0.522,-0.105
-0.246,0.534,-0.108
-0.259,0.54,-0.109
-0.265,0.547,-0.107
-0.265,0.547,-0.107
-0.271,0.551,-0.115
-0.276,0.554,-0.117
-0.284,0.557,-0.118
-0.299,0.564,-0.123
-0.309,0.567,-0.123
-0.315,0.573,-0.139
-0.315,0.573,-0.139
-0.318,0.576,-0.144
-0.324,0.582,-0.147
-0.328,0.595,-0.154
-0.331,0.595,-0.158
-0.333,0.601,-0.165
-0.338,0.606,-0.168
-0.338,0.606,-0.168
-0.343,0.616,-0.179
-0.341,0.618,-0.183
-0.337,0.624,-0.191
-0.345,0.631,-0.2
-0.352,0.64,-0.213
-0.359,0.65,-0.222
-0.359,0.65,-0.222
-0.366,0.655,-0.232
-0.369,0.665,-0.24
-0.373,0.675,-0.251
-0.37,0.687,-0.264
-0.366,0.69,-0.274
-0.362,0.7,-0.285
-0.362,0.7,-0.285
-0.347,0.707,-0.297
-0.341,0.715,-0.309
-0.336,0.713,-0.324
-0.33,0.718,-0.332
-0.32,0.713,-0.345
-0.311,0.71,-0.363
-0.311,0.71,-0.363
-0.299,0.704,-0.376
-0.29,0.707,-0.391
-0.278,0.706,-0.4
-0.267,0.699,-0.419
-0.256,0.699,-0.423
-0.247,0.692,-0.444
-0.247,0.692,-0.452
-0.24,0.686,-0.452
-0.229,0.681,-0.471
-0.222,0.676,-0.49
-0.215,0.668,-0.509
-0.208,0.664,-0.523
-0.2,0.656,-0.542
-0.188,0.644,-0.555
-0.188,0.644,-0.555
-0.183,0.635,-0.576
-0.171,0.633,-0.587
-0.154,0.622,-0.611
-0.136,0.61,-0.627
-0.111,0.591,-0.648
-0.086,0.572,-0.66
-0.086,0.572,-0.66
-0.06,0.541,-0.665
-0.034,0.516,-0.677
-0.011,0.488,-0.675
0.014,0.449,-0.669
0.02,0.412,-0.664
0.026,0.375,-0.661
0.026,0.375,-0.661
0.026,0.345,-0.645
0.021,0.316,-0.633
0.012,0.291,-0.632
0.007,0.265,-0.613
0.004,0.24,-0.599
-0.004,0.218,-0.593
-0.004,0.218,-0.593
-0.012,0.197,-0.578
-0.018,0.177,-0.563
-0.018,0.165,-0.555
-0.024,0.152,-0.528
-0.028,0.144,-0.509
-0.027,0.134,-0.494
-0.027,0.134,-0.494
-0.038,0.117,-0.476
-0.052,0.103,-0.464
-0.073,0.087,-0.446
-0.092,0.076,-0.431
-0.112,0.063,-0.422
-0.12,0.056,-0.404
-0.12,0.056,-0.404
-0.133,0.055,-0.402
-0.144,0.052,-0.387
-0.162,0.044,-0.382
-0.18,0.043,-0.37
-0.201,0.038,-0.382
-0.222,0.032,-0.388
-0.222,0.032,-0.388
-0.243,0.036,-0.399
-0.258,0.039,-0.408
-0.278,0.04,-0.417
-0.288,0.048,-0.426
-0.301,0.049,-0.441
-0.311,0.052,-0.444
-0.311,0.052,-0.452
-0.319,0.051,-0.452
-0.333,0.062,-0.459
-0.337,0.066,-0.469
-0.342,0.065,-0.487
-0.35,0.079,-0.503
-0.349,0.079,-0.511
-0.349,0.09,-0.525
-0.354,0.09,-0.525
-0.354,0.09,-0.527
-0.349,0.09,-0.535
-0.348,0.092,-0.538
-0.348,0.099,-0.546
-0.345,0.108,-0.559
-0.351,0.118,-0.565
-0.351,0.118,-0.565
-0.357,0.128,-0.576
-0.352,0.143,-0.593
-0.347,0.157,-0.603
-0.346,0.162,-0.615
-0.342,0.176,-0.623
-0.337,0.188,-0.63
-0.337,0.188,-0.63
-0.329,0.2,-0.641
-0.321,0.216,-0.647
-0.306,0.234,-0.665
-0.296,0.255,-0.669
-0.28,0.266,-0.684
-0.26,0.285,-0.694
-0.26,0.285,-0.694
-0.246,0.306,-0.699
-0.23,0.325,-0.7
-0.208,0.344,-0.697
-0.19,0.357,-0.697
-0.166,0.372,-0.69
-0.14,0.384,-0.691
-0.14,0.384,-0.691
-0.116,0.399,-0.683
-0.085,0.412,-0.673
-0.059,0.431,-0.661
-0.023,0.435,-0.643
0.003,0.441,-0.616
0.033,0.437,-0.594
0.033,0.437,-0.594
0.057,0.433,-0.565
0.081,0.425,-0.536
0.096,0.402,-0.501
0.103,0.372,-0.466
0.109,0.354,-0.426
0.113,0.327,-0.39
0.113,0.327,-0.39
0.101,0.306,-0.346
0.083,0.287,-0.307
0.067,0.265,-0.272
0.041,0.25,-0.247
0.015,0.237,-0.224
0.005,0.228,-0.22
0.005,0.228,-0.22
-0.014,0.222,-0.201
-0.032,0.217,-0.186
-0.045,0.227,-0.184
-0.046,0.229,-0.175
-0.051,0.231,-0.165
-0.054,0.238,-0.163
-0.054,0.238,-0.148
-0.059,0.241,-0.148
-0.059,0.242,-0.146
-0.06,0.247,-0.146
-0.057,0.253,-0.142
-0.056,0.251,-0.142
-0.06,0.248,-0.142
-0.062,0.248,-0.148
-0.062,0.248,-0.148
-0.062,0.245,-0.142
-0.057,0.249,-0.145
-0.056,0.259,-0.142
-0.05,0.262,-0.143
-0.039,0.27,-0.145
-0.032,0.282,-0.15
-0.032,0.282,-0.15
-0.018,0.298,-0.156
-0.009,0.321,-0.154
0.002,0.329,-0.159
0.016,0.346,-0.167
0.024,0.363,-0.176
0.032,0.378,-0.181
0.032,0.378,-0.181
0.038,0.398,-0.189
0.043,0.411,-0.209
0.055,0.421,-0.218
0.06,0.432,-0.237
0.072,0.445,-0.255
0.079,0.453,-0.267
0.079,0.453,-0.267
0.085,0.463,-0.288
0.091,0.469,-0.303
0.094,0.474,-0.314
0.098,0.483,-0.327
0.099,0.487,-0.333
0.106,0.492,-0.353
0.106,0.492,-0.353
0.103,0.504,-0.384
0.109,0.515,-0.399
0.104,0.522,-0.412
0.1,0.527,-0.431
0.089,0.534,-0.445
0.074,0.535,-0.444
0.074,0.535,-0.444
0.06,0.548,-0.453
0.051,0.549,-0.466
0.044,0.556,-0.478
0.037,0.552,-0.49
0.039,0.549,-0.491
0.027,0.543,-0.498
0.027,0.543,-0.498
0.022,0.539,-0.502
0.015,0.541,-0.507
0.007,0.552,-0.522
-0.005,0.563,-0.521
-0.017,0.565,-0.523
-0.024,0.574,-0.516
-0.024,0.574,-0.528
-0.033,0.58,-0.528
-0.036,0.581,-0.536
-0.039,0.583,-0.543
-0.049,0.588,-0.551
-0.059,0.592,-0.562
-0.068,0.591,-0.572
-0.068,0.591,-0.579
-0.086,0.591,-0.579
-0.108,0.589,-0.587
-0.123,0.586,-0.591
-0.144,0.583,-0.588
-0.159,0.583,-0.587
-0.175,0.584,-0.587
-0.192,0.583,-0.579
-0.192,0.583,-0.579
-0.199,0.582,-0.566
-0.211,0.584,-0.566
-0.218,0.579,-0.559
-0.231,0.579,-0.559
-0.243,0.576,-0.55
-0.251,0.575,-0.542
-0.251,0.575,-0.542
-0.262,0.573,-0.532
-0.276,0.574,-0.532
-0.286,0.575,-0.519
-0.299,0.573,-0.513
-0.31,0.576,-0.506
-0.322,0.586,-0.5
-0.322,0.586,-0.5
-0.329,0.593,-0.496
-0.344,0.605,-0.492
-0.352,0.631,-0.481
-0.36,0.655,-0.481
-0.37,0.695,-0.48
-0.381,0.731,-0.488
-0.381,0.731,-0.488
-0.404,0.774,-0.487
-0.441,0.822,-0.486
-0.485,0.868,-0.447
-0.535,0.896,-0.391
-0.574,0.887,-0.314
-0.579,0.847,-0.244
-0.579,0.847,-0.244
-0.559,0.8,-0.19
-0.523,0.759,-0.157
-0.488,0.722,-0.15
-0.454,0.703,-0.142
-0.431,0.69,-0.133
-0.413,0.685,-0.136
-0.413,0.685,-0.136
-0.385,0.678,-0.132
-0.358,0.673,-0.128
-0.331,0.671,-0.128
-0.311,0.677,-0.123
-0.288,0.675,-0.126
-0.268,0.675,-0.125
-0.268,0.675,-0.125
-0.25,0.676,-0.12
-0.225,0.681,-0.129
-0.207,0.68,-0.13
-0.186,0.683,-0.148
-0.165,0.686,-0.145
-0.139,0.69,-0.161
-0.139,0.69,-0.161
-0.113,0.692,-0.173
-0.088,0.695,-0.196
-0.055,0.696,-0.23
-0.027,0.701,-0.26
-0.007,0.699,-0.302
0.012,0.697,-0.334
0.012,0.699,-0.371
0.021,0.699,-0.371
0.024,0.696,-0.406
0.028,0.692,-0.444
0.028,0.681,-0.476
0.026,0.666,-0.514
0.016,0.658,-0.546
-0.004,0.649,-0.58
-0.004,0.649,-0.58
-0.025,0.642,-0.601
-0.038,0.629,-0.621
-0.057,0.622,-0.64
-0.075,0.616,-0.655
-0.101,0.617,-0.662
-0.125,0.617,-0.667
-0.125,0.617,-0.667
-0.151,0.618,-0.672
-0.178,0.618,-0.677
-0.211,0.617,-0.677
-0.236,0.612,-0.675
-0.261,0.616,-0.674
-0.295,0.612,-0.673
-0.295,0.612,-0.673
-0.334,0.615,-0.661
-0.371,0.612,-0.647
-0.4,0.611,-0.639
-0.427,0.608,-0.618
-0.444,0.612,-0.601
-0.462,0.608,-0.59
-0.462,0.608,-0.59
-0.481,0.6,-0.565
-0.49,0.599,-0.548
-0.501,0.605,-0.529
-0.508,0.606,-0.518
-0.513,0.614,-0.509
-0.514,0.619,-0.487
-0.514,0.619,-0.487
-0.511,0.621,-0.467
-0.511,0.629,-0.455
-0.513,0.62,-0.433
-0.511,0.617,-0.424
-0.519,0.609,-0.418
-0.518,0.607,-0.418
-0.518,0.607,-0.418
-0.523,0.597,-0.407
-0.527,0.59,-0.401
-0.528,0.584,-0.389
-0.531,0.571,-0.384
-0.535,0.561,-0.375
-0.536,0.552,-0.364
-0.536,0.552,-0.364
-0.541,0.537,-0.356
-0.546,0.526,-0.347
-0.55,0.515,-0.344
-0.561,0.495,-0.341
-0.561,0.473,-0.338
-0.571,0.442,-0.335
-0.571,0.442,-0.328
-0.57,0.412,-0.328
-0.561,0.374,-0.327
-0.553,0.334,-0.336
-0.534,0.3,-0.353
-0.521,0.262,-0.372
-0.504,0.233,-0.398
-0.479,0.207,-0.425
-0.479,0.207,-0.425
-0.451,0.177,-0.446
-0.413,0.157,-0.475
-0.377,0.14,-0.499
-0.347,0.143,-0.518
-0.332,0.147,-0.531
-0.314,0.155,-0.548
-0.314,0.155,-0.548
-0.3,0.159,-0.56
-0.294,0.169,-0.57
-0.279,0.171,-0.577
-0.264,0.173,-0.586
-0.249,0.183,-0.599
-0.229,0.19,-0.601
-0.229,0.19,-0.601
-0.209,0.196,-0.609
-0.189,0.204,-0.624
-0.172,0.215,-0.627
-0.152,0.227,-0.629
-0.123,0.242,-0.637
-0.094,0.251,-0.623
-0.094,0.251,-0.623
-0.067,0.252,-0.617
-0.041,0.255,-0.611
-0.021,0.253,-0.596
-0.001,0.261,-0.581
0.024,0.254,-0.553
0.044,0.247,-0.523
0.044,0.247,-0.523
0.056,0.242,-0.496
0.065,0.229,-0.469
0.064,0.224,-0.451
0.071,0.215,-0.424
0.07,0.212,-0.408
0.071,0.207,-0.39
0.071,0.207,-0.39
0.062,0.196,-0.369
0.05,0.189,-0.348
0.038,0.178,-0.32
0.012,0.161,-0.288
