mx,my,mz
-0.278,0.615,-0.042
-0.278,0.615,-0.042
-0.282,0.611,-0.041
-0.286,0.601,-0.053
-0.286,0.597,-0.059
-0.281,0.584,-0.063
-0.29,0.581,-0.066
-0.288,0.573,-0.065
-0.288,0.573,-0.071
-0.285,0.566,-0.071
-0.286,0.558,-0.07
-0.292,0.554,-0.068
-0.285,0.548,-0.073
-0.282,0.541,-0.076
-0.284,0.532,-0.068
-0.284,0.531,-0.066
-0.279,0.531,-0.066
-0.272,0.516,-0.064
-0.272,0.513,-0.057
-0.269,0.499,-0.058
-0.273,0.486,-0.052
-0.272,0.471,-0.044
-0.272,0.457,-0.042
-0.272,0.457,-0.042
-0.27,0.443,-0.035
-0.267,0.429,-0.025
-0.255,0.412,-0.016
-0.241,0.394,0.007
-0.217,0.376,0.021
-0.19,0.369,0.029
-0.19,0.369,0.029
-0.154,0.368,0.031
-0.121,0.377,0.025
-0.099,0.385,0.024
-0.084,0.403,0.01
-0.074,0.41,-0.012
-0.066,0.413,-0.033
-0.066,0.413,-0.033
-0.059,0.424,-0.039
-0.052,0.425,-0.052
-0.043,0.426,-0.062
-0.037,0.429,-0.068
-0.03,0.437,-0.074
-0.022,0.441,-0.074
-0.022,0.441,-0.074
-0.013,0.446,-0.079
-0.013,0.447,-0.088
-0.009,0.451,-0.088
-0.003,0.457,-0.087
-0.002,0.455,-0.098
0.008,0.454,-0.099
0.008,0.454,-0.099
0.016,0.459,-0.105
0.024,0.465,-0.12
0.036,0.47,-0.132
0.043,0.482,-0.142
0.054,0.493,-0.151
0.064,0.501,-0.177
0.064,0.501,-0.194
0.076,0.519,-0.194
0.087,0.532,-0.213
0.092,0.548,-0.238
0.095,0.569,-0.27
0.092,0.587,-0.289
0.092,0.6,-0.305
0.092,0.61,-0.323
0.091,0.61,-0.323
0.09,0.614,-0.34
0.09,0.622,-0.35
0.079,0.637,-0.355
0.073,0.64,-0.362
0.066,0.65,-0.364
0.052,0.659,-0.372
0.052,0.659,-0.372
0.039,0.673,-0.373
0.028,0.684,-0.378
0.013,0.692,-0.382
0.003,0.697,-0.387
-0.017,0.71,-0.387
-0.027,0.718,-0.385
-0.027,0.718,-0.385
-0.043,0.727,-0.393
-0.059,0.738,-0.4
-0.073,0.748,-0.39
-0.087,0.748,-0.391
-0.102,0.754,-0.377
-0.122,0.762,-0.372
-0.122,0.762,-0.372
-0.145,0.772,-0.369
-0.163,0.777,-0.367
-0.184,0.78,-0.363
-0.203,0.78,-0.358
-0.218,0.782,-0.344
-0.23,0.783,-0.333
-0.23,0.783,-0.333
-0.236,0.781,-0.324
-0.242,0.778,-0.315
-0.242,0.771,-0.297
-0.241,0.772,-0.297
-0.237,0.761,-0.275
-0.239,0.758,-0.256
-0.239,0.758,-0.256
-0.234,0.748,-0.257
-0.239,0.745,-0.247
-0.242,0.739,-0.233
-0.237,0.736,-0.223
-0.238,0.722,-0.214
-0.242,0.717,-0.206
-0.242,0.717,-0.206
-0.236,0.708,-0.19
-0.242,0.7,-0.185
-0.245,0.687,-0.169
-0.24,0.676,-0.161
-0.237,0.664,-0.144
-0.231,0.648,-0.138
-0.231,0.648,-0.127
-0.231,0.643,-0.127
-0.229,0.633,-0.117
-0.226,0.621,-0.108
-0.22,0.608,-0.1
-0.226,0.598,-0.088
-0.222,0.588,-0.084
-0.222,0.578,-0.078
-0.218,0.578,-0.078
-0.213,0.571,-0.072
-0.2,0.564,-0.068
-0.192,0.558,-0.061
-0.184,0.551,-0.062
-0.173,0.55,-0.062
-0.164,0.544,-0.068
-0.164,0.544,-0.068
-0.157,0.539,-0.06
-0.149,0.526,-0.056
-0.144,0.521,-0.054
-0.141,0.508,-0.05
-0.137,0.495,-0.051
-0.135,0.483,-0.046
-0.135,0.483,-0.046
-0.134,0.467,-0.037
-0.13,0.454,-0.043
-0.128,0.442,-0.03
-0.118,0.426,-0.04
-0.113,0.413,-0.037
-0.103,0.399,-0.038
-0.103,0.399,-0.038
-0.1,0.382,-0.038
-0.093,0.367,-0.038
-0.097,0.35,-0.044
-0.104,0.327,-0.041
-0.117,0.316,-0.053
-0.13,0.306,-0.054
-0.13,0.306,-0.054
-0.144,0.297,-0.057
-0.156,0.297,-0.073
-0.159,0.293,-0.079
-0.162,0.291,-0.076
-0.165,0.292,-0.083
-0.169,0.298,-0.082
-0.169,0.298,-0.082
-0.166,0.299,-0.077
-0.167,0.299,-0.082
-0.164,0.3,-0.078
-0.159,0.298,-0.076
-0.159,0.29,-0.081
-0.16,0.283,-0.077
-0.16,0.283,-0.077
-0.161,0.269,-0.087
-0.163,0.259,-0.084
-0.163,0.251,-0.088
-0.17,0.239,-0.09
-0.172,0.23,-0.099
-0.177,0.219,-0.099
-0.177,0.219,-0.101
-0.182,0.209,-0.101
-0.197,0.195,-0.113
-0.214,0.176,-0.125
-0.229,0.165,-0.135
-0.25,0.15,-0.156
-0.27,0.139,-0.173
-0.27,0.129,-0.194
-0.293,0.129,-0.194
-0.311,0.133,-0.198
-0.332,0.13,-0.209
-0.349,0.127,-0.222
-0.361,0.133,-0.234
-0.369,0.134,-0.237
-0.383,0.138,-0.249
-0.383,0.138,-0.249
-0.379,0.141,-0.251
-0.386,0.14,-0.246
-0.386,0.146,-0.251
-0.395,0.148,-0.252
-0.396,0.157,-0.249
-0.401,0.155,-0.252
-0.401,0.155,-0.252
-0.407,0.162,-0.247
-0.416,0.17,-0.251
-0.425,0.178,-0.249
-0.438,0.182,-0.254
-0.452,0.199,-0.257
-0.467,0.21,-0.268
-0.467,0.21,-0.268
-0.48,0.227,-0.27
-0.491,0.241,-0.273
-0.499,0.257,-0.278
-0.504,0.271,-0.27
-0.507,0.276,-0.272
-0.51,0.292,-0.269
-0.51,0.292,-0.269
-0.512,0.305,-0.265
-0.515,0.317,-0.272
-0.515,0.332,-0.272
-0.519,0.349,-0.277
-0.521,0.366,-0.286
-0.525,0.378,-0.296
-0.525,0.378,-0.296
-0.522,0.396,-0.298
-0.523,0.41,-0.298
-0.521,0.42,-0.299
-0.519,0.435,-0.308
-0.517,0.44,-0.32
-0.518,0.451,-0.323
-0.518,0.451,-0.33
-0.511,0.46,-0.33
-0.513,0.469,-0.337
-0.51,0.477,-0.34
-0.515,0.482,-0.342
-0.51,0.488,-0.35
-0.51,0.494,-0.352
-0.51,0.504,-0.364
-0.509,0.504,-0.364
-0.509,0.51,-0.364
-0.503,0.521,-0.379
-0.501,0.532,-0.385
-0.5,0.547,-0.394
-0.495,0.562,-0.404
-0.493,0.576,-0.413
-0.493,0.576,-0.413
-0.484,0.59,-0.423
-0.473,0.606,-0.423
-0.459,0.626,-0.431
-0.446,0.641,-0.439
-0.432,0.662,-0.446
-0.408,0.678,-0.444
-0.408,0.678,-0.444
-0.391,0.697,-0.442
-0.371,0.71,-0.442
-0.346,0.723,-0.433
-0.327,0.733,-0.42
-0.305,0.744,-0.407
-0.288,0.749,-0.391
-0.288,0.749,-0.391
-0.272,0.751,-0.384
-0.257,0.746,-0.362
-0.239,0.748,-0.353
-0.217,0.745,-0.336
-0.201,0.735,-0.321
-0.188,0.73,-0.313
-0.188,0.73,-0.313
-0.178,0.725,-0.305
-0.173,0.723,-0.294
-0.16,0.711,-0.29
-0.159,0.707,-0.282
-0.155,0.698,-0.262
-0.144,0.692,-0.264
-0.144,0.692,-0.264
-0.14,0.691,-0.248
-0.141,0.681,-0.245
-0.14,0.677,-0.23
-0.13,0.675,-0.214
-0.129,0.669,-0.206
-0.128,0.662,-0.192
-0.128,0.662,-0.192
-0.129,0.651,-0.176
-0.128,0.643,-0.164
-0.122,0.639,-0.163
-0.127,0.636,-0.15
-0.13,0.633,-0.145
-0.131,0.637,-0.138
-0.131,0.637,-0.138
-0.131,0.635,-0.131
-0.143,0.63,-0.117
-0.144,0.625,-0.116
-0.141,0.617,-0.106
-0.14,0.612,-0.095
-0.136,0.609,-0.089
-0.136,0.609,-0.086
-0.137,0.606,-0.086
-0.131,0.605,-0.079
-0.124,0.6,-0.084
-0.125,0.599,-0.078
-0.122,0.596,-0.072
-0.123,0.595,-0.065
-0.123,0.591,-0.066
-0.123,0.591,-0.066
-0.128,0.584,-0.067
-0.135,0.584,-0.068
-0.137,0.584,-0.071
-0.141,0.584,-0.08
-0.15,0.577,-0.082
-0.166,0.579,-0.084
-0.166,0.579,-0.084
-0.175,0.579,-0.084
-0.184,0.573,-0.088
-0.2,0.572,-0.09
-0.202,0.566,-0.08
-0.215,0.558,-0.082
-0.225,0.556,-0.085
-0.225,0.556,-0.085
-0.228,0.553,-0.081
-0.237,0.55,-0.084
-0.244,0.551,-0.085
-0.248,0.543,-0.085
-0.254,0.54,-0.092
-0.265,0.543,-0.088
-0.265,0.543,-0.088
-0.267,0.537,-0.095
-0.274,0.53,-0.097
-0.276,0.525,-0.098
-0.286,0.521,-0.101
-0.289,0.51,-0.115
-0.297,0.501,-0.115
-0.297,0.501,-0.115
-0.306,0.485,-0.114
-0.317,0.466,-0.117
-0.327,0.452,-0.119
-0.337,0.427,-0.119
-0.339,0.395,-0.116
-0.34,0.364,-0.11
-0.34,0.364,-0.11
-0.326,0.33,-0.088
-0.305,0.31,-0.078
-0.27,0.298,-0.061
-0.235,0.304,-0.059
